teacher,classtitle,classcode,ap1,ap2,ap3,ap4,ap5
tch_20200525-172551_25,class_20200525-172551_25,YKhF-ViNb,2a7e4351-f316-4dbd-9770-61a6463f52a9,27d1b681-8f7e-4ab4-914d-6c9bf2a3d671,816e6a66-7511-4664-bee2-62d9f03f57d7,872cbd1c-a358-482d-a642-af2ffc1b7bb7,822432c7-7f39-4561-a4b9-b9917912aacd
tch_20200525-172551_26,class_20200525-172551_26,t2Rv-6qbN,377e489a-158e-4f74-b344-4318eb39e38e,e6376187-2e58-4cd6-8146-a2f474cd8554,03dbfd6a-dbb0-4dd4-baf9-190ecf8ffeaa,12be89e3-5eb2-49fb-8484-fd0623b5baec,ab276b0c-23dc-435c-8ecf-c00c674e4ea7
tch_20200525-172551_28,class_20200525-172551_28,RFdu-j64W,62a64e63-a818-4ab5-9b8f-8f310f1a63b9,d7941a08-475e-426a-beba-5eb3092d24e2,ca042928-46a2-40dd-80ce-b51c3bd85424,8dc13769-0d27-4efb-9658-ca2629e0503e,51a5507c-0ed5-487a-a4b4-870c649433aa
tch_20200525-172551_27,class_20200525-172551_27,yeqy-Cr8A,8087ad06-ac6a-4010-ad25-a91e298d6a30,707fd42d-6f31-40e9-a9b2-5a6df2f616d5,3a54f472-a9dc-484a-ba1c-87991fe75758,dbe3c368-6b20-41f6-b376-b097ea08063e,e5f1ab50-c280-4be3-8855-52e34590d689
tch_20200525-172551_29,class_20200525-172551_29,Z4HJ-3Jsc,7d383579-ba89-464b-99a8-8170376afdaa,c4e84921-e8b4-45ed-a9cf-5a08f48c4265,e42080b1-7069-4e27-9a22-38c743406722,479ada15-9c4f-452e-b2e7-3f7a67a14ab7,cc27d031-4c5f-43a3-87b1-d7372aa4b690
tch_20200525-172551_31,class_20200525-172551_31,CtdC-e4L6,137fab0a-efe4-45ab-9ee0-55783b11a996,0641459e-1cbc-4b84-9981-7206992f36d6,84b579cf-3cb1-4801-bb2c-3ee93b7ee652,a5186eec-8d98-4491-8f13-2f111458ca13,f3e182e6-f942-4974-a3a6-ad0710ee2fb9
tch_20200525-172551_30,class_20200525-172551_30,C3zh-74iV,9d9bc1de-7953-433e-812d-ba86de6ab0f0,a04f6ab1-2086-4a86-884b-76ccd2ff3568,832b85ed-dd17-45a5-8643-6ceb918509f9,e0de294c-1584-438a-9853-d86343bf34ec,9d07a7b0-c88d-4417-b128-ca394d446672
tch_20200525-172551_33,class_20200525-172551_33,2RtQ-WTjY,0a44cce7-dd23-4222-affe-d3b40bc75bc7,daca1f60-fc96-494a-9e76-48eddc0ae4f4,b4dacc60-f23d-48d1-8ee5-e0e1fb260e9f,ed018f6a-6b21-4c56-9e0a-c07fb3084b4f,09a91f7b-bed1-447c-8277-7084f67cac95
tch_20200525-172551_32,class_20200525-172551_32,2s9P-3j63,fdfcb41d-7200-4d6a-800d-025e94fcfc47,0b4d7580-3560-46a1-93b7-0b3bfa0d3c94,c18db8a6-59ff-4786-8f72-cdc66409e3b0,feb455b4-f89d-4ab0-99d9-96318016dcea,a1389676-8903-4eea-a352-d7d7f780f8e1
tch_20200525-172551_34,class_20200525-172551_34,9PMY-ti2p,6ccd9547-2e83-4d1c-b858-cd5dd9615841,d464a309-2624-43d7-8983-21e81d74c300,a1143f58-9c0c-44c3-ad18-f8b2dab01d78,792a0247-3a6e-43c1-9456-a0b7a118a390,974a9788-21f1-4825-809a-b07f961323af
tch_20200525-172551_35,class_20200525-172551_35,A72N-MKcJ,83c792d6-cccc-4d4a-9b3b-06bce05c0bc4,92a09b87-6a8d-471b-a8d5-74e7733eba50,19711831-26e1-4915-9e06-f8ab1ea47b6e,0cdd6f9e-4a3c-4646-a10b-e54648759710,9faf81c8-f8db-49ae-ae16-5d10c237bb00
tch_20200525-172551_36,class_20200525-172551_36,3H3e-t8c9,c7028f8c-8d66-43b5-b3bb-a3f20a0b84c7,90399246-2a13-4ab0-ae2b-e61f48ea0d0c,1ffa6d64-73e1-46f5-8ca5-77747a7d0ade,393b3387-da2b-4670-8b94-8d5a0cb74cf2,d2333591-9f02-430d-86ca-830624bad21d
tch_20200525-172551_37,class_20200525-172551_37,2qm8-7WMU,3473d80c-180c-4c8d-b061-9b70993c8ce4,ca48cbbb-b5c6-4be3-8368-58d2f98e9ac0,95eed28b-4bb3-4039-9103-ccd58f9ea818,f3bf453e-ee6a-4190-a486-9ca8452118a5,d7e31ad7-61e3-431b-93f8-837b67334b32
tch_20200525-172551_38,class_20200525-172551_38,tG7a-izEM,9d365e99-10f9-44af-bad8-9a0d8ab5fb54,9512d1ee-c4e7-49d1-bf9f-7c5eb0b4e4cc,33d1db74-fc4d-4fc1-b933-0f42b4a2254c,59eaf219-5b54-4ff9-9069-7fd23bed046e,cf7ef028-0add-4213-89c6-b2127c2288b4
tch_20200525-172551_40,class_20200525-172551_40,xoCX-J4fG,3b37e7d1-e24d-41d0-9418-fc51427d3a50,1dde8ed7-5998-4c90-a588-3b4a551b6dd9,0aa950df-8d30-4776-a956-d4dd3d3bf315,b7f03f66-da90-4dbf-89a0-d0ef73104e20,365549d2-d84e-45ee-b3a8-906ec876f98d
tch_20200525-172551_39,class_20200525-172551_39,P37s-YVaQ,4519ba54-4d47-4bb7-8f71-15d5c2b6c860,608e7c62-70b3-4cf9-a8e1-267af3e5b484,29e3d2fb-919a-4383-8070-8f82b3b92817,319f85a6-35b5-4269-8eb2-5472973e3c0e,b64a3b63-7a09-41b9-ae73-6548def22764
tch_20200525-172551_41,class_20200525-172551_41,CvwG-vLtM,2e27e272-6142-4fbb-988b-1a6263893314,0cd865ee-066d-4107-80de-20c76e5cf360,381c284c-eb45-4974-9146-5134b88acab8,d4eefc97-f36e-412e-9bb4-f9d483929b21,31c3c984-e695-46b1-90d0-88934ba6a009
tch_20200525-172551_42,class_20200525-172551_42,J6g6-X4Vp,0da552c0-a12d-4e5d-b315-f35ed896b970,b1f57b67-f17e-4b65-b393-b72915741186,3c18b193-5913-4091-915c-348a008e46dc,99535248-7b03-49c0-b884-a7d4a606a324,e1591740-f5df-4954-804d-35714bc7f624
tch_20200525-172551_43,class_20200525-172551_43,Bm8Z-v2JA,f0a218fa-05fb-45a6-a458-4fe26933d591,a9de154c-506f-450b-a353-eeaf4b17112e,343be954-4033-430c-80cf-311b5c3a6b0e,dd720b8c-e3a6-4484-9d28-824489a03325,db9f101c-2d5f-4d44-bde2-049c903ca43d
tch_20200525-172551_44,class_20200525-172551_44,b6dM-LeCV,2fc94b18-5d31-452f-b1dd-f1f102bd4530,5dc75632-6a81-4953-bd66-cad2ce8b42c1,9a9bf2ea-e94c-41e1-936f-598ad0afa72a,c6da5c33-61f4-43f2-be83-09a6c0972d88,5007275f-61ae-4f9c-8660-eda6ef5e4d1a
tch_20200525-172551_45,class_20200525-172551_45,iMwv-NPLj,b186043f-f812-4a10-8735-e92325758d33,90292661-634d-4836-aca5-d8cb0569bbd7,f1209f34-4046-44b6-83e6-5a563996897d,58e19cc8-bdfa-4899-ba86-73d58859f229,882560f0-1921-4d20-91ed-643e1135a6e4
tch_20200525-172551_46,class_20200525-172551_46,TMgN-fQ24,612a86b4-7fdf-4816-bf5f-d375c5ea1086,be51a611-d63a-4e07-ba85-2ea139ead46c,b927cb2d-ee0e-4de9-b82f-e845fca89cb6,08c397c9-c7f7-45ed-a9dc-fa74bb074240,8f1cba58-111e-4a1a-a165-62acb242bdd4
tch_20200525-172551_47,class_20200525-172551_47,fJBY-jgKk,794094dc-a15b-41ca-8227-a0dc6b2c631c,141a2fb7-81b5-4141-bc97-c9c175509edf,03389780-b5b2-4433-8e02-a88a971f3510,7cc15ceb-9f4b-4532-b02c-97bd4127c9f1,fe3d8792-02ce-47b2-a319-d7dc87a88936
tch_20200525-172551_48,class_20200525-172551_48,uiwn-G8T8,a973649f-b9f2-42df-bec8-07810f26a8ff,5b226f35-3301-4e92-a1bc-38fbccf174d7,a80ab1b9-de1e-42d0-8949-3189021a64be,b16fa93a-0bf4-46fd-9690-a27f037f3730,17a34e6e-58d0-429f-8910-fc41f6cdf420
tch_20200525-172551_49,class_20200525-172551_49,8kf3-R87t,30fb79ad-8258-4e60-b193-5f4aa8f9ea5a,458df057-3692-4422-ac7a-1fac2554e0bb,e3f1a681-8050-4c47-b1ac-b342c15eb662,5e9f8989-2761-4780-9ff2-d9696e8f8e4b,98b677c5-6380-4de2-a0d4-cabf805237c2
tch_20200525-172551_50,class_20200525-172551_50,9d9L-ycN4,4f7e1101-a277-4f19-8531-cadf06d2f89e,85e975c3-1755-4b53-b1e6-15b75dc66ca4,2d2061ed-3549-46fb-a7d9-df9cb3c57693,c3c90754-57a0-4a39-922f-2f9f6629a827,300e4d8b-dee2-47cb-9ba2-63b2700f253b
tch_20200525-172551_51,class_20200525-172551_51,39R6-26UV,3a2f95f9-211f-467f-90ae-655a24676d84,dfafd3e6-d5be-4bb1-b3c6-9842e97904b4,011d8b5a-3c97-4af7-8fa4-c61b810d3245,8cd3c36a-16c3-45f1-83c1-664fa693b85d,09b24773-8436-4e81-9c1b-9890f167523d
tch_20200525-172551_52,class_20200525-172551_52,4Nu4-V27o,a6938d68-b411-498c-a1d8-af1be81b4cd2,4a7cbabb-ba73-4c58-b030-e19e5103901f,90d0376a-a20f-4d50-ade4-142142b82715,306967a6-2417-4713-8f2d-d96db8ebe07a,572920b2-a230-4188-8f53-fc4329e100b4
tch_20200525-172551_53,class_20200525-172551_53,GDEw-tNWd,39d143d8-4668-4f9a-b237-d80b9ce11da5,b6fd7de7-846c-45ba-9600-71bd2a297f0e,09edf782-efce-4b33-ab90-bc6359490eb3,66917198-6ef4-496a-9a89-2fcb117595bf,72810505-36f9-4276-af69-4212df479d74
tch_20200525-172551_54,class_20200525-172551_54,U8vZ-T8qc,0919ad39-bdc4-4a21-b89d-20dddf0f2f6f,cccb4be3-c863-4ab7-ba2f-0b3f9ee17076,babf3973-7c6e-4658-a1ba-2791dcec5dfd,0811dc1e-1fc6-42f1-965f-e2a0a0b36685,17974488-b875-44fa-951a-c9dfa8f53608
tch_20200525-172551_56,class_20200525-172551_56,j8HB-H2ie,455704b5-484a-433e-b73b-49858b75215b,2970c231-c224-4822-b9dc-7f1d92a46a07,1a6b6c4a-f9eb-45b4-aa93-978e6951a9af,360ad45b-db54-48e1-8843-55e3777a3cac,029c681e-52f6-4363-b059-5cd1d6c84a31
tch_20200525-172551_55,class_20200525-172551_55,Rw6J-mQ39,3fc7967b-095d-4373-be7b-0359501296a4,e917f4eb-ce12-41e2-8891-6aead17fa869,b0034388-8204-4ec2-809d-638b3290b809,9c83994f-6861-4ea1-b99d-d4824f65b4a8,63e21457-65b1-41d4-8b1e-2f0e0adc4e59
tch_20200525-172551_57,class_20200525-172551_57,2aw6-ibvC,81d83de4-6cd5-4ed8-b9e1-7aba83ba8cbd,c59a2d3a-ec99-4bb1-9e17-66f09c096458,21bd7200-81b7-4f00-8446-a6009e260766,df0d556d-292c-40ba-ae0f-9261a62ddcc9,66f41ea4-bb43-4396-a4a4-2b96f16c9351
tch_20200525-172551_58,class_20200525-172551_58,yu6R-4svF,ba55ba8d-2ce0-49a9-ae76-3d22e8021b81,b986519f-187c-4386-9950-1c17659ffe7c,5ae74f4a-1425-4bea-a90b-f65574193303,14f62e7b-3132-4cfe-8210-76aefb505f7e,8600f6b8-1c66-4a54-9b5c-8ea291179966
tch_20200525-172551_59,class_20200525-172551_59,3U2b-7E98,ac3c235d-d505-4574-be9c-5d49bdaec9d7,d76653e5-25f7-45a8-a6e8-04a10161a4c5,bdad3de9-9fe4-4586-b2c0-02511bcbf396,bd18825e-bd33-41ef-a51e-415dc5da1cd5,1924b16f-24b5-41f6-9b91-751507f170ef
tch_20200525-172551_61,class_20200525-172551_61,tgw3-g673,69303b32-6eb2-4e49-a971-ae43018e0043,f5831a63-eac5-431e-923b-609da9f78754,37c01582-7107-45aa-98a1-9de909bba7ec,f515ad47-b046-4f0d-95ec-725cbed0a247,a055ef69-eac2-4b16-8156-0cbab630f9f9
tch_20200525-172551_60,class_20200525-172551_60,QmDw-3cYZ,d3169a99-2f6c-4275-a612-19d0f345a86a,9c24e0a2-b789-41b5-b4f2-39e7781ce798,27c96fd8-2609-4ebe-bee9-9231fddcddc6,b62ce133-119e-4920-aa8b-d35152ffa899,df42ea96-f466-4a1f-b72b-379fdafab44a
tch_20200525-172551_62,class_20200525-172551_62,kZE4-o3LG,78e77e50-f908-4e07-b3e3-659f6fae2016,66f485eb-21b8-4d53-ba4c-a73b25a8a6a6,ba806f8b-072c-4fb5-9e00-4abba03df140,2a6c6146-d875-46f0-b766-6400a403a85e,da03c512-425f-4d01-8543-a877b7efaebb
tch_20200525-172551_63,class_20200525-172551_63,cV4L-keTC,190594a6-b0aa-482d-988e-f6a344f647fc,0f7b5aa1-d238-4ed3-82aa-e4077ed4758b,e27da9f4-f495-4a8f-a25d-cc65d84e3a10,85e35c5a-cdbd-46bf-a12b-4d42dc623c07,353af398-eae1-4571-b319-82a15c8389a1
tch_20200525-172551_65,class_20200525-172551_65,rfqY-B98W,7916c808-956b-40f1-8de5-d212f2ff4c91,f3c33ef9-29c9-4976-919b-8e2699b34460,2f97aac2-7fc8-4ae1-acae-b343108029c8,595ad36f-326f-4d2e-9432-4791574b2a8a,632e3694-a6a7-4113-9f9b-f26e8fe4b265
tch_20200525-172551_64,class_20200525-172551_64,VgRd-Jzv4,1a6b692a-049a-4456-8218-e28da4a42661,47cf61a8-6bc0-4da3-b083-4bf7915f0045,ed3b0135-228a-4d59-b998-707d7fc32387,8c21333b-c6b9-4f18-afe9-dd55de015e83,dafb0c8b-4d4f-4b76-b75d-679ee7320ec8
tch_20200525-172551_67,class_20200525-172551_67,Xz9f-oviA,b36d8dfa-008c-4de0-9cb9-1a6af6370343,80c1467d-6767-45e3-ba4c-3f78f104564d,9841174a-2b93-4d37-b20e-fe418b59b4eb,fd4d309e-0aac-4910-b77e-b5fa6642e85a,27430b30-e7c7-4925-826c-e9066ef89650
tch_20200525-172551_66,class_20200525-172551_66,c4tL-Vh7C,06c12bf4-9179-4d4e-a913-ce2ff43b586c,38a7ce61-ca0a-441a-82a0-9083cd20431d,e0a0ac24-2fa7-4892-83d8-a29169b2fcc5,d0c1f49f-ed94-4054-aaa4-eab827da1643,a715b7b8-79e7-4df5-9b6c-4803d57aacb4
tch_20200525-172551_68,class_20200525-172551_68,dL9p-jxsf,8420764a-0ef6-4eb2-ab6d-b8670017698b,67aa69f7-24f9-481b-a28c-fdceaea36e99,6a6b78a6-1a91-44c0-9dae-71e2949b4a59,96c35001-8363-4ae2-a61f-52900506e8f9,3269ec85-d565-4441-80a1-0f01102fe98c
tch_20200525-172551_69,class_20200525-172551_69,L24v-B6oV,8c2c883e-8a01-4244-b7f2-41f39d1c35e1,f65bde63-d19c-4367-88c6-b082f19edbb0,43aad26b-05f0-43ee-9013-dea757f66474,dfb2ff29-45a6-4593-b0b2-03a655daed29,0b116a98-3ab9-4add-a3e5-dbf0179b2c19
tch_20200525-172551_70,class_20200525-172551_70,vDm3-a8vi,7425ab64-423e-4fbd-9d05-b32fce16a435,eb91a6e1-fe79-4516-985a-67bd49e0d77a,227d8a98-3b9e-49ab-a783-6ec25abecda1,877b3282-1f90-4954-8559-572ebf7a21f7,8de37352-bf5a-487f-a46a-11284efcb170
tch_20200525-172551_72,class_20200525-172551_72,zWDw-pyC6,17e6189e-6d02-4b89-9b80-a61a815852b8,450a5b06-9e56-4a69-9411-45b29d8c4e7e,15f9d44f-7231-411d-b0cf-f7cb66fc4fc4,4633d805-7c2b-4b75-a0b8-168563d20615,c184a22f-3978-478a-a7fb-c01ea39b7ae5
tch_20200525-172551_71,class_20200525-172551_71,th48-k9B4,b11b276d-642c-4f5d-a174-d5b6387e1f9f,28ac2921-530c-44e1-94a1-30a93e23cf60,62ea94f5-3daf-41c9-8c89-61aaefca99ee,694724d4-cb0e-43ee-9eb8-55aed8130c99,e0aafec1-7c2c-4acc-b24d-1e02039d6fb8
tch_20200525-172551_73,class_20200525-172551_73,oAgT-2QqU,033c84f1-590d-4730-8b34-c2e841784147,129e64fc-e01f-44c8-8e27-2427ae81a268,805fbaed-1b2e-4633-9652-4553e11b90e8,df841e12-fb6c-4599-9aaa-1e73b750b8c1,147ad8b0-a168-43d4-913c-fef3682b19c5
tch_20200525-172551_75,class_20200525-172551_75,VmRt-zyKv,680dcfcb-6106-4a31-b32b-8531b75991e8,0e99c210-c184-4ae0-82e4-ed6c75379049,5129dbd6-f2f7-428b-bf80-b3f9f7daf76a,e0d12e42-969b-41b9-92fb-4f368f1434be,2eacf560-0c98-450b-b9da-1fcef6595d7b
tch_20200525-172551_74,class_20200525-172551_74,Zgs7-3ci9,93f60365-39bf-4a05-a681-7e180144be36,6596a7b5-ba8c-4bd6-bf7e-c84427082032,f3e06da5-2e4a-41c1-9ff6-bb139e7f0a8b,5741db2a-20a9-47ab-99f1-d3eb0eeae765,4d310c00-913e-4fab-8526-4d35e561c8f0
tch_20200525-172551_76,class_20200525-172551_76,M7nk-4GyC,0dbc1f2d-b8a5-455f-a641-ca1412afac6e,b5e9b729-4a93-43bd-80c8-0f2ee065e1dc,65e70273-f769-49e1-a90a-d047c4234291,1f24d3dd-4f8f-4d25-96d7-dd6bf84267bf,2094caab-a34b-4e91-a70f-414129fb674f
tch_20200525-172551_77,class_20200525-172551_77,R27A-F4WN,d213ad75-14f8-4e9a-b2d4-96684b729ed7,c83f0214-b625-40da-be7f-259a8faf9dcd,c3cf4641-bd7d-4feb-8747-d5ef0bc8d3cc,ddebb1e6-15f5-47e5-a59f-d39021f30874,c6142590-7e6d-4042-9707-cac60ebbc248
tch_20200525-172551_78,class_20200525-172551_78,B3G8-VUvz,45e0eedc-a287-4734-b205-b2ba6c7466e6,6e8c2eca-0155-4242-b451-42b7d2701589,e6205b53-8ba3-488d-b84a-09380849d068,794de851-b6f2-4620-a0eb-c201a3281e29,94ba8223-6cfa-47c0-b087-b55f8354c432
tch_20200525-172551_79,class_20200525-172551_79,Ywu2-Z6hv,a518ecfb-2302-4018-ac9b-b0ede39d70e7,2afffafd-d9ff-4efb-b0f5-5ad3f5d570de,e6287dc3-58bf-4c06-a984-57b1fdbb48c4,f051cdaa-8fe6-439c-a70f-ba2f2e5d820f,c0eb1e95-d053-45cc-852f-e63b26047cb1
tch_20200525-172551_81,class_20200525-172551_81,TcUN-n9Pz,99541982-79e6-47fe-9a98-c6869b8f814e,4aec02dd-9f98-431e-8a9c-c0c1f1bd863d,204ed199-e876-4623-b115-934462315959,7790c52a-3390-41aa-9237-eafbd796e476,2de02e6c-912a-4af8-9fb9-299b82a29757
tch_20200525-172551_80,class_20200525-172551_80,kK8N-t2L2,629c4254-0e31-4f58-ae0d-b0b34a4c276e,a5e06acd-726d-411b-8420-bec1a5342f05,574cd609-514f-41fa-b51a-243f045061e5,cf75b512-601c-4717-97cd-67f23a7c67e9,a452714b-2d78-4fdf-8a32-432a78fcc956
tch_20200525-172551_82,class_20200525-172551_82,yYV2-7bMc,35914da6-9db5-493c-acfd-ddde663ec769,4ec7e9db-ab15-45cd-9934-0f875bdc3f94,2b281ac8-d15a-4b19-9313-eee1d36d5c50,591a86e6-03b6-4b87-a948-ed194699f648,362503ce-7ba2-4c9a-91c4-829dd9c10194
tch_20200525-172551_83,class_20200525-172551_83,3pxL-Da8r,fbf139a9-9a2a-4daa-a9d7-24f2ff671400,4f086dd5-99f2-4808-9e5a-957f6b5ca5ab,f0a0bbdd-e5b2-4df4-9847-ccafd86cfc77,fed44726-96e9-421b-a435-bd576071d5bd,9e477909-36d7-4a30-b4fc-4a200766916c
tch_20200525-172551_84,class_20200525-172551_84,DXnm-f329,2c988446-ea02-4a7c-aa2a-13a6eb5002d2,0fa085b6-b450-43aa-9a0c-5fdf2930258a,8fe2030b-ab56-4458-b7ba-d6f0f6fe3dd1,32625408-8bd4-412b-99ce-0de03f0a360f,0236edbd-d1a2-4936-92d3-e29128754dc4
tch_20200525-172551_85,class_20200525-172551_85,Yfed-2Nai,c0f0030a-d045-4c32-b604-e6adc2105d49,6dbc9789-be2a-43e0-b053-89f0f619fc45,e5f2de36-7aeb-45e8-add3-1807ba0bf52f,aafbe3db-5451-4d55-991c-b3ed76039d5a,4581522a-a3c3-4b76-8a3c-e2bd4c19dbb2
tch_20200525-172551_86,class_20200525-172551_86,4a28-38YJ,62ac2b00-176c-42e6-8b29-b209a322562e,79320b8b-60c6-4db7-bedb-06520f664e23,9fa13708-ce96-416c-80a9-9ba15f42bd80,756ee259-7b4c-43c0-b174-63073a1d7464,80929c15-41c6-4671-8b01-52b44ecd393f
tch_20200525-172551_87,class_20200525-172551_87,wcvd-zo6H,858622c3-0214-4374-9878-d6a4d4c8af6e,c5b1681a-188c-451e-8ea4-9a30b245fa3e,2e0724f2-527e-4220-b53d-18bc5f58ca2c,c3cd6965-3fb7-40c5-8e66-90f0a2cffb2e,473a64d3-e160-4e46-8ae4-c63205833ed3
tch_20200525-172551_88,class_20200525-172551_88,KtYF-2a4P,1a2933c6-e9af-42f2-b549-cd675fc0dd9a,b408a5c7-8ebb-4b3d-bb83-52687fe40085,ac474227-51c2-448f-8b3b-f92b33f128cd,01f537a5-9d5a-4f41-ae9a-3dfb13386325,8725db58-1ca9-48c5-8592-7154cb248d51
tch_20200525-172551_89,class_20200525-172551_89,c2Y9-o8R4,8cc03e38-42b8-4117-bdce-7b82e69e23a6,ea65c897-3af8-4634-bc86-cd32e2d94bd7,21c5bc75-70ac-408c-a08e-3481417f14eb,91e2d499-7ea2-4fd5-988a-13c426d827aa,240902a2-cb31-4c97-bb30-0a16878ed831
tch_20200525-172551_90,class_20200525-172551_90,9GQU-2Ki6,a9ef527a-85fa-4ebd-9ad3-562dd0f34c00,6d15cd00-deea-4162-839e-6d9d93d2982e,bf56d612-dd0b-4048-b918-4214d89be21f,4e81eb47-0d6c-455d-8c66-9069c5aac910,76a76e57-36a5-44ca-b547-d59d49e2493d
tch_20200525-172551_91,class_20200525-172551_91,Mh3M-CKuE,f60b0687-00b6-48ff-806a-38e8b439d592,db8f2e6a-386a-48ec-9ba9-f78e2d1f2cab,1e05439b-b473-4952-b1cc-fdf8dc997701,740e5c3d-4f41-431f-a960-e431e64b0fcb,09375123-d418-4173-816d-785d8cde401f
