stdextid,groupid,tchextid
std_1594815345059_96,fdd77a0f-7fd6-4c36-a4f9-9a033fd1c674,tch_20200715-172006_96
std_1594815422564_97,2c70ec60-78d6-470b-b3c5-dc995f40b1d0,tch_20200715-172006_97
std_1594815511570_100,60f6dbd0-0e77-476c-9571-5cb5552bc2ae,tch_20200715-172006_100
std_1594815272380_94,9384d487-c174-4d1b-849a-3a340a83f74e,tch_20200715-172006_94
std_1594815283373_95,c250d668-71aa-450e-9167-1fa437a35eb9,tch_20200715-172006_95
std_1594815372352_98,15162d5d-0bae-4654-85e2-18d16614cda8,tch_20200715-172006_98
std_1594815444971_99,fd193f4a-b71d-42d4-ab19-eedbd5885e7c,tch_20200715-172006_99
std_1594815297124_96,27341358-4141-4477-9731-5497b0c10469,tch_20200715-172006_96
std_1594815371925_97,e24c3c0a-d0a5-4ac8-8e0c-cc1ce3667253,tch_20200715-172006_97
std_1594815464934_100,802450cb-9015-4c8a-913c-47e066fefe7b,tch_20200715-172006_100
std_1594815325922_98,b36b5321-2041-4bda-acd2-31875731eed8,tch_20200715-172006_98
std_1594815396138_99,0d7e2a53-f786-4959-a6d9-83cc2f9766d4,tch_20200715-172006_99
std_1594815315610_97,d2cda412-38c9-4ced-9147-15168e33031d,tch_20200715-172006_97
std_1594815417456_100,62260b75-16d6-4377-91ff-cf31ff2e06c7,tch_20200715-172006_100
std_1594815339868_99,5d62045e-b2af-413f-93fa-4601d54a6267,tch_20200715-172006_99
std_1594815367336_100,c80bde99-c742-4965-9940-ed6ca7b41e0b,tch_20200715-172006_100
std_1594819045647_1,6da9a18b-6b22-451e-9190-d9be06b81cd3,tch_20200715-184352_1
std_1594819059386_2,b014bc2d-0bff-4e69-9967-f2afe57554bb,tch_20200715-184352_2
std_1594819069994_3,63819e6b-0824-43c6-a80f-82642bff8462,tch_20200715-184352_3
std_1594818997978_1,570cea9e-af69-4206-9de4-2329d19329dc,tch_20200715-184352_1
std_1594819083013_4,13872b91-f1a3-4658-b034-58684f520ff4,tch_20200715-184352_4
std_1594819012117_2,c788d871-7fe5-4d4b-987a-2d627f02aa8e,tch_20200715-184352_2
std_1594819021989_3,6d12d158-06ef-4b69-bb4f-218f50cc29ab,tch_20200715-184352_3
std_1594819099815_5,295ffabc-0980-42de-a947-9a080c8719e5,tch_20200715-184352_5
std_1594818946475_1,a1b3b6ef-c1b1-43c6-a58e-fe1cc9ae1347,tch_20200715-184352_1
std_1594819032696_4,282e58a0-c11e-44fc-9c39-eb491caf1404,tch_20200715-184352_4
std_1594818967802_2,3ec6fa7a-e441-4fe2-8aa1-40c9d62fd0b1,tch_20200715-184352_2
std_1594819114876_6,eb73d65e-0d2d-4fb4-8b29-913eafa8608b,tch_20200715-184352_6
std_1594818970943_3,09790335-4601-4cac-ade6-b1019e6a9860,tch_20200715-184352_3
std_1594819047429_5,caa1edd2-be5b-49fd-a687-0baed92cea30,tch_20200715-184352_5
std_1594819134799_8,27519414-76da-488b-a8b5-2f97feca1787,tch_20200715-184352_8
std_1594818898423_1,20ac063a-ea9d-423f-b377-d7751edc1c9a,tch_20200715-184352_1
std_1594818982503_4,cc8d2ec6-919a-4be8-92db-c066e768c026,tch_20200715-184352_4
std_1594819137728_7,dd6d97a1-af46-4ab3-b2e0-4c32bf5cb0aa,tch_20200715-184352_7
std_1594818906737_2,58d1d168-10b3-4cf3-8755-2d81a53201a9,tch_20200715-184352_2
std_1594819070101_6,a53042dd-7817-4f7a-98cc-440d90e00dcb,tch_20200715-184352_6
std_1594818921216_3,17f64dfd-67b2-4bc0-8bee-3ee91f7e1106,tch_20200715-184352_3
std_1594819002627_5,7aac48ff-007e-43e8-84bd-3a97519bce54,tch_20200715-184352_5
std_1594819152842_9,d1b26bd5-61a2-4673-8bc8-07ce10737090,tch_20200715-184352_9
std_1594819082511_8,cbbc66e4-6b25-41a3-bfce-0e08b8a2c922,tch_20200715-184352_8
std_1594818935184_4,716c0512-11f7-40bd-b820-7242d482cbe2,tch_20200715-184352_4
std_1594819087900_7,42e28fdf-13e7-469c-9aa7-ed20fba8ebe1,tch_20200715-184352_7
std_1594819171846_10,17c6c31e-183a-43b6-a26c-f7d9b3bacf3b,tch_20200715-184352_10
std_1594819021279_6,6766b104-1e12-49df-80b8-da99520f41d2,tch_20200715-184352_6
std_1594818953058_5,5d06e6fd-8b5b-4a99-9a91-611eff3b3e30,tch_20200715-184352_5
std_1594819037412_8,927ee59a-c991-4207-bdf1-dcaec435980e,tch_20200715-184352_8
std_1594819108243_9,d582b236-442a-483e-8afe-dc2a1794cd77,tch_20200715-184352_9
std_1594819036091_7,939597b1-4e31-40f7-90d8-9e2a07022491,tch_20200715-184352_7
std_1594819122356_10,87b50a81-f9a4-453a-a1d4-4ce7f127f202,tch_20200715-184352_10
std_1594819060165_9,3c74272a-ff70-4334-b2ba-35144b8a8ebb,tch_20200715-184352_9
std_1594818971524_6,d764fd60-0b98-4bcc-91ed-ebdf2e4e44a4,tch_20200715-184352_6
std_1594819206609_12,05d028d9-6293-4b4a-a098-5b2982a4d39a,tch_20200715-184352_12
std_1594819204857_11,85161ad4-7006-4797-8a39-cb5b9f6effe1,tch_20200715-184352_11
std_1594818993682_8,d557286e-cb45-448f-bec9-241290137538,tch_20200715-184352_8
std_1594818983008_7,f2c2cca1-6976-4d08-b88e-f67275213da5,tch_20200715-184352_7
std_1594819224474_13,59a31bf1-e2a4-481e-99c0-73321a390eda,tch_20200715-184352_13
std_1594819078403_10,df68331a-fb35-44fd-b153-b6f40daedffb,tch_20200715-184352_10
std_1594819237683_14,dd7f22cc-a032-4eb6-84f4-dbbfb4d0f3e5,tch_20200715-184352_14
std_1594819153558_11,23575a9a-39d0-4b65-8545-919ea6a54230,tch_20200715-184352_11
std_1594819156756_12,dd7e8bcd-49b1-4c9a-abb7-5749dc42b145,tch_20200715-184352_12
std_1594819011188_9,787da570-ede0-4828-b6fb-4c57efaf74ba,tch_20200715-184352_9
std_1594819178859_13,5b6b4407-da24-43e0-8579-7aefa8d33f88,tch_20200715-184352_13
std_1594819259729_15,832c18a6-fa97-4174-932f-ee50ea7c708e,tch_20200715-184352_15
std_1594819025854_10,6cc86a00-c9ea-40b5-8182-41c3e120eabc,tch_20200715-184352_10
std_1594819186718_14,45d68960-3dad-4203-946d-5da3d85d9efd,tch_20200715-184352_14
std_1594819108155_12,7f61a50a-5494-4a58-ba4a-48da458bfc14,tch_20200715-184352_12
std_1594819099256_11,55369516-7b7f-470a-ac03-36dd29fa8d1f,tch_20200715-184352_11
std_1594819274064_16,abe14ab3-c6ab-4013-8924-240401e0a80f,tch_20200715-184352_16
std_1594819129851_13,c4393529-fd46-4e80-8bbb-3fecb59cdc60,tch_20200715-184352_13
std_1594819210559_15,11ca83e2-e30a-4336-b795-6b881754e193,tch_20200715-184352_15
std_1594819136928_14,850f4074-2793-49ce-aa7f-355ad99ffb7a,tch_20200715-184352_14
std_1594819063123_12,1a523519-ae22-4fc7-8a73-4216d8f3bcbb,tch_20200715-184352_12
std_1594819044007_11,60cfadb9-25e6-474a-95a6-4b67c97a350c,tch_20200715-184352_11
std_1594819293242_17,6965508b-46b0-47ba-b604-49d518652f3c,tch_20200715-184352_17
std_1594819222938_16,839c51d1-6d9f-478c-a80c-c07342e74a8d,tch_20200715-184352_16
std_1594819164180_15,deb813cc-dcad-4db8-9a85-d89530b052eb,tch_20200715-184352_15
std_1594819074208_13,4f435626-21a1-4f0e-a35e-da0433908bed,tch_20200715-184352_13
std_1594819312584_19,a599c755-77ee-422a-962a-1a6dc3b8927c,tch_20200715-184352_19
std_1594819089084_14,acd28dac-deb1-4ec2-82f7-878e0f5dccbf,tch_20200715-184352_14
std_1594819315652_18,dbddd9d5-37e7-4a8b-b91a-5c72ba22a15c,tch_20200715-184352_18
std_1594819241647_17,76df6fbe-0dde-4067-a59a-c05be8d3ad6f,tch_20200715-184352_17
std_1594819172158_16,bca52484-6bee-4be3-a575-bb38757fd66f,tch_20200715-184352_16
std_1594819330568_20,c240195b-4cc6-4028-9b11-f9fc0d003ac8,tch_20200715-184352_20
std_1594819107928_15,6ee74d97-f24f-48a2-913a-1f740ec29fd3,tch_20200715-184352_15
std_1594819260113_19,2212a07f-5676-4b27-b228-8af8f5b92423,tch_20200715-184352_19
std_1594819346003_21,ec271797-7cfd-4fc3-a22b-a38f879ad8e5,tch_20200715-184352_21
std_1594819186718_17,43320659-dee1-48e5-baec-fb0108c9e4f3,tch_20200715-184352_17
std_1594819260110_18,0477b9cc-8663-42f1-bbe9-ddbce18ccfae,tch_20200715-184352_18
std_1594819123726_16,150347ac-8026-49a5-8beb-560a30cd4cef,tch_20200715-184352_16
std_1594819277589_20,1b528a6e-debd-47e9-8d45-9d5f4ccb2137,tch_20200715-184352_20
std_1594819365831_23,8dddd095-09f6-4d6a-9d43-e850dcb03fd7,tch_20200715-184352_23
std_1594819214458_19,1ff84a12-7499-4539-b65d-8141e776d3ab,tch_20200715-184352_19
std_1594819357194_22,c8f9bad3-fadc-4a75-8c9c-498a3e00a7b1,tch_20200715-184352_22
std_1594819296389_21,5f985267-2d74-48f9-92ad-a43f58d16127,tch_20200715-184352_21
std_1594819135427_17,9654755f-8f7b-4c33-b29d-63912cf7c97f,tch_20200715-184352_17
std_1594819205721_18,aa1c7240-a901-4304-997c-fd66d1c1bec9,tch_20200715-184352_18
std_1594819223989_20,08b2054b-4f4e-4988-901e-e3f6faab6cce,tch_20200715-184352_20
std_1594819316294_23,4875130e-bd89-4735-88f0-896126b378ac,tch_20200715-184352_23
std_1594819394550_24,771a0a93-036d-4070-874b-357ac6575553,tch_20200715-184352_24
std_1594819312344_22,0dee36c2-e71c-4c48-82fa-e5468ae8285a,tch_20200715-184352_22
std_1594819163489_19,e5d62f33-eb52-444a-ad8e-8f589cdc69ac,tch_20200715-184352_19
std_1594819247166_21,ff803da1-18ef-408c-b4ca-be95c6db7070,tch_20200715-184352_21
std_1594819149072_18,03ace5f3-b821-4d9a-9534-4528a19101c4,tch_20200715-184352_18
std_1594819408621_25,8663fcb1-5ff3-4022-8b1d-77a778313617,tch_20200715-184352_25
std_1594819177786_20,62b642d4-ee6c-4fbb-9410-147abc21c0f7,tch_20200715-184352_20
std_1594819269815_23,b1d897aa-8d9d-416e-b60e-34c47f60f9c9,tch_20200715-184352_23
std_1594819268431_22,d05e6ef9-a3f1-4eda-9dce-77b55f5d73ad,tch_20200715-184352_22
std_1594819341346_24,a77d71ab-7189-424f-bb72-085aaec86295,tch_20200715-184352_24
std_1594819427710_26,543ad316-fc96-454d-acb9-1680eef397ed,tch_20200715-184352_26
std_1594819195391_21,a5ae3f26-a3e8-4f46-b70b-d34b7d7c4e47,tch_20200715-184352_21
std_1594819359617_25,f4192cf2-a7be-4fb4-987e-09deb90df991,tch_20200715-184352_25
std_1594819442282_28,84b02a0f-e7b7-4ede-ae5a-5976b45edf54,tch_20200715-184352_28
std_1594819212959_22,7e74f849-dc66-4213-a9ae-3887e4177ce1,tch_20200715-184352_22
std_1594819444084_27,f7b4c626-84d9-4577-bd1b-b2eb9403b13e,tch_20200715-184352_27
std_1594819285519_24,47b76533-f28f-473e-a8f3-eba84f4f7e91,tch_20200715-184352_24
std_1594819220470_23,1474c41d-dc03-4695-af0e-a987c0e33c4a,tch_20200715-184352_23
std_1594819377837_26,55beed3c-aa1d-4046-b87c-336ee27cbd4d,tch_20200715-184352_26
std_1594819309071_25,6ed13026-173b-488e-ba04-defc49293a03,tch_20200715-184352_25
std_1594819459954_29,2c944b6f-ab8c-4aa2-9f01-4e0eb278e160,tch_20200715-184352_29
std_1594819393419_28,4518a425-5c89-41bd-9fcd-32b4c3f8542b,tch_20200715-184352_28
std_1594819392769_27,768f7f2a-f166-4c94-aa20-1661566b712d,tch_20200715-184352_27
std_1594819473895_30,b0281f5d-303c-445f-8171-e6ccee36dd8b,tch_20200715-184352_30
std_1594819235471_24,a10dec96-93ed-4867-808a-404de596cc19,tch_20200715-184352_24
std_1594819324321_26,62c33443-6a6e-401c-888f-5ca67b94aa02,tch_20200715-184352_26
std_1594819258350_25,2d3b9b52-a6e9-45f3-860b-b5fcf6db9d63,tch_20200715-184352_25
std_1594819491515_31,cc55323e-dbdd-4dfa-b628-13f8b6cb806e,tch_20200715-184352_31
std_1594819409838_29,43774f9e-92d3-4a23-8069-63aa6f075fc4,tch_20200715-184352_29
std_1594819345193_28,ab13a83c-e6a8-41e8-9c10-f014c08e45f5,tch_20200715-184352_28
std_1594819421801_30,04dcb86e-20f1-4370-aa32-4d4db6d085a0,tch_20200715-184352_30
std_1594819339583_27,cb0fb286-bf7c-47dc-b323-1659b7db72e0,tch_20200715-184352_27
std_1594819272662_26,c24e9b39-2124-413a-8816-00e82f904790,tch_20200715-184352_26
std_1594819508332_32,2445008c-cb2e-44ba-82c4-2f776e12334d,tch_20200715-184352_32
std_1594819444667_31,bf54302b-2db0-4c20-b5fb-f7ac42f3c748,tch_20200715-184352_31
std_1594819359599_29,279f9f57-c884-4291-bcd3-343e06a53ad0,tch_20200715-184352_29
std_1594819525431_33,ef524432-6a0e-479a-a336-c8f2417a2607,tch_20200715-184352_33
std_1594819296793_28,36df8de3-1ecd-4fbe-b3db-51e2b073fffa,tch_20200715-184352_28
std_1594819374644_30,8ae95e53-ab36-497b-8c23-264614802f55,tch_20200715-184352_30
std_1594819285137_27,b41adf24-d0eb-4248-8e62-e4b097c07f84,tch_20200715-184352_27
std_1594819460677_32,3119a0d4-11b3-425b-acbd-5839b9ed16bb,tch_20200715-184352_32
std_1594819537963_34,2d16e62c-2005-4a61-bb52-0b6dae99604c,tch_20200715-184352_34
std_1594819312186_29,f7ccd6bb-644b-46e2-a476-7aaefcde7573,tch_20200715-184352_29
std_1594819394445_31,fec64ba7-549a-4820-858d-273b03a4c3fe,tch_20200715-184352_31
std_1594819477298_33,714df009-5101-4007-9403-3ae9ce061da8,tch_20200715-184352_33
std_1594819327796_30,6b48edcb-a2a1-4d06-9d62-eb06a4cf9f21,tch_20200715-184352_30
std_1594819409564_32,071cedc7-3ffc-4fa6-a50d-9bccde14aa62,tch_20200715-184352_32
std_1594819553998_35,acfdbab1-a92a-4500-905b-df4928dcfaad,tch_20200715-184352_35
std_1594819485018_34,5d07a05a-f244-4ad6-b105-edcb9775e961,tch_20200715-184352_34
std_1594819572465_36,566ccc05-9039-442b-b4e1-a65eac9b0bc8,tch_20200715-184352_36
std_1594819429523_33,bac5a2cf-a71d-46b6-96b9-9b3505c690a3,tch_20200715-184352_33
std_1594819345875_31,b5ab922c-4c7b-4fa6-aa1b-5a90e4658b8d,tch_20200715-184352_31
std_1594819356682_32,92e00d38-988d-4f84-a689-1c57791e138c,tch_20200715-184352_32
std_1594819585674_37,3a237992-334a-49a7-93b4-d11a254d0a22,tch_20200715-184352_37
std_1594819592535_38,7f8b2cc9-e2e2-437b-8690-dd3556a45dba,tch_20200715-184352_38
std_1594819499810_35,96fa943d-0c18-4321-9a29-8a4bf5714fc8,tch_20200715-184352_35
std_1594819433564_34,297973d5-1f2a-4073-a8d5-2235019ff880,tch_20200715-184352_34
std_1594819524026_36,57e41cc9-54b6-49cc-8b03-8ddd1b3faf38,tch_20200715-184352_36
std_1594819379312_33,b17e7d8b-0a2a-4bcd-84c3-6f0d8115a72b,tch_20200715-184352_33
std_1594819532683_37,91884322-b34d-40cd-97d8-1674750db81b,tch_20200715-184352_37
std_1594819604234_39,dd5b4f23-033c-4c37-88ef-4a71554fe895,tch_20200715-184352_39
std_1594819548226_38,16d468ef-8fb8-42bf-8e91-cea86f7a4332,tch_20200715-184352_38
std_1594819448854_35,ac271d02-c8cd-42e8-85ce-3a003e6a7f47,tch_20200715-184352_35
std_1594819387654_34,dbfc516f-4d88-4e0f-8b20-a1b3ca62e1be,tch_20200715-184352_34
std_1594819473017_36,66d6f64c-293f-4ee0-bce9-a830e3c961f0,tch_20200715-184352_36
std_1594819630843_40,94fe5fb4-ee5f-477c-a02f-4d1a505cdc90,tch_20200715-184352_40
std_1594819486793_37,6859c428-f01a-4f9f-a806-522a663de0d6,tch_20200715-184352_37
std_1594819550663_39,7ef1dc1c-a644-44c9-9d45-ecac52108dfb,tch_20200715-184352_39
std_1594819495925_38,373074a9-72a6-4c86-915a-303f30d9012f,tch_20200715-184352_38
std_1594819402186_35,5ce255dc-5a05-4476-b5ab-a03a1d089747,tch_20200715-184352_35
std_1594819650663_41,d20456a6-d835-48b7-8c54-9ee4bc12206e,tch_20200715-184352_41
std_1594819426288_36,7f4a9ae8-e85a-46e7-9c5f-a09d13dbcc42,tch_20200715-184352_36
std_1594819576331_40,b0f26aa1-2541-40a3-91ca-da69501eb412,tch_20200715-184352_40
std_1594819433295_37,2ffd920e-c46a-4ca2-816e-4a710d8525aa,tch_20200715-184352_37
std_1594819503938_39,f5340c74-e127-440b-8bc8-18e23805f554,tch_20200715-184352_39
std_1594819447120_38,2e32e162-7875-4f53-9cac-56d9cab4c5ab,tch_20200715-184352_38
std_1594819599639_41,2553ccc4-85da-49ab-ba3b-9abf5e2cdc1b,tch_20200715-184352_41
std_1594819685143_42,7af4a716-f8ba-4fdf-a907-e34e0947542f,tch_20200715-184352_42
std_1594819682486_43,4725b313-aeaf-4387-9f1b-850c0590a0b3,tch_20200715-184352_43
std_1594819691375_44,5e9d3a9a-4d0e-4a23-94f4-2614d7e3819c,tch_20200715-184352_44
std_1594819530223_40,cde4d061-5c64-454a-97d3-806583fa00d6,tch_20200715-184352_40
std_1594819456097_39,7872057b-8a67-4af9-8b8b-e6516eb00448,tch_20200715-184352_39
std_1594819705908_45,950fbee9-2ea3-444f-9fed-1a8589ade79a,tch_20200715-184352_45
std_1594819547616_41,5689d9c9-eb57-4778-b4d8-dedeb7bdff19,tch_20200715-184352_41
std_1594819627396_42,5257e57c-a7b5-4d8a-875e-df2959e0f8f5,tch_20200715-184352_42
std_1594819639250_44,701916af-08b1-4133-8388-209c92a686dd,tch_20200715-184352_44
std_1594819627515_43,d6f06dbe-94bd-4e70-a828-5608581ddec1,tch_20200715-184352_43
std_1594819483901_40,022e6f48-9f77-45b3-908b-4a04822fb195,tch_20200715-184352_40
std_1594819737938_47,ffcc82e6-8da3-4c23-b072-c812652eb8b4,tch_20200715-184352_47
std_1594819500279_41,fa63c939-39bd-4438-8cdf-2f878cb29ba2,tch_20200715-184352_41
std_1594819658180_45,714fae49-2af3-4299-a487-09aec3efd82e,tch_20200715-184352_45
std_1594819587817_44,b2a9cd4d-7c5d-4c73-a574-0ae0be4f8a0a,tch_20200715-184352_44
std_1594819571354_42,2ae291e8-eafc-48df-b41f-4865c83c2c2f,tch_20200715-184352_42
std_1594819743604_46,7b5018fa-80f4-4a0e-b258-a038d6376404,tch_20200715-184352_46
std_1594819571348_43,3cc4c607-3441-4f0d-a0e8-96cb17277e86,tch_20200715-184352_43
std_1594819756859_48,63de2d38-f421-44e1-b0fd-74bb0c887032,tch_20200715-184352_48
std_1594819689680_47,d47e5dca-8fcc-441b-b170-c3c514fb8df6,tch_20200715-184352_47
std_1594819601524_45,b77e15f5-1b31-4cad-8e5f-edc72a03c21e,tch_20200715-184352_45
std_1594819539447_44,64c61905-9aa6-4e0c-b01e-97b9fcd306e7,tch_20200715-184352_44
std_1594819516200_42,9c75848f-1a74-4f00-8f59-4ab9fa722cd1,tch_20200715-184352_42
std_1594819687042_46,fe45d308-63e3-4bb4-8cf0-8b196679adb6,tch_20200715-184352_46
std_1594819780337_49,0ab3e86a-b561-408d-81c5-09e9bdf3f83e,tch_20200715-184352_49
std_1594819522730_43,85866c68-4df9-4ff4-95fc-1a716d1253b4,tch_20200715-184352_43
std_1594819712911_48,5558fc5a-e400-4cf9-9e43-3aa4fbd5f64f,tch_20200715-184352_48
