extuserid,groupid,tchextuserid
std_1593440158252_2,f594fbac-8c8b-4c4a-9503-554483afb197,tch_20200629-192939_2
std_1593440169203_3,4963a527-e47c-4c94-80ca-d0eac112484f,tch_20200629-192939_3
std_1593440353444_5,81b42c7e-da8a-4dec-b9e0-e8740d086d9d,tch_20200629-192939_5
std_1593440357646_4,87731e45-3141-46a6-a3bc-5619547b3978,tch_20200629-192939_4
std_1593439848066_1,9514c0a9-5881-42b4-adfe-51e5a5d89772,tch_20200629-192939_1
std_1593440019481_2,ffa1f1d2-25f1-4b9b-96f4-a8adbd6bcfd0,tch_20200629-192939_2
std_1593440043747_3,a9c7971f-32a4-4fe3-834d-1128c621a5ee,tch_20200629-192939_3
std_1593440220918_5,65f2d94a-7822-43b7-afa4-32ae23088af5,tch_20200629-192939_5
std_1593440224746_4,a0751557-fe49-4c82-9eae-7bca4b402d34,tch_20200629-192939_4
std_1593439879140_2,3d58de56-a9de-436d-a414-1370cf754ca2,tch_20200629-192939_2
std_1593439916026_3,49dce521-0fc7-4385-bb56-e73193036ecb,tch_20200629-192939_3
std_1593440419375_6,b3d8c53a-17f9-4194-939c-7b74074ce934,tch_20200629-192939_6
std_1593440090648_4,807378eb-1473-478c-92a9-dbe79c0fb6c5,tch_20200629-192939_4
std_1593440085148_5,8f337c79-3e42-4363-bba1-ec7d7af62f8b,tch_20200629-192939_5
std_1593440442259_7,817b1c6e-d6e1-48ef-ac07-fbd6e1bac88c,tch_20200629-192939_7
std_1593440286712_6,baddca90-d634-4a2e-b6cd-948a0a4b85ef,tch_20200629-192939_6
std_1593440466150_8,7725d867-ae53-42f7-ad26-67c78742ab0e,tch_20200629-192939_8
std_1593439961198_5,efb1d4a8-de2d-4494-a98c-f4ba7d35aad6,tch_20200629-192939_5
std_1593439949050_4,cc7a6466-4119-4cb8-81d4-f518395fdfc2,tch_20200629-192939_4
std_1593440309689_7,f2741f5d-f4a4-4567-9249-f468eef38e11,tch_20200629-192939_7
std_1593440157224_6,5b568e09-aa3b-4ddd-8918-a938fa65091c,tch_20200629-192939_6
std_1593440505468_9,2aa71ac4-1c0d-49aa-94c5-185bcbb240a2,tch_20200629-192939_9
std_1593440325835_8,09e2ed5c-48da-433a-894c-2ecb1b6a5e4b,tch_20200629-192939_8
std_1593440178091_7,08108543-2a35-47b6-bf1d-33f0c1ea6880,tch_20200629-192939_7
std_1593440533868_10,2898b8c4-d329-4933-b3f6-265e4e73c062,tch_20200629-192939_10
std_1593440019441_6,cf2256c2-5902-49a4-b8ce-b802ec5d0294,tch_20200629-192939_6
std_1593440372426_9,fe9904e0-23d2-477b-876c-c9e0dedd049f,tch_20200629-192939_9
std_1593440201888_8,97f55be9-a1a6-4c18-8337-928c6ca96fa3,tch_20200629-192939_8
std_1593440549111_11,9cb4e1dd-300c-4e4e-946c-b976d285ac14,tch_20200629-192939_11
std_1593440045167_7,d235168b-c0b3-4ddf-89df-db173db7ca7e,tch_20200629-192939_7
std_1593440399155_10,572d81bb-2c8f-4315-82d2-0e86362b8f53,tch_20200629-192939_10
std_1593440248957_9,f7e5b1dc-4e77-459a-bd7a-6deff957c07c,tch_20200629-192939_9
std_1593440072366_8,3727d43b-f1c8-4955-810d-c4fb7ce51c87,tch_20200629-192939_8
std_1593440414452_11,e1e85da0-af67-498b-9b04-8ba58e4be5f1,tch_20200629-192939_11
std_1593440594358_12,7c17a189-c03c-4ce3-ac4f-ab9dde2a5fec,tch_20200629-192939_12
std_1593440267578_10,d5779449-e85d-434d-9f53-289ecd73128c,tch_20200629-192939_10
std_1593440611433_13,80c40675-4f19-41db-9cee-2e27fa09c004,tch_20200629-192939_13
std_1593440113261_9,869a08b6-e821-495b-9158-2eabc13d9cd3,tch_20200629-192939_9
std_1593440282303_11,fd609c01-018c-46f6-a673-c5a3aa476a9d,tch_20200629-192939_11
std_1593440465892_12,2490bea0-8a83-47cd-ac6e-1526910eb079,tch_20200629-192939_12
std_1593440644588_14,0ad8c6fc-02e8-4658-a39c-132417e974da,tch_20200629-192939_14
std_1593440468978_13,f43eb7cd-b1c6-4e1e-b4ce-be475168a4e4,tch_20200629-192939_13
std_1593440130563_10,3d1a1078-179a-46ba-9b1b-dd18911448f4,tch_20200629-192939_10
std_1593440149001_11,ed3b13ad-0835-4e7c-abb1-c9b293e6522e,tch_20200629-192939_11
std_1593440327034_12,7e6078cf-a183-4789-aa3d-b9433d4d661f,tch_20200629-192939_12
std_1593440336494_13,bd661219-37b3-42e2-a9f1-ce1f14c7de9c,tch_20200629-192939_13
std_1593440519102_14,9432ca5e-d7fa-4666-825b-70d0be8f8912,tch_20200629-192939_14
std_1593440688022_15,92a54ff0-930b-41d8-9bce-c3bbb0244bf9,tch_20200629-192939_15
std_1593440702329_16,affd9a17-d0c0-4bc7-9a8c-b175274ee338,tch_20200629-192939_16
std_1593440198825_12,06399842-973a-4844-a79c-24ef770cb58f,tch_20200629-192939_12
std_1593440388363_14,2fd629f8-02a9-4226-87e4-ab1189066775,tch_20200629-192939_14
std_1593440203427_13,a2c05b2d-5196-49e7-9c29-7924b0af8ed2,tch_20200629-192939_13
std_1593440561962_15,a34d9ecb-d5a7-44f9-9f8f-92872cfb7b72,tch_20200629-192939_15
std_1593440571564_16,35be4e19-6a8f-476f-9aee-1ae72e374c97,tch_20200629-192939_16
std_1593440752627_18,7a866e5a-fcb9-4ab3-9127-e7cf811c7ffd,tch_20200629-192939_18
std_1593440243938_14,040393ce-d424-490d-98bf-58db0e2b0698,tch_20200629-192939_14
std_1593440763001_17,22f95bac-b8f4-4a84-abd8-9db10ebda61d,tch_20200629-192939_17
std_1593440430120_15,77a8318b-cc9e-40d6-898e-7d77f8c7928e,tch_20200629-192939_15
std_1593440435838_16,7fc4ddb4-685d-48d7-898a-de919348d124,tch_20200629-192939_16
std_1593440613092_18,74cc71de-9248-496d-8e49-01b5d8c95218,tch_20200629-192939_18
std_1593440797015_19,beb5e00a-2a63-4aa1-82cb-7c6727345f5a,tch_20200629-192939_19
std_1593440622577_17,59c0f62b-f758-4fa9-a245-b6061c47e3f8,tch_20200629-192939_17
std_1593440290003_15,9737d54c-4256-4824-a8be-fd604c5f1544,tch_20200629-192939_15
std_1593440305595_16,dc9b47e8-3372-4a39-8916-ec4a771649c1,tch_20200629-192939_16
std_1593440815882_20,cced21c2-4090-4b5c-ab48-cc233b39ec66,tch_20200629-192939_20
std_1593440484378_18,a40f4256-2ea4-4e3e-9882-8eb39dd0346d,tch_20200629-192939_18
std_1593440664253_19,9f971bdc-904e-4e9c-af67-a40ad58f38bc,tch_20200629-192939_19
std_1593440488120_17,cfb5773d-ae2f-46c4-957b-585e729b771d,tch_20200629-192939_17
std_1593440681348_20,d06a31bf-85e1-4a07-a4fc-4af8a55158a3,tch_20200629-192939_20
std_1593440350700_18,bad5ba62-d241-4150-809e-c2d59253c5cc,tch_20200629-192939_18
std_1593440537020_19,f15fe82c-a986-4107-ac0f-4a65a4120c8b,tch_20200629-192939_19
std_1593440349717_17,e360f58e-5ef3-4837-bfdb-0f39abe839ae,tch_20200629-192939_17
std_1593440877844_21,1345352f-99f6-4eaa-b5f4-f0e624ddeaed,tch_20200629-192939_21
std_1593440542368_20,b93238d2-6c91-41da-8996-b194c21ae62c,tch_20200629-192939_20
std_1593440891182_22,0209dec0-dae3-4189-9237-599425c16613,tch_20200629-192939_22
std_1593440405640_19,05b49e08-baed-41bb-9007-76a10de08bdc,tch_20200629-192939_19
std_1593440745987_21,b84624ce-1bca-4f38-b998-661f75525b39,tch_20200629-192939_21
std_1593440929002_23,a8e40f1b-a7a5-4e4a-ac62-0124142f663b,tch_20200629-192939_23
std_1593440412514_20,4b4447ac-4942-49c1-89f5-fe493078b033,tch_20200629-192939_20
std_1593440752103_22,42854c09-5fc0-49b1-b3c2-707dad621935,tch_20200629-192939_22
std_1593440614391_21,430e7715-7076-42dd-be27-a5b9a6b931fb,tch_20200629-192939_21
std_1593440964727_24,885210fc-5c4a-4bda-9ed9-510cdf981890,tch_20200629-192939_24
std_1593440794465_23,3a4647e9-d77a-499b-bb0d-e34ff715587b,tch_20200629-192939_23
std_1593440616585_22,0eab55ad-3c14-45da-abd5-39a66ac30ece,tch_20200629-192939_22
std_1593440986142_25,5e68009b-bad6-41c3-9110-7f819609b49d,tch_20200629-192939_25
std_1593440478177_21,39124710-71b2-4e1a-bb14-8cc943ec1785,tch_20200629-192939_21
std_1593440663762_23,dca784bc-c29b-4e71-bd67-0e71ffd31dde,tch_20200629-192939_23
std_1593440831325_24,ac3f730b-407e-4337-b9cd-220c1ae0a4ca,tch_20200629-192939_24
std_1593440482079_22,9329456a-a23d-4e94-8b45-6f1b0d760134,tch_20200629-192939_22
std_1593440854573_25,4d8be6a8-d538-4e86-b914-24a8033317b7,tch_20200629-192939_25
std_1593441027647_26,a6a5269b-aefb-4f41-aa09-d6f12a8c9e85,tch_20200629-192939_26
std_1593440526733_23,ce68404c-1277-43af-a0a2-c8d19513d6cc,tch_20200629-192939_23
std_1593440689927_24,b56dd33d-5a4a-4088-bc8d-cd32b683f2d2,tch_20200629-192939_24
std_1593441054643_27,0edb54c8-ce5a-483c-b4db-a6dcd854b629,tch_20200629-192939_27
std_1593440724779_25,1407e618-e5b6-42d5-b597-5d27084718cc,tch_20200629-192939_25
std_1593441066720_28,a6df8c19-da3d-4d26-bdc9-8fe8ee365b22,tch_20200629-192939_28
std_1593440894556_26,0dc7ac06-e3a3-49d1-9d52-cf69f3bfaf50,tch_20200629-192939_26
std_1593440555036_24,08b2148a-07e9-453b-a521-a4785eac0eeb,tch_20200629-192939_24
std_1593440916625_27,5915ba07-5a26-4572-a184-3b3d7b507c47,tch_20200629-192939_27
std_1593440585468_25,b6366e39-73c5-406a-a943-dcb6881cc1a7,tch_20200629-192939_25
std_1593440940850_28,3d9f145f-9111-4c9e-8e9b-1d310f1af88e,tch_20200629-192939_28
std_1593440750685_26,184d7f2e-a365-465f-a854-205441d40183,tch_20200629-192939_26
std_1593441113494_29,6d458a25-7f9d-4819-a6a7-979303ace6e9,tch_20200629-192939_29
std_1593440781618_27,765949c3-c786-4a26-adcd-e2e9cf9d9f76,tch_20200629-192939_27
std_1593440804307_28,faa3fd09-b11a-42e2-b8a2-14d57fdf3505,tch_20200629-192939_28
std_1593440612646_26,260232a4-6969-4459-9602-48358b48e0da,tch_20200629-192939_26
std_1593441144953_30,5f6b8823-94bc-4dfa-8726-9c39d3453ed1,tch_20200629-192939_30
std_1593440982054_29,1883a204-34a9-4bb8-b9e1-a8bf37d8836a,tch_20200629-192939_29
std_1593441162450_31,cf3bd19f-d19b-4928-932e-a05c6fdd5d5b,tch_20200629-192939_31
std_1593440649294_27,1793338a-6cee-4aa4-a73c-b2893608604f,tch_20200629-192939_27
std_1593440672778_28,94b4b71b-d058-4272-bd17-68e444f6645f,tch_20200629-192939_28
std_1593441005519_30,0b51896a-ece8-41e9-9f3c-93db0d735c76,tch_20200629-192939_30
std_1593440848980_29,88363397-e999-4f39-b16d-fe76c8811673,tch_20200629-192939_29
std_1593441196146_32,66b7ce5d-2d34-410e-bdc1-12e9cc682e55,tch_20200629-192939_32
std_1593441020189_31,f5aa2756-1843-4636-9c80-b914e9766b8f,tch_20200629-192939_31
std_1593441207844_33,b7a21bac-edef-42cc-b8a6-c223b972d72c,tch_20200629-192939_33
std_1593440866578_30,20863ae5-3ce7-4dc5-acda-cc18b8a5d269,tch_20200629-192939_30
std_1593440718080_29,25f40a1e-1635-4796-8710-bf06d200ab08,tch_20200629-192939_29
std_1593441056326_32,4e0cfc91-4e66-4171-9c95-30897e2bce45,tch_20200629-192939_32
std_1593440886721_31,7fc969f0-1cae-4237-98d9-711a68554dc4,tch_20200629-192939_31
std_1593441075602_33,982364b1-849a-44cf-a8cf-47232f7cd741,tch_20200629-192939_33
std_1593441251282_34,e2b3d641-311e-4942-bcbd-b9201d19f2af,tch_20200629-192939_34
std_1593440734289_30,f1a5407a-bf77-4438-9f98-6bd5db4663f3,tch_20200629-192939_30
std_1593441261723_35,122ca801-a623-493b-b2a2-60b571f8661b,tch_20200629-192939_35
std_1593440920859_32,09bbd633-d0b5-4fb7-902a-992bccba6868,tch_20200629-192939_32
std_1593440756588_31,a42be2e6-3730-4a16-ae95-1e7fb199fec1,tch_20200629-192939_31
std_1593440945277_33,1c20b0dc-8ed4-4943-b346-4d179ee204f5,tch_20200629-192939_33
std_1593441120208_34,74c01480-2f2d-4e3a-95c6-fb4fc3a9584f,tch_20200629-192939_34
std_1593441129001_35,9a4bf90a-b9be-42e6-95f6-5b9f3974e695,tch_20200629-192939_35
std_1593440784393_32,c302633e-0a6c-4671-90db-06caeea26499,tch_20200629-192939_32
std_1593440817404_33,30c15c2c-d2fc-4b48-a4f2-145e0e0bf39b,tch_20200629-192939_33
std_1593441326211_36,1478bbf9-830e-4537-86e8-35b6a10b47ae,tch_20200629-192939_36
std_1593440991481_34,999b27fd-7835-4165-906f-bf8f30e8584e,tch_20200629-192939_34
std_1593441006246_35,918df5ad-c5fe-410d-8d16-252a05ffc506,tch_20200629-192939_35
std_1593441351405_38,d4a84968-d47e-4878-861e-8836feb44c37,tch_20200629-192939_38
std_1593441345846_37,11b26333-fa1b-492f-911c-b9703683a4f8,tch_20200629-192939_37
std_1593441192117_36,9defde4b-b14d-46c3-a0bc-8213e6a138b6,tch_20200629-192939_36
std_1593440860725_34,78ad9603-14a2-4625-a9e8-8fcdec6da9bf,tch_20200629-192939_34
std_1593440866399_35,fdb7942d-39c5-443c-8851-250df6a32417,tch_20200629-192939_35
std_1593441220847_38,a746fa85-7ca4-43e4-a5ef-d9cc8118589d,tch_20200629-192939_38
std_1593441211015_37,24c1fd95-99d3-4aef-bc93-6ec5c9454995,tch_20200629-192939_37
std_1593441057717_36,6c5eb4fc-71b9-4a46-bd4f-01ea48bb36b9,tch_20200629-192939_36
std_1593441417488_39,c0ff8283-c334-4ded-af7f-2c47640b2c87,tch_20200629-192939_39
std_1593441092421_38,74185d6a-30c4-4475-a1b4-7fc6d1506b5d,tch_20200629-192939_38
std_1593441071957_37,e75d7fd6-3083-445d-912d-55e32d01ca73,tch_20200629-192939_37
std_1593441439224_40,4c18480d-87c5-411a-8f13-3da9d34efdae,tch_20200629-192939_40
std_1593440917745_36,1ad0b2b5-6926-4e7b-bfa3-ee55f9a115f7,tch_20200629-192939_36
std_1593441275766_39,dd9bf270-7eb4-4efd-af09-b382e9abdd29,tch_20200629-192939_39
std_1593440963874_38,ef5525a9-19e3-4f3f-90e2-0d86f4d24bab,tch_20200629-192939_38
std_1593441470295_41,6e3f5c18-ce76-4573-959d-4721d88dd9a4,tch_20200629-192939_41
std_1593440939544_37,806c4864-d45c-4171-96ec-86b2728dc4c0,tch_20200629-192939_37
std_1593441300658_40,546b1eb5-92b9-4fe4-adfd-627d26aef97b,tch_20200629-192939_40
std_1593441482436_42,48131af6-3c72-4707-bd97-826d4efea595,tch_20200629-192939_42
std_1593441133250_39,c30c71ff-04a6-4110-a111-a8b10515fc65,tch_20200629-192939_39
std_1593441339737_41,dec293f4-ebee-49a5-9df4-1724a1a8ffec,tch_20200629-192939_41
std_1593441163639_40,1fe2ec5a-439c-4b4a-a80f-9a85a974d59a,tch_20200629-192939_40
std_1593441344446_42,7e25ffc7-da6a-40e0-a202-54c67de0f8ae,tch_20200629-192939_42
std_1593441001497_39,bd4da6d4-90dc-47ff-bfa9-7edd5c32519f,tch_20200629-192939_39
std_1593441539620_43,9878a181-de7a-403c-bf4c-ffe20f602788,tch_20200629-192939_43
std_1593441203699_41,4e1c57a5-d2a0-473e-8d0e-87b6d5f82da0,tch_20200629-192939_41
std_1593441031816_40,1e329009-537e-4dde-9c37-b319f10e9077,tch_20200629-192939_40
std_1593441556684_44,ac595ce6-3fc4-4789-bf6e-12f9438293ad,tch_20200629-192939_44
std_1593441215817_42,60840848-3e0c-4af8-87aa-3c1665969e34,tch_20200629-192939_42
std_1593441555528_45,e0b20b12-1678-4501-8898-35b59a3a83de,tch_20200629-192939_45
std_1593441402951_43,be48f7ae-a4b0-45f6-8b65-6f28ccbf8c72,tch_20200629-192939_43
std_1593441070463_41,377d65ff-42c2-43b7-8f93-567ec85eb227,tch_20200629-192939_41
std_1593441423092_44,f7cd75bf-7cc8-4864-b4fd-fc7288b36378,tch_20200629-192939_44
std_1593441086635_42,25d7d8cc-440c-464d-be5e-b3e9da6d0330,tch_20200629-192939_42
std_1593441419572_45,340a154d-6bc1-46e4-bff3-a20e725bf298,tch_20200629-192939_45
std_1593441615369_46,08a4a59d-ddcb-4577-a085-7b004ef6f65b,tch_20200629-192939_46
std_1593441267063_43,49319744-f06b-4d3a-8cdd-2e94ede5b072,tch_20200629-192939_43
std_1593441289025_44,71b765b5-bb6a-4055-9d33-55b0452e8577,tch_20200629-192939_44
std_1593441633690_47,420c50b2-ca30-4635-b66c-d3c6d497de62,tch_20200629-192939_47
std_1593441284235_45,8af24287-81ba-4cff-8b7f-ae28d71c4719,tch_20200629-192939_45
std_1593441481670_46,34be2bbe-12f0-4849-85a0-550926343371,tch_20200629-192939_46
std_1593441139464_43,db8622a6-05f4-4646-b833-77a36d505fdd,tch_20200629-192939_43
std_1593441149791_44,48c0726f-611c-4a07-a115-190b6dcc03f3,tch_20200629-192939_44
std_1593441150294_45,1fec08da-bf8b-4a9c-9d84-9f9111e50626,tch_20200629-192939_45
std_1593441494858_47,51d060b8-b4cf-4624-baf7-4924b537f2f5,tch_20200629-192939_47
std_1593441349952_46,bd5b6072-f0dd-44e3-a16e-160b6c1abc4c,tch_20200629-192939_46
std_1593441689143_48,776e7ecb-21a9-4722-a8c9-15afb0d86ece,tch_20200629-192939_48
std_1593441363169_47,d0ec2574-2fe8-4332-9445-fcc45e84cb0a,tch_20200629-192939_47
std_1593441716454_49,4e76dc4e-aa58-4841-ad32-271d41a8719e,tch_20200629-192939_49
std_1593441553948_48,7060e27a-8c02-4f8b-8525-80ba9b249ee1,tch_20200629-192939_48
std_1593441219933_46,11f456f1-bef2-4170-b456-276edb63c233,tch_20200629-192939_46
