tchextid,stduuid,stdextid,groupid
tch_20200707-190049_53,dbfc47df-c058-11ea-94cc-0242ac110002,std_1594129846031_53,8d962cb6-2667-48f7-b9c2-3b095ddf498a
tch_20200707-190049_47,eabc5453-c057-11ea-bcda-0242ac110002,std_1594129441380_47,741691eb-6cb9-4fc0-b690-f5c40f769090
tch_20200707-190049_48,1063ea65-c058-11ea-840b-0242ac110002,std_1594129504567_48,ea0db386-7078-48cb-93fb-2dd3c8facd2f
tch_20200707-190049_51,62d320a1-c058-11ea-94cc-0242ac110002,std_1594129642874_51,ee2b6ca3-a171-4455-9f59-1ef0fbf8b44a
tch_20200707-190049_49,257e9852-c058-11ea-840b-0242ac110002,std_1594129539968_49,41498774-8531-4bde-abb5-5f0c48e76b81
tch_20200707-190049_53,d0fa227b-c058-11ea-bcda-0242ac110002,std_1594129827653_53,8d962cb6-2667-48f7-b9c2-3b095ddf498a
tch_20200707-190049_48,03800d6a-c058-11ea-840b-0242ac110002,std_1594129482942_48,ea0db386-7078-48cb-93fb-2dd3c8facd2f
tch_20200707-190049_52,861af54d-c058-11ea-bcda-0242ac110002,std_1594129702059_52,d6768a2a-a5b0-48fb-9fd6-05d16ed5ffc4
tch_20200707-190049_49,1ac05a05-c058-11ea-bcda-0242ac110002,std_1594129521945_49,41498774-8531-4bde-abb5-5f0c48e76b81
tch_20200707-190049_51,535efaed-c058-11ea-bcda-0242ac110002,std_1594129616945_51,ee2b6ca3-a171-4455-9f59-1ef0fbf8b44a
tch_20200707-190049_53,c2a37a30-c058-11ea-bcda-0242ac110002,std_1594129803595_53,8d962cb6-2667-48f7-b9c2-3b095ddf498a
tch_20200707-190049_50,32e847fc-c058-11ea-840b-0242ac110002,std_1594129562427_50,fdd96208-df56-43a8-9e53-196e9b1d9e82
tch_20200707-190049_56,eac81eb5-c058-11ea-840b-0242ac110002,std_1594129870975_56,21fd10af-e665-4bcb-ac19-0961d4e584f1
tch_20200707-190049_55,e1543b02-c058-11ea-840b-0242ac110002,std_1594129855083_55,d71b48ff-388e-49b9-9bd7-0f634bc71bb2
tch_20200707-190049_48,f66fef46-c057-11ea-840b-0242ac110002,std_1594129461010_48,ea0db386-7078-48cb-93fb-2dd3c8facd2f
tch_20200707-190049_52,78035250-c058-11ea-bcda-0242ac110002,std_1594129678406_52,d6768a2a-a5b0-48fb-9fd6-05d16ed5ffc4
tch_20200707-190049_49,0c2779bf-c058-11ea-bcda-0242ac110002,std_1594129497460_49,41498774-8531-4bde-abb5-5f0c48e76b81
tch_20200707-190049_53,b4054307-c058-11ea-94cc-0242ac110002,std_1594129779090_53,8d962cb6-2667-48f7-b9c2-3b095ddf498a
tch_20200707-190049_55,d43eecd7-c058-11ea-840b-0242ac110002,std_1594129833118_55,d71b48ff-388e-49b9-9bd7-0f634bc71bb2
tch_20200707-190049_50,23ba5391-c058-11ea-bcda-0242ac110002,std_1594129537000_50,fdd96208-df56-43a8-9e53-196e9b1d9e82
tch_20200707-190049_56,dd0cf44b-c058-11ea-840b-0242ac110002,std_1594129847916_56,21fd10af-e665-4bcb-ac19-0961d4e584f1
tch_20200707-190049_57,ec9823a2-c058-11ea-94cc-0242ac110002,std_1594129873980_57,da727143-50ae-4d8c-9ffe-8832f5e19dc3
tch_20200707-190049_58,4a9ce564-c059-11ea-bcda-0242ac110002,std_1594130031737_58,e3e69160-8d0d-411e-92e2-5399097dd138
tch_20200707-190049_49,fe69419b-c057-11ea-94cc-0242ac110002,std_1594129474379_49,41498774-8531-4bde-abb5-5f0c48e76b81
tch_20200707-190049_52,6c5c61eb-c058-11ea-840b-0242ac110002,std_1594129658856_52,d6768a2a-a5b0-48fb-9fd6-05d16ed5ffc4
tch_20200707-190049_54,8effdfcd-c058-11ea-94cc-0242ac110002,std_1594129716979_54,97855089-632c-4fb4-a3a9-3d07350d5b14
tch_20200707-190049_50,17dac64a-c058-11ea-94cc-0242ac110002,std_1594129517074_50,fdd96208-df56-43a8-9e53-196e9b1d9e82
tch_20200707-190049_55,c6b55903-c058-11ea-840b-0242ac110002,std_1594129810398_55,d71b48ff-388e-49b9-9bd7-0f634bc71bb2
tch_20200707-190049_56,cf491682-c058-11ea-94cc-0242ac110002,std_1594129824815_56,21fd10af-e665-4bcb-ac19-0961d4e584f1
tch_20200707-190049_57,df8ce820-c058-11ea-94cc-0242ac110002,std_1594129852113_57,da727143-50ae-4d8c-9ffe-8832f5e19dc3
tch_20200707-190049_58,3e0727c4-c059-11ea-840b-0242ac110002,std_1594130010635_58,e3e69160-8d0d-411e-92e2-5399097dd138
tch_20200707-190049_52,5f30f3ee-c058-11ea-94cc-0242ac110002,std_1594129636758_52,d6768a2a-a5b0-48fb-9fd6-05d16ed5ffc4
tch_20200707-190049_54,80c1a259-c058-11ea-840b-0242ac110002,std_1594129693070_54,97855089-632c-4fb4-a3a9-3d07350d5b14
tch_20200707-190049_55,bacc565b-c058-11ea-840b-0242ac110002,std_1594129790464_55,d71b48ff-388e-49b9-9bd7-0f634bc71bb2
tch_20200707-190049_50,0953c09f-c058-11ea-bcda-0242ac110002,std_1594129492666_50,fdd96208-df56-43a8-9e53-196e9b1d9e82
tch_20200707-190049_56,c0bb59d9-c058-11ea-840b-0242ac110002,std_1594129800395_56,21fd10af-e665-4bcb-ac19-0961d4e584f1
tch_20200707-190049_51,3a9c061f-c058-11ea-94cc-0242ac110002,std_1594129575327_51,0feedf01-41b8-4618-8318-d8d5ab3afb24
tch_20200707-190049_57,d302e9e3-c058-11ea-bcda-0242ac110002,std_1594129831066_57,da727143-50ae-4d8c-9ffe-8832f5e19dc3
tch_20200707-190049_58,3089c934-c059-11ea-840b-0242ac110002,std_1594129987999_58,e3e69160-8d0d-411e-92e2-5399097dd138
tch_20200707-190049_54,73c81982-c058-11ea-bcda-0242ac110002,std_1594129671322_54,97855089-632c-4fb4-a3a9-3d07350d5b14
tch_20200707-190049_51,2c65b7f3-c058-11ea-bcda-0242ac110002,std_1594129551521_51,0feedf01-41b8-4618-8318-d8d5ab3afb24
tch_20200707-190049_57,c66fc518-c058-11ea-bcda-0242ac110002,std_1594129809968_57,da727143-50ae-4d8c-9ffe-8832f5e19dc3
tch_20200707-190049_59,542e6402-c059-11ea-840b-0242ac110002,std_1594130047789_59,1f416765-cc44-4820-b7b1-4c95374ef77f
tch_20200707-190049_60,5673e74d-c059-11ea-bcda-0242ac110002,std_1594130051587_60,5f4da28f-ee15-4eed-87fb-5fe05a8e1b5b
tch_20200707-190049_58,23896337-c059-11ea-94cc-0242ac110002,std_1594129966173_58,e3e69160-8d0d-411e-92e2-5399097dd138
tch_20200707-190049_54,65f2b01b-c058-11ea-bcda-0242ac110002,std_1594129648084_54,97855089-632c-4fb4-a3a9-3d07350d5b14
tch_20200707-190049_53,963768e1-c058-11ea-bcda-0242ac110002,std_1594129729081_53,5aa679a6-5ed7-488e-a8ba-84cc51f033e8
tch_20200707-190049_51,1efc5616-c058-11ea-94cc-0242ac110002,std_1594129528988_51,0feedf01-41b8-4618-8318-d8d5ab3afb24
tch_20200707-190049_59,45b4f212-c059-11ea-94cc-0242ac110002,std_1594130023503_59,1f416765-cc44-4820-b7b1-4c95374ef77f
tch_20200707-190049_60,47fbadf0-c059-11ea-840b-0242ac110002,std_1594130027336_60,5f4da28f-ee15-4eed-87fb-5fe05a8e1b5b
tch_20200707-190049_53,870d446e-c058-11ea-94cc-0242ac110002,std_1594129703627_53,5aa679a6-5ed7-488e-a8ba-84cc51f033e8
tch_20200707-190049_51,10f3a834-c058-11ea-840b-0242ac110002,std_1594129505440_51,0feedf01-41b8-4618-8318-d8d5ab3afb24
tch_20200707-190049_59,36640bb4-c059-11ea-94cc-0242ac110002,std_1594129997800_59,1f416765-cc44-4820-b7b1-4c95374ef77f
tch_20200707-190049_60,3b855ef8-c059-11ea-94cc-0242ac110002,std_1594130006431_60,5f4da28f-ee15-4eed-87fb-5fe05a8e1b5b
tch_20200707-190049_55,9d9628c9-c058-11ea-bcda-0242ac110002,std_1594129741446_55,ca7160f3-4196-441e-9568-c43d81107ebd
tch_20200707-190049_52,45f4af97-c058-11ea-840b-0242ac110002,std_1594129594401_52,06b6658f-52c7-4b22-8081-08c8d2f16863
tch_20200707-190049_53,784b314c-c058-11ea-840b-0242ac110002,std_1594129678827_53,5aa679a6-5ed7-488e-a8ba-84cc51f033e8
tch_20200707-190049_59,2833d806-c059-11ea-94cc-0242ac110002,std_1594129973989_59,1f416765-cc44-4820-b7b1-4c95374ef77f
tch_20200707-190049_56,a851f658-c058-11ea-bcda-0242ac110002,std_1594129759417_56,a6b7972c-21b0-4e79-a0e6-1bb8925169c0
tch_20200707-190049_60,2ced4225-c059-11ea-94cc-0242ac110002,std_1594129981926_60,5f4da28f-ee15-4eed-87fb-5fe05a8e1b5b
tch_20200707-190049_55,914f7506-c058-11ea-840b-0242ac110002,std_1594129720850_55,ca7160f3-4196-441e-9568-c43d81107ebd
tch_20200707-190049_52,36ccae90-c058-11ea-bcda-0242ac110002,std_1594129568987_52,06b6658f-52c7-4b22-8081-08c8d2f16863
tch_20200707-190049_61,60c9ed5e-c059-11ea-840b-0242ac110002,std_1594130068915_61,6b99080e-0dc0-459d-b88a-2ff35511e7a6
tch_20200707-190049_53,6c8b1292-c058-11ea-94cc-0242ac110002,std_1594129659086_53,5aa679a6-5ed7-488e-a8ba-84cc51f033e8
tch_20200707-190049_57,af3ee0cb-c058-11ea-840b-0242ac110002,std_1594129771079_57,b4f99f36-ed3e-4443-a909-aa04703cfdc0
tch_20200707-190049_56,99cf0e8c-c058-11ea-bcda-0242ac110002,std_1594129735109_56,a6b7972c-21b0-4e79-a0e6-1bb8925169c0
tch_20200707-190049_55,85960dc0-c058-11ea-840b-0242ac110002,std_1594129701189_55,ca7160f3-4196-441e-9568-c43d81107ebd
tch_20200707-190049_52,2b01e23c-c058-11ea-94cc-0242ac110002,std_1594129549218_52,06b6658f-52c7-4b22-8081-08c8d2f16863
tch_20200707-190049_58,0ab3cfa1-c059-11ea-bcda-0242ac110002,std_1594129924518_58,7eda81eb-fa49-477e-8380-565b25347e54
tch_20200707-190049_61,5549225c-c059-11ea-840b-0242ac110002,std_1594130049653_61,6b99080e-0dc0-459d-b88a-2ff35511e7a6
tch_20200707-190049_54,4e61842b-c058-11ea-bcda-0242ac110002,std_1594129608536_54,86b57cc1-a823-4497-8558-5a8806390815
tch_20200707-190049_57,a30302f6-c058-11ea-94cc-0242ac110002,std_1594129750504_57,b4f99f36-ed3e-4443-a909-aa04703cfdc0
tch_20200707-190049_56,8ce871f4-c058-11ea-94cc-0242ac110002,std_1594129713415_56,a6b7972c-21b0-4e79-a0e6-1bb8925169c0
tch_20200707-190049_55,7a26f5f2-c058-11ea-94cc-0242ac110002,std_1594129681988_55,ca7160f3-4196-441e-9568-c43d81107ebd
tch_20200707-190049_52,1d4cf83d-c058-11ea-840b-0242ac110002,std_1594129526223_52,06b6658f-52c7-4b22-8081-08c8d2f16863
tch_20200707-190049_62,676d2573-c059-11ea-94cc-0242ac110002,std_1594130080073_62,2d9ecc57-3dc4-47ef-be92-55c0db08ba1b
tch_20200707-190049_61,47defd91-c059-11ea-bcda-0242ac110002,std_1594130027108_61,6b99080e-0dc0-459d-b88a-2ff35511e7a6
tch_20200707-190049_58,fd8cf5d0-c058-11ea-94cc-0242ac110002,std_1594129902437_58,7eda81eb-fa49-477e-8380-565b25347e54
tch_20200707-190049_54,403e7029-c058-11ea-840b-0242ac110002,std_1594129584842_54,86b57cc1-a823-4497-8558-5a8806390815
tch_20200707-190049_57,93bd405e-c058-11ea-840b-0242ac110002,std_1594129724906_57,b4f99f36-ed3e-4443-a909-aa04703cfdc0
tch_20200707-190049_56,80c991ca-c058-11ea-840b-0242ac110002,std_1594129693085_56,a6b7972c-21b0-4e79-a0e6-1bb8925169c0
tch_20200707-190049_62,5aa7302e-c059-11ea-94cc-0242ac110002,std_1594130058603_62,2d9ecc57-3dc4-47ef-be92-55c0db08ba1b
tch_20200707-190049_61,3858891c-c059-11ea-94cc-0242ac110002,std_1594130001101_61,6b99080e-0dc0-459d-b88a-2ff35511e7a6
tch_20200707-190049_54,3550957e-c058-11ea-840b-0242ac110002,std_1594129566488_54,86b57cc1-a823-4497-8558-5a8806390815
tch_20200707-190049_58,edf7b461-c058-11ea-bcda-0242ac110002,std_1594129876263_58,7eda81eb-fa49-477e-8380-565b25347e54
tch_20200707-190049_59,0b27c781-c059-11ea-94cc-0242ac110002,std_1594129925267_59,4088f0e1-8dcf-46d6-8e23-7e2fc5a6723a
tch_20200707-190049_57,85d0cd20-c058-11ea-94cc-0242ac110002,std_1594129701550_57,b4f99f36-ed3e-4443-a909-aa04703cfdc0
tch_20200707-190049_60,13327f18-c059-11ea-94cc-0242ac110002,std_1594129938744_60,115384a0-cd11-404d-b241-13b9bcdd5b3e
tch_20200707-190049_62,4afedb77-c059-11ea-bcda-0242ac110002,std_1594130032389_62,2d9ecc57-3dc4-47ef-be92-55c0db08ba1b
tch_20200707-190049_63,7070948c-c059-11ea-bcda-0242ac110002,std_1594130095185_63,536b7c43-8bb2-4f3a-8916-569cd035abd1
tch_20200707-190049_54,28608383-c058-11ea-bcda-0242ac110002,std_1594129544801_54,86b57cc1-a823-4497-8558-5a8806390815
tch_20200707-190049_59,feb63399-c058-11ea-94cc-0242ac110002,std_1594129904306_59,4088f0e1-8dcf-46d6-8e23-7e2fc5a6723a
tch_20200707-190049_58,df720d6e-c058-11ea-bcda-0242ac110002,std_1594129851951_58,7eda81eb-fa49-477e-8380-565b25347e54
tch_20200707-190049_53,4e06ba0e-c058-11ea-840b-0242ac110002,std_1594129607951_53,2f48765a-9711-4b1b-9b28-e0f73a8e5f06
tch_20200707-190049_63,63d6b91c-c059-11ea-bcda-0242ac110002,std_1594130074027_63,536b7c43-8bb2-4f3a-8916-569cd035abd1
tch_20200707-190049_62,3c404a12-c059-11ea-840b-0242ac110002,std_1594130007644_62,2d9ecc57-3dc4-47ef-be92-55c0db08ba1b
tch_20200707-190049_60,063c2abf-c059-11ea-bcda-0242ac110002,std_1594129917014_60,115384a0-cd11-404d-b241-13b9bcdd5b3e
tch_20200707-190049_59,f11ebdfc-c058-11ea-94cc-0242ac110002,std_1594129881602_59,4088f0e1-8dcf-46d6-8e23-7e2fc5a6723a
tch_20200707-190049_53,3fb47f4b-c058-11ea-bcda-0242ac110002,std_1594129583885_53,2f48765a-9711-4b1b-9b28-e0f73a8e5f06
tch_20200707-190049_55,60feaec9-c058-11ea-bcda-0242ac110002,std_1594129639773_55,34afa4a1-106b-40c4-8ce8-ab376f4d81e6
tch_20200707-190049_63,56c3dc17-c059-11ea-94cc-0242ac110002,std_1594130052128_63,536b7c43-8bb2-4f3a-8916-569cd035abd1
tch_20200707-190049_60,f7b942f9-c058-11ea-bcda-0242ac110002,std_1594129892635_60,115384a0-cd11-404d-b241-13b9bcdd5b3e
tch_20200707-190049_59,e2d66d74-c058-11ea-840b-0242ac110002,std_1594129857638_59,4088f0e1-8dcf-46d6-8e23-7e2fc5a6723a
tch_20200707-190049_53,3393f136-c058-11ea-bcda-0242ac110002,std_1594129563574_53,2f48765a-9711-4b1b-9b28-e0f73a8e5f06
tch_20200707-190049_56,66eec32f-c058-11ea-bcda-0242ac110002,std_1594129649753_56,ca18e1e0-f0ce-449b-86f6-5182c6b42e4e
tch_20200707-190049_55,55b2af52-c058-11ea-94cc-0242ac110002,std_1594129620837_55,34afa4a1-106b-40c4-8ce8-ab376f4d81e6
tch_20200707-190049_63,48f24294-c059-11ea-840b-0242ac110002,std_1594130028933_63,536b7c43-8bb2-4f3a-8916-569cd035abd1
tch_20200707-190049_60,e9140673-c058-11ea-840b-0242ac110002,std_1594129868078_60,115384a0-cd11-404d-b241-13b9bcdd5b3e
tch_20200707-190049_61,1c9e4cd5-c059-11ea-840b-0242ac110002,std_1594129954566_61,ac2e0e61-4516-418f-9254-0796efeb7e11
tch_20200707-190049_53,24274611-c058-11ea-94cc-0242ac110002,std_1594129537708_53,2f48765a-9711-4b1b-9b28-e0f73a8e5f06
tch_20200707-190049_56,599ae676-c058-11ea-bcda-0242ac110002,std_1594129627383_56,ca18e1e0-f0ce-449b-86f6-5182c6b42e4e
tch_20200707-190049_55,46c39880-c058-11ea-840b-0242ac110002,std_1594129595773_55,34afa4a1-106b-40c4-8ce8-ab376f4d81e6
tch_20200707-190049_57,6b3f0abd-c058-11ea-94cc-0242ac110002,std_1594129656953_57,b44b5f6e-d082-4b47-8503-2944b26b76c1
tch_20200707-190049_61,0fa70e09-c059-11ea-840b-0242ac110002,std_1594129932826_61,ac2e0e61-4516-418f-9254-0796efeb7e11
tch_20200707-190049_58,c1eed0cb-c058-11ea-840b-0242ac110002,std_1594129802424_58,753fa987-8432-4e94-9d01-7a796f7e52bd
tch_20200707-190049_56,4bd2e9d1-c058-11ea-bcda-0242ac110002,std_1594129604249_56,ca18e1e0-f0ce-449b-86f6-5182c6b42e4e
tch_20200707-190049_55,385bb2d3-c058-11ea-bcda-0242ac110002,std_1594129571617_55,34afa4a1-106b-40c4-8ce8-ab376f4d81e6
tch_20200707-190049_57,5ef794a7-c058-11ea-94cc-0242ac110002,std_1594129636383_57,b44b5f6e-d082-4b47-8503-2944b26b76c1
tch_20200707-190049_61,01327e8f-c059-11ea-94cc-0242ac110002,std_1594129908552_61,ac2e0e61-4516-418f-9254-0796efeb7e11
tch_20200707-190049_62,1e9624e3-c059-11ea-94cc-0242ac110002,std_1594129957869_62,47e0d358-50ab-4095-a873-b0327e491c1d
tch_20200707-190049_58,b383415f-c058-11ea-bcda-0242ac110002,std_1594129778231_58,753fa987-8432-4e94-9d01-7a796f7e52bd
tch_20200707-190049_65,867183e3-c059-11ea-94cc-0242ac110002,std_1594130132086_65,89807af1-b784-491d-8db1-5fae3785ce71
tch_20200707-190049_56,3e1bb6d6-c058-11ea-94cc-0242ac110002,std_1594129581255_56,ca18e1e0-f0ce-449b-86f6-5182c6b42e4e
tch_20200707-190049_57,53363d21-c058-11ea-94cc-0242ac110002,std_1594129616664_57,b44b5f6e-d082-4b47-8503-2944b26b76c1
tch_20200707-190049_64,8418ee1d-c059-11ea-bcda-0242ac110002,std_1594130128165_64,72735b02-a920-4310-bede-81b4c81d0648
tch_20200707-190049_59,c9b0711a-c058-11ea-840b-0242ac110002,std_1594129815424_59,85406b72-b6b8-4333-bd96-b84ea14d4b64
tch_20200707-190049_61,f16f2709-c058-11ea-840b-0242ac110002,std_1594129882130_61,ac2e0e61-4516-418f-9254-0796efeb7e11
tch_20200707-190049_62,11d93041-c059-11ea-bcda-0242ac110002,std_1594129936479_62,47e0d358-50ab-4095-a873-b0327e491c1d
tch_20200707-190049_58,a4509218-c058-11ea-bcda-0242ac110002,std_1594129752683_58,753fa987-8432-4e94-9d01-7a796f7e52bd
tch_20200707-190049_65,77f7c44a-c059-11ea-94cc-0242ac110002,std_1594130107816_65,89807af1-b784-491d-8db1-5fae3785ce71
tch_20200707-190049_57,45c78555-c058-11ea-94cc-0242ac110002,std_1594129594106_57,b44b5f6e-d082-4b47-8503-2944b26b76c1
tch_20200707-190049_64,7482e93e-c059-11ea-840b-0242ac110002,std_1594130102008_64,72735b02-a920-4310-bede-81b4c81d0648
tch_20200707-190049_59,ba4cc624-c058-11ea-840b-0242ac110002,std_1594129789621_59,85406b72-b6b8-4333-bd96-b84ea14d4b64
tch_20200707-190049_66,8b72cb97-c059-11ea-94cc-0242ac110002,std_1594130140500_66,661babf5-49bf-4811-a5b2-49845a42dfdc
tch_20200707-190049_63,2f674238-c059-11ea-bcda-0242ac110002,std_1594129986028_63,2ffaaa22-73b0-49b8-9b89-9e230b87a943
tch_20200707-190049_60,cdf609fe-c058-11ea-bcda-0242ac110002,std_1594129822606_60,5790f0f3-b84c-4585-83ba-ccbdf7969e66
tch_20200707-190049_62,02592420-c059-11ea-bcda-0242ac110002,std_1594129910482_62,47e0d358-50ab-4095-a873-b0327e491c1d
tch_20200707-190049_58,95f074b2-c058-11ea-94cc-0242ac110002,std_1594129728558_58,753fa987-8432-4e94-9d01-7a796f7e52bd
tch_20200707-190049_65,6c38b72c-c059-11ea-94cc-0242ac110002,std_1594130088111_65,89807af1-b784-491d-8db1-5fae3785ce71
tch_20200707-190049_64,65c9125b-c059-11ea-bcda-0242ac110002,std_1594130077276_64,72735b02-a920-4310-bede-81b4c81d0648
tch_20200707-190049_59,a9f434a1-c058-11ea-bcda-0242ac110002,std_1594129762190_59,85406b72-b6b8-4333-bd96-b84ea14d4b64
tch_20200707-190049_66,8055a455-c059-11ea-bcda-0242ac110002,std_1594130121850_66,661babf5-49bf-4811-a5b2-49845a42dfdc
tch_20200707-190049_63,1fd29cd8-c059-11ea-840b-0242ac110002,std_1594129959944_63,2ffaaa22-73b0-49b8-9b89-9e230b87a943
tch_20200707-190049_62,f33f53e3-c058-11ea-bcda-0242ac110002,std_1594129885119_62,47e0d358-50ab-4095-a873-b0327e491c1d
tch_20200707-190049_60,c03dec8d-c058-11ea-840b-0242ac110002,std_1594129799594_60,5790f0f3-b84c-4585-83ba-ccbdf7969e66
tch_20200707-190049_65,5ef554f5-c059-11ea-bcda-0242ac110002,std_1594130065865_65,89807af1-b784-491d-8db1-5fae3785ce71
tch_20200707-190049_67,9266bc5a-c059-11ea-bcda-0242ac110002,std_1594130152180_67,b722fd88-7064-49cc-9bb6-fae4ae0b9ba4
tch_20200707-190049_64,5a42a2a7-c059-11ea-94cc-0242ac110002,std_1594130057994_64,72735b02-a920-4310-bede-81b4c81d0648
tch_20200707-190049_59,9da48059-c058-11ea-840b-0242ac110002,std_1594129741547_59,85406b72-b6b8-4333-bd96-b84ea14d4b64
tch_20200707-190049_66,74534d46-c059-11ea-94cc-0242ac110002,std_1594130101712_66,661babf5-49bf-4811-a5b2-49845a42dfdc
tch_20200707-190049_63,107903a4-c059-11ea-bcda-0242ac110002,std_1594129934184_63,2ffaaa22-73b0-49b8-9b89-9e230b87a943
tch_20200707-190049_60,b266ad8e-c058-11ea-840b-0242ac110002,std_1594129776354_60,5790f0f3-b84c-4585-83ba-ccbdf7969e66
tch_20200707-190049_67,83755b98-c059-11ea-94cc-0242ac110002,std_1594130127050_67,b722fd88-7064-49cc-9bb6-fae4ae0b9ba4
tch_20200707-190049_61,d4ce3429-c058-11ea-bcda-0242ac110002,std_1594129834093_61,3de2a26f-078b-49df-8edb-7bf5cb485738
tch_20200707-190049_66,66afefed-c059-11ea-94cc-0242ac110002,std_1594130078841_66,661babf5-49bf-4811-a5b2-49845a42dfdc
tch_20200707-190049_63,016a7e2d-c059-11ea-94cc-0242ac110002,std_1594129908904_63,2ffaaa22-73b0-49b8-9b89-9e230b87a943
