teacher,classtitle,classcode,ap1,ap2,ap3,ap4,ap5
tch_20200514-094916_107,class_20200514-094916_107,Tbq3-qFmu,4a37167e-04b0-4185-b5ab-7ff5dee5bfde,044a30ca-9eb7-4ee0-8bdd-73152f8f3f4f,73e97bc6-a194-4525-a36a-fc4a3a80a5ed,f39ce8ae-3ae1-4142-9f88-5e1cc27634a1,a07f6b45-c15e-484c-89c0-c08a1f9c73f0
tch_20200514-094916_108,class_20200514-094916_108,7N4Y-TYNY,a8446263-b81a-427f-b1af-ca0cafe4a41a,ee7b77fe-bfb8-4174-ab81-86839d076649,ddf576cd-e3cf-4d80-a381-8aad6a451225,abb6a41c-aedb-44cf-93b2-498f77adf52d,cf2ab8f0-cc63-4aa3-9332-09f42378dc81
tch_20200514-094916_109,class_20200514-094916_109,TRqx-43n4,21eafb5b-1dca-4cd6-ad43-e17a3c418f6f,91032074-d194-44ae-b344-54b972c28667,5e1a6731-8dbe-43ca-a3e7-4562e3de2fa0,102c0fa1-860d-4a85-b0d9-5139dc91c1d4,85fdc695-b9f4-4201-aff1-8f9cd1bc60eb
tch_20200514-094916_110,class_20200514-094916_110,gz7F-Yrw6,44799d50-903e-4d43-9ea8-71c48bb9b4a4,2fcfc7e3-2e4f-486e-9fd0-472921f25605,b11862cd-88b2-4f98-bf35-3a065caaf4a6,ca60e0e9-0c91-491b-b9e3-e0ab73088743,47afd651-ead1-42c2-9bbf-1482bd6a1127
tch_20200514-094916_112,class_20200514-094916_112,gDAt-nKtg,730f45f1-ed49-4774-847b-28afab037052,bd9abee4-3451-4e19-a72e-fda11678492f,4effd25a-5793-4205-bea0-560d2eaf6acd,ccd0993b-cb23-4587-a8d3-be93eb3b7251,aba5cabd-b721-4c60-8780-10c8b7a468f9
tch_20200514-094916_111,class_20200514-094916_111,rCiC-dw2i,995689e5-232a-4b5d-8d19-5c9af466f4ff,3a963a73-7850-4c93-9516-e77605eb0ba9,c595425a-9107-43a0-9bd5-1b60be088f01,88d12188-d152-4e80-9ca9-af57bdcda543,219aa094-8152-460f-a4cc-5985816aee0b
tch_20200514-094916_114,class_20200514-094916_114,jT9H-4Ei3,5598f8c5-7dae-42bc-8b9f-39b5806fbcfe,961cf283-113f-4a31-9022-f2a08347789b,8705b4c3-1481-414b-b6e3-de412561ff7e,6ab3b8de-9fe2-41ca-a487-00d55c9c5fd0,52dac543-da53-43a4-a618-563fdf4e1522
tch_20200514-094916_113,class_20200514-094916_113,hJms-iv4G,461e1f43-ebe1-4777-a173-0c33edb43ae3,04a1716c-bc17-49d0-95fc-65fb3f9ac631,4d14dd77-01c1-428d-b5ce-110396d0b346,356bf52a-4a39-423b-a1ad-845e46ab3a0f,22a1bcb2-24cb-4ebd-8cc1-06b4771d4fa8
tch_20200514-094916_115,class_20200514-094916_115,2w4x-di23,a83d6c67-2179-4398-8394-d40f7f41b8bd,86c134d9-e43d-49bb-9cf4-7538eead3438,35af870c-867e-42b6-9ede-af6eb52b7752,9ac220c9-f001-4cf1-865b-992f89f3681a,266e82be-3c3c-4261-a3cb-493d851f9578
tch_20200514-094916_116,class_20200514-094916_116,Rp9c-q2Uv,588adc63-57aa-40e5-845a-f4b56abed023,bed4b2ef-7eb9-4dcb-bae4-4b19aa1e9c33,8a2775ea-de57-4812-a9fb-b21cf329816d,e75e5a2d-6edf-4da7-9710-9ea4ee47d543,8c8e1761-c0d2-4688-8ddc-1ff6c3a074f7
tch_20200514-094916_117,class_20200514-094916_117,v2FZ-Xtv9,53f3414e-ba60-466b-a84d-296e6afe25bb,e94edafe-3d17-47d3-8627-cd7c647aeb16,56e04a38-b243-49a6-9655-cf9d0ad405a5,11431b6c-7cb4-4cf1-97ea-d64a2c12baf9,98211bb6-28be-4f90-b24e-c2b114407daa
tch_20200514-094916_118,class_20200514-094916_118,U82j-htM2,99a0140f-801a-4d42-9ea1-a7f88a08ee0e,d8767230-c76e-4886-a90c-fd7bb2a6da0b,c3e0ed03-ddb6-420e-8b6f-b18072e38b42,f32c8bfc-607f-44f1-a2bb-299f1c56a75e,109cefdc-43e7-4809-979d-288ec378f538
tch_20200514-094916_119,class_20200514-094916_119,3WYr-j3a4,81bb836d-8de6-42ba-9229-556da9206ea4,dfba2237-39f0-4b86-85f6-b3d3a5591152,332b24ca-754c-47c7-b4a4-11a77850a627,82156c55-9b1c-4f47-a340-e89f19d0bcec,fd7725ed-84ff-4306-acec-ac60cc080f5b
tch_20200514-094916_120,class_20200514-094916_120,L6RB-buVF,c2eaed41-28fb-4b3e-b992-af50e19fb1ff,c961fc99-c3fb-4a36-80bb-d91e88102b81,d1e80a11-037a-400e-82e6-dc7d9ca10e4c,07a12d4d-b20a-4c39-982f-ea98bb919945,450203c4-bf9b-4536-adac-b744f0fbc214
tch_20200514-094916_121,class_20200514-094916_121,pgKx-2G46,15630ba3-85a1-4bec-81bd-c6a7672ce864,a06ac8cb-6221-4ac3-9fb6-48357f1d678e,99077538-c0bd-4c13-9b19-6e12701a52a2,8b3a62cf-ac03-49de-bd3b-fcce3046f87c,deaf4f92-7874-4277-b78b-8d0b9614e763
tch_20200514-094916_122,class_20200514-094916_122,GFH2-cPr6,d9cb06ac-d708-4217-a18e-38380be6ba72,eaa9cdce-4e98-4ce6-bb2c-4a727e3575d5,66793755-87c9-48c1-ba7e-d35cd383058e,2800fb9b-9330-4e36-b844-b878d9fe391f,04f1baad-6b32-442d-9093-f5ad0ed9f6bc
tch_20200514-094916_123,class_20200514-094916_123,4igm-NCQg,dbe1d1ad-b35d-47f0-90a7-60bdab346478,b401bb53-e3a9-4328-a4c7-3e9019d590bf,c9a4b4d4-1f27-4ddb-9756-2ccb1cae622b,a3e7d630-74b7-4469-9b76-5a45f99c0da9,d0629410-bbc0-411a-87d4-7f545d624607
tch_20200514-094916_124,class_20200514-094916_124,K68q-e4ng,98c6876e-f680-4748-adb6-b246e146ac37,6b3e3480-7e74-4a46-b106-19a745536f03,2249e7bf-58d4-4e58-a4d8-09eaeb87aaee,9e08b3e9-ebbe-457a-8e4a-319ad1675dcf,efba1a62-2809-4487-a5b9-6649df5d0440
tch_20200514-094916_125,class_20200514-094916_125,A9oK-X6PD,650d30a7-54a6-4a10-98ae-5f70aed90232,1735451a-e396-40be-80ce-70fa8047e9f1,2bce3ea4-4462-4b53-a315-9d27f27807f1,9044378d-cdac-4f91-8802-4084be355a45,57279e23-c146-4a89-aa46-36cc4942570c
tch_20200514-094916_127,class_20200514-094916_127,C4ij-Aa7V,c966c352-ef90-4bf0-a09a-5f5511e321e0,48f8210e-1f0e-448e-91d3-8c386512395d,feadee49-2e3f-4444-bf13-5d6447eec06a,e1d2d55e-1672-4cd8-beff-4c6a64991f7d,c40cdeda-9869-4012-aece-12175f16ee8b
tch_20200514-094916_126,class_20200514-094916_126,v39c-iC6U,48b802f5-806c-4d39-b8bd-22920e933ff7,c7ea351c-673c-445e-ac7f-fc09edbdfcc6,fb9a7641-86d3-47b8-a2c5-477d960eb0ad,679b0886-abf0-4f39-8240-59ec2aeb57d3,e39d03b6-b401-40ab-9b3b-3380e84cff56
tch_20200514-094916_128,class_20200514-094916_128,46Wd-87vy,1a696dd9-ebe2-46b5-8af6-67bdce246b1c,cb6fd1f8-cd09-4f6c-a6f1-ba6e21c9671c,9a88434e-321e-4501-9e4e-3e063b31e857,920e3acf-57a4-410b-b28a-5b76b2de2cf1,39ef5612-9150-4591-89e4-3773a66c65eb
tch_20200514-094916_129,class_20200514-094916_129,rV9D-8ZL3,fa74df1a-aa75-4c1f-9857-da67cfa97fed,25a52077-f4f2-434e-82e4-13804de1a8f9,4f22fdde-18ac-4289-8d4e-9405d59ab002,cecdd253-6636-4ae7-ba5e-6cd1a12e6cc7,5d6313f7-0486-43aa-b834-bcb79d5a992e
tch_20200514-094916_130,class_20200514-094916_130,oMdE-6LvP,12bebe36-7871-42d6-940c-dfbdef6001d6,d42a69f8-8bb4-4878-bd8b-9d5ae33b3e4f,693249b1-6e88-424f-a553-f9b6d320e18c,26dcb9a5-02c5-4f56-84cf-16105d52aa21,7c1ffa1c-a8e4-4989-81f3-1b8c3261316e
tch_20200514-094916_131,class_20200514-094916_131,8aTJ-2w98,191061ac-97f5-48a0-8132-fb7f4b71f871,67490e6e-8571-4af0-aa87-5aea62289848,d8eaabbf-bf1a-43f6-aa84-f7d1456dc112,f4a6eb6e-d798-4383-b27a-b0b4627a20b7,165e7578-85dd-4a09-ad57-85515722fddc
tch_20200514-094916_132,class_20200514-094916_132,ERHW-r4Yg,83e37bb7-25f3-45f7-8bc0-21b6a9da04cf,a376bb60-bf33-469c-a9c7-dd22f9647bc0,5dbfcf3f-f2f6-41de-a15e-d2cae7899eca,a05e5a4d-3acf-4c92-bfc1-f72d4e0e9be1,53736293-5b4d-4489-9b57-cdf5ae63b115
tch_20200514-094916_133,class_20200514-094916_133,sgq4-7sVs,34fef68e-3499-4169-815c-254b991979a7,57e05ddf-3304-4066-8601-fa42c3508e6a,0cb3995f-0264-4097-a203-4c2e06152df0,fd6a8476-b2a3-4db8-a40b-b52b9a3ff11e,4e00ac19-2e2c-4243-ba93-3113ad5ebe53
tch_20200514-094916_134,class_20200514-094916_134,3hZG-jB2C,ab77f048-d118-4ae4-a68a-d7e23ba90959,f02e2a44-43b0-40d6-b8ff-38e1f398c9b1,0760fe5f-f045-4ff3-99e2-5d74d5002a2c,2eb65b94-c629-4af6-9d35-d9a2629f4fc5,302f4f08-e4c5-4847-96ef-93166143b8e5
tch_20200514-094916_136,class_20200514-094916_136,p9LV-n78D,bdc84295-9a8f-401f-ad58-a4726765fe65,c6d4136f-26de-4d4c-a235-d7cff7141d45,0e1c7eab-e38c-4279-8008-2cf7d3c0048b,854960ae-0915-47c9-acc3-937df2f190a8,c68beea8-771a-41e6-9611-9f1f50724047
tch_20200514-094916_135,class_20200514-094916_135,Yi9t-3Ma7,d3e3d97b-a148-454d-9fc2-726361fb8b0e,d3b41560-8287-446d-a526-34fbfbee3c2e,85ed306d-13ba-4994-ae3c-ba8ee5b3e176,bf8282e4-1dbe-4252-96a3-db53998df44e,f01b82a4-abc9-4108-9edd-845dbbaea158
tch_20200514-094916_137,class_20200514-094916_137,FCpE-87ZY,ca80f2a3-5c38-4bc5-928b-853043651230,b257be25-92ac-4c2f-86ff-0d94513485aa,02dfdb72-74c9-4ef5-b9b1-b27fac4d4bd1,1a2729de-ce4c-4b1a-928c-97416140da28,56ab4590-092d-408e-85dd-d581d7080f38
tch_20200514-094916_138,class_20200514-094916_138,rc6j-dYqt,19d1e44a-3a03-4b19-a685-a9a8e9feccf2,45fbe7d8-95d3-4fe3-ba58-27aac6de2ad1,51f23ad3-8fd0-419b-b886-038b34a757c5,3ff8de4e-fadd-4dfc-a3fa-b6c47d41a8a2,053503e7-5c11-4c20-96d3-daa1fa1f3bc4
tch_20200514-094916_139,class_20200514-094916_139,dmsK-XPpc,7cfc6e63-9fce-4ce0-a3a6-c6e775703578,d3429253-3118-49d8-9caa-8589b46950ef,09ad0253-346d-4ec2-97f4-339ad8a10d47,4927302d-29fa-409d-9f43-435dc0636526,a14c9616-218e-42a5-9f59-44e45b8d4327
tch_20200514-094916_140,class_20200514-094916_140,AZ27-LAh8,e20687e8-2882-473a-9213-0fee0fd2b4b7,d7147f0c-823d-4fad-afe4-6251bf18ab71,852a8521-1abb-4658-b6a0-49e4f0815425,4dcc81b3-44b8-48fb-9e90-1ff2078e33c5,85f48079-e41f-48f8-90ed-af5a4734101f
tch_20200514-094916_141,class_20200514-094916_141,4q8x-2J9H,ee998755-6998-4056-891e-0798ca995e45,d5e1e945-813c-4403-a4ef-e4d231f3de4d,bdd1475e-afef-4dc0-abf3-219579debe0c,90450e49-49ad-4dff-bd2b-c9b4d5072a54,6c238028-03cd-4b1d-9107-24a32d048ef9
tch_20200514-094916_142,class_20200514-094916_142,mykf-uekR,00e27e80-7401-4f4a-9621-4f42f43851b3,620ef8aa-c783-447c-a3c8-97384ca2bcd1,ef854d71-2ad5-4b02-afc6-25fbe72463e6,e8308386-6459-4bf0-931e-daa5b7181267,b1670e7f-215d-4c6b-8c7d-4d0609d1ce3d
tch_20200514-094916_143,class_20200514-094916_143,482D-fJ98,ed160d95-68d0-4659-bf33-9d185d24a004,4ea9000b-3b7c-426e-b531-ba837b39ff9f,8b964500-6b39-4302-ab51-a6baab0a32a8,add1c773-63f8-4855-a734-a61f2fd95f70,38b30cad-76e2-48ff-8aa6-7dceba4defcb
tch_20200514-094916_144,class_20200514-094916_144,MZ6F-jtQ9,a4c48a48-f637-499a-a60a-78421f40e77c,c16fe76d-9654-44d2-ac65-79426816831c,de0f4cdb-6734-4298-8859-21201cb615d0,a7654386-ed9c-426d-b5c2-98b312d8bc0e,3d977e5d-3475-4828-8d40-5a31b382f2e8
tch_20200514-094916_145,class_20200514-094916_145,y4tj-KGP7,ae11a78f-50ff-4f0f-9e16-d78bb38182ec,17edc322-c013-45fc-a4a1-7f076edae92c,8e6122ca-52af-4e83-9431-20c520a70695,56013a6a-48dd-4f53-8c4d-92a44d841ca3,ee190395-5102-45b6-9904-5f72af5b9844
tch_20200514-094916_147,class_20200514-094916_147,63Ls-yWET,66dc2d4e-945b-47f4-84f9-21af973ae5ac,8936751e-f9ef-4a33-af16-930e8490bcd4,a6e3bc72-3c74-4719-813d-adc4f75389f7,0492989f-6321-44ff-abd1-d2b6e330df74,a90cf408-5215-409a-a62a-eeea30ff938f
tch_20200514-094916_146,class_20200514-094916_146,md6U-tJE8,1d033f6d-cf15-4b4f-93e9-245ca5f1f764,ea512fbd-608f-4917-bda3-a7aa031789f9,3126b304-19aa-4096-95f0-589b7c31a444,c8a84f53-07c1-439d-aed6-17390985d1ca,7a762039-5823-4f55-8bcf-7b666e5826ac
tch_20200514-094916_149,class_20200514-094916_149,BR7A-w34r,c6355414-9e69-403e-a232-ae9ff940567b,9dbf055f-d7fd-4f6b-b823-93669c6a0dd8,59846dd7-02c1-4106-be9c-2ea47d9517f9,db36f5b1-fd3a-41d9-ad26-7ae9291fc680,a3663009-e8ae-4065-83d1-c83f1e9835ac
tch_20200514-094916_148,class_20200514-094916_148,FfCF-mu4a,2319503f-5fbf-4e6e-9ceb-225998ed235c,c90da401-a364-44ac-b912-d439748b8d15,93dee7c1-9c39-44d5-8cbb-d1ef18163341,39d382df-e832-469b-9fad-4a741fc69f6e,74a907a9-8df7-4d35-a27b-2d6d2b561481
tch_20200514-094916_150,class_20200514-094916_150,Baes-iQiZ,c97cba95-f2b9-4c55-873b-592740065009,c1fd228a-8c7b-4eb4-8a89-8cae67775fa7,cbc14932-50d1-43f4-b2d8-02603ed3e2cd,efb5b6d5-e8d3-4858-a011-43af8b16d97d,af5afc89-34d9-47cd-9e1d-0bd457e71a3d
