tchextid,studuuid,stdextid,classtitle,classcode,ag1,ag2,ag3,ag4,ag5,groupid
tch_20200629-073759_62,bd990ce1-b9b3-11ea-840b-0242ac110002,std_1593399237436_62,class_20200629-073759_62,u4H3-xEap,a0b727a5-34a1-4adc-80de-e9115ffd14df,477bfe70-d630-4ae8-bff9-a1de6c161f06,0c6c4f87-7320-4a4b-9046-2f3b1f37f42c,7bb000e3-c42e-45de-a86d-bebe872ab3a4,6457f34e-b132-4e1c-960a-c6675a7fc244,b304a392-bc9b-4501-a8ec-0e994a43e515
tch_20200629-073759_63,bf226b9c-b9b3-11ea-840b-0242ac110002,std_1593399240014_63,class_20200629-073759_63,9ity-3N6c,2712c5b0-1c31-408e-b9f0-53e7bad4ae36,5e6918ae-a786-4b98-b41f-f89ae303dfe8,6f9e4d4b-5bdf-43b1-bddd-b213e4c07145,bda2c8c8-9975-4d5d-8029-96b10a0d738d,c471eec5-1186-493a-9e54-04173ef9792c,9026c74e-0aad-4fdd-aefd-601fdceb02b4
tch_20200629-073759_71,c0696ad9-b9b3-11ea-840b-0242ac110002,std_1593399242181_71,class_20200629-073759_71,RCgn-xdi9,d7ddef01-75c8-4068-8201-840ee84ad301,ac78276b-53d0-42c6-9eb6-b1530e5108d2,3b383696-7d9c-4e7a-abb4-8e0a2853e579,42d7f33a-e7a6-4691-a123-ca10359f4708,f1c9eec4-9abf-4d53-b403-190e387cc845,b18ed1b5-666c-4855-929a-99969309b717
tch_20200629-073759_58,c0b20c87-b9b3-11ea-94cc-0242ac110002,std_1593399242629_58,class_20200629-073759_58,a76E-z4XN,dab56ada-36d4-46e6-a0fb-e7646405bb02,08251571-2259-44fb-8d96-9c45ca38104d,3abfe84f-92c3-4b5b-9bab-9aede75b8723,1f1edc78-2112-4bf8-9c17-ebfb59b5ba84,4b432932-c5c1-4018-b852-cbdf92379173,88ef68ae-da2e-4e78-8e30-6eef182fd943
tch_20200629-073759_61,c2fdf8b4-b9b3-11ea-94cc-0242ac110002,std_1593399246491_61,class_20200629-073759_61,M93y-EkDR,64f6620c-bb4a-4c1f-a7e9-6e7c9a04392d,1f370c81-fb3d-4269-b63c-b6aafd106582,b56aa94c-38b3-499f-9d0a-e5bdefc495ad,519c6de5-0473-4acb-9cd2-8efbf3cb6d89,6bdead43-b86e-4c8f-8d07-f425da0fa7d5,fff3a02a-6907-4101-aa2c-c967f3bd0756
tch_20200629-073759_68,c5719078-b9b3-11ea-94cc-0242ac110002,std_1593399250624_68,class_20200629-073759_68,7p4E-Q29y,c68fc2d8-19cc-4877-a8cb-fe2ae4317b63,68e8e18c-578d-42ff-ba41-2317817c83d6,1608d3d6-9137-45cb-b5da-54f0c0187231,69618373-b0fc-41f2-8787-d8b6d38b0f48,74c68037-efa4-4e54-959c-ca221d78cc06,efc02ad3-6bb8-4ba8-97e4-7bc9440338b4
tch_20200629-073759_65,c4ff46f3-b9b3-11ea-840b-0242ac110002,std_1593399249862_65,class_20200629-073759_65,N6kx-T72U,622afcdc-0130-472e-97af-dbf2c1aae179,8d27dca2-206e-4693-84ef-c3c29d5299dc,b051714c-1a94-4a8d-bdd2-5c89d4a39e82,ae3382d9-696c-4e86-9305-a1c879c37722,34708464-b7d5-4aa9-bff2-e0b7a7ce6a0b,c8dc06a9-b679-4d96-a078-06fa31407240
tch_20200629-073759_60,c6101a40-b9b3-11ea-94cc-0242ac110002,std_1593399251624_60,class_20200629-073759_60,3ojR-9HXJ,9fde3959-7168-424a-bb9a-e1ce1849ee9f,43d79ea7-c7e1-4562-95aa-654f7954b094,ae1118c7-d662-4f3a-9519-c5616ed17027,a86e2d05-5c80-44db-b96f-671ad44dc242,badac5f5-7a1d-4076-b603-a66d205239e5,c15bffbc-da60-4a4d-9b2c-443a1dc8bd86
tch_20200629-073759_70,c40afbe8-b9b3-11ea-94cc-0242ac110002,std_1593399248260_70,class_20200629-073759_70,7akY-iKiZ,cc7ce2c7-cf92-4255-9b87-9510289c6ea8,7df33eb9-14c6-4582-ad9c-0d9c8ea46408,8508a8c9-df5d-43e6-b4f7-84d2f0d63fef,a716d5b9-1377-46c0-977f-5ddb8f2944d8,5d7f5307-5758-4a53-9fc6-eda54acc41ea,c00ece6c-66cb-4bb5-8dac-10cec56edbab
tch_20200629-073759_59,c70576f1-b9b3-11ea-840b-0242ac110002,std_1593399253245_59,class_20200629-073759_59,Yjc7-ey9c,6fe73a47-d9bf-4e01-930c-6998844d3fbd,b80da893-7785-49ae-9997-1330eacd1f52,28c873b1-41e1-4674-adb7-04f3738c6e93,a75a07f5-1556-437c-bdbf-f1e8ec611e46,cc2d752d-c337-4096-b988-be296445e9c6,edb1bf62-ac14-4746-8035-440a72db7f5a
tch_20200629-073759_72,cae79333-b9b3-11ea-840b-0242ac110002,std_1593399259770_72,class_20200629-073759_72,FACp-zQjY,a0351069-b686-42e0-bb45-0eea4edbd380,77b78f10-7fa5-4335-92de-96b60f021146,64b684e3-3fd6-479f-b31f-2b3491c519b1,037e3560-766d-4290-b9a8-29043716058c,428cb151-ff6a-4237-a13d-a281b3dba36a,4b59b0fb-9f19-4f70-9b9b-0f8c8e0aba39
tch_20200629-073759_67,c9640092-b9b3-11ea-840b-0242ac110002,std_1593399257229_67,class_20200629-073759_67,pYc7-243g,fa94b0b1-e8af-4b2a-84ce-cc8bc5622314,2004bef3-b9d2-429d-a2d3-69e1377d6aeb,a2b322a9-3252-4cc5-819a-f043c0d5b6f5,85d48a44-7412-4046-b03d-941c9fc3a1b8,dcc1d144-89aa-4f03-85c8-84a1ad51a3d5,809ee149-bf54-4ee9-be7a-2558b4b63d66
tch_20200629-073759_62,ce0c79a5-b9b3-11ea-94cc-0242ac110002,std_1593399265044_62,class_20200629-073759_62,u4H3-xEap,a0b727a5-34a1-4adc-80de-e9115ffd14df,477bfe70-d630-4ae8-bff9-a1de6c161f06,0c6c4f87-7320-4a4b-9046-2f3b1f37f42c,7bb000e3-c42e-45de-a86d-bebe872ab3a4,6457f34e-b132-4e1c-960a-c6675a7fc244,b304a392-bc9b-4501-a8ec-0e994a43e515
tch_20200629-073759_64,cc2e1d05-b9b3-11ea-840b-0242ac110002,std_1593399261915_64,class_20200629-073759_64,Gec2-uAs9,6100771c-9e40-402d-8484-982e51d52488,6f7b3226-ef53-4c30-a273-981c2b12350b,fbbab662-5eee-4b4f-8fce-df04778bf6e6,f6d8ecb9-055b-4fc3-8e43-7ee6932eed20,fd4b0aa2-55d1-45e8-83f7-566f3da249bf,1b70c12b-a50d-40ee-8ac6-9c2256d498eb
tch_20200629-073759_63,cfe3f8ae-b9b3-11ea-94cc-0242ac110002,std_1593399268077_63,class_20200629-073759_63,9ity-3N6c,2712c5b0-1c31-408e-b9f0-53e7bad4ae36,5e6918ae-a786-4b98-b41f-f89ae303dfe8,6f9e4d4b-5bdf-43b1-bddd-b213e4c07145,bda2c8c8-9975-4d5d-8029-96b10a0d738d,c471eec5-1186-493a-9e54-04173ef9792c,9026c74e-0aad-4fdd-aefd-601fdceb02b4
tch_20200629-073759_74,ce610282-b9b3-11ea-840b-0242ac110002,std_1593399265564_74,class_20200629-073759_74,QsTR-Cd8P,376094a0-16b6-496b-b749-ea890bbf5190,5b2b2380-a2f9-42ad-b467-d7d9e9800e3b,3955dfdf-36e7-4bb0-8e0d-500e2405138f,ac8d8a8c-a02c-4186-b1ff-df4ab5135ddd,30f4b909-b353-4f9f-83d7-dc80dffecea2,2939d208-ff85-4e25-b758-24d49fd8f7da
tch_20200629-073759_73,cf795086-b9b3-11ea-840b-0242ac110002,std_1593399267441_73,class_20200629-073759_73,73s4-pYHQ,845028eb-0b2f-45bf-807b-bb5c241f964c,78d22141-89bf-43ab-ab84-b52579482477,7ffcb44b-827b-48c2-b488-7b966d74e758,83a0b0e0-e75e-4c20-80bd-f3456e7a0ed5,22958b79-592e-4498-86fe-e2f2c7390412,c25a1484-5fea-411d-ae7d-b4320db59569
tch_20200629-073759_71,d0457983-b9b3-11ea-840b-0242ac110002,std_1593399268769_71,class_20200629-073759_71,RCgn-xdi9,d7ddef01-75c8-4068-8201-840ee84ad301,ac78276b-53d0-42c6-9eb6-b1530e5108d2,3b383696-7d9c-4e7a-abb4-8e0a2853e579,42d7f33a-e7a6-4691-a123-ca10359f4708,f1c9eec4-9abf-4d53-b403-190e387cc845,b18ed1b5-666c-4855-929a-99969309b717
tch_20200629-073759_69,ce7b8f29-b9b3-11ea-94cc-0242ac110002,std_1593399265772_69,class_20200629-073759_69,FY6j-62H8,07135fd5-4ec3-480e-b4ab-aba8b090b6ef,1b275604-67ee-4e52-bf0b-761e7dbcd7cc,f2307d60-2543-4bda-8ce8-74d7f28b0586,b3061db1-d266-4cbf-98bf-30e073bb3f2e,7235756c-767b-4d9a-8e03-50581256824b,b985e72a-90e2-4602-aa0e-7634e813c429
tch_20200629-073759_68,d3d07510-b9b3-11ea-840b-0242ac110002,std_1593399274706_68,class_20200629-073759_68,7p4E-Q29y,c68fc2d8-19cc-4877-a8cb-fe2ae4317b63,68e8e18c-578d-42ff-ba41-2317817c83d6,1608d3d6-9137-45cb-b5da-54f0c0187231,69618373-b0fc-41f2-8787-d8b6d38b0f48,74c68037-efa4-4e54-959c-ca221d78cc06,efc02ad3-6bb8-4ba8-97e4-7bc9440338b4
tch_20200629-073759_65,d5a29d2c-b9b3-11ea-94cc-0242ac110002,std_1593399277744_65,class_20200629-073759_65,N6kx-T72U,622afcdc-0130-472e-97af-dbf2c1aae179,8d27dca2-206e-4693-84ef-c3c29d5299dc,b051714c-1a94-4a8d-bdd2-5c89d4a39e82,ae3382d9-696c-4e86-9305-a1c879c37722,34708464-b7d5-4aa9-bff2-e0b7a7ce6a0b,c8dc06a9-b679-4d96-a078-06fa31407240
tch_20200629-073759_60,d5c23383-b9b3-11ea-94cc-0242ac110002,std_1593399277971_60,class_20200629-073759_60,3ojR-9HXJ,9fde3959-7168-424a-bb9a-e1ce1849ee9f,43d79ea7-c7e1-4562-95aa-654f7954b094,ae1118c7-d662-4f3a-9519-c5616ed17027,a86e2d05-5c80-44db-b96f-671ad44dc242,badac5f5-7a1d-4076-b603-a66d205239e5,c15bffbc-da60-4a4d-9b2c-443a1dc8bd86
tch_20200629-073759_59,d66a5ab8-b9b3-11ea-94cc-0242ac110002,std_1593399279059_59,class_20200629-073759_59,Yjc7-ey9c,6fe73a47-d9bf-4e01-930c-6998844d3fbd,b80da893-7785-49ae-9997-1330eacd1f52,28c873b1-41e1-4674-adb7-04f3738c6e93,a75a07f5-1556-437c-bdbf-f1e8ec611e46,cc2d752d-c337-4096-b988-be296445e9c6,edb1bf62-ac14-4746-8035-440a72db7f5a
tch_20200629-073759_72,d94714b3-b9b3-11ea-840b-0242ac110002,std_1593399283894_72,class_20200629-073759_72,FACp-zQjY,a0351069-b686-42e0-bb45-0eea4edbd380,77b78f10-7fa5-4335-92de-96b60f021146,64b684e3-3fd6-479f-b31f-2b3491c519b1,037e3560-766d-4290-b9a8-29043716058c,428cb151-ff6a-4237-a13d-a281b3dba36a,4b59b0fb-9f19-4f70-9b9b-0f8c8e0aba39
tch_20200629-073759_67,db6a1b52-b9b3-11ea-840b-0242ac110002,std_1593399287476_67,class_20200629-073759_67,pYc7-243g,fa94b0b1-e8af-4b2a-84ce-cc8bc5622314,2004bef3-b9d2-429d-a2d3-69e1377d6aeb,a2b322a9-3252-4cc5-819a-f043c0d5b6f5,85d48a44-7412-4046-b03d-941c9fc3a1b8,dcc1d144-89aa-4f03-85c8-84a1ad51a3d5,809ee149-bf54-4ee9-be7a-2558b4b63d66
tch_20200629-073759_66,dc06f764-b9b3-11ea-840b-0242ac110002,std_1593399288503_66,class_20200629-073759_66,763q-43W2,39744551-337d-49c7-968b-84271f8afb8d,56d9bafa-fd15-4ff2-8e26-289b0baafd54,165565a6-853d-4306-83fe-6b07a8f3cfd5,544287e4-87f4-4a8b-83ff-111e50044deb,260d7ec2-abb1-4d84-b50e-6cdd67c0753f,16731f1b-e7ab-4486-a685-86489329bcf2
tch_20200629-073759_63,de60ed73-b9b3-11ea-94cc-0242ac110002,std_1593399292434_63,class_20200629-073759_63,9ity-3N6c,2712c5b0-1c31-408e-b9f0-53e7bad4ae36,5e6918ae-a786-4b98-b41f-f89ae303dfe8,6f9e4d4b-5bdf-43b1-bddd-b213e4c07145,bda2c8c8-9975-4d5d-8029-96b10a0d738d,c471eec5-1186-493a-9e54-04173ef9792c,9026c74e-0aad-4fdd-aefd-601fdceb02b4
tch_20200629-073759_64,dc4f23ff-b9b3-11ea-840b-0242ac110002,std_1593399288977_64,class_20200629-073759_64,Gec2-uAs9,6100771c-9e40-402d-8484-982e51d52488,6f7b3226-ef53-4c30-a273-981c2b12350b,fbbab662-5eee-4b4f-8fce-df04778bf6e6,f6d8ecb9-055b-4fc3-8e43-7ee6932eed20,fd4b0aa2-55d1-45e8-83f7-566f3da249bf,1b70c12b-a50d-40ee-8ac6-9c2256d498eb
tch_20200629-073759_73,de834220-b9b3-11ea-840b-0242ac110002,std_1593399292647_73,class_20200629-073759_73,73s4-pYHQ,845028eb-0b2f-45bf-807b-bb5c241f964c,78d22141-89bf-43ab-ab84-b52579482477,7ffcb44b-827b-48c2-b488-7b966d74e758,83a0b0e0-e75e-4c20-80bd-f3456e7a0ed5,22958b79-592e-4498-86fe-e2f2c7390412,c25a1484-5fea-411d-ae7d-b4320db59569
tch_20200629-073759_74,de5f8dd2-b9b3-11ea-840b-0242ac110002,std_1593399292440_74,class_20200629-073759_74,QsTR-Cd8P,376094a0-16b6-496b-b749-ea890bbf5190,5b2b2380-a2f9-42ad-b467-d7d9e9800e3b,3955dfdf-36e7-4bb0-8e0d-500e2405138f,ac8d8a8c-a02c-4186-b1ff-df4ab5135ddd,30f4b909-b353-4f9f-83d7-dc80dffecea2,2939d208-ff85-4e25-b758-24d49fd8f7da
tch_20200629-073759_69,e0a1408c-b9b3-11ea-94cc-0242ac110002,std_1593399296219_69,class_20200629-073759_69,FY6j-62H8,07135fd5-4ec3-480e-b4ab-aba8b090b6ef,1b275604-67ee-4e52-bf0b-761e7dbcd7cc,f2307d60-2543-4bda-8ce8-74d7f28b0586,b3061db1-d266-4cbf-98bf-30e073bb3f2e,7235756c-767b-4d9a-8e03-50581256824b,b985e72a-90e2-4602-aa0e-7634e813c429
tch_20200629-073759_70,e4a2a498-b9b3-11ea-840b-0242ac110002,std_1593399302948_70,class_20200629-073759_70,7akY-iKiZ,cc7ce2c7-cf92-4255-9b87-9510289c6ea8,7df33eb9-14c6-4582-ad9c-0d9c8ea46408,8508a8c9-df5d-43e6-b4f7-84d2f0d63fef,a716d5b9-1377-46c0-977f-5ddb8f2944d8,5d7f5307-5758-4a53-9fc6-eda54acc41ea,38f4b75a-0e75-46c3-bbf6-6bbb5a9c9e36
tch_20200629-073759_65,e496966c-b9b3-11ea-840b-0242ac110002,std_1593399302884_65,class_20200629-073759_65,N6kx-T72U,622afcdc-0130-472e-97af-dbf2c1aae179,8d27dca2-206e-4693-84ef-c3c29d5299dc,b051714c-1a94-4a8d-bdd2-5c89d4a39e82,ae3382d9-696c-4e86-9305-a1c879c37722,34708464-b7d5-4aa9-bff2-e0b7a7ce6a0b,c8dc06a9-b679-4d96-a078-06fa31407240
tch_20200629-073759_68,e39049bd-b9b3-11ea-94cc-0242ac110002,std_1593399301153_68,class_20200629-073759_68,7p4E-Q29y,c68fc2d8-19cc-4877-a8cb-fe2ae4317b63,68e8e18c-578d-42ff-ba41-2317817c83d6,1608d3d6-9137-45cb-b5da-54f0c0187231,69618373-b0fc-41f2-8787-d8b6d38b0f48,74c68037-efa4-4e54-959c-ca221d78cc06,efc02ad3-6bb8-4ba8-97e4-7bc9440338b4
tch_20200629-073759_61,e455e3a7-b9b3-11ea-94cc-0242ac110002,std_1593399302452_61,class_20200629-073759_61,M93y-EkDR,64f6620c-bb4a-4c1f-a7e9-6e7c9a04392d,1f370c81-fb3d-4269-b63c-b6aafd106582,b56aa94c-38b3-499f-9d0a-e5bdefc495ad,519c6de5-0473-4acb-9cd2-8efbf3cb6d89,6bdead43-b86e-4c8f-8d07-f425da0fa7d5,aae04c90-d57d-4dbf-8129-d6069e563791
tch_20200629-073759_60,e5d2c017-b9b3-11ea-94cc-0242ac110002,std_1593399304933_60,class_20200629-073759_60,3ojR-9HXJ,9fde3959-7168-424a-bb9a-e1ce1849ee9f,43d79ea7-c7e1-4562-95aa-654f7954b094,ae1118c7-d662-4f3a-9519-c5616ed17027,a86e2d05-5c80-44db-b96f-671ad44dc242,badac5f5-7a1d-4076-b603-a66d205239e5,c15bffbc-da60-4a4d-9b2c-443a1dc8bd86
tch_20200629-073759_75,eb71f5bc-b9b3-11ea-94cc-0242ac110002,std_1593399314342_75,class_20200629-073759_75,m6oT-d2DH,440e6deb-e524-450c-82a0-b8899bb815d9,c9540b56-7257-43ae-9156-ea4f7c397880,ddb61fea-b4d8-4b7d-b645-6c7cdf50e82e,08f7d16a-7a8b-43ce-8f5d-4eeb57f6026e,7bd2a759-f8f3-41dc-8b5e-8b1a222bdc55,727e8a7e-3524-42f7-b66f-bfc1dc33cb8c
tch_20200629-073759_62,ec175d31-b9b3-11ea-94cc-0242ac110002,std_1593399315448_62,class_20200629-073759_62,u4H3-xEap,a0b727a5-34a1-4adc-80de-e9115ffd14df,477bfe70-d630-4ae8-bff9-a1de6c161f06,0c6c4f87-7320-4a4b-9046-2f3b1f37f42c,7bb000e3-c42e-45de-a86d-bebe872ab3a4,6457f34e-b132-4e1c-960a-c6675a7fc244,bf475025-8bef-4d06-9d56-7b225a9c26fd
tch_20200629-073759_73,ee90c164-b9b3-11ea-840b-0242ac110002,std_1593399319619_73,class_20200629-073759_73,73s4-pYHQ,845028eb-0b2f-45bf-807b-bb5c241f964c,78d22141-89bf-43ab-ab84-b52579482477,7ffcb44b-827b-48c2-b488-7b966d74e758,83a0b0e0-e75e-4c20-80bd-f3456e7a0ed5,22958b79-592e-4498-86fe-e2f2c7390412,c25a1484-5fea-411d-ae7d-b4320db59569
tch_20200629-073759_66,ecfc17cd-b9b3-11ea-840b-0242ac110002,std_1593399316948_66,class_20200629-073759_66,763q-43W2,39744551-337d-49c7-968b-84271f8afb8d,56d9bafa-fd15-4ff2-8e26-289b0baafd54,165565a6-853d-4306-83fe-6b07a8f3cfd5,544287e4-87f4-4a8b-83ff-111e50044deb,260d7ec2-abb1-4d84-b50e-6cdd67c0753f,16731f1b-e7ab-4486-a685-86489329bcf2
tch_20200629-073759_69,efcc00b5-b9b3-11ea-94cc-0242ac110002,std_1593399321644_69,class_20200629-073759_69,FY6j-62H8,07135fd5-4ec3-480e-b4ab-aba8b090b6ef,1b275604-67ee-4e52-bf0b-761e7dbcd7cc,f2307d60-2543-4bda-8ce8-74d7f28b0586,b3061db1-d266-4cbf-98bf-30e073bb3f2e,7235756c-767b-4d9a-8e03-50581256824b,b985e72a-90e2-4602-aa0e-7634e813c429
tch_20200629-073759_74,ef149730-b9b3-11ea-840b-0242ac110002,std_1593399320461_74,class_20200629-073759_74,QsTR-Cd8P,376094a0-16b6-496b-b749-ea890bbf5190,5b2b2380-a2f9-42ad-b467-d7d9e9800e3b,3955dfdf-36e7-4bb0-8e0d-500e2405138f,ac8d8a8c-a02c-4186-b1ff-df4ab5135ddd,30f4b909-b353-4f9f-83d7-dc80dffecea2,2939d208-ff85-4e25-b758-24d49fd8f7da
tch_20200629-073759_71,ee667d75-b9b3-11ea-840b-0242ac110002,std_1593399319328_71,class_20200629-073759_71,RCgn-xdi9,d7ddef01-75c8-4068-8201-840ee84ad301,ac78276b-53d0-42c6-9eb6-b1530e5108d2,3b383696-7d9c-4e7a-abb4-8e0a2853e579,42d7f33a-e7a6-4691-a123-ca10359f4708,f1c9eec4-9abf-4d53-b403-190e387cc845,693c1b76-1fd5-4448-a321-ebcbb9f52b89
tch_20200629-073759_64,edff5764-b9b3-11ea-840b-0242ac110002,std_1593399318638_64,class_20200629-073759_64,Gec2-uAs9,6100771c-9e40-402d-8484-982e51d52488,6f7b3226-ef53-4c30-a273-981c2b12350b,fbbab662-5eee-4b4f-8fce-df04778bf6e6,f6d8ecb9-055b-4fc3-8e43-7ee6932eed20,fd4b0aa2-55d1-45e8-83f7-566f3da249bf,1b70c12b-a50d-40ee-8ac6-9c2256d498eb
tch_20200629-073759_70,f25a7356-b9b3-11ea-840b-0242ac110002,std_1593399325924_70,class_20200629-073759_70,7akY-iKiZ,cc7ce2c7-cf92-4255-9b87-9510289c6ea8,7df33eb9-14c6-4582-ad9c-0d9c8ea46408,8508a8c9-df5d-43e6-b4f7-84d2f0d63fef,a716d5b9-1377-46c0-977f-5ddb8f2944d8,5d7f5307-5758-4a53-9fc6-eda54acc41ea,38f4b75a-0e75-46c3-bbf6-6bbb5a9c9e36
