stdextid,groupid,tchextid
std_1594637716348_62,2ab365c4-463c-46d8-a77f-1e50d31deb4d,tch_20200713-160744_62
std_1594637872106_66,d7618607-759d-4a37-8b9d-a39fe5b5c94a,tch_20200713-160744_66
std_1594637402626_55,fade071a-f1e2-4a89-b672-d6ae7d48f449,tch_20200713-160744_55
std_1594637876546_64,f54513e1-bb0c-4362-b7f4-a5a8d40f77bc,tch_20200713-160744_64
std_1594637424311_57,098cfe5d-9331-46e4-ba1c-922c78b38997,tch_20200713-160744_57
std_1594637723851_63,5184ccc8-dabb-42f5-a1e2-acdaf46c41ab,tch_20200713-160744_63
std_1594637564525_59,e77c1e13-53aa-4ae7-b67a-697af38fa703,tch_20200713-160744_59
std_1594637881350_65,717f7c52-8ff3-4f28-ab90-eb797a7a1567,tch_20200713-160744_65
std_1594637579092_60,baecb212-106d-4b4a-a1cb-6c54bc2cf684,tch_20200713-160744_60
std_1594637888840_67,c3a75760-4c0e-4c87-bd7b-081ad6f61fbb,tch_20200713-160744_67
std_1594637411076_56,39a12f08-9ee2-478f-9465-6cbf32cc0d81,tch_20200713-160744_56
std_1594637583835_61,a6a5b4f3-aba4-41b3-9989-5962a45bb82d,tch_20200713-160744_61
std_1594637903303_69,7793c58e-bd23-4e82-bcb9-854e38e34b98,tch_20200713-160744_69
std_1594637443897_58,85c0d795-bea5-435d-84c5-c6d3e4ab50ad,tch_20200713-160744_58
std_1594637608296_62,e0484c27-9750-4fe5-ad75-82010c831546,tch_20200713-160744_62
std_1594637754124_66,d8499b5e-9c3c-4fe9-be69-bd22cc3997ad,tch_20200713-160744_66
std_1594637915624_68,334497fa-27b1-45cc-bc93-19a3bedff6d4,tch_20200713-160744_68
std_1594637757267_64,3508b781-d4e3-43cc-b877-f380c2ccb136,tch_20200713-160744_64
std_1594637760361_65,ff74fd73-0ad8-4db2-8caa-f52dc8771b7a,tch_20200713-160744_65
std_1594637927895_71,db5af07c-9492-4613-808b-4b73ad2929fe,tch_20200713-160744_71
std_1594637615398_63,f9696412-9a23-42f1-8ea8-3daa3c6dc725,tch_20200713-160744_63
std_1594637447547_59,54c160b9-24dc-4c22-a098-bf380e1060c3,tch_20200713-160744_59
std_1594637465811_60,ed3b4409-a4ef-497c-b7de-0a165f9a5c26,tch_20200713-160744_60
std_1594637781710_67,8e5e2e26-adf3-4623-825d-9589871f21cd,tch_20200713-160744_67
std_1594637945123_70,40cba395-1040-436e-b376-2b4cee9a9561,tch_20200713-160744_70
std_1594637469038_61,f6a0467e-3c93-4f41-ac41-dd0e8ded0914,tch_20200713-160744_61
std_1594637956566_73,08bd4db3-791a-419a-8df4-a8530ea9277d,tch_20200713-160744_73
std_1594637789291_69,1ff1f16f-36ad-43b6-a010-5b6d13564d0d,tch_20200713-160744_69
std_1594637491042_62,375f0100-c7f0-4533-a3c9-7d5ea0398f9b,tch_20200713-160744_62
std_1594637648543_66,2e26653d-d821-4576-a6e8-1f5dda93af68,tch_20200713-160744_66
std_1594637803389_68,55b82252-da12-4c1d-9079-d385612f97a7,tch_20200713-160744_68
std_1594637968951_74,58632314-fcf6-4806-a32e-5fcda9b364ff,tch_20200713-160744_74
std_1594637629479_64,681dfd83-576a-40f3-b986-c977d383c8af,tch_20200713-160744_64
std_1594637818263_71,ea73df01-edba-4b23-9015-c5207f90669f,tch_20200713-160744_71
std_1594637499512_63,d2dbff88-6196-4e9f-ba32-5be5250be9a3,tch_20200713-160744_63
std_1594637648018_65,8deaae16-c69b-49c7-8eb3-78ad314efc81,tch_20200713-160744_65
std_1594637986207_76,61d88045-ff26-4c15-aef7-fa2192a30c12,tch_20200713-160744_76
std_1594637960202_72,010de598-89e2-44d5-9df5-cc8b085ee23a,tch_20200713-160744_72
std_1594637811769_70,eb97d9b3-9ded-4f46-a883-4247b5e21817,tch_20200713-160744_70
std_1594637989217_75,0e070552-10b3-4e67-8905-af3b06f24560,tch_20200713-160744_75
std_1594637664840_67,06e05eca-6d18-48a7-86f1-8798f107ab22,tch_20200713-160744_67
std_1594637851463_73,d2549937-cf6b-4137-8a50-98856c923ee8,tch_20200713-160744_73
std_1594637682662_69,6a6efb4c-24f7-44ed-a512-d004bde98358,tch_20200713-160744_69
std_1594637535562_66,5b389445-09f5-45e6-ad66-7aecb665e3c7,tch_20200713-160744_66
std_1594637677914_68,b4c3aa60-c948-40b1-98ec-c8cd26194e76,tch_20200713-160744_68
std_1594637850717_74,02e8d517-1a8c-420a-9d7e-a6facee90c76,tch_20200713-160744_74
std_1594637514205_64,997fe264-8fdf-4e52-838b-65116cb0f812,tch_20200713-160744_64
std_1594637713445_71,db799a3c-95e9-46ae-b398-5c475bf5a240,tch_20200713-160744_71
std_1594637528625_65,01bfbe17-2163-4161-8ed2-a14dcfc30878,tch_20200713-160744_65
std_1594637879066_76,d03665e3-f9ec-4040-b2ed-4986499289ed,tch_20200713-160744_76
std_1594637840644_72,f88c92fc-4b1b-4262-ab7e-0bdf5423661c,tch_20200713-160744_72
std_1594638031206_77,25652b92-2403-4aa1-94b1-4ed2fc05eefa,tch_20200713-160744_77
std_1594638026641_79,6222ee21-e07a-4559-ad1b-68c647c8a10d,tch_20200713-160744_79
std_1594637547701_67,2a858263-3914-4981-affe-a19b5aa63211,tch_20200713-160744_67
std_1594637697974_70,233ed6ef-08c4-4818-9eb6-34f5d70f08ad,tch_20200713-160744_70
std_1594637873531_75,7ea731af-6bff-454a-8430-78f18f160da9,tch_20200713-160744_75
std_1594637736227_73,7279fee5-08f6-4513-a986-8bbe434783bc,tch_20200713-160744_73
std_1594638026539_78,e779ca5c-4c88-4e76-ac5e-9879ef7045e8,tch_20200713-160744_78
std_1594638042904_81,3815da5a-bccd-4d47-8511-1484841c7ed3,tch_20200713-160744_81
std_1594637575014_69,1a7ae59c-94da-4957-951d-8d03a4fc1e50,tch_20200713-160744_69
std_1594637558570_68,25662aa2-4557-413d-ad2a-d47c1a3614c5,tch_20200713-160744_68
std_1594637745276_74,cc052fe7-df8e-4138-b2b5-eedbc6db5768,tch_20200713-160744_74
std_1594637600722_71,6d24ca85-a6ab-41ef-a7d8-9bd180a5dfc5,tch_20200713-160744_71
std_1594638069731_82,34b73901-1a56-4517-98b5-657cd394fad1,tch_20200713-160744_82
std_1594637773953_76,1ff559ca-0775-4499-924c-512043ed4a06,tch_20200713-160744_76
std_1594637909589_77,357e92c0-91af-4e7f-9396-3164e10fdf7b,tch_20200713-160744_77
std_1594637725252_72,44dc5823-eba4-42a0-bcba-6d2519dcc611,tch_20200713-160744_72
std_1594637924749_79,0d8f3ef1-b170-4888-95e7-215c6526d4a9,tch_20200713-160744_79
std_1594638068287_80,26984c8f-16c3-4b05-aaf9-31174742961d,tch_20200713-160744_80
std_1594637586895_70,317e3695-bd6d-41fd-9481-4168640c9bcd,tch_20200713-160744_70
std_1594637622348_73,b11c44ca-29d7-420c-b5cb-82c97948d615,tch_20200713-160744_73
std_1594637766004_75,afe7d3b0-41f7-4d4c-bbc9-5a140d231954,tch_20200713-160744_75
std_1594637917563_78,1d666d89-46b0-4bff-8722-9dd3558c3141,tch_20200713-160744_78
std_1594637931752_81,12ae8a60-6484-4213-bbb9-a56a6eea3a3c,tch_20200713-160744_81
std_1594638093682_84,71caee16-ccc2-48b0-933e-20e2c3dc8226,tch_20200713-160744_84
std_1594637634193_74,84b6c66d-ed9b-4bff-8caf-046ffade8d4f,tch_20200713-160744_74
std_1594638094287_83,b89d9c06-b02c-4e02-b7aa-f563e48c1e8d,tch_20200713-160744_83
std_1594638115652_85,19db9712-16a9-4cb0-9dad-b996e26dfeb0,tch_20200713-160744_85
std_1594637661428_76,9a390e4b-08e2-4824-aa39-66f2a0ffe0b9,tch_20200713-160744_76
std_1594637808985_79,41417133-d1a2-471b-a21c-cb51b2dd60fe,tch_20200713-160744_79
std_1594637790037_77,45bd9340-5979-45ce-aeac-81b8d8c7c86a,tch_20200713-160744_77
std_1594637957635_82,e6c975a3-b7a1-4d82-9640-25bcdabd3ed0,tch_20200713-160744_82
std_1594637953662_80,5ddcb31e-744f-4e12-b6a8-15e7078f578f,tch_20200713-160744_80
std_1594637613107_72,a99626e4-67ce-4ab7-9501-07476d957426,tch_20200713-160744_72
std_1594637646001_75,5879363c-44b8-4c5f-a627-355b5a420b9e,tch_20200713-160744_75
std_1594638125135_86,e71f90a9-c781-4cc0-a4cc-1079ddbd025c,tch_20200713-160744_86
std_1594637802790_78,6ec541af-7bbc-4059-8794-6a235a7d512c,tch_20200713-160744_78
std_1594637824622_81,120ce8de-c6e3-4f56-8617-bf8faa39866a,tch_20200713-160744_81
std_1594638133800_88,9c8e566f-6e7f-4666-af66-4b87e48e3083,tch_20200713-160744_88
std_1594637978933_84,9688ba45-d86d-4f16-aefa-ca40c43f0dae,tch_20200713-160744_84
std_1594638147267_87,0ecdebbc-0428-4745-8e77-4c52c5382440,tch_20200713-160744_87
std_1594638144714_89,e2d66775-4cfd-4263-b3cd-a4393d748bc6,tch_20200713-160744_89
std_1594637982044_83,cc2d0d60-48a5-444f-be7d-06815b527809,tch_20200713-160744_83
std_1594637695894_79,f69560da-11dc-4e45-af09-80397ffc50af,tch_20200713-160744_79
std_1594637668669_77,7df84399-e012-46a2-8a21-1daaa22bc763,tch_20200713-160744_77
std_1594637839361_80,0298671d-4434-4831-8cac-ef2d0bb6bc48,tch_20200713-160744_80
std_1594637842746_82,3131c943-abf7-4761-96b7-01880427ce8a,tch_20200713-160744_82
std_1594637995268_85,197586ab-96bf-4263-a2c4-0fffce73f17a,tch_20200713-160744_85
std_1594638007035_86,506b073a-a4ee-446d-bb07-801a9f255d85,tch_20200713-160744_86
std_1594637682894_78,005b8843-b967-4f53-9869-13fd652573a7,tch_20200713-160744_78
std_1594637717876_81,d1db0d61-596a-479b-84df-243b207979b7,tch_20200713-160744_81
std_1594638183101_91,5c3ef20d-8e7d-47c4-a085-9d6026f5798e,tch_20200713-160744_91
std_1594638027942_88,de07af84-ea78-40b6-9d0e-f844150411d3,tch_20200713-160744_88
std_1594637866858_84,7fd70a08-635a-4527-82bb-9cd819dc0ece,tch_20200713-160744_84
std_1594638178383_90,7e30b6b8-8623-4bbc-b0ce-53cc87001c3a,tch_20200713-160744_90
std_1594638027244_87,e3daa12d-6b8a-4189-893f-e5f8393e286d,tch_20200713-160744_87
std_1594637864023_83,eed2c681-bbd1-4289-89fa-2111c2d748eb,tch_20200713-160744_83
std_1594638034614_89,8360128f-7c33-4aa9-8569-66bd5c613c0c,tch_20200713-160744_89
std_1594637712093_80,d0d8fc25-532d-4a7b-80a3-f89473d58cd8,tch_20200713-160744_80
std_1594637729186_82,eb1f97ac-553a-4cb1-83d9-76ecf9c28105,tch_20200713-160744_82
std_1594637881738_85,e1896991-d125-4bb8-8477-4c253c8cd4da,tch_20200713-160744_85
std_1594638198724_92,510459b3-fb73-4be9-8cc4-67823630145b,tch_20200713-160744_92
std_1594637894596_86,90ec57a3-ac6d-4f2b-a1de-0cad76152c40,tch_20200713-160744_86
std_1594638215024_94,338d87b5-a5fd-4e3a-8520-4656febee5d2,tch_20200713-160744_94
std_1594638061813_91,946dbced-c76f-48a0-9361-d8d24a2331ec,tch_20200713-160744_91
std_1594637918012_88,2ba989f5-c96c-4b50-b089-4cd071f4ab22,tch_20200713-160744_88
std_1594638226309_93,7b6006b0-c077-4bee-8f4e-0245cebcfbad,tch_20200713-160744_93
std_1594637761394_84,65caeff7-ef5c-4984-a25a-971e4200064e,tch_20200713-160744_84
std_1594638225047_95,d1da34b8-6cad-42d3-bb83-4d006761a610,tch_20200713-160744_95
std_1594637912870_87,a2922b63-f9a8-418c-9ba6-759690f4ac5b,tch_20200713-160744_87
std_1594637746010_83,63d4a72a-be31-41b7-818e-a4e51a66fca2,tch_20200713-160744_83
std_1594638062350_90,ad88c002-9073-46f2-8dd8-8563175f7b6d,tch_20200713-160744_90
std_1594637924206_89,e5bff2b1-22ba-432d-af42-a1ba84b9916e,tch_20200713-160744_89
std_1594638233951_96,7ae4e689-f2e9-469b-b1b1-1670eb512cb9,tch_20200713-160744_96
std_1594637766258_85,22212317-c5d1-431a-b1a4-1158c02b4f89,tch_20200713-160744_85
std_1594638085734_92,60ff6315-1dce-47d9-bda5-2b787a0ebeed,tch_20200713-160744_92
std_1594638252215_99,e0fda615-77eb-4ba8-b2ae-c0abc9732376,tch_20200713-160744_99
std_1594637784261_86,75a726f5-5808-4b48-92b0-bc4e856e440f,tch_20200713-160744_86
std_1594638096010_94,db740c85-b881-4527-8b73-82105866a1f6,tch_20200713-160744_94
std_1594637951582_91,07b43702-448d-4c3f-8045-7607c4e3937e,tch_20200713-160744_91
std_1594637804505_88,dda80e4d-f0a4-483b-a755-fa0e7d6de708,tch_20200713-160744_88
std_1594638110244_93,bd0f17c1-2555-4bd4-8f10-08e345463a09,tch_20200713-160744_93
std_1594637797330_87,1f63355a-2d3d-4133-9878-b872b13bc9d5,tch_20200713-160744_87
std_1594638114262_95,815e4a0a-62e5-4b57-9eda-8fb28e2e4b90,tch_20200713-160744_95
std_1594638268418_97,be531044-5bd9-4404-b7a0-681137a03cfc,tch_20200713-160744_97
std_1594637946643_90,e8c0cf17-c91e-4c50-972a-aeca820a3f60,tch_20200713-160744_90
std_1594638273755_98,d79d8711-133c-4eeb-a562-7b31a03cc59b,tch_20200713-160744_98
std_1594637815187_89,ef7df5d3-b59e-4efc-858c-7a5133a4eda3,tch_20200713-160744_89
std_1594638127786_96,3c0df710-7e91-4d40-a86f-7cf54dfbd026,tch_20200713-160744_96
std_1594637972498_92,8f75b182-96c5-4aa8-a6d2-2c026bbaaf52,tch_20200713-160744_92
std_1594638146436_99,1732a5c6-1fdc-48c3-ae60-78630f42f484,tch_20200713-160744_99
std_1594638292999_100,e90df461-4e23-461a-8c9a-b170355eb582,tch_20200713-160744_100
std_1594637986782_94,d1fd5e39-d5ba-464f-bd4a-f9e13d15a79f,tch_20200713-160744_94
std_1594637838066_91,df262d79-c0ac-458d-949b-59d1483f5aca,tch_20200713-160744_91
std_1594637996441_93,6cba6c2f-28c0-4b7e-bb1b-833f4543e051,tch_20200713-160744_93
std_1594638142954_97,b69731bc-1fc8-4a53-adce-f8f492863edd,tch_20200713-160744_97
std_1594637997515_95,00e7641b-228c-4ff7-ab32-f7953d94ba7f,tch_20200713-160744_95
std_1594637832624_90,ed41e492-220b-4230-8d1e-65c1bd0fdaeb,tch_20200713-160744_90
std_1594638158414_98,e975d86e-6789-45af-b251-13832f333541,tch_20200713-160744_98
std_1594638019158_96,32b9c05a-7c9a-4b0c-889f-4941f599ace2,tch_20200713-160744_96
std_1594638177001_100,6043869d-53ba-465e-beae-c1e4f1c35e56,tch_20200713-160744_100
std_1594637857939_92,c828a86d-d99c-4f84-8cf1-1a380433e095,tch_20200713-160744_92
std_1594638037971_99,dd0a127e-6495-47a8-b087-6a9f9cd7b65e,tch_20200713-160744_99
std_1594637874391_94,f1624040-0dff-46c0-be70-de6c589cad7f,tch_20200713-160744_94
std_1594637871847_93,e8734c00-4c1e-431b-ba3f-01c2f09c1156,tch_20200713-160744_93
std_1594637890765_95,5a00b5f9-7909-4ec7-8ea7-95db5960c3de,tch_20200713-160744_95
std_1594638024968_97,2ab9a5b4-a651-4bc5-bd9d-7d67ff388a5e,tch_20200713-160744_97
std_1594638044963_98,f7aec6db-9d2d-4dfd-a988-a2e3f48c3e98,tch_20200713-160744_98
std_1594637898503_96,6eaf46b0-de12-4dd6-a113-ba2ab5d1589b,tch_20200713-160744_96
std_1594637933870_99,07d18a64-4926-4cd7-9496-2eb15ab50ffd,tch_20200713-160744_99
std_1594638065010_100,d1cd6589-ee7f-4d81-8967-bfad9e8632b4,tch_20200713-160744_100
std_1594637909411_97,ab38e1bd-3fa4-4723-9235-0062c992b151,tch_20200713-160744_97
std_1594637925318_98,2ff4aa82-9a62-461d-93c1-bb3f23488f63,tch_20200713-160744_98
std_1594637945340_100,052f3879-65bb-406a-8d4f-cfe5a5f6b39b,tch_20200713-160744_100
std_1594814014265_1,08cf071c-4523-40bc-b16f-7df8b29cfb9c,tch_20200715-172006_1
std_1594814019361_2,b5077ca1-da1e-4f1c-9a20-732522c68de6,tch_20200715-172006_2
std_1594813963819_1,dd9ab38c-df9f-40a2-b0b2-1f3a7d0a9262,tch_20200715-172006_1
std_1594813968902_2,c8b3864b-c1a7-43ac-9390-db5f4b8bda42,tch_20200715-172006_2
std_1594814042408_3,d5db37b8-28d3-43a5-b424-9830d830aa79,tch_20200715-172006_3
std_1594814061724_5,24312f60-c652-4925-baa8-008b739ee32c,tch_20200715-172006_5
std_1594814059220_4,a470d2a2-44bf-4465-8096-0d89a9e2e972,tch_20200715-172006_4
std_1594813912413_1,f0c42385-3d56-401d-8531-e0353fb33aa0,tch_20200715-172006_1
std_1594813922854_2,12643789-7a38-4f9e-bebf-8e0906b0b2ee,tch_20200715-172006_2
std_1594813991334_3,291769d3-197c-4c68-994b-0fb92da4582d,tch_20200715-172006_3
std_1594814082071_6,ee1b4e14-b544-4b9b-b2a5-44a32d4ce128,tch_20200715-172006_6
std_1594814017029_5,38fd8aca-d06f-42b8-b3c7-d24b7681ba2b,tch_20200715-172006_5
std_1594814006087_4,5aafe960-e969-4516-9f1e-b11da3aebe18,tch_20200715-172006_4
std_1594814094125_7,1e43c651-4821-4274-98d3-047fa8ba7e6e,tch_20200715-172006_7
std_1594813864534_1,69106221-5342-4a96-a401-72b574364d76,tch_20200715-172006_1
std_1594813874295_2,6537194e-515a-417f-8db3-c5c47028501c,tch_20200715-172006_2
std_1594813942959_3,5ab7b531-b85e-4799-919d-709380385e91,tch_20200715-172006_3
std_1594814036381_6,81ddbe42-015b-4b23-ba30-f9b53bcf6bb1,tch_20200715-172006_6
std_1594813964110_5,8b1ce979-7435-4295-8641-a1075bb23924,tch_20200715-172006_5
std_1594814110006_8,b37be556-bb36-4453-9eed-b23ec8bd0e60,tch_20200715-172006_8
std_1594813957112_4,b5a8324e-d289-4465-8b87-40e4ec7cb8b7,tch_20200715-172006_4
std_1594814048600_7,b0e89fb0-aa4d-441d-8afd-05fc7024254c,tch_20200715-172006_7
std_1594813894733_3,1bf21c4c-bede-4803-9352-7d35174f37da,tch_20200715-172006_3
std_1594814124568_9,09044f9a-f106-41ce-8d12-c2f12949b594,tch_20200715-172006_9
std_1594813988107_6,2833b096-1d6c-4f21-a9a4-56d3a26431c0,tch_20200715-172006_6
std_1594814137442_10,633036b8-b87c-4222-95c6-11b682189b0a,tch_20200715-172006_10
std_1594813917348_5,7a795e2d-ff40-474e-bbee-4f8751b68902,tch_20200715-172006_5
std_1594814059479_8,f64054a8-4a48-4432-85e2-ff0838a86863,tch_20200715-172006_8
std_1594813906387_4,f21e45eb-a58f-4269-af4d-fc16dcb5ec14,tch_20200715-172006_4
std_1594813999225_7,16325fdd-5cf4-4d10-bcb3-dd338cf95319,tch_20200715-172006_7
std_1594814077472_9,e6c27c96-39a9-4a0b-a578-5f9fcdac9d71,tch_20200715-172006_9
std_1594813936477_6,70824ba0-1d90-426f-9075-025f0519c5ec,tch_20200715-172006_6
std_1594814088583_10,d6633407-42b0-45ea-8414-c9c0d69fbc54,tch_20200715-172006_10
std_1594814015151_8,cd623916-6264-4387-9bbb-19f76b6b6333,tch_20200715-172006_8
std_1594814166432_11,d5dd9ed6-1414-45d9-b882-e256211ba0e3,tch_20200715-172006_11
std_1594813950130_7,cadb85ca-47df-46db-82c6-f871b07479db,tch_20200715-172006_7
std_1594814030663_9,7e710d1a-9a42-4d2c-94c3-241286306f69,tch_20200715-172006_9
std_1594814186320_12,f15d99da-2814-417b-a0b0-0c8260d1bd2d,tch_20200715-172006_12
std_1594814043723_10,4c7495b7-b6ab-48a8-815c-1675b970059c,tch_20200715-172006_10
std_1594814191880_13,3a194046-5c0c-4ed4-94c8-a60b7243d005,tch_20200715-172006_13
std_1594813966370_8,7775701b-5c7d-4379-beaf-f9594d799605,tch_20200715-172006_8
std_1594814118431_11,62460640-84af-4943-ad68-5cae12841f95,tch_20200715-172006_11
std_1594813983149_9,64d093b7-43b3-4d46-b17b-24ad3ef75e1c,tch_20200715-172006_9
std_1594814204772_14,a93dd403-d5e3-4084-aa6a-c6825e3ca8bd,tch_20200715-172006_14
std_1594814135198_12,259b8c3f-c2dd-4265-8d2e-8adc152c335c,tch_20200715-172006_12
std_1594814136712_13,9a1d1b6a-7139-4eb2-98d2-e92bee8c5555,tch_20200715-172006_13
std_1594813998599_10,08a39c57-3302-42af-a923-64be47722e08,tch_20200715-172006_10
std_1594814065625_11,4a1f72d8-1350-4aa8-8be7-09b9b8adc587,tch_20200715-172006_11
std_1594814229249_16,ba6751e4-ce62-4fcc-9d56-4ecffffad0f4,tch_20200715-172006_16
std_1594814152029_14,ff150c5c-be84-4f30-a8da-a65aa5d95f0f,tch_20200715-172006_14
std_1594814229810_15,a90030ec-fe95-442c-9ea2-f9bf9844a02e,tch_20200715-172006_15
std_1594814080971_12,c45a307c-df57-4c9f-a09b-3eb39a942f7b,tch_20200715-172006_12
std_1594814092371_13,8a482d59-279c-47a3-a0a5-e2b879884e66,tch_20200715-172006_13
std_1594814012341_11,14adaf8a-cb0e-41ae-ae0d-8643768b1ddc,tch_20200715-172006_11
std_1594814254660_17,8c1731ba-450f-4750-9b3f-e04f473ea8cc,tch_20200715-172006_17
std_1594814185869_16,29f94a1b-d6b0-4472-858a-3b7cd8616f7a,tch_20200715-172006_16
std_1594814108442_14,77288e22-273a-48bd-8527-3c375dc669a2,tch_20200715-172006_14
std_1594814178283_15,69200bab-6f80-455b-8baf-28d630128e68,tch_20200715-172006_15
std_1594814032203_12,9d12afd4-ede9-42e0-b98b-f73bd6087289,tch_20200715-172006_12
std_1594814266312_18,fbe79546-0986-4c2a-a457-564839fbb408,tch_20200715-172006_18
std_1594814043399_13,4dadd98a-b57e-4ec7-97fc-9322a0cc2f16,tch_20200715-172006_13
std_1594814203974_17,9dbcc361-d638-4aa0-bbde-0f6f86b02117,tch_20200715-172006_17
std_1594814057645_14,31be07ff-e722-48f3-8fc9-874054c7f29b,tch_20200715-172006_14
std_1594814129111_15,17a76229-8938-4ad3-a1c8-d82cf4f8f4e0,tch_20200715-172006_15
std_1594814138339_16,841c99b6-e19e-406e-97a0-434c3a248579,tch_20200715-172006_16
std_1594814288632_19,5d26a2d3-dff6-4c26-bd77-8a13f7d629da,tch_20200715-172006_19
std_1594814215645_18,283e8b5e-a324-46ce-9b79-5952196d9c77,tch_20200715-172006_18
std_1594814156892_17,f890acb2-d632-4c20-9aba-63e1901a89e1,tch_20200715-172006_17
std_1594814301549_20,49c07933-bc4e-4abe-a992-98d0fc610f48,tch_20200715-172006_20
std_1594814089177_16,4dd94f33-c399-4843-a1f8-8e1757c13920,tch_20200715-172006_16
std_1594814077599_15,56b3e494-b2f8-4ce5-ae84-ff10fc33fb02,tch_20200715-172006_15
std_1594814239450_19,55bf8b15-0aba-4d15-b035-ed526d3f0dfe,tch_20200715-172006_19
std_1594814305451_21,0c8e9b7f-d357-40e1-a7ce-a0d9738ac07a,tch_20200715-172006_21
std_1594814165362_18,6403c2a8-27b4-4bc6-9492-fac2680fd1d3,tch_20200715-172006_18
std_1594814255575_20,d923012c-937f-473f-a613-2e2c43c0f9e7,tch_20200715-172006_20
std_1594814104277_17,4711c90f-2706-45dd-bd1e-665203c5739e,tch_20200715-172006_17
std_1594814330748_22,18a2cc8d-89de-46bf-b161-a5c1bbe775e8,tch_20200715-172006_22
std_1594814188066_19,5a201002-30ae-416e-b936-9fad8c1e809a,tch_20200715-172006_19
std_1594814254215_21,49506e6c-b664-4a5d-8ed3-4dd88b2c62f2,tch_20200715-172006_21
std_1594814120722_18,9d4f94af-8ce8-4a89-ab91-e684644fa324,tch_20200715-172006_18
std_1594814344974_23,5643892a-4843-4f67-821d-9dc287e51254,tch_20200715-172006_23
std_1594814205729_20,28b36d7b-9505-4dc3-a1d4-e8a67e8a7a9d,tch_20200715-172006_20
std_1594814355169_24,a64df30e-11b8-45c8-914b-15dfec9e3d2c,tch_20200715-172006_24
std_1594814275665_22,3808eea2-fbf0-4bfe-a77b-34b2d565c5ae,tch_20200715-172006_22
std_1594814140518_19,044c7b3c-5a62-401d-9ce3-3f1832b3f8af,tch_20200715-172006_19
std_1594814205128_21,9ec9aa47-d213-4a72-a105-e34135080ce3,tch_20200715-172006_21
std_1594814297639_23,59ac750a-b746-4ea6-9520-774f76c83807,tch_20200715-172006_23
std_1594814381452_25,14940fc1-aad6-428a-b56d-017e6293f3cd,tch_20200715-172006_25
