teacher,classtitle,classcode,ap1,ap2,ap3,ap4,ap5
tch_20200602-115305_88,class_20200602-115305_88,nLk9-4Zcy,ba9dbb13-d856-4026-8168-ad0a127f7a77,3e2453bd-96d7-4af6-8e70-ff61d3ecc1c5,44167bb0-b86b-46e5-9fff-ae2d1dbef3f6,acdcdb7e-8642-4ce8-a349-15e89d462065,5db02164-c63e-47c3-b77c-8eff63da43c7
tch_20200602-115305_93,class_20200602-115305_93,87C8-cK4s,3b8e5922-7a40-4f6c-bc8b-a075bc72129e,14cd8098-80e1-487d-8d51-65259f89eb04,a98c3e76-bceb-4913-a6e7-46a0146473fe,82dbf904-8cae-4299-b686-dfed5b7fc17f,2659dfa4-efcf-4c77-8e6f-71e51448ca71
tch_20200602-115305_92,class_20200602-115305_92,jJMN-Hm62,54f97277-b3ed-4fa9-ad5d-0f0fa0d54466,612ff187-1c7b-440b-98f6-a78ab8044d9b,28583364-e2c2-4331-9d75-0b6947fdc405,5d25f9d8-f107-4a82-9487-3c62fc8111de,cf63d0c4-8132-450f-b2ac-17994df44632
tch_20200602-115305_94,class_20200602-115305_94,Y7d3-Nd49,ee0543a1-c098-4438-b6f7-9931979e0cf2,07ba546d-2b3e-4681-be95-b5f334a42664,785b130f-2fab-441d-b7f3-ed7c7154c847,aea4912b-b17a-45d7-ac8e-2663dba34a61,4c13343c-750b-45ca-aac8-57ce0e6d26f7
tch_20200602-115305_95,class_20200602-115305_95,2eP4-b3oA,7b1d335d-b007-421e-9874-41c9a2607cc8,f2d27b00-a82a-4aac-a7f2-30a15be0b3ce,8af8d924-caa1-45b2-a2f5-59732d62a674,e909f56e-0056-4cde-bf32-6695be63183b,e521f6d0-ad39-4d4d-b2ae-00a00efc1646
tch_20200602-115305_96,class_20200602-115305_96,ti9u-6jNv,b6bba569-9ef2-4e17-9bf4-b46c4f63ebca,90f068d4-97df-4b30-853c-1f8f547a5611,f4d4a990-e3e2-4101-9c03-8b03e839d2ba,aaa21097-6bb8-4ec5-bf0d-20674299b8be,84b04644-9ad6-4fe1-94cb-466fc8079237
tch_20200602-115305_97,class_20200602-115305_97,j9HW-n9rz,5edba3c7-12dc-428a-a151-fe12b2b36d81,1507c382-1ddb-4d9e-91ea-3ba738a98a50,df653aff-b56f-4197-93d4-d558ea93f0c3,99891a22-7ce9-4100-87ff-850181877930,3e13255f-9fd8-4863-a45f-fe0b2294901f
tch_20200602-115305_98,class_20200602-115305_98,93aq-fURr,3ff36988-6eef-4d47-b626-27804e2af630,cc0febd4-00cd-4bca-bac3-75005ceaaf37,b72f8c3d-d69e-46b7-a44d-ff360c4c14a0,d89aa273-87f0-4fa4-8639-911b37da16a0,13af4a67-edf5-40fb-969e-680b72db3e7b
tch_20200602-115305_100,class_20200602-115305_100,9K67-pEfi,9c677b72-c57d-4f09-994c-6a8f5f4b4736,eeefcf87-6964-4a0d-ab28-bcf9209413b7,2d317c7c-ed75-444d-87a5-5cd53183f1c4,922b0bff-5e18-42c3-a20d-0c46c0a457e7,78ee6012-a2ba-4e9a-8cf7-a1e1367cfb08
tch_20200602-115305_99,class_20200602-115305_99,GCvk-LoJT,5127b765-4802-42c8-8902-c7222de20081,4c6d9ab4-4f10-4aea-91dd-645bd84cdc7f,cfe9abe2-ca90-45df-b585-60515ecce259,4d629e5e-d548-4c3b-8526-544f06edf253,e2c12613-2b51-4106-aef8-1b7acf6f9228
tch_20200602-115305_102,class_20200602-115305_102,DRg8-29e6,fa7910d3-832f-4b12-b6e2-c1c89f278ef6,d854062c-c119-421d-9d8b-ebb38ebacfa0,3968d340-2486-4e8d-b936-7aaa3e1d11c4,f58b0ef6-7fed-44d8-b6c7-ba5f460f4747,7a116b78-956d-48b4-a914-75e0b6fd9767
tch_20200602-115305_103,class_20200602-115305_103,PfEH-37Gk,eb0e00f9-5cec-4723-84e4-193b939c1ebe,01c62e06-845a-4bde-b721-7544bd259632,e84ce4fc-8132-4077-bcb8-9b79e081e74a,6b0b5474-8d5d-4916-b702-0a76a2143564,20242083-69c2-482a-8dea-a1d3111e7d2f
tch_20200602-115305_101,class_20200602-115305_101,hqzb-urQx,740adb34-3e06-4422-82d3-b17cb7584600,fc6cd680-a6c0-4e74-8cc9-5f982f2e7d74,d96ee885-777a-440a-97c7-06330df0958e,049de05f-9116-40d6-b89a-aa9c615babcb,d247dfb4-7b01-4fe7-8196-6fc99a13eab8
tch_20200602-115305_104,class_20200602-115305_104,8qPn-aVRi,dd671796-884a-4ac5-b3cc-a06a682ae5ad,a5db795a-1c34-4f86-abd4-30114eb95418,0c8626c0-563f-4bf0-b0bb-c46c19cae338,8dbad818-6581-4dcc-b05b-1eac1b33749d,fc416dbc-b882-418e-bf73-c2dd44838641
tch_20200602-115305_106,class_20200602-115305_106,F8Cj-6rLY,16b9fc3c-ae1e-4937-9121-ed5b7760d95f,b2c81b08-1fe4-4f29-810f-a76eb03915b4,3fb4bec2-a82d-4076-88d7-98c3a2010985,f3f22357-a9a8-4ceb-b40f-2ea3aafa0462,26485f19-ae29-43dd-8aca-d11785c9f97a
tch_20200602-115305_105,class_20200602-115305_105,AC2y-wuQC,57417b4b-0975-487d-a241-6749ca864124,c8bbd5ef-cee7-4384-a201-9eca3845aa45,c9cad21b-6361-486c-80f2-69b066e7b5c4,9cd41e8f-825a-4d6d-a675-8037c45277d3,4a82b86a-863a-4ba7-8500-6fc410d810e8
tch_20200602-115305_107,class_20200602-115305_107,4kpK-zN9W,b0e4bf96-18b1-4ca2-b42b-ce9e36f6b39b,170af466-d766-4c96-a90d-7dffc2caae87,b1163cdc-0178-41e7-bd2b-21871542fca2,289d05a2-9e31-4a1b-b9a9-33cb02b6b23a,fa07fc40-1b80-4f46-99f5-57fc86ee6237
tch_20200602-115305_108,class_20200602-115305_108,Vf8v-6q8s,a60efe57-75e3-4393-8038-5f85716d37bb,2270da68-bbc6-41ae-934d-228587af9e4f,f8c18e4a-daac-4df8-b7a1-e59be270510a,916bcc9f-d800-4af3-85b6-b4848502bcd3,10c4e2f4-7105-4a51-8aad-e0cbbb5b82d0
tch_20200602-115305_109,class_20200602-115305_109,Pt8t-CLG2,9b16eca2-a51a-40c9-882a-f18b6d3c689d,b2c22f91-cfb0-4942-a8c8-9cd730185f4c,10972668-9fc1-44bf-91ae-57119ec0beb1,29a072cf-08ab-4778-b03c-e1f160e7a7c0,ed986875-cc26-4710-9801-b7bf2142735f
tch_20200602-115305_110,class_20200602-115305_110,sAKb-4Ahz,b5a8d3bc-5230-4779-b126-721cfe2b576f,7b89bded-ea4e-4405-8919-befc1780c071,56004d0e-b90c-44fe-89c9-79fc3e467012,e925fc6b-ad00-4e0e-a60e-4ecdb6ada4c0,bf80eed7-4638-4568-b594-96b5f6828d9c
tch_20200602-115305_111,class_20200602-115305_111,xZfm-P29s,4a414335-c130-4d25-97b5-9ff5616c994b,bd5c3db0-a6b6-4519-b548-9e6ae9a7e617,4e1c5e4f-2ae6-4fe9-b3d1-f7b0e67eef75,1b8a2f2e-9b63-4adb-8a2b-9d9a24b0774c,a18dff1b-d3ac-4820-bb47-ccf366263803
tch_20200602-115305_112,class_20200602-115305_112,2bir-n7R4,ab8fb7e2-c5bc-4c0d-aa5c-c8a5cc89b51a,2db1845b-32a1-4baa-8ce3-7e61a1758b10,f2eb1dcc-d294-486a-b299-0ce3a59ae2c9,de5e8c98-ca9e-493a-8f13-b1069bfef49a,1b5fff54-eb8b-4b17-adaa-3fc89d42a346
tch_20200602-115305_113,class_20200602-115305_113,68XC-3d6t,11f0154b-453e-4901-a83f-f24cb4dc6bab,4d809f81-33eb-48f0-8e24-abad480d7ae5,a2ded9e1-2262-4708-aafc-dc0397c65006,fe44c6c8-ab88-4e84-acc7-0919fee490ec,3a13fc66-9af0-4c05-8d85-9a819caa8231
tch_20200602-115305_114,class_20200602-115305_114,U6rk-Q4a7,4cf1ffec-c13e-4660-a7f1-9e730b9d301d,5264ec2d-8f34-46b9-b30f-b750a066cb24,490d68cb-f9b9-4f47-a68d-7490db566729,dab08aea-501f-489c-a841-3fdda8ebc4f1,b2c288df-1e96-47c5-ba92-d5bdf52c2fbc
tch_20200602-115305_115,class_20200602-115305_115,zu6v-8v2Y,a0b4dfeb-bcd0-4abf-96a2-ec4718f1489f,ca663cae-17c9-4ec0-b3d3-808623187480,c285761c-c35c-4d26-9560-f5c611991e72,2047e35a-acd8-40fc-a919-b22b02439308,a354887e-4089-4eb1-9833-1289ef5eebe9
tch_20200602-115305_116,class_20200602-115305_116,T64b-Uj8v,92f3b962-275b-43a3-a622-1f178e02a506,35cde811-748b-4f4b-8ae1-dbbd98ecb4ba,633e5231-f1f8-43ca-abf0-5c39c63f6704,2f84f700-b20f-42cf-93ec-34d069310c95,07337d40-092d-4029-80b5-2a9ac601a7f5
tch_20200602-115305_118,class_20200602-115305_118,W3Az-wEHm,b4fc28c8-9ac4-4cd4-b66d-8e160cb6a9b4,bffbfcd7-a06b-4e6e-86b1-9daef57898e6,5b6344dc-9b30-4f4a-91b2-7f31d1acf2f4,a7f866cf-6984-4ea3-b689-2d658a9b286a,deb63f27-8ee3-4dcf-b4f0-8fc18aa17a55
tch_20200602-115305_117,class_20200602-115305_117,WCBq-nYj3,24707437-4306-4580-94aa-46f225c2c716,c4dea0af-40d4-4ac9-be95-3fbb1c986cc4,ccb9525e-3184-4fa7-897d-a1282b1ce29a,37d1a058-fe08-46a4-9482-8757e1a1fee1,f1058659-7ba1-4363-a1c0-da7caa314628
tch_20200602-115305_119,class_20200602-115305_119,tPZD-due3,56fb8dac-9a93-4abe-a036-b9a3d3f30a64,9d64c134-977b-4969-93c8-8d07d59428c8,30d45622-2217-4b60-920c-74862aef6ca2,885eb62e-5cc5-4d30-909a-418ceeeac851,89d77ac6-6377-47a6-84e6-eec76590c448
tch_20200602-115305_120,class_20200602-115305_120,WVFk-U6JM,53c4adf2-5654-4cc2-9116-e2377346f330,3ac1d65b-0097-40a2-bc22-2b9bd16f3f0b,621dd24c-9e44-4dd7-97a6-df3b42934adc,c5fed856-1b2b-47c0-b351-26fe1bd6ca3b,f0c29470-faf3-44f2-a1c4-964a31d72acc
tch_20200602-115305_123,class_20200602-115305_123,VR7a-jdqU,fae3556b-bc1c-4861-bdd4-c45d8f5207d2,9d2f96b4-6b37-4508-a431-0fabe1049aa0,57d4be7d-1748-4845-8709-d3163764922d,e19fb7da-fe73-4782-861d-df226f4f57c9,8ea7ad45-f15e-400d-bb78-126b7cf2ddb0
tch_20200602-115305_121,class_20200602-115305_121,i8VJ-PwTz,ec2fda90-db57-46a7-9849-9ebba9018160,c7b58de3-65b2-4f11-8c2d-5664ac8ad1fb,61bdcf30-8036-4b33-98ec-58eb976f63f2,0f0334c3-06ee-4c82-8de9-cd5ce630ed59,7cef26f1-c7c0-4ab7-990f-76ad84eb7a15
tch_20200602-115305_122,class_20200602-115305_122,349b-gxf2,f0c97019-c778-4ab2-9b81-a52d9294671f,95ff13de-cfc0-43ef-94f5-ef2aa487fd29,9ca9b145-d155-4eba-a666-887eae4f3753,c7a02246-a6f1-431b-abb7-cb39ce76b6de,a91fde4d-e434-4a69-a0f8-e582d05ba76b
tch_20200602-115305_124,class_20200602-115305_124,Khz4-vj9e,62210082-c90a-4cc9-b4ec-d8a035881882,c91dbcfd-a215-4a25-9f04-8f4db2875e4c,6935d9bd-1b5f-4fb7-a021-d6f975d6887f,954682ff-e110-4735-8386-feb7954d8da8,a1d5be33-a62d-40d0-aeaf-dd1de2b3dbfb
tch_20200602-115305_126,class_20200602-115305_126,D879-UA8p,4c0e8f9c-3c6f-4bcf-8d95-ea5f38d02f01,e376d176-5d47-418a-9b38-8cd038bb5cfc,75586bdf-bea2-40e3-9618-e4eb58962776,eb847b8b-8596-4e11-9f0c-bcb6afd39558,ec9bce52-cebf-4760-953c-c76acafc1c17
tch_20200602-115305_125,class_20200602-115305_125,GP2P-9dEt,f065a2c8-f969-4d20-bbe5-74c04fe4778b,96752902-0db9-4453-8187-8a2ab3c3ba25,fdbfe321-05d4-4693-adc5-ce1bd426b656,a6a9d1a2-bb2e-445a-8689-b1738865ea6c,a89cda23-a96d-4a2e-9082-533b0d7572a7
tch_20200602-115305_127,class_20200602-115305_127,xpKG-q9HB,4e5ef42d-65bb-4c38-9295-0a9e3e1834af,9cf84a8e-8129-4d51-b39c-5a1d32080865,55116ddd-67e5-441d-a0a6-1b915c2f6569,98b3edab-9a84-4260-a508-435038902437,e0028b77-939b-4f24-a586-ab660e971f81
tch_20200602-115305_128,class_20200602-115305_128,2K3U-9rRV,f2d5098f-498f-4cf6-aa9b-996e49957ed2,c7b2ba72-32f0-4491-b878-ce77808965f5,372bb862-bb83-46ff-9653-d77a57e17789,2f4e6bef-07b7-4f90-ae7c-7a3a1202a500,30a1181e-9577-48cf-8c8b-9a32505c1a57
tch_20200602-115305_130,class_20200602-115305_130,twDc-Dyj9,d4528fe0-9506-4921-bbaa-ec5e1b31d5ac,ee4a890b-9de7-4133-8f2b-7f004a4afa6d,5e22ba45-12af-4d8e-b5b5-495de2359671,862559f5-6184-492d-8d0a-6d02a41fe818,669457c7-3546-44ab-b32b-e30dfc65f87c
tch_20200602-115305_129,class_20200602-115305_129,676H-4LMd,54b0660e-7c42-430b-a96a-3c13e1e2a558,e4112972-1e91-4ab3-bd01-2851a0ba4422,0d4eb906-7fa9-479d-8c3a-033e6c05910f,3bdaa8d8-3eb1-4e41-8e42-d6469fcb3fd2,ca3be98e-d3c8-45d0-9857-86ec8455cd6d
tch_20200602-115305_132,class_20200602-115305_132,ZT8s-763x,5e1c1d84-47b7-4865-9ed0-1f39eb0b1581,e1d16761-9467-4f67-b329-fbfa46e0c962,0877e324-26ff-4b1e-82c1-2db8c4375166,010060b6-a766-4b5a-a68e-1220fa4b342e,8caab5fc-6171-40b9-9e20-0a4634adbef3
tch_20200602-115305_131,class_20200602-115305_131,qzTn-jaqm,9d3510b0-3ac3-45fe-b4c9-3185ca20141c,6ab6f2cd-f735-4ce3-9379-3a6a426772e7,f7c0c709-c55b-41ab-a41a-f7d6344fd872,57a21e8e-0951-4dd3-adae-418506e5d46c,c6d462d1-cdcd-4fab-8fab-1e5aff01688d
tch_20200602-115305_133,class_20200602-115305_133,29JY-dCdN,48872e3c-7382-44be-af72-55959cc698cd,597daa49-994e-478f-82c6-2ed8d029264d,1072f7cd-ab5e-44e0-96a3-1b340ad3a8b2,274f9e3f-bbab-4fcb-8986-e41804519a5f,2198ae3d-83c0-4826-9784-461bd82719c3
tch_20200602-115305_134,class_20200602-115305_134,8vdZ-HJw2,7a5a9638-96f7-4d69-aae2-8b162bccedb5,b6c9bb30-15f8-49d1-8d93-327843865ddf,7400f606-5d11-43f7-a07b-f1ab2111d53f,ce57f3bb-db4e-4957-8acc-973ef349ff4a,2ebad20b-8dd8-47ed-893c-a532783f646a
tch_20200602-115305_135,class_20200602-115305_135,bR7C-gmGa,c702400c-7ee4-4f32-a84e-e9ce7b83cff8,92238328-07ee-4ed5-b555-f31021e4a257,c792a996-d325-426b-86cb-ae675f1966eb,006cda84-8e71-4204-9fec-482a1f3828c1,54740766-1210-4039-8c54-7a83bda7cd84
tch_20200602-115305_136,class_20200602-115305_136,Ux6g-zKXA,f4bf4224-eae7-46b4-aa16-d267c7d2c496,826a093b-6a13-4f16-b60e-19ebedf6b119,020823e3-d121-4a03-9382-a5dd3acdb16d,3116cd31-bc57-4ff0-a869-00eae63bf5eb,c476a6ca-36ca-4727-a13d-3d64c57d538c
tch_20200602-115305_137,class_20200602-115305_137,PzCG-9Q6F,ef51c4ca-800f-4182-8b42-086598c524d5,802153bf-8d48-4388-9f9d-d83732c76e4b,7bef2cf9-3c4e-4481-ac0d-e6500a17be85,c3151d21-1445-46a5-9097-82bf9088ed13,6691f23b-1f6b-4c64-8d48-11fd9151dc53
tch_20200602-115305_139,class_20200602-115305_139,7d9E-vu4u,cadaecab-6466-4cd4-bced-27a07bd649aa,22313c61-53f5-47bf-9d82-cdf947de50d2,46422fc0-84ed-4936-9b3d-0d246650b862,8d605ec0-034d-497a-8272-9aa6d2867798,cd9ffff1-9986-4edc-a656-0323ad6154df
tch_20200602-115305_138,class_20200602-115305_138,4pjP-y6rT,8814f243-136f-4b17-98d7-878d372f9b34,e95f1f0e-972e-4bd9-8fd9-4b69d2ff63b1,46fdaf84-b32b-4b78-b059-02b2eca261de,5eb47b0b-f381-426b-a079-2b8d7db9ffc3,845e763d-349b-4213-97a4-4b3546838ddc
tch_20200602-115305_140,class_20200602-115305_140,jXx8-GKue,356acd95-b85c-40f3-8702-ff79feb3fcbc,8aecc1c6-69b4-48a5-86a3-9d57e3f9b5fe,8dd36e1d-7974-4a74-913c-d26d61de85ed,d20b5588-d0f8-41cf-bff6-f0c97cc7a9ef,4f7aefc9-a7fa-4eb6-9415-54ed3cd71fa2
tch_20200602-115305_142,class_20200602-115305_142,Tgob-aemq,b1fc90c9-f969-446e-a145-e648ce2d648d,96be22f8-856c-43db-ba50-094e729b8d3b,ba5bbd61-33fd-43b2-85c9-7939c8a9fa6e,045ba0f8-e4c4-4aee-ab03-9366af8ab758,8d3bc367-dcf4-4d6a-b429-91cc6c6250c4
tch_20200602-115305_141,class_20200602-115305_141,C6bY-r38n,13d0ae30-b25e-442e-a598-d9c695ca545e,7c620d78-85c9-4172-8420-5c100cde9ab5,faff439e-f028-4f5c-b893-72fbdc3d7993,654361bc-d943-4454-a80a-9d128bcefacc,62fdffb7-7eab-41c1-a99c-c16c2df86516
tch_20200602-115305_143,class_20200602-115305_143,utxH-7qr4,5287759d-c07a-45ab-938c-7b2055046438,51d3582a-71aa-4d69-b312-e095b6a51cb8,19fc9cd8-7d18-4b99-8f95-4ce152400206,acaeb706-267e-4e28-87bf-5eb13022b9e4,2c9b0694-3355-4185-90fe-0133a8a6ed3d
tch_20200602-115305_144,class_20200602-115305_144,9M6G-wW7Q,ece7354e-3008-429e-800f-53c41b6479f1,e75ce9d1-48d7-410b-afe5-0727ab779fa0,936f0f2d-02b6-488c-9a51-2b238b8dcbf5,700f4449-0464-49f1-83ff-fb5c59beedbd,48243d99-4721-4a78-afc6-9ce6df044d57
tch_20200602-115305_145,class_20200602-115305_145,8pHW-4f23,b0e3b8e8-de2f-4d21-9690-7968ed917a8c,74c9872c-35ed-48db-bb4d-ec66d79d125e,712aeab8-d65a-499f-b9a6-f1ef631c21d9,26c51a74-57de-4893-bbb6-3e2bf1fa6ae9,13303c2d-34eb-4916-8308-a880b0ce3270
tch_20200602-115305_146,class_20200602-115305_146,jx2p-37Uc,63b7796c-4f75-4d5c-8cb5-6a93b9343506,841d3f55-b5c0-41e0-a2f2-612ba69e77ca,1c73d5b4-e940-4d70-8088-8c2bae100dc1,27bf9a52-2d49-4702-989d-f05d003b13d9,17f45de6-57cd-4617-a26e-e48ce9ea4e27
tch_20200602-115305_147,class_20200602-115305_147,BqyM-WDAh,c1be57b4-4212-47ee-9e9e-d84798a8f608,ecc7909d-36c3-4b3d-9366-d54f44e3c11e,5d56cd83-eb6f-4058-9a22-d89675770559,55f69ecd-4a40-4b9d-8ad7-ae4ae9097438,ea03cd87-329f-401e-9739-8b56d59c24b3
tch_20200602-115305_149,class_20200602-115305_149,kA36-LyuD,3f874940-bfa5-408c-acc2-8362bea11be8,8f05c31b-4a58-44c4-9606-d0951e862464,1897d412-756e-4142-b674-b8d0ee758a50,3501a468-516b-4678-a137-0bc55e1f3d85,0d290295-7980-4b05-a393-afa442b93f5f
tch_20200602-115305_150,class_20200602-115305_150,sQx4-ZBtN,d2f8ccda-282d-4748-a10e-8bc228813bac,19764313-6eb3-4951-b4f0-7ad53d04cc7b,c6b73d96-a03c-4712-ac35-43523c19e9c1,ce8b9d52-b2a0-42c1-a30c-04572e7e5680,d4494b2c-145c-4b59-b64b-5780ec6d3d5f
tch_20200602-115305_148,class_20200602-115305_148,7dt2-987u,4fc856ef-24c4-4590-9d1b-7a3758dbc332,edcae548-e3dc-4910-a974-42678a5a8b07,a838f382-4007-469a-82ec-c228ced545cd,55de1af4-9f9c-4499-a184-e79b45596a2a,69aab4b1-c1f4-4156-a5a6-0c9f8f79c652
tch_20200602-115305_151,class_20200602-115305_151,KWHP-LwVk,69ededbd-26ae-4984-b84a-b5643384c232,f2062f34-c779-4adb-95d7-a4b7cd3c56d6,ef54c8d0-6e50-4281-8be7-36e83484e157,590c518c-438d-41b3-9d7b-78520704e1c7,39e63729-164f-4eec-9af0-edc6dc27ce56
tch_20200602-115305_153,class_20200602-115305_153,NP2q-8uMA,aca4ceee-e241-45b1-8c20-b2bf06a57806,4d0d1873-5ef5-4fb2-8ae8-04f0448f18f6,f2c1aace-760e-4e7e-b1a0-8aec0bbe2005,6697a9cd-d8f4-4ce1-9b68-cc1f5a0a98f8,f41446de-3839-4678-9b54-c6304a4f0c1b
tch_20200602-115305_152,class_20200602-115305_152,B9TQ-LPMw,c37a6f76-119d-4926-ac5c-3973cfdd8007,23f8597e-bdaa-4e4f-96b3-d875ed8d52c9,2096faba-53ea-492b-9aed-b7639a32142e,799d13c4-d858-4851-9b5f-8576536be705,ccf0435d-b58d-4dd9-859e-38e4e6c45d76
tch_20200602-115305_154,class_20200602-115305_154,9x9f-sGNq,9fb8adfb-e8dc-4ebf-9a42-dafabcfea652,fb84f376-a204-4a7f-ac92-95322326606c,624d7bac-49f7-48c0-ac4c-7f1182441264,4fe5b6ff-6d5f-42f7-a33c-f1907fd84ab1,f5e10a85-2667-4167-ae59-0313dcfcc1d9
tch_20200602-115305_155,class_20200602-115305_155,E9y9-yiq6,7ddd3c21-753a-4045-acbb-a71b3709d912,eadff381-adcc-4288-96e8-699379b1d543,e05687e8-0ade-4b68-868a-361a895ff7e2,3e790bb9-6d3b-43ba-b796-aa78c9cef87e,fbaf05c8-4786-4dc7-a1ab-d018c71ab581
tch_20200602-115305_156,class_20200602-115305_156,C8pw-BZzX,9650af16-c64a-476c-b911-4187bb8351ec,6e82e4d7-037c-4c8c-9b2f-40b127043ba2,11a9e87a-f1f6-452e-9bc2-013ce0fa0a15,e22ce0e1-da18-4435-9b62-936de129aef1,dca973f0-fe31-4feb-993d-e73253bf3d5a
tch_20200602-115305_158,class_20200602-115305_158,K4Q3-qW4h,0d2e7983-6283-4a14-810d-4003a60c28e4,1b314e45-b656-4399-aa62-5c10437662f5,7891e7dc-ba39-44b3-aeec-7f63784d32f7,8acf70cb-579c-404c-9f35-e071d293c37a,865dc633-dfb8-414e-8a93-fd31b218774c
tch_20200602-115305_157,class_20200602-115305_157,m7ZL-u9Jf,131e9234-f112-466c-915e-2bbc8ca1d973,3f24d893-12bd-4206-ba88-eebec0cf4e11,cd33fceb-3cbc-42a1-9a74-97fcaca018ce,be4a342a-c1e0-4e62-80b8-80bd2f0e2746,6f3882f1-f448-48ae-b2f0-e44b87c5a587
tch_20200602-115305_160,class_20200602-115305_160,4UEt-H2V3,2c0f9276-a555-44f9-929d-bb19e761febd,9fc3d558-f455-4cc1-a3c2-dfc949ebaaf6,581baa26-6feb-4210-9d91-5289debcd3fd,e4d5fe23-36bc-46a0-979c-6d3c84876c4b,271068b7-2860-459a-8c79-0c1fcac32896
tch_20200602-115305_159,class_20200602-115305_159,C4Jn-RZkm,54729a9b-4f7c-4d4e-a65c-00f79dacdfa5,4f3b968c-6082-46b9-8576-f3e6ab6f2fbf,26a5588a-4824-4bc9-a73e-4b780c72a4b3,8596a650-ade3-48d7-84d7-013e4b7cb9a2,ed721302-4ca0-4826-80b7-de6400546b59
tch_20200602-115305_161,class_20200602-115305_161,tAGZ-3XQ4,11a48c9a-ebae-415d-a506-e581c4ccf774,67b823fe-fae2-48a3-a144-df5e623a5951,999a9738-c253-4705-92f2-81d56e28377e,e33ea585-e071-4b32-a256-d9205a89d275,d0079454-e824-4d3c-915b-fd57c6f39717
tch_20200602-115305_162,class_20200602-115305_162,h978-R7Hi,0bb4a9ac-5495-4d73-9789-a30dc03c3f70,926e4fe1-c53a-4cff-ad45-75e06c962089,2837ed02-8071-465f-9428-5006f6f3966f,588e2e97-b385-47ad-8fec-87b2a158eb05,6c788246-5032-43c5-8810-e72380245f9e
