tchextid,stduuid,stdextid,groupid
tch_20200713-160744_53,dba230e3-c4f6-11ea-acee-0242ac110002,std_1594637511140_53,21c607c1-d106-4bad-8f46-583b5ecef932
tch_20200713-160744_58,63e6878d-c4f7-11ea-acee-0242ac110002,std_1594637739795_58,e8b871e5-fc20-4dd4-833e-ebcefd561403
tch_20200713-160744_55,13d73b98-c4f7-11ea-af23-0242ac110002,std_1594637605476_55,44c45a75-fc8e-44b3-a0cc-1f7872f14700
tch_20200713-160744_49,9a872b18-c4f6-11ea-af23-0242ac110002,std_1594637401950_49,0ef4cd09-6fdf-4256-b31d-2d146adc1abb
tch_20200713-160744_50,851ef9a3-c4f6-11ea-89f8-0242ac110002,std_1594637366045_50,cb1f8b4e-d36b-4b0d-8e1b-83283376e7b5
tch_20200713-160744_56,3b6237e5-c4f7-11ea-acee-0242ac110002,std_1594637671832_56,6505b629-7e21-45d8-9af9-373dfb651a50
tch_20200713-160744_62,c32c7c26-c4f7-11ea-acee-0242ac110002,std_1594637899641_62,56c5b6fc-9a47-412f-be68-dfe726fc6c29
tch_20200713-160744_61,9f2c2d8d-c4f7-11ea-af23-0242ac110002,std_1594637839238_61,ff22dc2d-6eda-4c37-b227-d421774c3a49
tch_20200713-160744_54,dfcc5293-c4f6-11ea-96b3-0242ac110002,std_1594637518178_54,026142e9-bcc0-41c9-a61e-1eb368c47a06
tch_20200713-160744_58,5719dc2e-c4f7-11ea-96b3-0242ac110002,std_1594637718343_58,e8b871e5-fc20-4dd4-833e-ebcefd561403
tch_20200713-160744_55,042103de-c4f7-11ea-af23-0242ac110002,std_1594637579130_55,44c45a75-fc8e-44b3-a0cc-1f7872f14700
tch_20200713-160744_49,8b7faa35-c4f6-11ea-acee-0242ac110002,std_1594637376713_49,0ef4cd09-6fdf-4256-b31d-2d146adc1abb
tch_20200713-160744_51,b20bd468-c4f6-11ea-96b3-0242ac110002,std_1594637441408_51,e30d1e76-44e4-42e1-9a20-306614deeb2b
tch_20200713-160744_57,1c44f9a5-c4f7-11ea-acee-0242ac110002,std_1594637619616_57,c7908697-3705-4e88-87b3-14b02c347015
tch_20200713-160744_63,d5798aad-c4f7-11ea-89f8-0242ac110002,std_1594637930356_63,89a71d25-52bd-4080-a255-4ee384f80705
tch_20200713-160744_62,b631458a-c4f7-11ea-acee-0242ac110002,std_1594637877865_62,56c5b6fc-9a47-412f-be68-dfe726fc6c29
tch_20200713-160744_58,4b7ef8c9-c4f7-11ea-af23-0242ac110002,std_1594637698838_58,e8b871e5-fc20-4dd4-833e-ebcefd561403
tch_20200713-160744_59,78874b33-c4f7-11ea-af23-0242ac110002,std_1594637774404_59,6440b79d-969c-42f9-a89a-d21dfebc0ee5
tch_20200713-160744_49,7e81b563-c4f6-11ea-af23-0242ac110002,std_1594637354943_49,0ef4cd09-6fdf-4256-b31d-2d146adc1abb
tch_20200713-160744_55,f72075c1-c4f6-11ea-96b3-0242ac110002,std_1594637557324_55,44c45a75-fc8e-44b3-a0cc-1f7872f14700
tch_20200713-160744_51,a33faed3-c4f6-11ea-acee-0242ac110002,std_1594637416589_51,e30d1e76-44e4-42e1-9a20-306614deeb2b
tch_20200713-160744_52,ba578ce9-c4f6-11ea-acee-0242ac110002,std_1594637455330_52,7d7d5481-6f78-46a8-9592-58b211f8f2ef
tch_20200713-160744_57,10f74ca4-c4f7-11ea-89f8-0242ac110002,std_1594637600667_57,c7908697-3705-4e88-87b3-14b02c347015
tch_20200713-160744_63,c8ea8455-c4f7-11ea-89f8-0242ac110002,std_1594637909266_63,89a71d25-52bd-4080-a255-4ee384f80705
tch_20200713-160744_62,a67430ac-c4f7-11ea-89f8-0242ac110002,std_1594637851464_62,56c5b6fc-9a47-412f-be68-dfe726fc6c29
tch_20200713-160744_60,7a0fe66b-c4f7-11ea-89f8-0242ac110002,std_1594637776971_60,75926baf-0f07-4e89-a806-3e6c7b70481e
tch_20200713-160744_59,6cc11236-c4f7-11ea-89f8-0242ac110002,std_1594637754642_59,6440b79d-969c-42f9-a89a-d21dfebc0ee5
tch_20200713-160744_55,e9037c18-c4f6-11ea-89f8-0242ac110002,std_1594637533632_55,44c45a75-fc8e-44b3-a0cc-1f7872f14700
tch_20200713-160744_51,96ec51a6-c4f6-11ea-89f8-0242ac110002,std_1594637395871_51,e30d1e76-44e4-42e1-9a20-306614deeb2b
tch_20200713-160744_52,ab194415-c4f6-11ea-89f8-0242ac110002,std_1594637429750_52,7d7d5481-6f78-46a8-9592-58b211f8f2ef
tch_20200713-160744_57,05001912-c4f7-11ea-96b3-0242ac110002,std_1594637580517_57,c7908697-3705-4e88-87b3-14b02c347015
tch_20200713-160744_63,bc29e624-c4f7-11ea-89f8-0242ac110002,std_1594637887873_63,89a71d25-52bd-4080-a255-4ee384f80705
tch_20200713-160744_53,c0f2fc09-c4f6-11ea-89f8-0242ac110002,std_1594637466424_53,dc3573cb-e3db-420d-90d7-20dafb31e1e2
tch_20200713-160744_56,220a5585-c4f7-11ea-89f8-0242ac110002,std_1594637629309_56,e8810676-da7f-4c69-9b04-da4789f7214a
tch_20200713-160744_60,6d42c5a5-c4f7-11ea-acee-0242ac110002,std_1594637755508_60,75926baf-0f07-4e89-a806-3e6c7b70481e
tch_20200713-160744_59,60884157-c4f7-11ea-acee-0242ac110002,std_1594637734147_59,6440b79d-969c-42f9-a89a-d21dfebc0ee5
tch_20200713-160744_51,8a392090-c4f6-11ea-89f8-0242ac110002,std_1594637374590_51,e30d1e76-44e4-42e1-9a20-306614deeb2b
tch_20200713-160744_52,9ef22740-c4f6-11ea-96b3-0242ac110002,std_1594637409361_52,7d7d5481-6f78-46a8-9592-58b211f8f2ef
tch_20200713-160744_57,f6db7e64-c4f6-11ea-96b3-0242ac110002,std_1594637556822_57,c7908697-3705-4e88-87b3-14b02c347015
tch_20200713-160744_63,ada63b42-c4f7-11ea-89f8-0242ac110002,std_1594637863526_63,89a71d25-52bd-4080-a255-4ee384f80705
tch_20200713-160744_53,b1d274ef-c4f6-11ea-af23-0242ac110002,std_1594637441042_53,dc3573cb-e3db-420d-90d7-20dafb31e1e2
tch_20200713-160744_60,6088b763-c4f7-11ea-89f8-0242ac110002,std_1594637734151_60,75926baf-0f07-4e89-a806-3e6c7b70481e
tch_20200713-160744_61,829ee8c7-c4f7-11ea-acee-0242ac110002,std_1594637791329_61,3f525410-2718-49e5-9ebc-4e90f9f20b17
tch_20200713-160744_56,14fe2f3a-c4f7-11ea-acee-0242ac110002,std_1594637607428_56,e8810676-da7f-4c69-9b04-da4789f7214a
tch_20200713-160744_59,514b0a87-c4f7-11ea-acee-0242ac110002,std_1594637708561_59,6440b79d-969c-42f9-a89a-d21dfebc0ee5
tch_20200713-160744_54,c6f73576-c4f6-11ea-acee-0242ac110002,std_1594637476510_54,2ea8e77b-b6ad-4081-88c2-9c2bacc160c5
tch_20200713-160744_52,91d8e133-c4f6-11ea-96b3-0242ac110002,std_1594637387391_52,7d7d5481-6f78-46a8-9592-58b211f8f2ef
tch_20200713-160744_58,2ecfadc0-c4f7-11ea-96b3-0242ac110002,std_1594637650746_58,2126ecc4-39ea-4377-9426-5cf697d26ad0
tch_20200713-160744_53,a44fbf23-c4f6-11ea-af23-0242ac110002,std_1594637418359_53,dc3573cb-e3db-420d-90d7-20dafb31e1e2
tch_20200713-160744_56,05cf7682-c4f7-11ea-96b3-0242ac110002,std_1594637581940_56,e8810676-da7f-4c69-9b04-da4789f7214a
tch_20200713-160744_60,52081909-c4f7-11ea-acee-0242ac110002,std_1594637709829_60,75926baf-0f07-4e89-a806-3e6c7b70481e
tch_20200713-160744_61,74bcfcba-c4f7-11ea-acee-0242ac110002,std_1594637768000_61,3f525410-2718-49e5-9ebc-4e90f9f20b17
tch_20200713-160744_54,b86f1dd6-c4f6-11ea-89f8-0242ac110002,std_1594637452125_54,2ea8e77b-b6ad-4081-88c2-9c2bacc160c5
tch_20200713-160744_62,898fa4e0-c4f7-11ea-af23-0242ac110002,std_1594637802988_62,2ab365c4-463c-46d8-a77f-1e50d31deb4d
tch_20200713-160744_58,1f1f69cb-c4f7-11ea-acee-0242ac110002,std_1594637624401_58,2126ecc4-39ea-4377-9426-5cf697d26ad0
tch_20200713-160744_56,f8f36190-c4f6-11ea-acee-0242ac110002,std_1594637560362_56,e8810676-da7f-4c69-9b04-da4789f7214a
tch_20200713-160744_53,9758cef8-c4f6-11ea-acee-0242ac110002,std_1594637396580_53,dc3573cb-e3db-420d-90d7-20dafb31e1e2
tch_20200713-160744_66,e7de8f58-c4f7-11ea-89f8-0242ac110002,std_1594637961209_66,d7618607-759d-4a37-8b9d-a39fe5b5c94a
tch_20200713-160744_55,d1007b2a-c4f6-11ea-89f8-0242ac110002,std_1594637493353_55,fade071a-f1e2-4a89-b672-d6ae7d48f449
tch_20200713-160744_61,65e676ca-c4f7-11ea-89f8-0242ac110002,std_1594637743151_61,3f525410-2718-49e5-9ebc-4e90f9f20b17
tch_20200713-160744_54,aa1a7178-c4f6-11ea-af23-0242ac110002,std_1594637428070_54,2ea8e77b-b6ad-4081-88c2-9c2bacc160c5
tch_20200713-160744_62,7bffd01d-c4f7-11ea-89f8-0242ac110002,std_1594637780235_62,2ab365c4-463c-46d8-a77f-1e50d31deb4d
tch_20200713-160744_58,11c153a2-c4f7-11ea-af23-0242ac110002,std_1594637601987_58,2126ecc4-39ea-4377-9426-5cf697d26ad0
tch_20200713-160744_64,ebe941b2-c4f7-11ea-acee-0242ac110002,std_1594637967974_64,f54513e1-bb0c-4362-b7f4-a5a8d40f77bc
tch_20200713-160744_66,d9f13016-c4f7-11ea-acee-0242ac110002,std_1594637937841_66,d7618607-759d-4a37-8b9d-a39fe5b5c94a
tch_20200713-160744_55,c4ef578c-c4f6-11ea-af23-0242ac110002,std_1594637473099_55,fade071a-f1e2-4a89-b672-d6ae7d48f449
tch_20200713-160744_61,573aaa2e-c4f7-11ea-af23-0242ac110002,std_1594637718511_61,3f525410-2718-49e5-9ebc-4e90f9f20b17
tch_20200713-160744_54,9d50ab6a-c4f6-11ea-89f8-0242ac110002,std_1594637406633_54,2ea8e77b-b6ad-4081-88c2-9c2bacc160c5
tch_20200713-160744_62,6e8b4ade-c4f7-11ea-acee-0242ac110002,std_1594637757660_62,2ab365c4-463c-46d8-a77f-1e50d31deb4d
tch_20200713-160744_58,0423c2b0-c4f7-11ea-96b3-0242ac110002,std_1594637579143_58,2126ecc4-39ea-4377-9426-5cf697d26ad0
tch_20200713-160744_57,df269cda-c4f6-11ea-af23-0242ac110002,std_1594637517087_57,098cfe5d-9331-46e4-ba1c-922c78b38997
tch_20200713-160744_64,deec367f-c4f7-11ea-af23-0242ac110002,std_1594637946205_64,f54513e1-bb0c-4362-b7f4-a5a8d40f77bc
tch_20200713-160744_63,913c8525-c4f7-11ea-af23-0242ac110002,std_1594637815876_63,5184ccc8-dabb-42f5-a1e2-acdaf46c41ab
tch_20200713-160744_66,cc7ef598-c4f7-11ea-af23-0242ac110002,std_1594637915288_66,d7618607-759d-4a37-8b9d-a39fe5b5c94a
tch_20200713-160744_59,34b0ce8d-c4f7-11ea-acee-0242ac110002,std_1594637660574_59,e77c1e13-53aa-4ae7-b67a-697af38fa703
tch_20200713-160744_55,b57390a0-c4f6-11ea-af23-0242ac110002,std_1594637447118_55,fade071a-f1e2-4a89-b672-d6ae7d48f449
tch_20200713-160744_65,ef8d1c26-c4f7-11ea-acee-0242ac110002,std_1594637974109_65,717f7c52-8ff3-4f28-ab90-eb797a7a1567
tch_20200713-160744_62,61d9a17e-c4f7-11ea-acee-0242ac110002,std_1594637736363_62,2ab365c4-463c-46d8-a77f-1e50d31deb4d
tch_20200713-160744_57,d322beef-c4f6-11ea-af23-0242ac110002,std_1594637496922_57,098cfe5d-9331-46e4-ba1c-922c78b38997
tch_20200713-160744_64,cfc658ed-c4f7-11ea-96b3-0242ac110002,std_1594637920796_64,f54513e1-bb0c-4362-b7f4-a5a8d40f77bc
tch_20200713-160744_66,bf550e54-c4f7-11ea-89f8-0242ac110002,std_1594637893186_66,d7618607-759d-4a37-8b9d-a39fe5b5c94a
tch_20200713-160744_60,36e980d6-c4f7-11ea-89f8-0242ac110002,std_1594637664302_60,baecb212-106d-4b4a-a1cb-6c54bc2cf684
tch_20200713-160744_59,26b406e1-c4f7-11ea-acee-0242ac110002,std_1594637637121_59,e77c1e13-53aa-4ae7-b67a-697af38fa703
tch_20200713-160744_63,8384dcb0-c4f7-11ea-96b3-0242ac110002,std_1594637792847_63,5184ccc8-dabb-42f5-a1e2-acdaf46c41ab
tch_20200713-160744_55,a9d5a0f3-c4f6-11ea-89f8-0242ac110002,std_1594637427618_55,fade071a-f1e2-4a89-b672-d6ae7d48f449
tch_20200713-160744_67,f6539414-c4f7-11ea-96b3-0242ac110002,std_1594637985474_67,c3a75760-4c0e-4c87-bd7b-081ad6f61fbb
tch_20200713-160744_65,e217383b-c4f7-11ea-af23-0242ac110002,std_1594637951497_65,717f7c52-8ff3-4f28-ab90-eb797a7a1567
tch_20200713-160744_56,db1952af-c4f6-11ea-96b3-0242ac110002,std_1594637510277_56,39a12f08-9ee2-478f-9465-6cbf32cc0d81
tch_20200713-160744_57,c5f94d72-c4f6-11ea-acee-0242ac110002,std_1594637474818_57,098cfe5d-9331-46e4-ba1c-922c78b38997
tch_20200713-160744_64,c2eba265-c4f7-11ea-89f8-0242ac110002,std_1594637899220_64,f54513e1-bb0c-4362-b7f4-a5a8d40f77bc
tch_20200713-160744_60,2a6ca220-c4f7-11ea-acee-0242ac110002,std_1594637643376_60,baecb212-106d-4b4a-a1cb-6c54bc2cf684
tch_20200713-160744_59,16f7dbdd-c4f7-11ea-89f8-0242ac110002,std_1594637610727_59,e77c1e13-53aa-4ae7-b67a-697af38fa703
tch_20200713-160744_63,7618955c-c4f7-11ea-af23-0242ac110002,std_1594637770326_63,5184ccc8-dabb-42f5-a1e2-acdaf46c41ab
tch_20200713-160744_67,e8e32d38-c4f7-11ea-af23-0242ac110002,std_1594637962936_67,c3a75760-4c0e-4c87-bd7b-081ad6f61fbb
tch_20200713-160744_65,d3692177-c4f7-11ea-96b3-0242ac110002,std_1594637926837_65,717f7c52-8ff3-4f28-ab90-eb797a7a1567
tch_20200713-160744_56,cb52788d-c4f6-11ea-af23-0242ac110002,std_1594637483810_56,39a12f08-9ee2-478f-9465-6cbf32cc0d81
tch_20200713-160744_61,3c342d7a-c4f7-11ea-acee-0242ac110002,std_1594637673195_61,a6a5b4f3-aba4-41b3-9989-5962a45bb82d
tch_20200713-160744_57,b7e99a38-c4f6-11ea-af23-0242ac110002,std_1594637451271_57,098cfe5d-9331-46e4-ba1c-922c78b38997
tch_20200713-160744_60,1e3112bc-c4f7-11ea-acee-0242ac110002,std_1594637622844_60,baecb212-106d-4b4a-a1cb-6c54bc2cf684
