a,b,c,d,e,f,g,h
tch_20200505-140119_21,class_20200505-140119_21,yEam-pTrR,18b84691-f050-486a-8dcf-0df86f541256,5984fa14-f88a-4136-b318-a54b3289bdaf,bbb2901e-022e-497f-b696-df3d028e242b,0e698374-210c-49ad-8ce2-4d31d9e9676c,50a3de25-e344-4085-a00e-ce74a44d3bd0
tch_20200505-140119_22,class_20200505-140119_22,9jB9-63yC,46968779-5207-467f-a8df-6a9d09eebccd,6362fe21-6429-4ebf-85cc-87c9b6a953fc,e66121b5-3c94-4b57-9f86-afc6a2a2f719,93f15296-d515-421c-b65d-2724c03618f9,6286c139-2b20-4ab1-90a3-99c969438664
tch_20200505-140119_23,class_20200505-140119_23,7gtn-KUfy,4aca07cb-0515-41b0-8cea-d65fd3177464,06445a49-893a-463f-aa78-1b9881ff2350,805e35ec-f90c-4598-b10a-e5739a5de6e6,f23a6047-6fc0-47d7-94de-4ca44113599f,4d7dabaa-a456-40d3-aa95-6364d91588c7
tch_20200505-140119_24,class_20200505-140119_24,EbvE-BurR,0868928e-70d4-4313-9e18-e90d1974b045,868c0de8-be68-431a-ac04-5059490992bc,ced49f7e-6b0b-493f-80ec-b797052bfd3b,0bc925fc-242a-4fe3-ac4d-31c1d8f4a8e4,1a391f59-a436-4622-bb61-0332f1f96c9c
tch_20200505-140119_25,class_20200505-140119_25,GT48-6t2H,9e2cf34c-1644-4159-95d9-1c3e90ec817f,6cf5f804-bac7-46f3-b118-0150645775e6,239a04c8-29e4-4f21-a555-a8ca5ec7a962,fe18b114-04dd-4dee-b0e6-77a22623c6e8,c4cdc587-6fb0-4e93-b406-099ec73a6da8
tch_20200505-140119_27,class_20200505-140119_27,D29v-ZJ2Y,1050e17d-16d8-47f9-9a80-33f4509f95e1,d9d61430-8cda-4641-96f3-20ed645c9f8c,51f46936-42c5-4355-b74e-270e3673a287,abc51711-e10a-4ebb-b7cc-ffa7593a72be,9f059a53-71af-4281-b23d-db4070b10958
tch_20200505-140119_26,class_20200505-140119_26,Kcfx-kM9A,d6f47dc0-5a9d-4358-a51a-45d7b0063826,62c6dadd-e8f3-48ae-85cb-8d378ec548aa,5c2810c3-9659-41db-8f74-240b321d88d8,9add7971-56d7-4c2c-91be-f44adf86be61,4d1b213c-3cb4-4839-89b6-aaf98f2047c4
tch_20200505-140119_29,class_20200505-140119_29,Xn42-9yN3,48f20fb8-227c-4bdf-8999-2edc8815cdb2,7480457f-fc05-49ed-ac55-1edbc046bce9,d658698a-757b-41b1-8855-4815e5fdc3aa,662bf665-fbac-472a-b9b3-f9cadfb78664,b115846e-cf63-4e41-bd13-4df1904473a7
tch_20200505-140119_28,class_20200505-140119_28,b6Yq-7smp,38300307-e58b-411c-b688-b14f2009fc10,7d4e0ea9-ff13-44fb-9834-a7da2895a8b5,6cec9e56-ec7a-4ae9-95e4-34ddcfc70d82,ba11920a-a6f8-4932-8de4-fe7840b5d9ef,9e4fb3bb-9e50-4727-81b7-117ac383b078
tch_20200505-140119_30,class_20200505-140119_30,KFaK-zaoQ,a715c79b-2e5e-4790-bf67-b45723cc7c86,1176e89a-4a2e-4414-a57f-43c15dee13a2,6c12dbfa-2a68-4f01-8139-765370e3595a,bb1afdad-47fd-44ba-9c4f-8d5159de2f9d,7854b9d7-5178-4412-9edc-c4b8115bd1e8
tch_20200505-140119_32,class_20200505-140119_32,dLcf-XdAm,66e95d48-986e-4e71-9ca4-6d6a222b87f5,83393b20-bda5-4740-8e4a-b2bfae6c95dc,21924d37-98f4-41bc-9c97-799f841509b7,aec524f7-e08c-453e-96a5-ac537d7a5f52,d7f5d0bd-c6d3-430c-a558-0ebe661fccc6
tch_20200505-140119_31,class_20200505-140119_31,8VTW-r6JL,b69386cc-7eb9-4a11-bc55-b39309655b92,fca82d15-6ed4-4011-b746-6acfb34c4e18,d3933a6e-5867-4dd2-bd00-e5df128e99f9,02e1b6d9-d690-4eff-b46b-95d0bc67e7ac,9d3f59ad-cc24-4f86-a6e3-a6a2dec84812
tch_20200505-140119_33,class_20200505-140119_33,72Ap-FHab,b789c755-da17-4abb-a0cf-73e09c2312fd,b2bcae5c-f569-4ae6-8603-992181b0c93a,a090cd7f-6f41-4152-aab2-d58f8b7cd215,ef3b3994-aef7-41aa-bc62-41892ef28fe6,71e5b1eb-ce15-453a-910f-dc6da24a5f05
tch_20200505-140119_34,class_20200505-140119_34,F32e-u4mU,d0fffd62-3a02-42bd-94a5-d6491f73f4c7,b9db8641-e1b6-47d3-930b-a391f2b699fb,f970e958-90b7-4dee-8844-b174225de39c,f3fc7875-193e-4863-9a70-12a364263a2f,a5bb43d1-ce9d-4887-b2a8-42f89e530a88
tch_20200505-140119_35,class_20200505-140119_35,ba23-vV76,b839e6a3-c56c-4075-a0cf-8b5d20d8deea,289fed65-50ee-407a-9a63-5fa5dd4b786f,07a3b305-7176-478e-94e9-77596da1911f,0ff19a87-24d6-4cae-a2fe-f922d16d5f30,bc0042a5-f7b8-4237-b2e2-81a3f123f93d
tch_20200505-140119_36,class_20200505-140119_36,Tj2G-ojZ4,820f5861-289b-4cf5-b566-db0676f88cf4,84baf1e0-fe24-458a-8c95-68552950cde6,c54710f1-5dfc-43df-974a-261e4fb6bfad,3a762548-d305-4e80-850a-299f708f44cb,8338cea4-b8ec-43e2-ba72-1c768c6bf8f0
tch_20200505-140119_37,class_20200505-140119_37,dvCP-cMo8,dd59183b-4ab5-4f69-a15b-7369caea1829,00cc6c4a-f336-4c50-8799-9c65fc87ed6c,e48e2d5b-2122-4473-b288-68cbda3ed906,4d712815-f448-4799-b72c-c68b8fbbac9c,de2c2ddc-b65a-48c6-86f0-652a09b47ce0
tch_20200505-140119_58,class_20200505-140119_58,rsWV-3zhM,51c1452f-7f57-4987-a1ab-34841567338f,1666718b-d8d6-49f2-aa84-2d3c7e4d7151,33028be2-ffe9-49e5-89da-7f939ad90a5c,d58f67df-5202-4b3b-bb8b-8f1c43200279,3661a579-6ebb-4a44-ad06-4bd829849426
tch_20200505-140119_59,class_20200505-140119_59,f94t-2C8d,b00d33ef-4d16-4c6a-963d-1fccc744dd66,c0f737f5-ef7a-42a7-9f63-6ee635942c47,3a3a3637-b398-4f86-b1d3-92e017607097,89321b95-b2df-40fb-bf77-a2fc6682e66e,05906fab-33c1-4a28-a265-cd9929638a83
tch_20200505-140119_60,class_20200505-140119_60,YR6F-HEu9,7d62419a-ae0c-4170-9317-4dc5e9247344,488a6863-6623-4c32-a202-1c02f9e2e29d,86fd6df6-8100-4e73-86c7-64c4d6a75d8f,c7f3ab52-b4ea-4ae3-a02f-50dfe47dbb4c,3f088df1-7826-4294-be0b-a1891543ab8e
tch_20200505-140119_61,class_20200505-140119_61,L743-246p,dea0c711-0405-4194-8f00-fbf52dd66288,77b555c6-e5a1-484f-800e-6b63ec80dca7,a9158f1b-be79-4dab-8a51-4f020062d8bb,266c3840-cd98-42b6-9e47-015840affe10,398dce54-83d4-4075-abed-66e0503ba0a0
tch_20200505-140119_62,class_20200505-140119_62,4a84-M82L,f2473560-a6ec-4928-aca8-5c1c1c782b7b,0631fa00-8a20-4434-9170-8db0a3cf41dc,0a903602-5f39-4b25-a8a7-eae6856dd834,6ff8bb0d-e15b-45b9-b7fd-f7cc746a15c1,20045b51-7920-41db-b621-82c0434a2760
tch_20200505-140119_63,class_20200505-140119_63,vPZn-8GTL,b0183098-6d93-45ce-b648-dbf13fd8ff98,925c145a-11bb-4cfc-a1f7-e6ee8fded945,8f339329-0a58-4022-92d8-33f2159c6e5f,50a1414d-acdf-4b9f-9fd2-06c9b0cbae2a,611920dd-89b2-4567-8e0c-6b9c3937e227
tch_20200505-140119_64,class_20200505-140119_64,v7s7-43qy,d84fc199-b3df-41e6-a00a-98865f0ae85c,f8ae1fbd-7d23-40b7-a913-0a2528644d76,1f800497-750b-4b32-867f-cabe2453da11,fc09dcb5-a9f9-438d-b6f9-861f9cd5f464,f96bbf19-138b-467f-8dad-52124e2eafc8
tch_20200505-140119_65,class_20200505-140119_65,xJoJ-oE9w,c2d10293-1641-4806-876e-816aa0377394,8731e26e-3fff-473c-b1be-0cf2a1d21680,b3206732-7b79-44f4-ad61-c78dbea6643a,7f9c108e-368c-45af-a1e6-85544e7a14ca,7f638938-a99b-495a-965c-478e91542eb3
tch_20200505-140119_66,class_20200505-140119_66,9cgA-mqA9,7973abb8-b106-4ae7-8372-6b77509b7f99,476a1dc0-79ce-4dc0-a67c-e7792be6a4f3,483f0ff2-4bb8-4a1d-bbdd-bdb3c0e08bd8,2cd76bf2-3034-4780-80a6-8011c2a83c18,2eabbd83-40ad-401b-9686-61d3b126da39
tch_20200505-140119_67,class_20200505-140119_67,2ABj-b83Z,05d27657-9232-4681-87c1-adc76790206e,c927c0bc-79f7-4bd8-8d9d-7c036927eacd,aa2cfa8a-bc6d-4eb8-9313-91f8ef77f737,e5918352-a0fa-468c-b935-3a466800eb57,6c122e0a-366c-4403-8c6b-7532c1101e36
tch_20200505-140119_68,class_20200505-140119_68,p872-8CrV,677e05dd-1de6-4f63-a08f-e3288568bbff,fcde364d-5f78-4734-8d66-7f12a253cff3,4f268966-d314-447b-81fc-d4550ccefe31,f5c16f81-67a1-45d9-90e4-ab77fae2870a,267020be-1a5f-491d-a62d-2ed1808ff5a9
tch_20200505-140119_69,class_20200505-140119_69,fr6H-dpmq,38944da4-6794-49b0-9f1d-00de33ab91ce,dbaa04c7-c6df-4f68-a36b-d4983bdb0278,610d3c8d-d38b-4e0e-b76c-00dfdf30e754,40086d97-3267-4e60-83fb-7fc6cbfc45d2,589e5353-f1ca-4701-b1d2-06ea8e67da3d
tch_20200505-140119_70,class_20200505-140119_70,9kWb-G3GE,2b8481f6-22cc-4d29-895b-02bba2266be8,2e81bcb7-0277-4ab9-a778-1d07aff692fd,a301de57-7221-4be7-9b19-225b6c849a7c,897c7cc8-28f1-4af5-b2da-8c66051ac2e3,c712f99f-4fe2-4f97-97a1-f0578b61eeff
tch_20200505-140119_71,class_20200505-140119_71,VK3d-iDpy,f93af99e-0d4c-48b7-8bf7-e1fbe7356b4d,3d540169-8674-43a1-b7d7-f86018f261bb,9e04234e-66c5-4334-80d3-526fea6f557c,b335cdd5-443f-44d5-be11-79be7a1cb7a9,b9c0d3fa-01ab-4bb8-9c56-e48152d64373
tch_20200505-140119_72,class_20200505-140119_72,89Ap-67Lm,b8cfe799-34c7-40ae-90ac-0a4b66a6114e,cd273146-b764-4769-ab41-8d9195336d86,e3e2ca59-5840-4eaf-8519-788be4ca2330,a1686f47-0c41-4602-80c4-45852df09dfd,f3965799-2648-4e26-b6c3-b6972c14ee2e
tch_20200505-140119_73,class_20200505-140119_73,rcMg-oGn7,b2c783c5-37d6-4d58-b86e-8f14af90c9ba,2cb8956c-5b8c-4795-8217-63d358c98830,a8f3a715-1fc2-49ee-add2-fc28da4d3cde,d1695807-fd23-4dd3-bb46-820465d10022,55b4ab0c-587c-49ad-9b02-e027929032ed
tch_20200505-140119_74,class_20200505-140119_74,uXy3-7FLZ,4c6336b3-7475-45d1-b623-7d35a4b72c07,6678038d-7cac-4c9c-9c0b-ad0f26692ac2,d1d0d395-2fc8-4267-95c4-df8044066ddf,82314a83-17b0-4e9c-8ed2-b07ce9074293,549d2c56-e6b0-40a3-be9f-871edc61f3ea
tch_20200505-140119_75,class_20200505-140119_75,p742-azBR,f2f6c1db-7c8e-49fa-b492-8899caf838eb,c53a2e0e-b348-45a3-baf4-34ebbbc5468d,6acd7453-290f-4528-8849-f20029a1e060,73436517-865b-46ae-98a2-1b3140f7fd55,49a7d8d2-4031-431e-ba8e-e8a5229fed28
tch_20200505-140119_76,class_20200505-140119_76,Ejdu-3VXH,448ee25f-2ca4-4f98-a148-8821dbfbefb9,d8ae7bc5-a517-4c61-9f79-57086cafff22,96f686c7-bffb-4338-918c-56ef621e37c4,f174063c-2ed4-49b0-aa25-79602d891d68,e09b4701-e2ee-429b-9345-4480cee31305
tch_20200505-140119_77,class_20200505-140119_77,yxBp-2JuX,b1a4ac43-c49b-4c4a-8967-1dbb457ee180,25081c5a-5a6c-4b84-ba00-353b050794a2,ecf10eeb-3226-4171-a7cb-e882fb1f58bf,0c77a862-89dc-4447-882c-1c0667880af0,280c7033-0e66-48fb-925e-96bb15bd2504
tch_20200505-140119_78,class_20200505-140119_78,7U9G-6Yv3,78a66040-e999-4e60-911e-0c5668c73c63,bc8001f9-6291-4363-91b5-9cb44b7352ea,b54645bc-59a1-47fb-bf96-f765b1fc4c5a,7e300793-7f98-4780-8a1a-1b9ca9d28a84,1e8724f3-320a-42b0-b80c-18ecc1ded35a
tch_20200505-140119_79,class_20200505-140119_79,RV9R-etXb,4839b34b-4fa1-4cd5-bff4-85cd7c61f82d,1a174133-7e24-4b07-b393-df9d7cd5b2c9,f9e771f7-3d70-4d06-99ca-869712fa368a,8b5bd5c1-3227-44e9-80ba-2cefcc2ed13c,992042cf-3458-4152-a5a3-d1a1e87aee02
tch_20200505-140119_80,class_20200505-140119_80,C2Af-3iJx,4636bb69-2eb1-425d-a2f9-7ac3db859990,4b91d239-7708-4ac3-83cf-e9c5104596b7,a2ccbcc5-3c97-4d56-b481-0566089e9b2e,b5dba11a-aabe-41c0-a498-b5ff30369ba6,80f50734-2bf2-4f48-b924-ace5db84bd45
tch_20200505-140119_81,class_20200505-140119_81,e3i2-YyR2,ccea266c-5783-4d79-89f7-74ccc0915407,e42546e0-3963-4bd6-8530-93c42b865c05,0f9db888-16ab-416f-9896-b55d5e3c853f,20255979-e083-4238-9b8f-d3d1a2519931,a8ea2050-9cd3-437e-9f9a-d5fa78ff7398
tch_20200505-140119_82,class_20200505-140119_82,aZ68-Byxk,b0326e3e-74d6-4e10-b13e-1356ba02b186,db905d43-c122-43b0-b7ff-4f112c6f2abc,588cc0be-6a9f-45d8-b824-8e3c6f4ca701,72c790c6-3318-4ec2-933e-fe2ad4864a8a,04ab73da-c09a-4b1e-876e-d8cf83260cb2
tch_20200505-140119_83,class_20200505-140119_83,Z2Zk-689v,78ab0c73-e4a1-4231-8e3c-9a71365f024a,3572a01e-6d0d-436f-948a-b36aefaed31f,3654756f-947a-4feb-bf9f-8ecfd3025166,5bbbcee5-d91e-4aff-9da4-c6fdb0f909a8,79c4b0d5-f0e8-477b-b1bc-bab56150a556
tch_20200505-140119_85,class_20200505-140119_85,TPL6-R7dP,3307d11b-1d50-4d08-9702-c7c17e20f87a,b02aceec-b595-4d5c-a692-0fdf3eb80221,aba7e501-a565-4901-b97f-2b9e0ddb8cf3,78808a70-14fb-41a4-ab62-6f9c4b553639,15f7a181-9eb0-4c1a-af00-1266f5e131cd
tch_20200505-140119_84,class_20200505-140119_84,HnUH-oMZP,cbe0043f-4ad0-4477-8265-98fa72401952,a94c6386-a125-46ce-8c8a-516768ce1560,5ed2ce51-60b1-452b-a7d5-efbeda1f2bda,1c576be7-3c4b-46d4-9c7e-d174947d2820,52f379db-60ae-4120-a181-82983ab12d0c
tch_20200505-140119_86,class_20200505-140119_86,7XpH-72cr,938b6f03-1d90-47e6-88f9-0768bdf4cd4f,4a195669-c42d-41fb-9d8b-d1e995fc065a,abefd903-fb97-4493-aafa-ceacf071382f,e96f1c02-5b34-4f4f-8465-cf309a2297fc,6a17375e-cfae-4793-8e06-d9140f41978a
tch_20200505-140119_87,class_20200505-140119_87,9g6a-eQ6E,d00e5597-cd82-428a-918e-2833e27cd92a,249f4d55-aca8-48a6-b031-0dd603d183c2,e2419d57-1381-4ecc-936b-6c5346ce25dd,418409fd-f794-4159-b81e-c68a4e87b532,51e67adf-6fab-493a-add5-867226a43644
tch_20200505-140119_89,class_20200505-140119_89,c72f-QEG4,896c0957-7c0d-44d3-93b1-1f5e89aaa74d,04471943-8449-4ee5-b90f-7fbfbe2586d2,fb3dc87f-876f-4bc4-82b5-761cd8f2836c,f6cb5836-f8a9-4638-8c6a-d7476919bb36,432e3296-ec9e-4c19-b96c-c4bd65bf92a5
tch_20200505-140119_88,class_20200505-140119_88,NMAf-dPBw,2556e165-a7f7-40e4-b190-4171394ecc4a,38b15b6a-480f-4897-9a75-ad23c30cedca,0216f8e5-0093-4e62-a367-0e9ef20668f5,61dd8c32-fd83-471c-8c2a-4aad0c167669,21b3a698-6c95-45ff-837d-e83b26f3253b
tch_20200505-140119_90,class_20200505-140119_90,8XGr-y4D9,b129f97c-561d-423e-8709-13d8fc92a722,8c1b21d4-c62a-47b7-b430-bec75752754d,f8dbafa7-5e97-43b5-a996-836932d7e53f,89f93fb1-6c53-4b82-9e4d-40e4c2696d51,c0174b54-1af2-4115-859c-ef70140a39b0
tch_20200505-140119_91,class_20200505-140119_91,Xrey-CkaD,1ee5787e-6391-42f7-9abd-153fce716f2b,e3958aef-01c7-4fcc-846d-f52254921955,9ba3ce2c-96e1-4b74-beb6-ded04878ef92,5cccf71f-4e63-4cb3-a880-8003a78526b6,d917e941-116c-4d34-964d-0690edc0ce48
tch_20200505-140119_92,class_20200505-140119_92,9Yba-M26g,2b7850a1-5157-4697-a5c6-8b5e06893d3d,283430d5-0b07-4ecd-88da-ace4f6a1d168,0027a22a-50e5-4f86-8014-1f3c35f08a0a,4393778d-ebbf-4fdd-a6dc-43f3303831f9,7d96b1b8-2152-431a-87a9-bc5ef29d9de8
tch_20200505-140119_93,class_20200505-140119_93,Y2E7-Bqi2,66eb4830-5fd3-46dc-a45f-2cfaf7dd10f8,58a93182-8bb1-492d-bcb6-13d30c5aadf1,5992cf4a-b619-4faf-b4ec-87d5146e6066,80952dab-390e-4751-ae70-a52797ad803c,e6231110-53aa-4fd6-af1f-b090bd348dc4
tch_20200505-140119_94,class_20200505-140119_94,8GP6-7TBW,a4b95b7a-86dd-4fef-a2c1-daa420e6e0a5,13aa645f-6d5c-4bfd-a4a9-6ec7c845ddc4,c20b04cf-79f5-42ce-ac99-c81d8b140259,16110a5e-79b2-40de-a0da-09fd2933525f,b8901484-8cb5-4340-836c-62ae5bab186b
tch_20200505-140119_95,class_20200505-140119_95,XkE9-82Co,de0fc523-9a60-4e8d-915e-7224e5501273,272b828c-6ed2-471a-a66c-ba3052c4e870,53a3ece7-459c-4943-8da3-b75b17b6aea4,774c78bb-f8d0-45ea-aff0-2f5805dfc25e,92527a30-d937-4261-b058-a75c51aafe60
tch_20200505-140119_96,class_20200505-140119_96,6f2g-Xgeg,4a7feaec-fbe3-409d-ae59-037e887c707d,c711bbbe-2b43-4016-b9f1-eb0bc71cc6fe,2b8ad250-4874-4fcc-8bc4-4813fba0b8f3,6a5462dd-62b9-4df7-85d7-58348d1e31e9,c3e02769-272a-4063-ba00-efdf13ed6861
tch_20200505-140119_97,class_20200505-140119_97,uz7e-U4zj,75657f9b-58b2-4519-a205-6b0c35ca1bf9,18606e7c-748e-4212-ae94-c4678770efea,edd6c7ee-56f4-472f-8279-27c431978907,f4597e4c-1efa-4018-890d-15f11a6b501b,5ba26083-4910-4e3b-beaf-05978ee229e0
tch_20200505-140119_98,class_20200505-140119_98,prd9-476g,2da1e8c6-e96a-421e-bff5-36465c86b614,ebd14f89-d4ca-4e0e-afbb-b12186d9b76f,0d1cce6c-ab35-4c85-8207-1c5178ee3317,6b2872dc-3f4a-401b-a5de-e695ffe0542b,5b5d229c-2b21-4107-8d52-49c98036e04e
tch_20200505-140119_99,class_20200505-140119_99,NoV3-9QW8,5d784e79-a206-4f04-9aaf-db5d8036ef6b,0029abb2-e35c-4caf-b3ef-aaffadfd013a,450ac410-b57d-4062-8f3d-3d423e379d20,0b60ac9e-bfb9-43b7-98a3-a9bebdeeb0ee,a7f025e4-c252-429b-86c3-37b34b2b1556
tch_20200505-140119_100,class_20200505-140119_100,Q8J4-Tn4X,0056f335-6ebf-4c86-94ee-aaca1eff0b1f,2acdc217-4c3b-4fb5-a95f-90580f8b16ab,aed8b818-1ac6-4d7a-a9e9-3239fbd25115,f9ec2fc9-479f-4cfc-8d77-bb7f2471b837,7ab59ce5-49e4-4d43-ab1b-bbe7feac818a
tch_20200505-140119_38,class_20200505-140119_38,mGgE-7p9K,cd5568c8-3a4d-478d-9493-f26883b64b97,400be71f-28ae-4898-ad01-6cd94e97f023,3b89a28f-5fbf-421b-99a2-17eaa5844091,76092181-1f40-45b6-9f36-7f4d96822ce5,42db026f-99c5-404f-b916-bdefda527c24
tch_20200505-140119_39,class_20200505-140119_39,bWDe-CNAE,97a202e8-e508-41ad-bf34-d9ef690b7480,865f5e97-1660-4546-8f58-4a471ed0f66d,9272f3d9-6bd1-414f-87e8-90d3cbfb7b35,fe9834ad-6639-416d-ae64-07fc01ccf301,abffbd3c-8d49-4a83-b490-d89d508e0584
tch_20200505-140119_41,class_20200505-140119_41,9gu6-ULzC,b644bdcd-889a-46c0-a0ce-f03953e2200f,4f79c965-3f10-4b91-bbd6-68c8cfb9dd6a,14e213be-9fcc-4e58-bf86-adaeccf7577b,e58178cf-fd98-45b5-8c3c-a8b54f537c2c,cbb5bb38-54d9-4775-b763-4bf00750f3e7
tch_20200505-140119_40,class_20200505-140119_40,kHuk-qLRC,9aa8c3a2-f572-45c0-b8c5-e17f7b757c11,f270e3d6-7de1-4be2-96f5-8046f9e91757,7b859a1c-abeb-478e-a26b-90bd3918cb16,2f1262e1-48fc-47cd-bacd-5d3c2e7d1a47,11300f2b-6e79-4558-a682-5764315ac671
tch_20200505-140119_42,class_20200505-140119_42,4Vxy-2ubr,0f07b5a2-1f3d-4c96-9811-98f2d5b56b9e,6e7de6f2-89ab-422f-b922-880eea0f1ea2,08318853-f40a-458d-bfc6-10e5d407f5b7,48e2dde7-3b28-43e2-9c62-bee453ae0991,5eba28eb-426d-4ae4-8dfb-12b3cb013bda
tch_20200505-140119_43,class_20200505-140119_43,L7J3-8TKV,09d849b2-6fed-4b3d-99a2-e01789c1d7be,4a8b171b-88c0-4ecd-a0d1-62520f2c9a04,942770f4-4b16-4466-af3d-f10eb7014515,3bc17222-f769-4b23-88df-492c0385c673,bea915d5-1c56-42e5-a913-fb5ea241a2e5
tch_20200505-140119_44,class_20200505-140119_44,7xhU-u2dE,4d2c495d-6c8c-4c8a-ac20-27dce28b2dbb,415e07ea-ed3d-490d-b0f0-2bae3a5aea46,273945b0-74b5-43c0-bd43-8b4911211c20,713c9144-d9a4-42e5-87d6-eb22a1e0acfa,f1af2268-906f-4b8b-a841-4efa85d1b266
tch_20200505-140119_45,class_20200505-140119_45,3ALu-i9DF,9ae50df6-b653-4c0b-8aec-8783136c391b,f901fa83-c8be-4669-b94f-8f432010749c,2cc4774a-4050-4829-b199-ac96344b9481,3f09c343-0e8e-4541-a07e-78ce5e8ef0b9,e3323df4-e117-4bd1-a84a-69e64d9e1e44
tch_20200505-140119_46,class_20200505-140119_46,zD8z-Yz82,0101a712-ae20-489e-a0b5-47f07ba6798e,4f4b6e4c-aecf-4b80-81a5-b964872a6f4a,8475121f-927a-4abc-b809-e6d8bf9cdd56,7be9ec30-d048-4563-adee-6648bffb546f,d20d72dd-af78-450a-8447-25aa37944f97
tch_20200505-140119_48,class_20200505-140119_48,624R-Bty7,01747c9a-aa9a-4283-9571-897cfcb02fbc,58d12b5d-5528-4503-80f3-43c25417c183,e6a8bb26-8044-4857-aee6-e10370664f6a,e901d447-af57-4e01-bb4f-8f3e94589d90,f2b0006f-fd83-4d5b-8fa2-d014752540f7
tch_20200505-140119_47,class_20200505-140119_47,9Y3e-qEp7,4ad75e1d-fc48-47b3-9af9-7ef2fa5eaaad,4826b26a-5db0-4000-838b-2031394bf95f,2ae2d351-d615-45a3-b1f3-d0a7f4bd808e,6ae19f52-d8de-41db-958d-a6644e334e46,62bcccd7-1995-449a-9c5f-ba60d4eef818
tch_20200505-140119_49,class_20200505-140119_49,wp4B-K7N2,363860b5-a400-4d4e-8004-d3d5155bb99d,04a77309-37c1-459d-94f1-76b5774b7aee,79bb295f-f8bf-47c8-9a4f-fdd72d284c2c,f4c4ff2c-0b40-4ec4-9629-bed502f04a23,f62794a8-df00-473c-960d-71ccc2732565
tch_20200505-140119_50,class_20200505-140119_50,F8vT-8u3E,f0c5041f-af32-47e0-9cc9-a69425021d59,6315ecd2-d9bc-4b07-bcab-b4f92965fb1b,f4c02361-36df-4b9b-ba0f-b43572bb9517,9441a192-36bd-4090-9868-468fa28ff1f2,5027c3f3-1848-4107-ba6b-80400ac4a594
