teacher,classtitle,classcode,ap1,ap2,ap3,ap4,ap5
tch_20200602-184708_237,class_20200602-184708_237,C9Wg-6aeB,938ed71d-f2d6-4fc9-af92-154e65d17434,12137dd5-1b5b-4a8e-9e32-3cc62dab5ac5,b350c376-9e47-42aa-bd02-d0e7dff879d9,23eadb4f-fa33-428a-b761-a4fcdb6c6cbf,045ea1ed-2821-4dab-922e-878d31576f87
tch_20200602-184708_238,class_20200602-184708_238,apwf-26N8,c47eed61-5e40-4c0b-9992-97fde951a7aa,4a26754c-fe0c-4be1-9e7a-8fe5a777de54,ffe29e03-ec89-4b12-8d9a-7776db41668b,6a2492df-2371-48cc-a0c8-c9422008ca7d,c22adcef-0bf6-49ea-8ccf-abdb25142376
tch_20200602-184708_240,class_20200602-184708_240,a28j-r8cP,18be7a0a-bbbc-4cf2-a612-0f2627a30ca7,be248a81-5418-4d66-b8ab-df639c5a32cc,622f6751-d551-422a-8b90-dba00c009352,c8203aa1-21e0-49c2-a917-861757edf11c,748997ff-ba3f-4eaa-a967-ca8c32820a3d
tch_20200602-184708_242,class_20200602-184708_242,ugFj-Vm62,236ac574-6773-4c92-92fc-c6a5e71e1b8b,3376aec0-faec-41c1-91e5-8658859efb7c,e15d64a3-eae8-4962-8f46-477bf2615154,62f1611b-bc4c-4823-9134-a4acbe60e671,7f4c0ab4-3cc0-4d85-bf6e-24b661372240
tch_20200602-184708_244,class_20200602-184708_244,6hVK-F8PN,c59bb7e6-f0de-4692-95cc-f496a6f338f8,7a9a5664-bcd3-4634-a6f9-8657fa835ff5,cf83dec6-59ac-4eb3-b3bc-c8065c48b28e,562bb3cc-4662-46b9-9ae3-ae2eac347681,517afec5-3d5e-4630-a284-be0134a77428
tch_20200602-184708_241,class_20200602-184708_241,P8Eo-4FiK,5d904a5c-a9da-4907-b55d-da8b4ec08a8d,941098c3-e714-4555-a78f-480a8ac92142,2c8f299d-785e-4e38-b0ce-db91a8d160f6,7e660933-959e-427f-8b52-257bcb0ef53b,6781a30d-3b89-41df-a811-bd0bc5a249bf
tch_20200602-184708_243,class_20200602-184708_243,tZCz-9UQq,4153b595-3a02-40d2-b5d1-7e9d04f93e7b,6980cdae-ed53-4a55-b85f-522d980cd283,fc3c4ba4-3776-4b02-a987-abf7b1670c2d,2ce4679d-372f-4f2c-9f08-cd11af2be3af,49ebca14-4e20-4b4e-b762-6f3ed2cb06a1
tch_20200602-184708_245,class_20200602-184708_245,ia92-da8C,ad68e7e8-0f47-4087-9a28-ebe92cf16fc4,0a11411e-d54a-412c-987a-6a0a0deffb9b,2ed88da5-2e70-4cf6-abe7-b2efc340f650,930db85b-9e41-426e-b0ee-2958e57e0ef2,96851054-6deb-46bf-88c0-a63198758456
tch_20200602-184708_246,class_20200602-184708_246,Xc7d-34r6,dd624c3d-e588-4d58-b8c1-58eee3e86917,3181c044-f39f-4288-8eea-bd3cdd163bd0,8e876698-ff29-40a0-b772-0a03ecc298e4,5bab7dcb-e636-4eac-b8e7-978689ce2a91,bfe15e66-7d7e-411b-867b-87ab70bec03d
tch_20200602-184708_248,class_20200602-184708_248,sgr7-UD38,b7d0554e-4a63-43dd-ab12-10b4cc7570fb,228012b7-6717-4424-80c6-0089cc2386e6,a85525c5-8a35-413d-96d3-886b5a1f5e7f,b51c83e6-9bc4-419f-a574-13b2c4089a3e,b6877dc0-6ffc-4daf-b09c-66a01761511f
tch_20200602-184708_247,class_20200602-184708_247,3KWD-nBki,a26c6bea-5af6-4f8a-a326-98bffdc3f113,f1ce6b0d-b3e9-48c4-9094-bdda354d26b6,2c4eb19f-2765-47fc-ba7d-4cd37df0e7cb,b6790e42-8622-47c4-8918-18960527c97d,fec907c5-5258-4b1d-93f2-cc3a47eeeabd
tch_20200602-184708_251,class_20200602-184708_251,qufg-WgJu,67c467c9-aea4-47b8-8b56-a80fbb3f5454,fb62d8f2-8d6d-4e47-bb84-3f84f1cf7408,96a56afa-6122-4b25-8f37-59d25242ec4a,642b102c-016d-4691-b959-5e0390104227,7f6ff97a-c55d-46a9-a370-56f7e0ef297e
tch_20200602-184708_250,class_20200602-184708_250,kut7-uHDc,41cf737b-02cd-4369-b108-3bce7b9ac469,62d02d06-21c8-4ff9-9757-cf2740f04d91,ec45e3cd-e750-4567-8b9a-70e724a7aabf,428e71d7-e68d-4fbb-8192-5a15cf238c02,362a4f15-76d1-40f6-9f87-9d2e2f34dfbf
tch_20200602-184708_249,class_20200602-184708_249,9G6C-toeX,2308dd16-b2bc-4dc7-ad36-ed2d93ac96b7,17e7b2b1-0028-4dda-83c5-1146e49087f6,ed585a9d-312b-418b-bbf1-26e284c8a902,f69595e5-1126-4cb9-b39d-3750c7f5e5ad,269f0979-d955-44e5-8bc1-eb1c9cfab847
tch_20200602-184708_252,class_20200602-184708_252,aPMd-mLJ8,cdd2826c-2a20-4dbc-b33a-b64e1c2ebb16,ba3f008d-f6a6-4e90-8919-89346eb97c24,e22e4726-cb90-406b-9bff-130e9b5fba59,f16fc52d-1b47-43f7-832f-b23ea1e735f2,1b569c86-59c3-43f9-bc51-59426305033e
tch_20200602-184708_253,class_20200602-184708_253,7fpy-A4wm,796dc15b-38ea-4179-bd23-966e31d982c9,0892bb75-c3aa-42cb-b398-86ad34185201,28011fb5-71f3-433f-8bb3-f88ba7977a3c,b4364cf3-8bf7-4deb-9f19-4d2e4eee414f,96a8c10e-58f1-4e21-8eb5-f63741e1af85
tch_20200602-184708_255,class_20200602-184708_255,7Wd6-2tv8,07d7bd90-2046-4aa6-b07e-6e23e20eecad,37cb52c5-87da-4bde-a3c2-b74e0d11bb1b,4afd8dc8-3c80-471c-abde-1d34a97077e5,2aa86e1e-87cc-460f-9dc6-220c7f3dc99c,aab107cf-ce77-49c1-9b1b-1d637e405176
tch_20200602-184708_254,class_20200602-184708_254,VCX7-2Yhe,3ab73382-05a5-42d1-a8d5-c00b478424a6,64a55aa0-d3de-4040-b53f-3d3b6dae7164,8f5657b3-c649-4f10-9bf5-b8c29f72266a,50992be1-bde3-49aa-9c04-22c100e48082,7bad60e3-8ce3-4b05-babf-a5bd7badcebe
tch_20200602-184708_256,class_20200602-184708_256,rFqW-Ra93,eb9f31ba-0e3a-43a9-a375-a2f02400b06f,c2cbcf91-ac7e-490e-a535-8a2185a7e212,b9228053-ed6f-4c4a-a889-6bfc12e747c5,b12cbc90-c493-4706-9197-9fd4e32bea6c,3280d422-a45a-4b34-8554-353c8348a300
tch_20200602-184708_257,class_20200602-184708_257,72QB-QE7R,5b3f9929-c0c1-4324-a163-59ab0edaffb6,bcfc70de-d24e-4430-9725-e88beb9f4d84,c24a6c68-7f3e-412d-8aca-6639c3a507ba,b30c0bfb-ebbb-438a-902a-4df40f692bce,0dbb9b64-a730-476b-91f9-1f079b923ec9
tch_20200602-184708_258,class_20200602-184708_258,VMGF-z3Bv,a4bff3b5-1504-4c69-ab2b-e82725518dbc,d6fbd06a-f4f1-40c7-9b31-13b3b02c1f71,a7f41d02-7ae9-4076-b5c4-f2d525abf7fc,4e302f49-3dd1-4011-8219-e731ed05748c,97142b6c-e9af-49d7-ac51-0fc6ea256ebe
tch_20200602-184708_259,class_20200602-184708_259,42No-boR6,674d66b9-c225-4262-9432-0b904ebb6adf,d02c2f8c-4961-4e09-95fb-db23e56c62fa,5c8b064d-f46d-42d3-b8f0-2b095e8072f8,97cf21e5-502d-40dd-8b06-3e78e3bbd13a,6298d1ee-40fb-495c-8b54-f24b8dd91c07
tch_20200602-184708_260,class_20200602-184708_260,L69L-bsd3,08d2ca67-8cf9-46aa-bf0f-1657a23d5ede,8fc1df5e-d7a5-4d78-8b8a-891905cd6a15,a0f25f23-f795-497f-a12a-fcd1462d4e06,9bc0ea61-bf41-4fb3-a22a-15405968724b,3a58a4fc-5bbd-4338-aa87-e0ea249f0263
tch_20200602-184708_263,class_20200602-184708_263,zaeV-ashd,7305ec16-3dd6-4762-948e-eff33cc61162,427fc1c3-4f6f-4f75-bd33-0c50ae7a1dc0,2a541500-9182-46fe-a9de-c5a8e4ba616c,ef68cb88-332c-4514-bdd1-b60dd20391d7,3b4fb073-d75a-4443-ba0e-a04c0ec9c6ff
tch_20200602-184708_261,class_20200602-184708_261,wujE-d7iK,27affbd8-3926-4ceb-b66b-20b8b0e619d7,cc2f64c7-bba9-48ea-a24e-0a5cd1ec375f,6c0f05a9-3285-425c-b14c-b1763031f5ae,597a45d2-3f7f-4159-aa6a-2eb0872692b8,473954d9-6590-4200-a709-bf8cafae5603
tch_20200602-184708_262,class_20200602-184708_262,uKxJ-dvC8,b1c4c583-a4dd-4f69-b984-f53101f28d92,e6b739ca-a44d-4ea6-b832-170e166405f4,729b4971-925d-4f0f-a131-eec669ecde74,0b9f15a6-99b5-4a31-ba29-e0d1e7cf3017,61ab9ea7-fbf8-4d0e-a5e8-307e926747e9
tch_20200602-184708_264,class_20200602-184708_264,bwbF-x7tX,c5d2accf-6d13-4ced-9e7c-7e53b6f1787d,10c4260e-ed1f-47d1-a105-40f8d3da67ba,4f9518f8-c5fa-440b-b1da-5b80c74e9313,fd081da8-c9ad-47d4-8b2d-438d1ecea38b,05a54e75-5292-4a5a-9f7a-576edf0bb218
tch_20200602-184708_267,class_20200602-184708_267,4VQi-8x7A,108cee4b-9263-4814-bcd8-a283caf8ba7d,fc50a526-4173-4332-a692-fd045556bf73,ba381107-83fd-4e33-99f1-7e3271621c6f,8a2f2e36-b287-4184-b677-48e4e3f7ffb9,4885d06c-09a1-4c38-8b82-1ae8bbfb2d9c
tch_20200602-184708_265,class_20200602-184708_265,g8Wn-fX82,1faafa5f-9eba-4ff1-90b8-06a8e14f6aa0,be403791-f575-44a7-8de4-95fe4ebe27c2,2bf53198-517c-4456-a08a-12adb6ac2ed0,e1f80808-e206-4dcb-b625-a0efe1eb2269,5bf7d4cb-312b-4e0b-bd00-c16c1c901ed5
tch_20200602-184708_270,class_20200602-184708_270,32xn-k8bw,d70316cd-85f6-4396-b253-5a27aa43965b,95551174-db3f-42af-9752-7e5f56615162,d4726555-93ae-4995-9cc7-513feb293b2c,469a930b-5169-443e-a31b-b34ce9d60c0c,70e33fa1-d738-4c34-8458-e3d0d8e440a6
tch_20200602-184708_266,class_20200602-184708_266,Lfs9-B3ug,7dd98d97-f5fd-4d15-8c95-bf1fd67dc5f1,202b6b43-4a1d-4674-9aa4-bc83f66a8506,643f18f6-1f2f-4956-8c0c-94c5d026c06a,34c06967-7c6c-46d2-b8ee-09e9ff37fa74,8d09db10-aee2-4c21-82bb-37b6aa6f17e7
tch_20200602-184708_268,class_20200602-184708_268,2hBk-M9PQ,b55295d0-bab4-48d4-8bd2-2c9f212aa797,cab07bdc-159a-4201-8b21-29ce643a68c8,390b7b42-5425-4ab0-8e77-4d27467932e1,399508de-c813-4880-aed3-c98d354a5bd0,4dfcd314-2f43-4015-8c30-1d77b624da5c
tch_20200602-184708_269,class_20200602-184708_269,t3UJ-PrAC,8d6c0ef0-d211-4391-a1f4-7c52310d665a,d3dfd7aa-6e63-4100-a7e4-659cba68d1b5,04a2ce63-8425-40fb-8f3b-5b94b52eb753,ab12ba58-1273-4758-8c38-ef4181814428,78f4ef98-b9f1-4d1b-9a1e-34da4e1b0f89
tch_20200602-184708_272,class_20200602-184708_272,uGZb-xGx9,5e2ec1da-1410-4a68-9c7b-4b08696bb8b3,87f8862c-52e2-419b-b7d2-c4649778b158,2cf7920a-82c7-4f6e-8ea7-45375920f258,5832155d-b673-497d-8f0c-7153f76e1fbf,46afb542-ba51-4b4b-9be7-337d7b8449c8
tch_20200602-184708_273,class_20200602-184708_273,jMCX-MH9u,fa3611e9-06b3-46fd-9619-cc813b541ce7,449cc630-644c-4d79-bb05-911e24209d07,0c78b1b3-1f4c-46b2-b8d6-d8daf1a56939,a8235002-2ba0-4de0-a609-f36c919f13f3,cb4ebf6e-f1de-48bd-95df-c43bec120e32
tch_20200602-184708_274,class_20200602-184708_274,4Ctu-46Ug,ecc6ab34-ef91-47bc-82bb-530aca245412,36452398-ade8-41e7-8861-08fa240d8152,98f798a3-d8f1-4ad9-907e-b3bf292c35be,15d89f71-f34b-43e9-b423-dddbcce9f90e,8991882f-c4d7-4c51-9fdc-9934e23825ce
tch_20200602-184708_271,class_20200602-184708_271,PwVu-x3Lp,cdf52098-51ef-4f4e-9b5d-14ccbe34e68d,9bf4f057-4820-4c35-936c-9451ff65133b,34aca7a8-bd17-4829-a40b-5b73c207556f,a5bbb74c-aeba-4bf4-99c8-581ec6949fbb,e988db90-a217-4cf8-8ec4-e14a04a41f42
tch_20200602-184708_275,class_20200602-184708_275,hH3h-DGJd,b01610ad-05dc-40af-a20c-22b13c7c9729,2068fbd8-83fa-477c-8cd8-5a1efe9738e4,8e74fe66-290b-41c8-be44-0843a40266b5,1e07cb6e-151d-4a5d-ad8a-646f075e0474,a3072d4b-9dbd-4d2b-817e-3ff92df65411
tch_20200602-184708_276,class_20200602-184708_276,qV3j-Tabc,a60ed35b-dc00-40d2-939f-644a6cc1163b,ca0471fe-6047-4744-898a-5501e0a2d9c5,1f27c216-5f45-4903-89fd-980b024e68b7,72e2fd31-2cb0-44ff-bf94-b439a4e31014,5fddeaa4-46bc-4850-bcc0-f2dd4ae90180
tch_20200602-184708_277,class_20200602-184708_277,9a4V-mtnp,372cc5f0-ecbd-4b33-ac26-12c5b9920ce4,5339f1c1-9e3d-4a57-bdae-8f379c2e21a9,4f7e56a2-706a-4b80-aebc-961df13c2f03,72b80aa2-a2b4-46b7-83ce-f0b9357a9c5e,41aa77b1-87fc-4213-a704-4c6140350c88
tch_20200602-184708_278,class_20200602-184708_278,KTWQ-Uv34,3fc91a30-3228-4ca2-b0b9-5f46a8fea1e7,a5ae4e95-7ada-4627-9ee3-3d929ab6e3a5,6b7ed76a-54e9-402b-a22a-4da8202e5b24,29438ca8-366d-4ff9-816e-3a0728f47416,0ff1472e-c54e-4b12-8ca7-fc13dbd9ac63
tch_20200602-184708_283,class_20200602-184708_283,oMLi-UV8h,259bc3d4-b31f-40fd-9076-97052d102037,920f55ef-b02f-4556-adbd-478f97a1d2a0,e8cf0064-f837-43a6-821b-385011b9e6e8,55b6ff85-76e3-4c7a-8bd0-cb2f0632bcc6,f007db64-952f-4de1-8210-b7e2dcb72404
tch_20200602-184708_280,class_20200602-184708_280,4kov-8pAM,fe30b6c5-ff5d-4d2a-a281-3023cfad8fe5,72c26850-9150-4b72-be60-3ea64d99dedf,b33373f9-6cf3-4835-a91d-0bebe1cad19f,4a2ca8f0-45e4-493d-9d10-726d888e50e7,5f1b8ee0-8d4e-4e76-af0a-6d213c230f1b
tch_20200602-184708_279,class_20200602-184708_279,L6ya-nznB,4abb9fc0-9421-4a2b-bf2c-461479de8a49,2f9dbdc5-232d-4273-88df-1b40967378f6,b912e6f9-fba2-4e37-8557-698809b757c9,cabfb51a-879d-4021-a664-f79d595d75bf,f04521fe-f687-4c69-b50f-d37350b2a9b9
tch_20200602-184708_281,class_20200602-184708_281,FUPe-z9Lb,b4fa1cb3-b0a7-416c-9b9f-377dfb2c7987,4c742257-3c06-43f7-a41a-b16286cc893d,cc26ac9a-01c9-4908-824c-befaa422540f,2c21e4d1-c906-41b0-a266-62d3049ffde4,caa8e178-5536-4885-9e3b-49203c899ded
tch_20200602-184708_285,class_20200602-184708_285,7e8b-i4HL,44728808-3bc6-4f53-991a-0fb22173f721,c5083620-b389-47fa-ac7b-40582ae435d4,6dddbd09-57ee-4054-8b62-c47505f1d189,d4f37f88-4320-4900-8085-c9d8a46ef683,84f24c73-fa22-4722-97ad-44cf8c8798c1
tch_20200602-184708_282,class_20200602-184708_282,6T8q-w97t,e3801e9f-0b55-430c-a03f-3d0f7ca1f7d8,61877ef0-eeb9-4305-9a3a-fe9aef2c21af,afc839f5-38cf-4d48-8f04-683dbaaa1279,5aa2e5b9-df2b-4679-8314-b165353ed608,bdf8e3d0-a82e-4c8b-b459-979066f40349
tch_20200602-184708_284,class_20200602-184708_284,wdax-vEDR,7bdb3f30-171c-40c3-8c8e-da946f1f5050,18088116-2f40-4d2e-8766-736f122a5a85,4cbc0185-9246-4a70-8407-26c4fbff8929,c665a579-df74-4412-ada4-8eec030bb482,e9ddd6b1-af69-46d8-b40a-1af5eaca662c
tch_20200602-184708_286,class_20200602-184708_286,dJ8n-b2AX,22bb1247-50bc-4408-8bc8-0c07ab1aa535,b4441dd5-1b75-4589-9dc6-a299bd4c1a1a,5de28209-4c51-4b34-ad24-5b36c6df7b41,646263ef-68b8-4c11-aefe-b02d61ab3f7d,0c62548e-492c-4bb6-b058-4c63e5cfc2a4
tch_20200602-184708_288,class_20200602-184708_288,MUyP-zGg4,baa93efd-0286-4832-94c9-6cd9db309725,fcd5f2bb-fc70-4765-a772-0f86afdbedee,a340cb3a-840a-4ae0-850b-fc02f668bb0b,52c9ec30-675a-45db-9632-18ecf407c04b,c8bcba3c-3f75-4162-8c07-8c14e191463f
tch_20200602-184708_287,class_20200602-184708_287,g268-j79s,c8c00e29-ff18-4d12-a959-6b406b34e257,b7c86080-0a12-4723-b6d5-b3428d95ee2f,b6449b51-7152-4c74-8b8f-f73d8f900da0,0c0500fb-58c5-4ea1-8767-c79b25920d2d,a3375394-0b08-458d-84af-a64ca5c7d26f
tch_20200602-184708_289,class_20200602-184708_289,od2U-d28j,144af722-6799-4146-9094-c85910e9d317,a4f51f63-4c41-42ee-b0fb-77c7a1dc3676,3de131d3-fe01-40a2-ae3e-4cd134a551b4,678796d8-2317-447a-8642-c7f3238a8f08,73582016-1e2f-4b26-bacc-1b1b6b1e3eca
tch_20200602-184708_290,class_20200602-184708_290,2uFt-4xrD,e7bc3fba-df5a-4cca-ab3c-ca990aaf59b8,e9910fac-7187-4c8d-a957-3997d25a2b53,ecd3e048-743c-4eea-be45-769b77ac5704,edd320ff-7b78-46a6-bcbe-451e6828ff1a,6f3a796b-fd85-45c0-a8ee-aab5de411b23
tch_20200602-184708_291,class_20200602-184708_291,bMUE-nkDA,dfeed950-571a-4f33-9c61-4fff3b637195,8814b553-c9ad-461a-b48a-585cae5a473d,3ae01926-76ee-45b1-b6ac-3cf017ad00a9,b3c03146-17c7-4f91-b47c-262bc1cf1459,844cf8c3-c8b4-4caf-8e04-380fc33a8d40
tch_20200602-184708_292,class_20200602-184708_292,84UJ-4ZC6,612fe5ef-c2ac-4fe1-b7d2-a85dac1f2902,46e0094c-c5ff-42ed-8d84-0c92436f7f91,6898cb1c-0512-4985-a3e1-892f61a07809,19b3bf59-2f0b-488d-b84a-09e65e18e3c6,d75f4605-3d02-4c58-b64b-49ca6814ba8c
tch_20200602-184708_295,class_20200602-184708_295,ybDm-cpZh,517fb9cb-c819-42fa-9307-5e2a9af1227a,c9340841-6a38-4aa6-8aea-91e354a9667f,19206a61-6cbb-4188-b46b-88a192ab5039,6ea6b406-8738-4c54-aa64-4330aa9766a5,0b5c403b-d7ec-41bc-a84c-dc89400306b4
tch_20200602-184708_293,class_20200602-184708_293,37VZ-jocR,1337fd76-cf80-41c1-9461-0335aebedb8c,8ad8b655-433f-48e5-8a9f-3005f9b0fd9a,8150c55e-1cc5-462f-82cc-8b362a8978bc,831a94bd-d6ce-45c9-8539-d0246d322a3a,8e4d1f2c-1b83-4b3b-a5d3-c32054530fea
tch_20200602-184708_294,class_20200602-184708_294,MY2e-Cb26,464f7389-1dfc-4464-b5cc-4c441a10def4,8e0af8d2-2a83-4dcc-83ac-a58a631e28ce,0b1f9ed5-e38a-4cb0-82f8-adb8c32b0605,c4d530ef-cac6-44ca-a931-a7fa04ad9b0c,0b67c206-edd5-42f4-84cf-dba20c4635d4
tch_20200602-184708_298,class_20200602-184708_298,xJ4T-pjwE,f1d0abd2-fc67-466d-b723-f1419cd4dedb,299b6a1e-05e7-402d-9679-41312b793278,eb8069f2-c498-4587-b877-aa15102a2096,8d8812af-33bb-4957-8c60-66907227c7ee,1020bacf-3643-40c8-9d8e-8c418b0c0f47
tch_20200602-184708_296,class_20200602-184708_296,TiW6-9m9e,1d53577b-d0ea-4b1c-9f3e-a3c360945c3e,6bddb854-e860-4dd0-84c7-eb22f25537d7,2ae68b46-eccf-425f-8358-cf6b1972886f,472cd9f0-3327-45c8-8b4f-5bd69863d164,f8632719-6147-451b-9268-ff39004ef07b
tch_20200602-184708_299,class_20200602-184708_299,q6As-AtdE,7a4912fc-9f9f-4789-a521-e9d63dcbefd5,0afb18b2-a4c7-4883-8dbb-a66d7163f1c5,025588b6-887e-47cc-92d2-e2d1a78df98c,acd503e1-efc1-4580-aa5d-4d48a70f2838,5d2479a3-62ac-4b42-aeb4-b449ff0af432
tch_20200602-184708_297,class_20200602-184708_297,f749-g8v4,a428626e-ac41-4614-ae89-2112d405c063,9f06b119-e70c-49b2-8fb0-001f74e7712a,9c144dfe-5862-4aed-872a-7554d67cb194,5899af4c-8854-49c5-a595-cc6204986bbf,9a7cc6a5-eade-4359-af84-01fd90c1c362
tch_20200602-184708_300,class_20200602-184708_300,sz82-i97J,d8131224-4d4f-4f67-9141-743bd77032aa,4d2d22e7-a189-448e-baf0-98de0dd87b5a,bde3677a-a030-4e71-9c85-9cd4879dae4a,bb231c57-dad6-4a8a-9327-54c6b7816d0a,ab87f41e-8d6d-4ff8-949d-1fb9bdc0124c
tch_20200602-184708_301,class_20200602-184708_301,DvCB-q4bY,ac8d7ac7-bf89-4eb9-8082-d0b52141c87b,dd3d1033-aba1-4ea9-9fa2-ce77fecb82e8,08c6de2e-8ad1-407b-802b-2f8c9825999e,17291c93-401e-4f4c-96cf-b6b0d9dd2f86,cb4464db-3e9e-4f58-8dfa-f53ac813b2a3
tch_20200602-184708_302,class_20200602-184708_302,W42Q-3Z6j,11f7c499-876e-47ee-9645-bcdb30f6cdc7,0fd2769f-4014-4129-ae0e-36b1c3af98dc,f25a8aa3-b8ca-41f0-b6b0-605144ca3403,9fa355f9-49a1-40c1-8c8e-fd1942027447,bced17dd-1e30-4e13-914d-6b50a3febbd8
tch_20200602-184708_303,class_20200602-184708_303,wW9M-94UR,b8292768-f5d1-4126-a211-14b5ee922d16,5369e4a3-2adb-4fa4-a587-2cc39c1df380,c2d74cb1-6f33-47fc-adbf-6cb3901bd236,10925b5d-bebc-432b-b67b-df405018c529,3a6bb2a7-800d-4491-aab8-807b7b6f51e9
tch_20200602-184708_306,class_20200602-184708_306,74k9-2xV3,66462d8e-6900-4737-bc0a-af6782437f09,4dde9dab-9e95-4bf4-b76b-ad5daae1ff4d,7e240964-057a-4c0b-8cdb-5aaeb92fd3f9,9dd16b78-1bac-4fee-a611-7cdd76b4e8c2,a4cc0f8c-1622-4553-ac52-035da079607c
tch_20200602-184708_305,class_20200602-184708_305,4Z72-9saB,b2cc8d77-9be8-48f9-b044-95398c5f48c8,aec0b574-fc2f-4bb0-9373-3429a768a958,bd68c555-5a08-48f9-8e00-9883241cf048,288cbe44-2258-412a-9a8c-b54147040ce0,93542f5f-6e57-4277-b617-7ff8fbbabe02
tch_20200602-184708_307,class_20200602-184708_307,H4k8-2YKb,42fb42c5-8bf3-488b-8d1c-926cccca7288,0e98a7c3-8ca4-4c8a-9a32-d69ba7e1903e,0530429c-9822-48d7-985a-e8728607549d,0e07bd39-dd64-4195-8f5d-6f8b12c6e09e,035d8c17-afa0-49d9-9fa7-1e8218177223
tch_20200602-184708_304,class_20200602-184708_304,LmRW-Q79T,1fe6b178-693b-4afe-969a-b4a3c9087bf3,26e1c052-a655-4443-940d-29ecd4038044,2356d1c2-a042-4a5b-9ea8-ea7295258cb6,32189a95-4dc5-4da6-88f8-751175b385e6,7a8f3c62-053c-412e-a547-edf790da33e9
tch_20200602-184708_308,class_20200602-184708_308,Uoie-uV3h,9394b1eb-cd26-4527-857b-72a9dc00aeb8,7f0578f5-c25e-4e41-b70d-0b82a551cd9c,5d6b8a86-0639-46be-9051-c4e2f7b5f74b,7d3d3bdc-9ebe-4016-8cb2-9c3921e1d5f4,b355af66-7798-4794-abfe-4eccf0838dd1
tch_20200602-184708_309,class_20200602-184708_309,t3o2-7rPk,d42a9ff7-7540-4292-92d7-5ed31c56a89b,464ae387-4b74-4689-9cf2-5262430ce1bf,fa0351b5-b7a6-45c3-aa63-970a21f8cb6c,4f2e1e7c-e5ad-49f0-afae-bc548a292b63,85582ebc-8424-4e14-a320-a977febae333
