student,classcode
perf_prod_std_02012,68bU-4cR8
perf_prod_std_02013,4NE6-di79
perf_prod_std_02014,64fa-NFh4
perf_prod_std_02015,ebdi-h8P9
perf_prod_std_02016,gajc-Q3ej
perf_prod_std_02017,B83Z-6L6c
perf_prod_std_02018,L4Ti-3aUe
perf_prod_std_02019,2BhC-374A
perf_prod_std_02020,TQ8g-4Hh8
perf_prod_std_02021,RiFb-8Rh4
perf_prod_std_02022,HV64-fgFc
perf_prod_std_02023,dbhe-gPfi
perf_prod_std_02024,aHgD-i7aj
perf_prod_std_02025,bZ2M-f6Ae
perf_prod_std_02026,c274-dEG2
perf_prod_std_02027,8Ud4-GgVE
perf_prod_std_02028,6fa6-Fcaj
perf_prod_std_02029,3Bh2-eJeg
perf_prod_std_02030,ji2Q-X3a4
perf_prod_std_02031,haLP-iPb9
perf_prod_std_02032,T46C-j63d
perf_prod_std_02033,ZPci-N7X4
perf_prod_std_02034,Ujci-Cg6b
perf_prod_std_02035,6Rbh-aPfZ
perf_prod_std_02036,i26b-7hgV
perf_prod_std_02037,jMEb-Ba4N
perf_prod_std_02038,84W2-792c
perf_prod_std_02039,iXKc-b92G
perf_prod_std_02040,g73g-bc43
perf_prod_std_02041,D8jQ-hW2j
perf_prod_std_02042,b7d4-a8df
perf_prod_std_02043,Yj93-jeK2
perf_prod_std_02044,iYhA-c6ej
perf_prod_std_02045,BKPe-7Rh7
perf_prod_std_02046,WKD2-6cNB
perf_prod_std_02047,7A3Q-Mjb6
perf_prod_std_02048,cjfG-BZhZ
perf_prod_std_02049,2agb-CUdG
perf_prod_std_02050,XL3V-FdbL
perf_prod_std_02051,i89J-N8bg
perf_prod_std_02052,9EFQ-Z787
perf_prod_std_02053,Z8aA-j29R
perf_prod_std_02054,3W2i-2b6e
perf_prod_std_02055,4aBc-jQcZ
perf_prod_std_02056,7cdF-XhKi
perf_prod_std_02057,a2GX-2M3f
perf_prod_std_02058,bVj7-GfXb
perf_prod_std_02059,8ig2-PViR
perf_prod_std_02060,f9j8-eaH2
perf_prod_std_02061,QAQd-HDbK
perf_prod_std_02062,7Cfe-YTai
perf_prod_std_02063,RhiT-hKbA
perf_prod_std_02064,CJf3-fZgb
perf_prod_std_02065,GfQV-A6bi
perf_prod_std_02066,gj6F-6f6P
perf_prod_std_02067,YQcJ-24b8
perf_prod_std_02068,LBiM-4B7a
perf_prod_std_02069,ZhPg-fBiL
perf_prod_std_02070,9GL8-7Xj4
perf_prod_std_02071,WTQ9-ceE3
perf_prod_std_02072,2QFL-jFR4
perf_prod_std_02073,bPdW-HgUd
perf_prod_std_02074,Gf7L-Nbfh
perf_prod_std_02075,B3TK-Pgfe
perf_prod_std_02076,GbHd-FgEd
perf_prod_std_02077,JUgQ-8f8M
perf_prod_std_02078,ec82-Xbig
perf_prod_std_02079,474d-939b
perf_prod_std_02080,2G3G-4Tcg
perf_prod_std_02081,4Lif-JhEf
perf_prod_std_02082,d7Tc-Bebh
perf_prod_std_02083,fiJE-V4a3
perf_prod_std_02084,VPDA-Y7N3
perf_prod_std_02085,Z9aH-haX6
perf_prod_std_02086,Lbhg-VaNd
perf_prod_std_02087,28FG-XD9a
perf_prod_std_02088,T6ch-28aH
perf_prod_std_02089,7dEK-NYeW
perf_prod_std_02090,PiBj-Ae3d
perf_prod_std_02091,Njb4-aRg6
perf_prod_std_02092,AKba-J72L
perf_prod_std_02093,jfGN-C2H9
perf_prod_std_02094,7d29-2ga9
perf_prod_std_02095,gAeT-9BgT
perf_prod_std_02096,cDc9-Xh2i
perf_prod_std_02097,3i3f-A2Ji
perf_prod_std_02098,h6f4-9Ki6
perf_prod_std_02099,DiMK-2dJZ
perf_prod_std_02100,2dCb-Xj3K
perf_prod_std_02101,X72Y-3X3N
perf_prod_std_02102,UZ64-94ae
perf_prod_std_02103,NhfQ-j9hB
perf_prod_std_02104,jiPa-UZfJ
perf_prod_std_02105,4deh-WRc6
perf_prod_std_02106,P7bi-HJbH
perf_prod_std_02107,8G4e-dh8V
perf_prod_std_02108,f3Fi-QiR3
perf_prod_std_02109,bhiR-g83K
perf_prod_std_02110,Z8ML-fF73
perf_prod_std_02111,7hj3-VFBd
perf_prod_std_02112,jaEY-aTcH
perf_prod_std_02113,idXi-9jac
perf_prod_std_02114,PJjd-Uaeg
perf_prod_std_02115,dcah-jBN8
perf_prod_std_02116,cij6-FfKe
perf_prod_std_02117,6g68-gjC4
perf_prod_std_02118,VAEg-6X9Q
perf_prod_std_02119,TeEg-N4Cb
perf_prod_std_02120,TNWR-4aeR
perf_prod_std_02121,gceF-d32h
perf_prod_std_02122,7C3e-b67A
perf_prod_std_02123,8a4H-iMHN
perf_prod_std_02124,VZ7c-fAG8
perf_prod_std_02125,baD2-BbR8
perf_prod_std_02126,Vd72-dT92
perf_prod_std_02127,4Did-7YfB
perf_prod_std_02128,FcV7-3X7g
perf_prod_std_02129,L8H7-bhG6
perf_prod_std_02130,cWj7-di4K
perf_prod_std_02131,4N9b-Ng69
perf_prod_std_02132,7D6e-gZbF
perf_prod_std_02133,gbF8-VUf4
perf_prod_std_02134,98Q3-Hi3i
perf_prod_std_02135,64F4-iTHf
perf_prod_std_02136,ajGH-Mef8
perf_prod_std_02137,VBFH-BfLK
perf_prod_std_02138,ea4c-9aPC
perf_prod_std_02139,eYCb-hDf7
perf_prod_std_02140,bBEf-2AKV
perf_prod_std_02141,Pf2e-7chJ
perf_prod_std_02142,CcM9-jBcd
perf_prod_std_02143,i63f-H3ZQ
perf_prod_std_02144,YEd3-hU6g
perf_prod_std_02145,edEc-feH8
perf_prod_std_02146,ciQC-j9TG
perf_prod_std_02147,GWZd-gZ28
perf_prod_std_02148,6gAQ-Kfda
perf_prod_std_02149,hTgj-YMUd
perf_prod_std_02150,WFQF-bXaK
perf_prod_std_02151,YaWa-cYDh
perf_prod_std_02152,dcP8-7M7M
perf_prod_std_02153,27gX-E4Yd
perf_prod_std_02154,Md9i-GYgB
perf_prod_std_02155,c8Ch-6WdR
perf_prod_std_02156,DRjL-7hae
perf_prod_std_02157,P6ZX-8Mih
perf_prod_std_02158,WC9X-be3X
perf_prod_std_02159,i4i6-Q6iE
perf_prod_std_02160,3JWf-Eg8X
perf_prod_std_02161,GLgi-8Ub8
perf_prod_std_02162,6Ai4-a4jM
perf_prod_std_02163,E6f7-3H3f
perf_prod_std_02164,VbfN-g29T
perf_prod_std_02165,fife-aNaE
perf_prod_std_02166,4hg8-if9V
perf_prod_std_02167,3fT3-KL9D
perf_prod_std_02168,UjhG-W2Q2
perf_prod_std_02169,dJ9i-d7WZ
perf_prod_std_02170,9aeE-9ZQd
perf_prod_std_02171,dhfg-Gfbe
perf_prod_std_02172,7jhE-L3c8
perf_prod_std_02173,4b6J-83bg
perf_prod_std_02174,4Kd7-edY6
perf_prod_std_02175,GjXN-TacP
perf_prod_std_02176,632b-92fU
perf_prod_std_02177,chgi-23cP
perf_prod_std_02178,Nj6j-iXC4
perf_prod_std_02179,bjQT-cgWe
perf_prod_std_02180,Ej4f-JK6T
perf_prod_std_02181,386j-eaUh
perf_prod_std_02182,gPg8-DbWE
perf_prod_std_02183,YZKT-d8c4
perf_prod_std_02184,3LH3-7hf8
perf_prod_std_02185,fD2g-Ac39
perf_prod_std_02186,KiKB-3Ecg
perf_prod_std_02187,4aRX-gBZ3
perf_prod_std_02188,CV98-49Nb
perf_prod_std_02189,9c26-3AQ6
perf_prod_std_02190,87eJ-Fgag
perf_prod_std_02191,G4jU-ifYd
perf_prod_std_02192,iMg2-7262
perf_prod_std_02193,D4d3-4g2X
perf_prod_std_02194,9CLQ-JQBc
perf_prod_std_02195,7bT4-PabQ
perf_prod_std_02196,ca3W-jcib
perf_prod_std_02197,j9cb-GcZi
perf_prod_std_02198,2iLE-7cDd
perf_prod_std_02199,92F2-7aCA
perf_prod_std_02200,7bBL-Thcd
perf_prod_std_02201,V6g6-iLbc
perf_prod_std_02202,e27c-e6Ve
perf_prod_std_02203,9dhf-68Y7
perf_prod_std_02204,J6e2-b29C
perf_prod_std_02205,hEh7-gi4L
perf_prod_std_02206,Q3e3-jeRf
perf_prod_std_02207,7623-f8N3
perf_prod_std_02208,a43P-DeDj
perf_prod_std_02209,NjLb-cAfh
perf_prod_std_02210,eQiH-6j93
