a,b,c,d,e,f,g,h
tch_20200525-160714_133,class_20200525-160714_133,Z9rF-e3Y6,c112e282-affe-42a5-a00d-c5b172d66f14,4b7231c7-fcef-4573-8b55-36c1b0def330,b4881c45-424c-4d58-a0a3-941886bb757e,c198acf4-c374-4a5e-b419-2bebd6894cdd,0084599f-8aab-48cc-8b98-5f7df6a381bd
tch_20200525-160714_134,class_20200525-160714_134,FN2N-4tkD,8f2941d2-8614-493b-8da6-ed95ee51aede,4b34e577-f9cc-4f66-8668-68ae1c7a5fdd,e96770bb-f024-4065-9c82-c63796553ac6,6a86d565-739b-45c6-b097-0abaf63487a8,e82389ca-0bc0-4ae6-8341-3df93adc8bc5
tch_20200525-160714_135,class_20200525-160714_135,zoK2-DM8n,4b38ff2c-f291-4d21-af86-ec8a398f109b,acb08a74-595b-4fc5-9775-4f7d63c1a669,4e0de2ed-ab7a-413a-8cf0-700fd2fa0a07,6d00d6a0-8395-437c-9ad8-7ba2567206b9,9e1a6977-2a51-415c-ba12-ee098ff475c5
tch_20200525-160714_136,class_20200525-160714_136,YDtX-eRTU,b2d73796-5496-4517-88c0-0c57134e274f,3ae15f14-b215-41c9-a286-31a0a4f6218a,76fd6f33-ecea-4994-bf49-5137cf23f787,ae34ad4d-aa47-46a7-863a-d826e5ee7e97,7ce3cf08-d2bb-444b-a4f0-e271e9fc82a4
tch_20200525-160714_137,class_20200525-160714_137,4kcn-2tPG,b2a804ff-64a3-4a64-963d-6ba1a0ea7f3c,8a0a05e5-9920-44fb-aba9-dfa627d84784,39a83840-c5ac-4ed1-80bf-6c63a3b89773,7879b43c-49dd-4d81-bada-e6cc1def2e63,5b60d36a-6461-46ba-a337-591eea65ef26
tch_20200525-160714_138,class_20200525-160714_138,pq6C-xeL2,39beba2d-2ded-421b-9967-fcd504fbe5d5,5c84d38e-05ae-4063-8fc2-c8197ca692b2,693bb5fc-835d-46cc-8be8-581de1668b6f,61d02149-3d1a-45e0-87e4-c6ea6a33c0c7,e27a2eff-5773-4124-98b6-d8f249d74093
tch_20200525-160714_139,class_20200525-160714_139,mHnY-y6Dj,fb7244cb-9c3a-4c81-9ac0-40c0cf63c65f,7b9e4fd2-c995-4170-8726-fcbdb62d303f,30e257e3-e58d-4dac-a369-e493d372e84e,f93afa4e-27f0-42f5-8ae8-b643b2e46ae1,65666e90-1317-4ffe-b1d3-1a80b89ec67d
tch_20200525-160714_140,class_20200525-160714_140,Nc7j-24NR,4002abc7-decc-4e82-97c4-36022ae6c776,ae24a4ee-b6d7-41b8-8278-ceffa1cc4835,b8174320-ac3d-494e-b6ee-f1d74e1896fe,67ac1f85-fecc-4101-80ae-81c941ef8065,f235d0c9-6d58-4dc4-99b1-355ced766892
tch_20200525-160714_141,class_20200525-160714_141,9Nn6-riao,0ff9e3fe-770c-4843-9d54-da7488a44971,e60719d6-1f6b-4018-bb06-f2190454e0cc,c626538d-e275-44fc-94c9-360cae02f0bc,c9ff506c-29b9-40d0-baec-226545e65daf,1ce8d96c-7573-45f3-b3a1-62b72e186225
tch_20200525-160714_142,class_20200525-160714_142,rANa-VCDz,b9c4453c-a770-433a-b53d-62f8aed47408,dcc847b8-08d7-48b6-b157-48daa78c4889,36160142-221f-4022-829c-2cdc42bd9b4d,48406383-d96c-409e-bdbe-ec8ea0b1c9c8,cc33d634-540a-49cb-8f09-407d7f9235d6
tch_20200525-160714_143,class_20200525-160714_143,7m4k-yuKD,fe5cb10c-5854-4fe2-95c6-af6b28168cfc,3a7da975-b4e1-4421-a870-4ac6d04d9630,65ddd305-fad6-4585-a93a-437b71ca1272,faf0712b-9d44-4f60-b3c6-dfdc0ce13acb,47d74c50-63c2-48a1-a9eb-1abf3a6b2cb2
tch_20200525-160714_145,class_20200525-160714_145,9k6P-MUi6,cb42af94-346d-4dab-813a-8069eb386b0f,fdd90ced-a612-4322-918b-fad3f7989899,d1b17636-7ab6-4b36-adba-cdcde2e1d859,208e2913-6887-408b-8454-8801124a1727,f8ec424e-00e1-4e3e-b790-738077888618
tch_20200525-160714_144,class_20200525-160714_144,xiPE-RU3Y,645969a6-9f6e-440a-938d-b3a8f4bea70a,9162adc9-1fce-408b-b6b5-de9437ae4f7e,e06274fb-acb8-4f1d-b361-b9b5de99de84,f216093a-6c50-40e3-aa5f-8e2215b490a6,7d4eec81-d31a-4d3b-a8cb-f196652651a4
tch_20200525-160714_146,class_20200525-160714_146,t82F-nt6u,99c92471-a9cb-4584-88d3-42a386af4581,cc2facf1-ed90-4194-946c-e1c54da966cb,f314df5c-c29b-4c67-921f-2baf8f183716,8992ff81-f4ea-474a-81cc-81457d9fa5bf,2bccc2c4-8525-4f50-937a-e02e3bf436ec
tch_20200525-160714_147,class_20200525-160714_147,Uxq3-oNQR,ad533227-71e7-468f-8d0d-8653204da3fb,f4e34df8-78d6-4565-9598-c454905b53ed,a4782371-a4f6-47cc-867d-4bf30543cdf0,862a0323-209e-4f40-9b08-2ffc1df59d89,d34d47dc-1189-4707-bce1-f6b6a656b02b
tch_20200525-160714_148,class_20200525-160714_148,2pr9-8f9B,ec4c26d8-71fe-406f-8e4a-715e468fdf49,54915e68-9897-43a4-b47c-1ddbccdf9e2c,fb325519-0ea8-48a8-8c20-b7fdc9bcc950,91515cde-ce4f-485e-9f82-f49388fc7f42,d6f1cc43-2c05-4edf-90ee-15455d1f9c4c
tch_20200525-160714_149,class_20200525-160714_149,jojc-y6Mb,b630dc16-e3d7-4b3a-bdfe-961cfd7fb543,b9761157-4684-48a9-917d-8e03d871a592,25d45bf5-7d6a-42ba-a7dc-a75af018bf37,7f4b5fa2-cc4b-4cf4-8e3e-5d48aa79e5cd,c85b6cb6-1fa0-46c1-8f52-3d1ef0558448
tch_20200525-160714_150,class_20200525-160714_150,2KCX-3VK4,1f370c6f-7789-4666-b517-75f2545b7ee5,ae9cd578-9984-4a20-81c3-75635e845b8d,36540467-fa0e-446e-a1d5-6147d456ad43,660a0351-6abc-450f-9148-baee8f8fb1cc,ec582b34-bcbd-4825-81a3-989751c4e64d
tch_20200525-160714_151,class_20200525-160714_151,yC96-n6jE,b3f7165f-678f-4c7c-b720-6dd3ab62a307,23d81dd4-1903-496f-8925-b549855c3f95,7df122b4-5cc2-4f54-b808-9d39043dba06,475eba6d-4397-4075-b431-04d571ea8c8f,49c9997c-36d7-4692-b6a3-cc0340008408
tch_20200525-160714_152,class_20200525-160714_152,MYQ2-LHu8,8c96e5e3-7954-4cd0-9b08-8f104a607d4c,60112b5b-d26e-4066-b788-b8b4a48e0153,d0c9fc28-7b54-4910-ab82-8648d706e91d,67db7dd5-c93c-4432-8d59-ea424677893d,28638d17-d59b-4714-94ef-27b2ffc3146c
tch_20200525-160714_153,class_20200525-160714_153,boLD-gW4T,a0d2a90f-b691-450c-9f72-d8e8c5e1af85,eaca04d7-d423-44b5-bfc5-0ba88738ad38,0b8a5722-efa7-49be-afc1-8e8ddadf4dac,a9436404-e715-4700-8696-81479ac04a15,ff44ba30-1b03-4d56-a84f-7c26431f6c22
tch_20200525-160714_154,class_20200525-160714_154,ATe4-kRxR,700b0f6f-6076-4e5b-8ecc-cebc23217ee4,2b8b0dde-ad2c-44b3-b2e2-22859f4dc5db,b6d4fc2b-d8c2-4bc4-ae8a-01fe81ed493a,fb8a666d-3c0d-4b90-9af2-d94280ec4c44,6c89eb39-dc46-4f40-811b-d45761604ad7
tch_20200525-160714_155,class_20200525-160714_155,v3HP-tNW4,4ad1c82f-1c60-4c4b-8cdf-22a8aa3ea501,d005cdbe-8447-4bb6-9d78-21326058fe5d,e82cb70e-091f-460f-aca7-c191643ebc30,3b4757bc-de28-4d33-9f9f-c803198d3a84,2d0f7546-4fb9-452d-bf29-6dd19a345596
tch_20200525-160714_156,class_20200525-160714_156,jC2K-wn9v,6ef402ac-a5dd-4b3c-b6d6-21d6dbb2294f,00f65af6-19c1-4665-a313-7a356c219eee,f34fd8ef-19de-4012-857f-f34c454dabc7,c0638627-9957-420a-83ea-211eb9e2946d,31d2a065-c7b9-42ab-a852-5e0c27de38bc
tch_20200525-160714_157,class_20200525-160714_157,ur2o-iHs8,eba34c8a-b147-4709-9adf-ce0f27439169,65cc7f54-94b9-487c-b421-61b7c6259516,00e37b6d-083a-4ec9-86b3-f4d013c7bb37,955431b1-6228-4875-85cf-dde277238174,cd2f6e93-a98a-4f21-b8ca-5b31a35f69df
tch_20200525-160714_158,class_20200525-160714_158,ehpB-689w,9b1034a8-b65a-4105-9d71-4c8495a3be5a,c990d37a-52f4-417b-a3d3-7447b0383873,617c6c3c-a539-4c45-8776-6e5e31794d1d,970eba69-092b-43f2-9e13-b0940d837f9f,fb0a9bca-9937-4a18-a731-074246a196fe
tch_20200525-160714_159,class_20200525-160714_159,RUZn-3K7V,b1415fd9-a1dd-4c0a-99a1-276c7f035ef3,6a008efa-c10c-4964-830f-7d0f3c9f5ed1,45bf777c-c575-4264-85d1-768f70fb03c1,a8efdfcb-bc22-4e19-838f-d70baad3aa35,2a2ca04f-59f4-4f01-b071-4387564702e0
tch_20200525-160714_161,class_20200525-160714_161,4LnZ-z73Z,b39b5975-e610-40e2-b26a-f426cc340a8a,c018e7a2-eafd-4232-bd31-141e9b76f166,d84d6b07-531e-4729-924d-32893c9ce8bb,9ce3ecda-cdc1-4b85-8429-35e7322e1d66,5b439252-4d36-4249-b772-b2c556575e89
tch_20200525-160714_160,class_20200525-160714_160,6Bbr-eBmB,7a09c030-6105-42af-8089-cec36c849d66,12fd7956-df93-45ce-b8eb-e9bd9a84d60b,36fcea2e-e330-4ae4-a86f-8a90e312cb38,7290e73d-d363-48cb-894b-5a817aa9ef58,aac5a487-a455-4a4b-a071-16dcdeb4afae
tch_20200525-160714_163,class_20200525-160714_163,ENub-9cC8,e599503c-1897-4f11-be1c-e4fc6001275e,67b9ceb6-401e-4a2d-8bb7-17f9abf2e184,ca190b51-5342-4ae9-bcd1-a83ce057eacc,4e870e76-6675-4ac0-9aff-87bbce101ac2,2d547601-3e4f-4ba8-8e22-4779623114b3
tch_20200525-160714_162,class_20200525-160714_162,7qDi-xCe2,65c64762-56ac-4312-8132-49508cbe4a6f,a5b28c52-d3d7-4d63-aab6-d88064dafc3d,0480b610-0e3a-49c9-a5db-c5b739f901cc,8b080214-1618-45c2-955d-5a1fd9b12290,58a283e6-ba12-43f7-a25f-7fb91de4c1c7
tch_20200525-160714_164,class_20200525-160714_164,F8bu-VLWp,89ddf9ae-9b6e-4c02-b50c-ade7b7cdbbab,0716ddf3-c62b-4c96-976f-bf537bf86915,931753b7-8fdb-4842-abc8-c2f0ff50fb71,a46d1260-82dc-4b0d-b19b-7ae7ebab4ff0,3bf8b959-6d97-4634-a2c0-e5d5cf46f608
tch_20200525-160714_166,class_20200525-160714_166,8y9Y-RW6f,7e47e5b8-42f0-4cf4-8bff-b3840c728d02,ecf29bc2-fba8-4055-89e2-dfaec7fc8c7a,44d1b055-31ec-4391-b270-359624090576,dfc51066-32b8-4e8f-8ee8-3b4a850cf157,9b36fe9d-b4bc-459a-94c8-583ba62b1645
tch_20200525-160714_165,class_20200525-160714_165,XpBP-2E8C,c623baf8-97b9-4ed1-80c9-75a99717acb3,322cdf6f-7984-4487-b189-13f8a2854bbe,d12ba46f-b254-4988-847d-9ffe41ea387c,82fbcc59-1e1a-44bd-a171-80e848972167,5ac0a9f4-33b6-4fc2-a5b4-3f1f4e5d863e
tch_20200525-160714_168,class_20200525-160714_168,74ZV-zbA2,aa88c2a7-96fd-400b-817b-051f6f16d84b,6659c4af-cf34-48b1-a410-c445047e33fd,ae50cd72-3b32-4a8a-841c-f145a89a7d5b,1b9ae0da-f71b-48d8-bde5-107c5ae5154f,521614ba-5bdf-49b0-921b-74d1bf5f70ce
tch_20200525-160714_167,class_20200525-160714_167,4Xg6-dk6P,bf5174b3-551c-481d-8351-903ee7c88c2c,e45a85f5-bee7-4585-acaa-d32479d292cb,06aa1592-93cd-4e02-ad4d-16cf60b263d8,b26d798c-4e0e-40e6-b922-d73e25324f5c,b5ea20ba-5c62-4e3c-97a7-e2f10843815e
tch_20200525-160714_169,class_20200525-160714_169,GU3v-sL97,4a83ebb2-2046-48fd-8150-8750a424dfbb,1ee44929-dcfb-4156-a429-352380b34d94,00b88215-9df6-484e-9f32-37171fe6d14c,02e95b6e-a5f9-4dca-9792-b7b2622fd87b,0e71c53c-3638-4cbc-a67a-ab844e286efc
tch_20200525-160714_170,class_20200525-160714_170,6Cbf-8h3p,ac6f62dd-2bc5-4221-ac0c-827ec9f43b8b,2e7363ad-3fa1-44fb-b7a0-1407a3fbd861,76bcd211-d0b3-400b-9fb9-3dd9fff9e93c,1eb6a8b5-3cd0-448c-81ea-e27296be06c4,75e89166-fddf-4cf1-a20c-35b0b5e62f64
tch_20200525-160714_171,class_20200525-160714_171,ufnD-93f8,5822d0aa-77ef-4500-975c-eff9d76de413,18f19c99-ce8e-4cc3-814c-7a6ceec83ed9,ae5e4586-87ac-4920-8666-b782b45b0bf4,ec0c753d-5121-4325-b641-68df32a737b8,aa871769-9149-434e-8e9e-24b906e6b8c6
tch_20200525-160714_172,class_20200525-160714_172,6oBM-bM2F,f076e956-c5c9-4060-88a4-69def74e4929,d02b3bac-f478-4e71-94d9-503a3380ad1b,5bd7f7cb-49a7-4808-bf7d-d53a4521b0a2,ca1691e0-0a18-4ac2-911f-c4c2ce23ee95,6b2a86df-8af7-418e-87f5-c480c1ae5a7e
tch_20200525-160714_173,class_20200525-160714_173,BZ36-7xcK,84e65df6-c8ff-473b-a4fd-eb6dc1ec1a6c,85b8a525-541b-4160-92cf-71404eb11d04,600402a0-9b4e-41f8-8f4c-77dc003530f4,2b576b7d-cf3e-48a5-aa99-a7ac223d00d5,c0bd81d9-f36b-4204-806e-57f348fde45e
tch_20200525-160714_174,class_20200525-160714_174,8G9d-zv69,fcd72c36-e32b-4060-a5cb-a2973af69bca,7f70d099-74dd-4849-a1bb-42eedf0703e7,b8957a87-b200-468d-9117-2de1f644ee59,9f38d211-f27e-47cb-8c98-8f7c3d0ceeb6,70a6cd8d-750b-4098-aa80-db7fa25a1604
tch_20200525-160714_175,class_20200525-160714_175,APVN-TgdU,60843bf8-b73c-49e9-9924-20b930965b53,4e3226d8-cec9-4fa7-8d33-eb5d62f2d48d,8f70a483-2a7d-4997-95c5-6afafad1f6b1,c0e0e894-27a3-47d9-971a-798c7e35366b,9133319b-93c7-435b-b881-10960022b762
tch_20200525-160714_177,class_20200525-160714_177,9ctG-JyNG,4df0fab8-97f1-4577-ac42-b001125fff34,9cc6bf47-37c3-408b-9fd9-0a562fb29a58,b0812ede-c5ae-4fa9-9ce3-b4db3ad081f0,12f0d44c-3b44-443b-9284-0939e921b453,c3db9f1d-df11-483b-9f4e-b7c17a66fc6c
tch_20200525-160714_176,class_20200525-160714_176,39xz-Z6py,57c1226e-6131-46b2-8208-26d5849914b8,76bb0604-96e5-46b7-b0ae-53ed3ee302de,ba41ff41-2355-40f1-a19c-8f3d2784389e,a8bc1faa-bc1c-4ba5-904b-186732a1640a,7d9e529c-6bc6-4cc0-8291-6e75a5a40088
tch_20200525-160714_178,class_20200525-160714_178,7wgR-PDGv,450fea11-dc7f-4d58-b476-e08e4288f169,e17e1cd5-253a-4832-b15c-46af2f9bf4f0,044e3c1e-fbbd-4ba3-abde-38785e56bfbd,a69a2ef1-36ea-421f-9336-3a8532b56337,05e3d99d-1d7e-4bdd-a997-cd566318ea93
tch_20200525-160714_179,class_20200525-160714_179,7zqr-QNif,0c8be09b-40ea-4e3f-858e-d1cabbe6b68d,469c470d-54da-4c32-94e4-354b343eff6f,b645bc1f-90d4-45c1-bc5b-80b8ce5b9267,b4b9c2da-5504-4be3-8142-f52c7fe43fa2,9c1ef5a3-2ceb-4042-81cc-808113a9758c
tch_20200525-160714_180,class_20200525-160714_180,mHkb-JThU,fda429b1-a8ca-4588-a76b-fba8d76d88f1,73b78230-896b-4dc9-a31c-53959a39e6f6,a8a61cfb-66ed-4875-80de-06a129cc92fe,248349bf-fa6c-486f-b367-3ae669ead78a,a9623fec-af65-4b17-8b8c-b8b6850a470e
tch_20200525-160714_181,class_20200525-160714_181,Wk6z-D87b,dfe25186-1c04-472b-8b61-72c662eec23e,26825a64-c72e-4d44-95d2-df6b4b1e6d27,6151fe73-1497-4bd9-b6dc-b03902be6cfa,043fae30-0c22-43ac-820b-6f36af39ce0d,51278b9c-2f95-481d-8b92-c3af1899a142
tch_20200525-160714_182,class_20200525-160714_182,XN32-jQ74,3636481c-501d-4aad-8666-830b0424a4fc,d5a8c684-fa11-4207-a5eb-394ed3697ce6,558bf51e-5fe7-4b17-a8e1-551b2ee35573,dd7325f4-9391-483d-bbd8-e50ce1818b6e,0baeae4d-57c8-4cba-9dbd-402fde877022
tch_20200525-160714_183,class_20200525-160714_183,qFB3-TJYx,586fd8a0-a4f4-42fc-8ff0-865ed79192c3,c610ec9f-f80e-431a-9801-9ece31da39d7,aafd9433-f360-46dc-b59e-f9b9d821e948,85ba5fe9-3a50-4624-a016-83a5e3c2978b,ebc82ed0-2fc1-4780-8185-3c56763901a0
tch_20200525-160714_184,class_20200525-160714_184,tiL3-k3iE,091f66d4-ae2f-43b8-8132-12202c0479f3,8576d7c8-5655-4eaa-aedb-4e54d4667281,a097fd08-e104-48fb-b34e-420d631f0f19,23fbc563-d535-4f25-8d92-c6f166d51235,99c45f2f-e495-4185-864e-c6d3f40de263
tch_20200525-160714_185,class_20200525-160714_185,MFYr-tQXB,b1c92c74-2151-479d-bf49-2fd88678be99,6b8c12e5-099a-4da5-82d1-dc2c4c425e76,887a6642-ade8-490d-97c9-2c747d0a8b79,38aa9790-cefa-4ff9-92ec-aaa90a03b741,2a3b9167-7e51-49cf-b34f-eb7be65e1268
tch_20200525-160714_186,class_20200525-160714_186,7Lm2-3eox,b66131b0-1fd6-4091-b25a-85bf395a80da,764877d5-8f93-4216-a31f-1b88b3b974d6,01da07d9-28ed-4dca-98c0-b87eb278100e,ceb0b720-1f5f-4558-ad7c-6c5047648a7e,5bf0339d-cc8c-4715-91db-99b92eb7624f
tch_20200525-160714_187,class_20200525-160714_187,TeBv-qYGk,9e22d6e9-dc40-4c61-b9b1-2c84cbd85805,1855e04d-562d-482c-8343-90e40010e27f,445335e9-1014-4233-a2ad-e7a08aa0f2c0,d621c1a3-73e5-4cd7-840e-5723e78a133e,c21fd710-da93-4732-882e-35b48ea06e5a
tch_20200525-160714_188,class_20200525-160714_188,hg7U-2Y2K,ab2def18-21a4-4c3a-a810-fedf390042b0,96204568-03ba-4c57-9017-8ba7708ea829,4230ba6a-85a7-4d56-b79a-ba5cd7d2f5c8,23dc125d-d604-4bd4-8286-7dcabd60060d,b037913e-4b35-418f-841a-81caec6a6b30
tch_20200525-160714_189,class_20200525-160714_189,yvdZ-2MDK,b2d30ddd-eaf4-4ec3-8819-1a31e69417f1,371ce183-93f8-4411-95e4-88c3db8b787c,d0079beb-e88f-492b-ae94-aabb6b3a404c,41c56c56-1737-4a92-a83c-882bff77f65f,0dffbd17-060e-4c3a-a32f-4d2c44196f4b
tch_20200525-160714_190,class_20200525-160714_190,cLiU-973N,c29bf613-4fcf-4165-95d2-a471e1ed0704,981defd9-7c81-486e-a24c-eb88dac1ee32,f4e7fa55-41be-4014-9486-149558ba93bf,53c58f06-8c41-4eb2-bd47-c114f0fa5cbe,a98ecfa3-2c5f-4033-8ce7-e9aeb2b6541f
tch_20200525-160714_191,class_20200525-160714_191,PZcB-wB76,913a1d91-8e47-4deb-bc3b-3731e2c14131,0ee2bda9-6fd7-4674-aa43-20940630c712,7f613c13-3884-4d70-9243-8edf00933144,075eceeb-3a19-4cd3-ad7f-36d25dd55c77,813b3434-ac7c-4f6a-a877-7c76476fbe49
tch_20200525-160714_193,class_20200525-160714_193,8G7z-4Xdy,63b531fe-ae0f-44e2-ac5f-cddee948d02d,423ad10c-2997-4ba1-a399-ef7529561db3,52c91881-e01c-49ce-ba49-bcdaccbf539e,d5ff7030-6c5a-42b5-906a-c5bd27e03571,c30491da-1a4a-41ec-afae-211904c4fb4d
tch_20200525-160714_192,class_20200525-160714_192,2e8w-Kv2K,9fa7132c-a07f-41c6-b656-07a4bd07031a,1c5059ff-83c0-4f2a-897e-32ed978efc97,6f0083d3-47a3-43c6-b082-31580ef3c079,8c50015a-6fb0-4cd1-aa48-ec8d92dfc672,8fe91240-29ec-4a34-8d45-c3fc4acc41b8
tch_20200525-160714_194,class_20200525-160714_194,a638-XUc3,1e674212-934f-4643-8f64-2e08bc1017e3,40fac44e-9f99-44c5-a974-78bc1fe2c5e0,a29b9137-84aa-4cca-bcfa-2ad26db9825c,733b1ce4-9d6d-4b26-88a5-06004f3adb80,e2aac3a5-9c24-4cfe-9342-640d68ee60d7
tch_20200525-160714_195,class_20200525-160714_195,iQ4B-dKdM,aef57463-12ba-46cb-8e76-9e79bdcf13df,8e303c90-9f77-4bcc-9bf8-5ec59e14d6cb,53672dfa-e10b-4e55-b01e-4db96208ef68,25f7a71d-1640-4427-ac2f-97fd8f15b19d,8d56ae53-5813-4a09-8e8e-7d811b5294d5
tch_20200525-160714_196,class_20200525-160714_196,d7DL-aRoE,e88681a1-8537-48f3-ada8-c137f031af1f,b1ad3def-aaab-43f6-8e3f-4760f0ae70a0,5ff2c973-3d2c-4236-8bb3-8d2e02da107f,901cd4cd-8ff9-45b3-89bb-618882e218b5,6bb67038-2397-4d97-a20b-1509d9a44e48
tch_20200525-160714_197,class_20200525-160714_197,c623-23WE,43934dea-73d1-48c3-b1c0-882512880a63,10b8a954-d29d-4f42-9c2f-3a7f22ee2bcc,f3323b4c-3a6b-49e5-b023-309d1344bcf0,6bdfe114-1eed-40b4-9deb-d2a22f97c225,f803c235-fa0a-42e8-8e4e-88bb1c2f0ed0
tch_20200525-160714_198,class_20200525-160714_198,R9KW-id3i,b51468b6-128f-4efd-a817-b15eef7fa561,fb1b7109-0ce1-4b79-a7bc-d100677d50d4,04c3ef6e-e726-432c-9815-acb04d1e1127,02f03772-b224-416a-a372-2f89b781aa96,ac8950a0-dcc1-4dda-ab34-ceb488b29e20
tch_20200525-160714_200,class_20200525-160714_200,3Pvu-is6d,8754bb68-ad49-4887-9ed1-ef3e5336f6a6,d9c8551e-ec76-4b49-991e-d7f98863051a,c90ba5f2-2daf-4440-a23f-d8d3b6fa2f51,c85b9e8b-03ce-4a12-ac5b-d71bf4b02150,44a68386-8f30-4d10-a825-cf1719cead71
tch_20200525-160714_199,class_20200525-160714_199,97wb-D34b,5800f0c3-d3f6-487a-aa73-a62a248c23d0,7aa26fb8-6384-44c5-942f-568417da63eb,72587ebd-e53b-4efc-9a04-457b14761da3,d443260b-5105-4a52-9b30-e4494142cf8d,128b75c2-49b2-4f80-a3e4-506c2af8fa1f
tch_20200525-172551_2,class_20200525-172551_2,w7a8-ZkAd,e960f3d3-d590-4721-a1d1-7ffcc1657067,cd561743-a785-47b7-ac10-ded46969ba09,47168623-8f10-48f7-b570-a8de6eaa4465,b9d1a277-891c-4ae6-9131-937c20221540,5baeb2e4-1495-49d0-932f-429d48f2de82
tch_20200525-172551_1,class_20200525-172551_1,wTN9-Vu2w,3b9a9a43-da51-49cf-adb5-58ae832a3152,c9645d43-458d-4e5d-95e3-d7d64be2b7b5,473047fc-77d9-4247-98c8-d42c7f825198,4106c1ec-85be-4614-989f-8f75d56d8d69,97437b5a-0d2e-44dd-94ee-da345f80462f
tch_20200525-172551_3,class_20200525-172551_3,6s43-GfDK,8211596d-f537-4d48-b415-38a397112621,215899d3-bad7-4d99-b341-ccd981e0c7f0,ff2559e1-dcc7-4bac-bc5a-911b4abef2c0,d8c09aba-629b-4d23-a90c-70c5fe8686e4,c0053f63-fc58-4ef5-ba95-659eb4069112
