a,b,c,d,e,f,g,h
tch_20201031-122241_28,class_20201031-122241_28,TpJZ-mG3a,d8cfe74b-9e67-4cb3-be9f-cb1b310f30fc,a3b4f13b-bee3-4354-88ba-7f8b50c65e11,e1993d8b-2c46-4a53-aa66-9082253681e5,8539d09e-a369-4ce1-8d43-618553d2433b,5d7010ca-b21a-4673-9a0c-7b241a18d67c
tch_20201031-122241_29,class_20201031-122241_29,2Z24-W476,e9581f74-1935-45e6-a75f-040a480a8ad1,888b0755-5f19-4cc7-ae65-808d6e20aed2,972aa576-27ba-4c26-9570-80d1832c5fc0,388c2470-0d02-43b8-966b-06540743e656,eb58c83a-a2dc-4266-9d6d-6f6b32408b6f
tch_20201031-122241_30,class_20201031-122241_30,2D26-9htK,d30b4f6b-8ada-4ade-837f-99ae51a31b25,cba882a3-6497-47d9-b64a-e0d30704bf83,3e6cbc28-714f-4a5a-880b-d6d8a7463eed,b022074f-ef64-4a25-9302-0124e01e9f35,078597ea-4657-4106-99c6-c51c32631052
tch_20201031-130343_106,class_20201031-130343_106,wp4y-6w6V,e781385d-632a-4e6e-b31f-361a4b17eb2f,205c84de-4ea9-4e15-b05c-1ef6d8c2498f,553685ae-f1e1-427c-b750-c3ae8ca2a220,11661e77-e785-4fa9-8b42-8b3f938052a2,b8e588f1-68c2-49c1-ba4d-f988acc8d0f8
tch_20201031-130343_107,class_20201031-130343_107,DHCy-4RAG,426adfc0-704b-4808-87a8-2454026fdccb,85d6620c-9a9a-419d-9b1f-0174ed37b34a,e04b840e-d6cc-4e78-85a9-d970b1e80a1d,f2ab4167-11e5-4276-be44-3243c6533c4e,7d71a01d-41f3-450c-8335-25f1f1b8f316
tch_20201031-130343_108,class_20201031-130343_108,L8JF-ojUq,747b5ca8-b329-4d54-aaca-68e54fbbf8fc,ffb243c8-afd4-45e1-bb2d-9515e3918311,0ed6bc5e-32d5-49b0-b44e-5678ce49aedd,8d1aefe9-9e7e-4ecf-b34d-f0ebd9477aab,be9770d8-ffe8-44c0-a024-68ef340b42a1
tch_20201031-130343_109,class_20201031-130343_109,2L38-2A2Z,77e7f661-2155-450d-a3c9-3ede05a125cd,5a3f03a8-f30b-408b-9eb5-1de48f40b869,3015ad50-8a41-493b-9d1c-8968bb722151,ebc46128-5a70-407c-b89a-24fbc1baff75,62cdd911-a038-4ec9-81d3-3e9767ce6ac4
tch_20201031-130343_110,class_20201031-130343_110,t872-mvgW,70deeeb8-a610-4785-a9b4-3f5fbff9e616,b61c1651-b96e-48db-aad4-770fd10b3358,78294b8c-1616-4985-894b-0cbf9d21c191,0b960ebb-ed44-4962-825e-dca7f1674069,755825f6-6808-4243-be34-0c92a4c36d90
tch_20201031-130343_111,class_20201031-130343_111,4rn8-Xe7t,47c4cd46-3915-4da7-b948-bc2675d2c3f2,2bff4bc6-bf13-4974-aef0-0fa359467797,9d2e5b52-9f5b-4a16-82e2-7fde4fa69a88,b22dbc4b-2d13-45be-b790-f740e8275a56,a658c3ec-25aa-441a-86e7-80c761be8c4c
tch_20201031-130343_112,class_20201031-130343_112,JtMH-zGEL,9f447e3d-c4a7-4d34-8645-bf1c10c23cfc,32917cef-e80f-418b-9460-ba627b2296b4,4b9eda5e-920e-4baf-bf1c-da5267f17424,19ba1f11-514e-41ab-baf5-c7cb24ca0c52,b08597eb-4aa7-4ea0-a24b-09a1e8130006
tch_20201031-130343_113,class_20201031-130343_113,b6qt-674U,3696ad6d-31e5-4dac-a74d-9a0bc8c10605,5f19f72f-8d61-4296-86d0-a4812b16515f,1099ed99-4a27-45db-81eb-2a108b339b50,560d9d89-b236-4ba1-b78d-ee5d0c238201,aeb5fd33-7f7b-445e-a840-0db0808e75ab
tch_20201031-130343_114,class_20201031-130343_114,bhw7-sp2G,0d785e94-7790-40d1-8a86-a6e873149f7f,369c698e-70a6-4ff2-8ff6-8898ef632c43,d8ceaed6-7a31-4ff4-a9e9-3136aa39c91c,74bee7bd-b39b-479a-b309-73709d2085ce,53e228c3-ac1c-42c8-a051-6959108a2d5a
tch_20201031-130343_115,class_20201031-130343_115,7qoy-CWxD,3f8a0ec5-e385-49f9-a626-f87ce1478861,591a58ed-2200-40b8-9495-59e1e2094aad,a027e6a3-ea35-4b81-b118-61c1e7090172,cba6fef0-efaa-4612-b5f5-a21c621fc139,8c92686b-12f4-4adb-8515-f2febf75aec6
tch_20201031-130343_116,class_20201031-130343_116,2wUz-RFfW,513f1b86-bfa7-4b53-94ad-09984a9b2a6d,af30f746-c913-4901-a49f-e482970417b7,7e85e5f7-cb70-43d2-ad51-782cdf253003,27173901-b57d-438a-a2cb-8882c63a44e9,15f1cf55-fa8f-40a9-b733-48e99867d70f
tch_20201031-130343_117,class_20201031-130343_117,Ddoa-4x6P,a8eb592d-94d5-47c1-a79e-de0ca4721b04,109ec212-aa87-40de-8720-d5befd940047,3fa73c27-1100-436b-b02d-41ab8105e822,2a5af5a5-2097-4199-86e5-94ab746547f5,b90420f4-a38b-48e6-aa8d-7efe56889ef0
tch_20201031-130343_118,class_20201031-130343_118,gBCD-6Q2Q,d61d9a36-9368-482f-b900-abe5c63fde89,37238a1b-839a-4be2-8440-91f059ea4d65,0a896623-36cb-4da9-aad6-af95d6c85977,27febc20-7c4f-4b6e-b63f-bf7eba74c0d8,045877e2-844a-475c-b74b-f4ef365e1297
tch_20201031-130343_119,class_20201031-130343_119,6yMi-qHsu,78cf3ac0-ac50-44fb-83f0-b718ed1f6b09,58982a60-d779-4114-897d-b5ba18ac3444,c94ccf4a-ca2c-4031-9c81-9cc6f8ae5a0f,a581c1f9-e2a7-477b-bc9f-7f013872bdf2,78008d94-e199-4ee5-ad00-dae41df283d2
tch_20201031-130343_120,class_20201031-130343_120,98HV-a8A8,ffe2203f-26f5-4ec9-adda-575b90a0d35a,bab86991-0829-451e-8b11-5da3602f3f6c,9c2b397f-04c4-455e-bfe5-8ccbfe10f5f5,4410a8aa-f35a-4d4f-b890-dbe09b0d231f,afdee00d-182b-4b0b-8313-d8e793f2a723
