extuserid,classcode,classid,invid,tchextuserid
t145_1661359569333_18,NG2B-ziev,2bd24027-2605-4537-b8e8-a67b9a63e6f1,d9e8b072-d123-4033-bc42-b5048b17182f,t245_20220824-220611_18
t145_1661359573560_20,eA8f-oyUx,f52be89f-7c4e-4907-b8aa-7bcf0f5d1351,2e3ca446-b26d-4028-8718-27433812f172,t245_20220824-220611_20
t145_1661359568208_23,XBU3-7Pfw,b3ad5932-29c1-4735-a513-d4ec800d6228,03c5e595-47ef-4cab-a9ef-cf6b569bf3e1,t245_20220824-220611_23
t145_1661359569186_29,zAzq-kT9A,78cea347-bd08-4073-9697-8c83ed3e47fa,e3c8a234-57ec-4c05-ba75-04ea5d80a5c0,t245_20220824-220611_29
t145_1661359575312_19,A3mK-PEi7,e6a18204-fefc-40e3-8c4c-ff6a57e66dc5,1405e03e-dc95-4c3b-8ecb-6330fcd88abe,t245_20220824-220611_19
t145_1661359573346_17,Kx4H-n3iD,371e6919-7fc1-41d9-a1e8-6544fa489e42,3bab65f1-6f84-4b56-9284-37b6ae43e0ba,t245_20220824-220611_17
t145_1661359580382_27,8fgb-t62G,37b0e121-260b-4e67-9340-e877aa260a49,74030008-da1f-46a4-ad23-e1e243ddf720,t245_20220824-220611_27
t145_1661359580811_21,Mi6V-x6R7,c4d3a4de-b7e5-4d71-9045-8be91d5431f9,bc6f190d-e01b-4eb2-8323-a87d90071bfe,t245_20220824-220611_21
t145_1661359582254_26,962c-xfEG,48e5620c-d82c-4b7c-aa5c-92ec193d521b,03d599bc-5e9c-4dc2-aa2d-f0a0e838d752,t245_20220824-220611_26
t145_1661359582530_28,b2e9-4zBK,953b30a9-a2de-4776-a402-2c75366a9e9c,4d2339e0-d2c2-4fc3-af5f-444ea614df29,t245_20220824-220611_28
t145_1661359583233_22,vQpL-UiBR,8f3e398e-a5ad-4ed5-8eea-fa6d192f01aa,27a28455-3cf4-4c73-a3b7-12f4d4806240,t245_20220824-220611_22
t145_1661359584833_18,NG2B-ziev,2bd24027-2605-4537-b8e8-a67b9a63e6f1,1ea7e909-a621-488e-9764-53274c71f449,t245_20220824-220611_18
t145_1661359585247_20,eA8f-oyUx,f52be89f-7c4e-4907-b8aa-7bcf0f5d1351,e5f06137-d18b-4d9a-9b8c-67881b9b60b4,t245_20220824-220611_20
t145_1661359586949_29,zAzq-kT9A,78cea347-bd08-4073-9697-8c83ed3e47fa,7dd3efab-f601-4371-9ccc-76c0ebc567a4,t245_20220824-220611_29
t145_1661359581288_25,e7tf-672D,daacc637-a2b1-4008-8065-49560f718267,a8aea928-912d-4618-89c8-584335847c5e,t245_20220824-220611_25
t145_1661359583522_24,7m2G-ajxq,f64e4928-e716-4a9b-b861-b282d47a5953,09c0c639-530e-4131-bc32-dbac82f6d84a,t245_20220824-220611_24
t145_1661359585975_23,XBU3-7Pfw,b3ad5932-29c1-4735-a513-d4ec800d6228,5e511431-915b-4c77-bdd8-d55a32188fba,t245_20220824-220611_23
t145_1661359592703_26,962c-xfEG,48e5620c-d82c-4b7c-aa5c-92ec193d521b,0d53249e-3fee-4762-aa05-edde4e357abf,t245_20220824-220611_26
t145_1661359587901_19,A3mK-PEi7,e6a18204-fefc-40e3-8c4c-ff6a57e66dc5,687f5cf4-0fcc-4ed5-aee3-fd2b45a62cb8,t245_20220824-220611_19
t145_1661359595280_30,DFdm-vRkP,c8f1f7d8-a53d-4b49-9067-37ae8cdc81f4,398eec0a-87d9-4e14-a987-802c03201cd1,t245_20220824-220611_30
t145_1661359590586_17,Kx4H-n3iD,371e6919-7fc1-41d9-a1e8-6544fa489e42,0717d853-1559-46e5-8a58-5805840f9e3d,t245_20220824-220611_17
t145_1661359596845_20,eA8f-oyUx,f52be89f-7c4e-4907-b8aa-7bcf0f5d1351,a174580e-c649-4ec6-acb5-3ab787d3051f,t245_20220824-220611_20
t145_1661359597022_29,zAzq-kT9A,78cea347-bd08-4073-9697-8c83ed3e47fa,f0532e52-eda0-46a7-995b-51d55d13c510,t245_20220824-220611_29
t145_1661359593127_28,b2e9-4zBK,953b30a9-a2de-4776-a402-2c75366a9e9c,22ebf1f3-1799-4554-8e0c-c6b516d5733d,t245_20220824-220611_28
t145_1661359591724_27,8fgb-t62G,37b0e121-260b-4e67-9340-e877aa260a49,2ca313ed-b5e2-4227-a06b-59bd48c06058,t245_20220824-220611_27
t145_1661359591889_21,Mi6V-x6R7,c4d3a4de-b7e5-4d71-9045-8be91d5431f9,37407d7b-2d87-4b51-b845-cc044ab55a32,t245_20220824-220611_21
t145_1661359596077_18,NG2B-ziev,2bd24027-2605-4537-b8e8-a67b9a63e6f1,3f5d6c22-abc6-4bca-97ab-27ba4709f483,t245_20220824-220611_18
t145_1661359594242_22,vQpL-UiBR,8f3e398e-a5ad-4ed5-8eea-fa6d192f01aa,a2171c56-5658-49f9-8a14-17c207cc637e,t245_20220824-220611_22
t145_1661359598902_25,e7tf-672D,daacc637-a2b1-4008-8065-49560f718267,b4104ecb-2140-4748-892c-f11d51de6c14,t245_20220824-220611_25
t145_1661359599616_24,7m2G-ajxq,f64e4928-e716-4a9b-b861-b282d47a5953,8b4dfd72-11ba-4adf-8436-64ef5398e12f,t245_20220824-220611_24
t145_1661359604422_19,A3mK-PEi7,e6a18204-fefc-40e3-8c4c-ff6a57e66dc5,292f1e04-e50d-4ac2-8621-2cde01d14b67,t245_20220824-220611_19
t145_1661359602528_23,XBU3-7Pfw,b3ad5932-29c1-4735-a513-d4ec800d6228,18736621-4048-4f86-b926-5338a4027137,t245_20220824-220611_23
t145_1661359607774_29,zAzq-kT9A,78cea347-bd08-4073-9697-8c83ed3e47fa,e91826af-2233-4f13-a898-ce4154035b97,t245_20220824-220611_29
t145_1661359607393_20,eA8f-oyUx,f52be89f-7c4e-4907-b8aa-7bcf0f5d1351,f730cbed-767b-413c-9a1c-7e1e14ba52e2,t245_20220824-220611_20
t145_1661359603653_26,962c-xfEG,48e5620c-d82c-4b7c-aa5c-92ec193d521b,2b7ec65b-28ea-4ed3-a99f-15b1dc908cc7,t245_20220824-220611_26
t145_1661359608263_28,b2e9-4zBK,953b30a9-a2de-4776-a402-2c75366a9e9c,363b4eaa-9d0f-4e6d-a038-d969f3737a4c,t245_20220824-220611_28
t145_1661359605653_30,DFdm-vRkP,c8f1f7d8-a53d-4b49-9067-37ae8cdc81f4,e72e177a-107a-4758-a335-df95f7345f1f,t245_20220824-220611_30
t145_1661359606742_17,Kx4H-n3iD,371e6919-7fc1-41d9-a1e8-6544fa489e42,38a66c76-949a-4475-bac5-782ed1422e55,t245_20220824-220611_17
t145_1661359608411_27,8fgb-t62G,37b0e121-260b-4e67-9340-e877aa260a49,e6efb7ec-cda5-43d4-b1f1-be4e56edb6d9,t245_20220824-220611_27
t145_1661359608661_18,NG2B-ziev,2bd24027-2605-4537-b8e8-a67b9a63e6f1,5864d589-06a3-46d3-8a26-1b8feb804550,t245_20220824-220611_18
t145_1661359611624_22,vQpL-UiBR,8f3e398e-a5ad-4ed5-8eea-fa6d192f01aa,808421fc-c13f-490f-8af3-1d8e60c5c95e,t245_20220824-220611_22
t145_1661359608644_21,Mi6V-x6R7,c4d3a4de-b7e5-4d71-9045-8be91d5431f9,7473880f-cf78-4f8c-903f-e79980daf0a8,t245_20220824-220611_21
t145_1661359614645_25,e7tf-672D,daacc637-a2b1-4008-8065-49560f718267,9f0eaa42-06c9-480a-b283-8bef77b900ca,t245_20220824-220611_25
t145_1661359619001_23,XBU3-7Pfw,b3ad5932-29c1-4735-a513-d4ec800d6228,20523c7e-753d-4929-b0af-1ed4fa687505,t245_20220824-220611_23
t145_1661359620772_20,eA8f-oyUx,f52be89f-7c4e-4907-b8aa-7bcf0f5d1351,3959b641-312d-4889-a79d-fdb8c22145bb,t245_20220824-220611_20
t145_1661359615331_24,7m2G-ajxq,f64e4928-e716-4a9b-b861-b282d47a5953,419f53a0-9587-401b-8e50-4ebe2d36632a,t245_20220824-220611_24
t145_1661359622141_30,DFdm-vRkP,c8f1f7d8-a53d-4b49-9067-37ae8cdc81f4,35428352-f99b-4882-8790-93b7d8ca4b07,t245_20220824-220611_30
t145_1661359619481_29,zAzq-kT9A,78cea347-bd08-4073-9697-8c83ed3e47fa,81035993-269a-45b0-bd3b-7fc55460c19f,t245_20220824-220611_29
t145_1661359626338_21,Mi6V-x6R7,c4d3a4de-b7e5-4d71-9045-8be91d5431f9,6c3147dd-78d9-43e9-af60-141a51400b41,t245_20220824-220611_21
t145_1661359618977_19,A3mK-PEi7,e6a18204-fefc-40e3-8c4c-ff6a57e66dc5,26260b81-4d93-4d15-bcab-77273d1bc8ae,t245_20220824-220611_19
t145_1661359621248_26,962c-xfEG,48e5620c-d82c-4b7c-aa5c-92ec193d521b,ce5a045b-ef3f-4cd2-aa0a-1d15f195f413,t245_20220824-220611_26
t145_1661359626292_22,vQpL-UiBR,8f3e398e-a5ad-4ed5-8eea-fa6d192f01aa,c1bb1780-15c4-4332-a639-ec3fcf561b8d,t245_20220824-220611_22
t145_1661359622117_28,b2e9-4zBK,953b30a9-a2de-4776-a402-2c75366a9e9c,7b380446-bea3-4540-8277-eed8d4c97af8,t245_20220824-220611_28
t145_1661359625165_27,8fgb-t62G,37b0e121-260b-4e67-9340-e877aa260a49,f179a7e8-3da8-45fe-8058-3adfcc3244e8,t245_20220824-220611_27
t145_1661359631227_20,eA8f-oyUx,f52be89f-7c4e-4907-b8aa-7bcf0f5d1351,221f57b1-6667-4706-8eb7-301650090088,t245_20220824-220611_20
t145_1661359627170_25,e7tf-672D,daacc637-a2b1-4008-8065-49560f718267,29ddd97a-6ba3-41ff-91e4-9e3da3dfa211,t245_20220824-220611_25
t145_1661359631830_24,7m2G-ajxq,f64e4928-e716-4a9b-b861-b282d47a5953,f7d23276-2a51-4791-9811-2726f8cb0d3b,t245_20220824-220611_24
t145_1661359630893_23,XBU3-7Pfw,b3ad5932-29c1-4735-a513-d4ec800d6228,1f7469c5-3b1d-43a0-8532-957b8cb6d4d0,t245_20220824-220611_23
t145_1661359636313_21,Mi6V-x6R7,c4d3a4de-b7e5-4d71-9045-8be91d5431f9,855eba2b-a580-44db-82f1-5049605d917c,t245_20220824-220611_21
t145_1661359632161_30,DFdm-vRkP,c8f1f7d8-a53d-4b49-9067-37ae8cdc81f4,de88c1ee-ea05-40c1-899a-2a4a9ac9d034,t245_20220824-220611_30
t145_1661359638405_22,vQpL-UiBR,8f3e398e-a5ad-4ed5-8eea-fa6d192f01aa,48f77bc2-206d-4002-9a1c-ebd64272d30a,t245_20220824-220611_22
t145_1661359636027_29,zAzq-kT9A,78cea347-bd08-4073-9697-8c83ed3e47fa,94cd3333-be55-4f53-9915-cd01fc896e13,t245_20220824-220611_29
t145_1661359639194_28,b2e9-4zBK,953b30a9-a2de-4776-a402-2c75366a9e9c,2a33211b-0bb7-4caa-ae2d-d4a77babe971,t245_20220824-220611_28
t145_1661359637473_26,962c-xfEG,48e5620c-d82c-4b7c-aa5c-92ec193d521b,ed3fd435-4af7-47be-a5f7-f0c5e733493b,t245_20220824-220611_26
t145_1661359636693_19,A3mK-PEi7,e6a18204-fefc-40e3-8c4c-ff6a57e66dc5,5b7fa733-24d0-490d-920d-f39ea8ce4680,t245_20220824-220611_19
t145_1661359644379_25,e7tf-672D,daacc637-a2b1-4008-8065-49560f718267,f001a781-6251-41a5-ad0e-f88aad387e77,t245_20220824-220611_25
t145_1661359642778_20,eA8f-oyUx,f52be89f-7c4e-4907-b8aa-7bcf0f5d1351,f4a41bf2-4e83-4d25-90a9-96450547cddd,t245_20220824-220611_20
t145_1661359639697_27,8fgb-t62G,37b0e121-260b-4e67-9340-e877aa260a49,139140e0-4691-46e3-acdd-1f94d3c78622,t245_20220824-220611_27
t145_1661359647591_21,Mi6V-x6R7,c4d3a4de-b7e5-4d71-9045-8be91d5431f9,dd4bb891-5c75-49cf-b0fe-d457894e7698,t245_20220824-220611_21
t145_1661359646915_24,7m2G-ajxq,f64e4928-e716-4a9b-b861-b282d47a5953,020b93e8-89cb-444c-ae4c-afbab577f190,t245_20220824-220611_24
t145_1661359648898_30,DFdm-vRkP,c8f1f7d8-a53d-4b49-9067-37ae8cdc81f4,d9e71883-0e02-4a76-b181-def82e5274bd,t245_20220824-220611_30
t145_1661359651188_28,b2e9-4zBK,953b30a9-a2de-4776-a402-2c75366a9e9c,4e0104a8-0fe3-4906-87ea-471740b30f9c,t245_20220824-220611_28
t145_1661359652270_26,962c-xfEG,48e5620c-d82c-4b7c-aa5c-92ec193d521b,0d45266f-6cc6-495c-b807-ab42bd64b1a3,t245_20220824-220611_26
t145_1661359650552_29,zAzq-kT9A,78cea347-bd08-4073-9697-8c83ed3e47fa,beba290e-d3ce-4a1f-8484-1cd50df28fbf,t245_20220824-220611_29
t145_1661359647570_23,XBU3-7Pfw,b3ad5932-29c1-4735-a513-d4ec800d6228,6b08293c-d051-40b3-9b67-e56afabed432,t245_20220824-220611_23
t145_1661359650262_22,vQpL-UiBR,8f3e398e-a5ad-4ed5-8eea-fa6d192f01aa,36c6e9e3-8133-4216-bcd8-f207449b7f96,t245_20220824-220611_22
t145_1661359654850_25,e7tf-672D,daacc637-a2b1-4008-8065-49560f718267,97a52d47-a734-4d57-90d7-76126dc02036,t245_20220824-220611_25
t145_1661359659238_24,7m2G-ajxq,f64e4928-e716-4a9b-b861-b282d47a5953,383352a7-d1dc-4c5e-8b90-3b97c9831d68,t245_20220824-220611_24
t145_1661359659370_30,DFdm-vRkP,c8f1f7d8-a53d-4b49-9067-37ae8cdc81f4,5b5725cc-ccd2-45cd-bf46-f324920cc4f4,t245_20220824-220611_30
t145_1661359662341_26,962c-xfEG,48e5620c-d82c-4b7c-aa5c-92ec193d521b,852cc342-6907-4fb5-9b00-ae17d4749db4,t245_20220824-220611_26
t145_1661359656989_27,8fgb-t62G,37b0e121-260b-4e67-9340-e877aa260a49,ff543414-13bc-47de-bc75-5acce59b2bd9,t245_20220824-220611_27
t145_1661359658030_21,Mi6V-x6R7,c4d3a4de-b7e5-4d71-9045-8be91d5431f9,f49e193b-98d4-4096-b9b9-5bd3b4237f57,t245_20220824-220611_21
t145_1661359665155_22,vQpL-UiBR,8f3e398e-a5ad-4ed5-8eea-fa6d192f01aa,3cdf60bc-fc62-496e-8fe9-c0e009032196,t245_20220824-220611_22
t145_1661359667159_25,e7tf-672D,daacc637-a2b1-4008-8065-49560f718267,e7e68e33-a9c0-4ed9-a66a-c0cad6de4df0,t245_20220824-220611_25
t145_1661359663761_23,XBU3-7Pfw,b3ad5932-29c1-4735-a513-d4ec800d6228,3d9a01ef-a319-44ac-b71a-af2684cf45a7,t245_20220824-220611_23
t145_1661359669533_24,7m2G-ajxq,f64e4928-e716-4a9b-b861-b282d47a5953,eef9410a-2cec-48bb-bc9c-c471bb81a8fe,t245_20220824-220611_24
t145_1661359662223_28,b2e9-4zBK,953b30a9-a2de-4776-a402-2c75366a9e9c,3d4d28ed-8069-499d-9364-3914a041198b,t245_20220824-220611_28
t145_1661359663310_29,zAzq-kT9A,78cea347-bd08-4073-9697-8c83ed3e47fa,4cfe376b-036b-46df-a5b0-1e3d092ce11b,t245_20220824-220611_29
t145_1661359673794_26,962c-xfEG,48e5620c-d82c-4b7c-aa5c-92ec193d521b,6122e051-d5ed-447a-81d0-f1c4d4356aad,t245_20220824-220611_26
t145_1661359673876_27,8fgb-t62G,37b0e121-260b-4e67-9340-e877aa260a49,085f7b57-f65b-4825-ac41-918bbce0653f,t245_20220824-220611_27
t145_1661359674346_21,Mi6V-x6R7,c4d3a4de-b7e5-4d71-9045-8be91d5431f9,57aafa51-c14c-4b82-8800-760585c80c22,t245_20220824-220611_21
t145_1661359677800_22,vQpL-UiBR,8f3e398e-a5ad-4ed5-8eea-fa6d192f01aa,1c9a0aff-33a5-4bb1-8288-f5e0262a0689,t245_20220824-220611_22
t145_1661359673716_30,DFdm-vRkP,c8f1f7d8-a53d-4b49-9067-37ae8cdc81f4,d67eddad-62d2-4542-abbb-d46bcca1ed0c,t245_20220824-220611_30
t145_1661359679927_23,XBU3-7Pfw,b3ad5932-29c1-4735-a513-d4ec800d6228,95c86d2f-4149-49e6-a6a0-7db314515c7a,t245_20220824-220611_23
t145_1661359679976_24,7m2G-ajxq,f64e4928-e716-4a9b-b861-b282d47a5953,d9977052-c96e-43a4-86ed-80651b4289e2,t245_20220824-220611_24
t145_1661359681226_29,zAzq-kT9A,78cea347-bd08-4073-9697-8c83ed3e47fa,c809213c-663f-4450-b32d-927df672a295,t245_20220824-220611_29
t145_1661359684712_26,962c-xfEG,48e5620c-d82c-4b7c-aa5c-92ec193d521b,8778d2ba-d4ca-4c1a-9f1b-b1bb9a9a9595,t245_20220824-220611_26
t145_1661359680908_28,b2e9-4zBK,953b30a9-a2de-4776-a402-2c75366a9e9c,26f8c5d9-b491-4a90-93d9-7dd35d552617,t245_20220824-220611_28
t145_1661359679620_25,e7tf-672D,daacc637-a2b1-4008-8065-49560f718267,f1c4541f-0a78-4407-99e8-fe78b77ae74a,t245_20220824-220611_25
t145_1661359691314_22,vQpL-UiBR,8f3e398e-a5ad-4ed5-8eea-fa6d192f01aa,9a011bf7-2670-4d50-9d2e-8d4fe52fecbe,t245_20220824-220611_22
t145_1661359693964_24,7m2G-ajxq,f64e4928-e716-4a9b-b861-b282d47a5953,69b3cd41-1519-453d-89a6-6c9477b55baa,t245_20220824-220611_24
t145_1661359688416_27,8fgb-t62G,37b0e121-260b-4e67-9340-e877aa260a49,2de5df63-9915-4548-9802-18fbc2900058,t245_20220824-220611_27
t145_1661359691773_30,DFdm-vRkP,c8f1f7d8-a53d-4b49-9067-37ae8cdc81f4,086b1aef-e811-4d7f-88b4-5082d4f283c6,t245_20220824-220611_30
t145_1661359694013_29,zAzq-kT9A,78cea347-bd08-4073-9697-8c83ed3e47fa,9a700f54-902d-4007-98d2-9cf585c91c5a,t245_20220824-220611_29
t145_1661359695353_26,962c-xfEG,48e5620c-d82c-4b7c-aa5c-92ec193d521b,b2e2f3fc-5a57-4c0a-801c-31e17fab5828,t245_20220824-220611_26
t145_1661359693528_23,XBU3-7Pfw,b3ad5932-29c1-4735-a513-d4ec800d6228,4b363ad6-0a02-4d8d-87c8-3294f4245a2e,t245_20220824-220611_23
t145_1661359695998_28,b2e9-4zBK,953b30a9-a2de-4776-a402-2c75366a9e9c,683eb773-c1b1-43c0-aa2d-fe0e7da7de6f,t245_20220824-220611_28
t145_1661359696908_25,e7tf-672D,daacc637-a2b1-4008-8065-49560f718267,74b62ee7-2d1a-4e8e-aef6-bab2a3d640fd,t245_20220824-220611_25
t145_1661359705003_30,DFdm-vRkP,c8f1f7d8-a53d-4b49-9067-37ae8cdc81f4,7b1c5c35-b039-497c-89da-c8724b02a8bf,t245_20220824-220611_30
t145_1661359706285_29,zAzq-kT9A,78cea347-bd08-4073-9697-8c83ed3e47fa,ea4b0ef3-d367-4c54-9344-c58af702092a,t245_20220824-220611_29
t145_1661359704665_27,8fgb-t62G,37b0e121-260b-4e67-9340-e877aa260a49,4c634402-4c5c-4794-801d-a088e4a502f0,t245_20220824-220611_27
t145_1661359704415_24,7m2G-ajxq,f64e4928-e716-4a9b-b861-b282d47a5953,6c4e1c8b-5c1f-4daf-9171-84c17bd5e064,t245_20220824-220611_24
t145_1661359707189_26,962c-xfEG,48e5620c-d82c-4b7c-aa5c-92ec193d521b,7664bc1b-f4ae-4e96-aa54-742c31591344,t245_20220824-220611_26
t145_1661359711880_28,b2e9-4zBK,953b30a9-a2de-4776-a402-2c75366a9e9c,51882835-9314-4fc5-99b2-696d0e5593bd,t245_20220824-220611_28
t145_1661359711196_23,XBU3-7Pfw,b3ad5932-29c1-4735-a513-d4ec800d6228,86ecdeaf-80ec-48f8-a8d1-c5cec10e37e3,t245_20220824-220611_23
t145_1661359713116_25,e7tf-672D,daacc637-a2b1-4008-8065-49560f718267,0a2abc26-1a9f-43f0-967c-e1c2ddce7101,t245_20220824-220611_25
t145_1661359719023_30,DFdm-vRkP,c8f1f7d8-a53d-4b49-9067-37ae8cdc81f4,98f4c333-e565-4c45-b8af-000e76d8f974,t245_20220824-220611_30
t145_1661359721452_27,8fgb-t62G,37b0e121-260b-4e67-9340-e877aa260a49,bc0e7822-d5a8-4b4b-9040-98e7155d3a65,t245_20220824-220611_27
t145_1661359719363_29,zAzq-kT9A,78cea347-bd08-4073-9697-8c83ed3e47fa,b7e71103-8202-42da-b9c8-2786c10cf150,t245_20220824-220611_29
t145_1661359724993_26,962c-xfEG,48e5620c-d82c-4b7c-aa5c-92ec193d521b,63732b48-02fe-44e3-b8cd-9f93de102b09,t245_20220824-220611_26
t145_1661359722194_24,7m2G-ajxq,f64e4928-e716-4a9b-b861-b282d47a5953,d2c9f1fe-1f38-4ada-8310-1e9dc4bdc842,t245_20220824-220611_24
t145_1661359728113_23,XBU3-7Pfw,b3ad5932-29c1-4735-a513-d4ec800d6228,6c8a7187-4eb0-415f-8ee6-a7f3f7055cc5,t245_20220824-220611_23
t145_1661359727913_28,b2e9-4zBK,953b30a9-a2de-4776-a402-2c75366a9e9c,71ce98f9-16dd-4ede-8ffe-c7cccf199cf0,t245_20220824-220611_28
t145_1661359728455_25,e7tf-672D,daacc637-a2b1-4008-8065-49560f718267,c4e0e794-201f-46cc-a1a1-389aea7e9b7d,t245_20220824-220611_25
t145_1661359731176_30,DFdm-vRkP,c8f1f7d8-a53d-4b49-9067-37ae8cdc81f4,8d9d5ec2-63ee-4a2f-b7ea-65af3165cacf,t245_20220824-220611_30
t145_1661359736341_27,8fgb-t62G,37b0e121-260b-4e67-9340-e877aa260a49,5cc3176e-6cb5-48c5-897c-c5d9a6838a4b,t245_20220824-220611_27
t145_1661359736656_29,zAzq-kT9A,78cea347-bd08-4073-9697-8c83ed3e47fa,46733df4-9ca4-4989-9648-7c947e2e1957,t245_20220824-220611_29
t145_1661359739921_23,XBU3-7Pfw,b3ad5932-29c1-4735-a513-d4ec800d6228,b48a2037-30e9-470b-b999-5bddda694e07,t245_20220824-220611_23
t145_1661359736728_26,962c-xfEG,48e5620c-d82c-4b7c-aa5c-92ec193d521b,f565a9cc-ff4b-48f4-87ac-63ef55b9b554,t245_20220824-220611_26
t145_1661359737463_24,7m2G-ajxq,f64e4928-e716-4a9b-b861-b282d47a5953,b2dce074-18db-49ba-84e2-814d6ab54d49,t245_20220824-220611_24
t145_1661359743139_28,b2e9-4zBK,953b30a9-a2de-4776-a402-2c75366a9e9c,80a024aa-11c4-4847-a354-f12e433d8b65,t245_20220824-220611_28
t145_1661359747555_30,DFdm-vRkP,c8f1f7d8-a53d-4b49-9067-37ae8cdc81f4,71a731f5-1f01-4816-86eb-025bd487ff97,t245_20220824-220611_30
t145_1661359750115_27,8fgb-t62G,37b0e121-260b-4e67-9340-e877aa260a49,349a2ce0-493f-4151-ae04-2d39f8a0b463,t245_20220824-220611_27
t145_1661359746063_25,e7tf-672D,daacc637-a2b1-4008-8065-49560f718267,f1875804-efdf-46ed-91ba-7fe59577e696,t245_20220824-220611_25
t145_1661359750116_29,zAzq-kT9A,78cea347-bd08-4073-9697-8c83ed3e47fa,c0930ffa-caca-4d14-9bfb-ed87a5e0e2bb,t245_20220824-220611_29
t145_1661359753770_26,962c-xfEG,48e5620c-d82c-4b7c-aa5c-92ec193d521b,e64d7ea9-5661-4c15-abbc-76f3a00679ce,t245_20220824-220611_26
t145_1661359760404_30,DFdm-vRkP,c8f1f7d8-a53d-4b49-9067-37ae8cdc81f4,0220bd0d-995c-467f-9717-37924135d5a5,t245_20220824-220611_30
