tchextid,stduuid,stdextid,groupid
tch_20220801-133814_3,669bf8af-de45-41fb-a664-917bdf91d7e1,std_1659341539881_3,66e69ef0-e059-4104-ae69-7d0e097b2220
tch_20220801-133814_3,a8f75de8-e7ce-45e9-b6ce-2c147fc6458b,std_1659341568860_3,66e69ef0-e059-4104-ae69-7d0e097b2220
tch_20220801-133814_2,e0aeeb0e-304d-471c-94b3-4accc38ff470,std_1659341817065_2,40f9cdb9-e4d3-4da9-a94f-2912d8dfdcb9
tch_20220801-133814_2,56b2120b-d1c4-4b22-b844-652ea7491b46,std_1659341845917_2,40f9cdb9-e4d3-4da9-a94f-2912d8dfdcb9
tch_20220801-133814_2,5953b391-7587-433d-8d59-c1faab5cd5e9,std_1659341870617_2,40f9cdb9-e4d3-4da9-a94f-2912d8dfdcb9
tch_20220801-133814_2,321e98d4-a481-4d20-8c9f-b605f79339f2,std_1659341898010_2,40f9cdb9-e4d3-4da9-a94f-2912d8dfdcb9
tch_20220801-133814_3,6da27a97-1b9e-48c9-af8b-2a64d4091634,std_1659341620376_3,98ede581-c5cb-414f-b1ae-b25b7d6ff160
tch_20220801-133814_3,17b75b2e-a96d-4b05-bf28-4395162cdab1,std_1659341643731_3,98ede581-c5cb-414f-b1ae-b25b7d6ff160
tch_20220801-133814_3,a459b971-5ad1-4928-a30d-d1605e2f5337,std_1659341671159_3,98ede581-c5cb-414f-b1ae-b25b7d6ff160
tch_20220801-133814_3,78009416-993a-4d3e-8863-fedb13d590e3,std_1659341696628_3,98ede581-c5cb-414f-b1ae-b25b7d6ff160
tch_20220801-133814_4,f8071b7b-d48d-4d23-a044-41c3d6a0ac03,std_1659341529135_4,70bc8b12-1f60-4872-9c48-fd912f6ad081
tch_20220801-133814_4,69a8ef62-334f-47f1-b80d-68ff121c1000,std_1659341559857_4,70bc8b12-1f60-4872-9c48-fd912f6ad081
tch_20220801-133814_4,eed9cbe8-3df7-4c7e-b915-4e43926196eb,std_1659341588520_4,70bc8b12-1f60-4872-9c48-fd912f6ad081
tch_20220801-133814_3,9f08c1b8-af76-4041-b0a2-05b4a2f57a63,std_1659341754408_3,ebf81b98-d35d-44d4-9291-c82b30d9d8c8
tch_20220801-133814_4,836d58f9-3c81-4303-adae-ecccc1a81cbd,std_1659341611610_4,70bc8b12-1f60-4872-9c48-fd912f6ad081
tch_20220801-133814_3,097e5bfe-8179-42e4-a46a-7b7813d69279,std_1659341780308_3,ebf81b98-d35d-44d4-9291-c82b30d9d8c8
tch_20220801-133814_3,dad4a467-144c-46db-90d9-d434def89968,std_1659341808665_3,ebf81b98-d35d-44d4-9291-c82b30d9d8c8
tch_20220801-133814_3,9100a829-05db-408d-b8b6-66ad7cc0bb41,std_1659341833412_3,ebf81b98-d35d-44d4-9291-c82b30d9d8c8
tch_20220801-133814_4,8700efd9-9412-4aa4-8866-136df546014d,std_1659341667272_4,e7a25e1a-09ca-4480-b7f2-d2693f4d0d58
tch_20220801-133814_4,56513d78-6225-44de-9bff-09fa7bd31763,std_1659341691720_4,e7a25e1a-09ca-4480-b7f2-d2693f4d0d58
tch_20220801-133814_3,be12c0ca-7076-4557-9c4e-466a5a1e9d00,std_1659341886275_3,c99e0e4b-2a8d-4d52-a11d-8c604f3ea278
tch_20220801-133814_4,527da836-b976-45d9-a736-8a93361aa731,std_1659341720510_4,e7a25e1a-09ca-4480-b7f2-d2693f4d0d58
tch_20220801-133814_3,26e82dd3-30cd-42da-b6b3-b2d4190e7116,std_1659341915087_3,c99e0e4b-2a8d-4d52-a11d-8c604f3ea278
tch_20220801-133814_4,c680dbcd-02a1-4492-a865-a4aebd84b664,std_1659341748406_4,e7a25e1a-09ca-4480-b7f2-d2693f4d0d58
tch_20220801-133814_3,cd2a9d04-4571-4563-8959-63d9261925b9,std_1659341941198_3,c99e0e4b-2a8d-4d52-a11d-8c604f3ea278
tch_20220801-133814_3,b1279b2a-3bac-4e71-a593-7af846508ef8,std_1659341966223_3,c99e0e4b-2a8d-4d52-a11d-8c604f3ea278
tch_20220801-133814_5,118073e9-04aa-428f-a409-3fd5ab520d9c,std_1659341577154_5,53fc31fb-bc98-4434-984f-f513d51c300a
tch_20220801-133814_5,2e6c4556-4bc8-42a2-80b3-ac6ce2bc94c7,std_1659341605165_5,53fc31fb-bc98-4434-984f-f513d51c300a
tch_20220801-133814_4,3ea06e85-c985-4218-80cd-e6c68010f9fb,std_1659341799527_4,7df319d6-dc22-4e54-9010-3a431783bf35
tch_20220801-133814_5,767508d6-55a6-4a9c-b490-1b5dd8cef4b0,std_1659341635175_5,53fc31fb-bc98-4434-984f-f513d51c300a
tch_20220801-133814_5,9b73aab5-b96b-4d04-bbd8-1d7977816fed,std_1659341663371_5,53fc31fb-bc98-4434-984f-f513d51c300a
tch_20220801-133814_4,62bc5a7b-4feb-439a-8c2a-8499e80c2753,std_1659341825761_4,7df319d6-dc22-4e54-9010-3a431783bf35
tch_20220801-133814_4,9bd51a66-ba53-44a5-8c99-8c812b9c343d,std_1659341852869_4,7df319d6-dc22-4e54-9010-3a431783bf35
tch_20220801-133814_4,e8fb4f9d-cd1f-4196-8660-5cb9f2d02bde,std_1659341882416_4,7df319d6-dc22-4e54-9010-3a431783bf35
tch_20220801-133814_5,f28baa8f-b7ef-472a-b64e-330d2ce2ce1e,std_1659341715816_5,a78b30dd-90a9-48af-a479-5fe283ce0a0f
tch_20220801-133814_5,fbf5e74b-f197-4ebd-8e03-d29227261a4e,std_1659341743800_5,a78b30dd-90a9-48af-a479-5fe283ce0a0f
tch_20220801-133814_4,48e097ed-ed05-4a85-9e02-e0f1e05c1a85,std_1659341934301_4,44884031-0cdc-4ac4-af74-05e113dab3f7
tch_20220801-133814_5,63ba2245-be9f-42db-90c6-c2bf32b6f08b,std_1659341767453_5,a78b30dd-90a9-48af-a479-5fe283ce0a0f
tch_20220801-133814_4,2c0ca8e2-8e69-44d1-88c3-12b656afb6c2,std_1659341959671_4,44884031-0cdc-4ac4-af74-05e113dab3f7
tch_20220801-133814_5,bbf75837-8fbb-4147-b610-c72341cb4327,std_1659341795970_5,a78b30dd-90a9-48af-a479-5fe283ce0a0f
tch_20220801-133814_4,adb24fd9-91aa-4a1c-a174-b779b305092c,std_1659341983719_4,44884031-0cdc-4ac4-af74-05e113dab3f7
tch_20220801-133814_6,37e22862-4413-450c-8110-f5dc750d7665,std_1659341624429_6,ce135b56-9377-42ae-86cf-3c55c4404105
tch_20220801-133814_4,0e0ec179-9a1c-432c-acf7-c9b32ce0b15b,std_1659342009609_4,44884031-0cdc-4ac4-af74-05e113dab3f7
tch_20220801-133814_6,a5ed90f6-5ac4-4707-9439-51d935c9bd68,std_1659341649902_6,ce135b56-9377-42ae-86cf-3c55c4404105
tch_20220801-133814_6,7d0b2a97-02ce-4c4f-8ef5-9a40ac680719,std_1659341676262_6,ce135b56-9377-42ae-86cf-3c55c4404105
tch_20220801-133814_6,08890060-16b2-4971-9e13-53d57f72ca8c,std_1659341705910_6,ce135b56-9377-42ae-86cf-3c55c4404105
tch_20220801-133814_5,e0cc36be-1ce8-4e51-a3a3-5c8b3802f99f,std_1659341850275_5,fe7cdc9c-7815-4672-bb66-49dc3ce57df8
tch_20220801-133814_5,3b36312b-6376-4f3b-acb2-4c5d355549b2,std_1659341875450_5,fe7cdc9c-7815-4672-bb66-49dc3ce57df8
tch_20220801-133814_5,1162ff56-87ba-4a1b-a73f-3dd9816678a7,std_1659341901471_5,fe7cdc9c-7815-4672-bb66-49dc3ce57df8
tch_20220801-133814_5,4de8c531-727b-458a-ab0b-2b93e2607e08,std_1659341927399_5,fe7cdc9c-7815-4672-bb66-49dc3ce57df8
tch_20220801-133814_6,937e01fb-0a7c-43e4-8353-4d3af4c8ae27,std_1659341759574_6,66e06a0e-5843-4f26-93b0-eb251b48d522
tch_20220801-133814_6,8ddcadca-9dd5-4367-b3cb-9529a4c41ffa,std_1659341786769_6,66e06a0e-5843-4f26-93b0-eb251b48d522
tch_20220801-133814_6,2d99bb91-755a-4d69-9c7c-0951a1eedd45,std_1659341816579_6,66e06a0e-5843-4f26-93b0-eb251b48d522
tch_20220801-133814_6,b25063c2-301c-422a-83ac-c639ed8440ed,std_1659341842962_6,66e06a0e-5843-4f26-93b0-eb251b48d522
tch_20220801-133814_5,c8428216-4175-437b-99f7-311d8ea8fc28,std_1659341976627_5,295244d8-f408-4c1e-911f-372411f7cbf7
tch_20220801-133814_5,671273e7-b303-4007-ab80-5dd4b32188e8,std_1659342002904_5,295244d8-f408-4c1e-911f-372411f7cbf7
tch_20220801-133814_5,22597d96-4304-4064-88cd-9799e2602850,std_1659342029443_5,295244d8-f408-4c1e-911f-372411f7cbf7
tch_20220801-133814_5,3b3841d3-df0c-4b1b-959b-5b88b7e2cc38,std_1659342056875_5,295244d8-f408-4c1e-911f-372411f7cbf7
tch_20220801-133814_6,941534c5-5617-47ec-9d6e-d883476e0185,std_1659341893175_6,219e10ee-581d-42b0-b574-f6745f510a70
tch_20220801-133814_7,2f6862c2-8b5d-428b-b64b-88555ab517fc,std_1659341679046_7,a06287fe-b439-4f36-80ef-45e54b998364
tch_20220801-133814_6,3915bd08-f8b3-4aa6-a881-0750f7a406ba,std_1659341917512_6,219e10ee-581d-42b0-b574-f6745f510a70
tch_20220801-133814_7,94d5d8a9-8a06-4f93-a313-a835a6c5707a,std_1659341705807_7,a06287fe-b439-4f36-80ef-45e54b998364
tch_20220801-133814_6,3cc5bf3e-e9f9-4bcc-b58e-c6951bddeeb3,std_1659341940211_6,219e10ee-581d-42b0-b574-f6745f510a70
tch_20220801-133814_7,d49bade1-a40d-45c1-ac0c-d69d385a1fc1,std_1659341736110_7,a06287fe-b439-4f36-80ef-45e54b998364
tch_20220801-133814_6,412b61f7-c91d-4fe9-8c65-c36510376bf0,std_1659341969136_6,219e10ee-581d-42b0-b574-f6745f510a70
tch_20220801-133814_7,00c0caf6-6d00-4ba9-8a5a-0586241ac454,std_1659341760295_7,a06287fe-b439-4f36-80ef-45e54b998364
tch_20220801-133814_6,691ce6ba-8c89-4508-86d9-9b97ec7c91b4,std_1659342022265_6,f2b27cd0-c4f6-4924-ab5a-cbfbd0e37c5f
tch_20220801-133814_7,6579256f-5b3b-4e20-a330-491e3e21f878,std_1659341808883_7,c89ceacd-8b2b-4085-b67d-76154e7b413b
tch_20220801-133814_6,5d907b4b-4ada-4f17-bfb7-b5c4fae6925d,std_1659342046551_6,f2b27cd0-c4f6-4924-ab5a-cbfbd0e37c5f
tch_20220801-133814_7,199a9dea-0d11-4033-bf82-b14b23cd8dbb,std_1659341838839_7,c89ceacd-8b2b-4085-b67d-76154e7b413b
tch_20220801-133814_6,fdce13e5-82db-44cc-938f-64204eeb6512,std_1659342071287_6,f2b27cd0-c4f6-4924-ab5a-cbfbd0e37c5f
tch_20220801-133814_7,5e6b5f63-5ac6-4d1a-9dc4-260d0acfeb50,std_1659341862901_7,c89ceacd-8b2b-4085-b67d-76154e7b413b
tch_20220801-133814_6,1694e105-07b4-460c-833c-b8e8e88dcde1,std_1659342097058_6,f2b27cd0-c4f6-4924-ab5a-cbfbd0e37c5f
tch_20220801-133814_7,a91025b1-59bf-410a-8728-5f1abf0075ab,std_1659341892443_7,c89ceacd-8b2b-4085-b67d-76154e7b413b
tch_20220801-133814_8,4e6cfdae-1471-436d-851f-35e402338877,std_1659341723997_8,042ec375-0c81-46c2-b851-e9d36d56c314
tch_20220801-133814_8,37daee9e-0649-4a18-9cdf-f0abf2bd0737,std_1659341750962_8,042ec375-0c81-46c2-b851-e9d36d56c314
tch_20220801-133814_8,58943e3d-0efb-4b4e-80f4-206de6871fa0,std_1659341775198_8,042ec375-0c81-46c2-b851-e9d36d56c314
tch_20220801-133814_7,26478759-6703-464b-bf9f-2d5eb27c131d,std_1659341946574_7,22507bac-785e-46f8-b66f-86dc9950700f
tch_20220801-133814_8,a739fa7f-55f2-40c1-884f-344a0998034d,std_1659341799240_8,042ec375-0c81-46c2-b851-e9d36d56c314
tch_20220801-133814_7,c58fe37b-bf92-4d0d-b551-93a0d2e5a9b9,std_1659341969015_7,22507bac-785e-46f8-b66f-86dc9950700f
tch_20220801-133814_7,0e1dcf86-b914-4ec4-b7d7-b45b2e4084c7,std_1659341994742_7,22507bac-785e-46f8-b66f-86dc9950700f
tch_20220801-133814_7,0e271046-a42e-4720-bf4c-3cb5952241b8,std_1659342018774_7,22507bac-785e-46f8-b66f-86dc9950700f
tch_20220801-133814_8,8a3c9b01-2388-4b1a-bd0c-cf5f2b286f40,std_1659341848574_8,50eef9d9-c0dd-43d6-9990-430c861ca4c5
tch_20220801-133814_8,ab68002c-8f00-4985-a1a7-2ba3b95d05ec,std_1659341872949_8,50eef9d9-c0dd-43d6-9990-430c861ca4c5
tch_20220801-133814_8,c6de57ec-aa1d-476c-8aa7-731b418ccaef,std_1659341898758_8,50eef9d9-c0dd-43d6-9990-430c861ca4c5
tch_20220801-133814_7,9d02d162-0ee7-4f6d-8f8f-2b8957d921eb,std_1659342075530_7,d6458e3e-1b48-4974-a0eb-e73e513a1673
tch_20220801-133814_8,4684ed5c-849a-46cf-bae7-31e3d3a37fa8,std_1659341926336_8,50eef9d9-c0dd-43d6-9990-430c861ca4c5
tch_20220801-133814_7,c910c8b7-8e46-4577-92f5-20ac1a1ae98f,std_1659342100601_7,d6458e3e-1b48-4974-a0eb-e73e513a1673
tch_20220801-133814_7,553ea727-d321-45a3-9e67-f7a0de9aaa4e,std_1659342128209_7,d6458e3e-1b48-4974-a0eb-e73e513a1673
tch_20220801-133814_7,7da5e4c2-c933-4a0d-a8e2-c732972bf7a8,std_1659342152991_7,d6458e3e-1b48-4974-a0eb-e73e513a1673
tch_20220801-133814_8,4669c763-3156-470c-8786-973fe472f16f,std_1659341984166_8,c0c34534-6df4-425e-b77b-9b6041ee0fcd
tch_20220801-133814_8,cddd0c87-f6df-4f5d-a4d3-470ba3361874,std_1659342010169_8,c0c34534-6df4-425e-b77b-9b6041ee0fcd
tch_20220801-133814_8,2946df66-380d-4fa5-9f2f-d0c22052077f,std_1659342037744_8,c0c34534-6df4-425e-b77b-9b6041ee0fcd
tch_20220801-133814_9,f4418a7c-342d-4146-a58d-4d73d5995f84,std_1659341781640_9,14816ffd-b9e6-47e8-be20-4e571e23f26f
tch_20220801-133814_8,de4b1c6a-b90e-4891-af07-ef85ca61b690,std_1659342061549_8,c0c34534-6df4-425e-b77b-9b6041ee0fcd
tch_20220801-133814_9,ae4ff098-9317-46f6-8fb2-f4819a73e9c0,std_1659341808177_9,14816ffd-b9e6-47e8-be20-4e571e23f26f
tch_20220801-133814_9,ff7dc126-4944-41d5-9121-3c51ad15408c,std_1659341830682_9,14816ffd-b9e6-47e8-be20-4e571e23f26f
tch_20220801-133814_9,6bbd698f-7350-4717-9066-c4c99a269026,std_1659341858686_9,14816ffd-b9e6-47e8-be20-4e571e23f26f
tch_20220801-133814_8,66672d19-f82f-4d50-947a-b27e711501be,std_1659342116342_8,6f634d09-b2b3-4c6c-9d28-df395cf2174f
tch_20220801-133814_8,199c04ba-5dda-4c3a-aec7-64ba52340736,std_1659342141735_8,6f634d09-b2b3-4c6c-9d28-df395cf2174f
tch_20220801-133814_9,4cccfc84-00d0-4f96-a480-e0d592b9e1a5,std_1659341908442_9,c085097c-cfeb-4dca-83da-29370ac37474
tch_20220801-133814_8,dd4749a7-00b9-4e83-946b-8dd8e1dbed4a,std_1659342171041_8,6f634d09-b2b3-4c6c-9d28-df395cf2174f
tch_20220801-133814_9,539b3acc-e6ef-4264-8b6c-0c99180a3b6e,std_1659341935317_9,c085097c-cfeb-4dca-83da-29370ac37474
tch_20220801-133814_8,7f3a14be-37f2-4226-af7b-b3b021078c6c,std_1659342195898_8,6f634d09-b2b3-4c6c-9d28-df395cf2174f
tch_20220801-133814_9,95e0c3f6-1498-48ca-bf41-73ca17e3ad38,std_1659341961490_9,c085097c-cfeb-4dca-83da-29370ac37474
tch_20220801-133814_9,84f9b766-127f-454a-88f5-c96aaef887f9,std_1659341986651_9,c085097c-cfeb-4dca-83da-29370ac37474
tch_20220801-133814_9,0ba882b2-159c-481f-b6a4-e771bf39f7d9,std_1659342037476_9,e309256f-95f4-4d76-a2d3-6d19b9615478
tch_20220801-133814_9,9844979f-cb39-4630-9a74-880a2c82ccd0,std_1659342061856_9,e309256f-95f4-4d76-a2d3-6d19b9615478
tch_20220801-133814_9,88ec34ec-191e-4567-8c95-048157add873,std_1659342089153_9,e309256f-95f4-4d76-a2d3-6d19b9615478
tch_20220801-133814_9,f737383e-a4fd-45a9-b589-b6dd2bc4bfec,std_1659342117603_9,e309256f-95f4-4d76-a2d3-6d19b9615478
tch_20220801-133814_10,e613bb35-8b70-410b-87b1-2627eb96ec0c,std_1659341830970_10,f4c70253-9875-4239-8d61-364a7db90b84
tch_20220801-133814_10,3260ddcb-26cd-4be1-948c-9eee4c9dfe19,std_1659341859346_10,f4c70253-9875-4239-8d61-364a7db90b84
tch_20220801-133814_10,6b6536c1-d60c-4e92-b0cc-396077a7fe27,std_1659341886480_10,f4c70253-9875-4239-8d61-364a7db90b84
tch_20220801-133814_10,65f18884-b6e3-471a-921b-beecf9282257,std_1659341913902_10,f4c70253-9875-4239-8d61-364a7db90b84
tch_20220801-133814_9,9435556a-4ef9-4fba-bbdf-f22df9078062,std_1659342172193_9,de899121-3197-4bec-8700-b0fa07b4a068
tch_20220801-133814_9,1731a89c-06a4-4758-886a-ef05d7e5625a,std_1659342198323_9,de899121-3197-4bec-8700-b0fa07b4a068
tch_20220801-133814_9,2cf1f114-c7fe-4344-860e-def8d65c114d,std_1659342227622_9,de899121-3197-4bec-8700-b0fa07b4a068
tch_20220801-133814_9,69eaa7ac-9256-4619-a460-fbe68a9a1106,std_1659342250203_9,de899121-3197-4bec-8700-b0fa07b4a068
tch_20220801-133814_10,e52ae10e-bf8f-4002-8a46-6eee2ad2a866,std_1659341966512_10,2ba47212-5781-4228-a2af-c44973a09f8c
tch_20220801-133814_10,b059d4a4-3a70-4bdd-aa07-aa3162bfa89c,std_1659341993406_10,2ba47212-5781-4228-a2af-c44973a09f8c
tch_20220801-133814_10,cc03acb6-a79a-4b41-ae17-6e83ffe85630,std_1659342018821_10,2ba47212-5781-4228-a2af-c44973a09f8c
tch_20220801-133814_10,b6cc0923-2359-4e0b-9934-1dec527d99bf,std_1659342044495_10,2ba47212-5781-4228-a2af-c44973a09f8c
tch_20220801-133814_11,0c5661bd-1836-4b58-a6ff-d913c0778c98,std_1659341877155_11,1eb60b5e-9cf4-4838-ad50-5a148a9cffd6
tch_20220801-133814_11,0c6ab4a6-48c8-4079-8d38-51a9ffd8f561,std_1659341906558_11,1eb60b5e-9cf4-4838-ad50-5a148a9cffd6
tch_20220801-133814_11,9bc770d2-71d9-404c-8666-4de47319c916,std_1659341936320_11,1eb60b5e-9cf4-4838-ad50-5a148a9cffd6
tch_20220801-133814_11,9d977b6a-d74b-4a25-8d17-e35e738a9a5f,std_1659341964457_11,1eb60b5e-9cf4-4838-ad50-5a148a9cffd6
tch_20220801-133814_10,6e9275ef-dd74-4bd4-848f-54e99f207a26,std_1659342098867_10,d735075a-3eb1-4f4d-a8c0-4eefc648d271
tch_20220801-133814_10,d76c9116-a2ed-426f-a890-ee6301a160fc,std_1659342123801_10,d735075a-3eb1-4f4d-a8c0-4eefc648d271
tch_20220801-133814_10,a4ce6e0f-dcdd-4699-908c-5e0dca8ba4d8,std_1659342151371_10,d735075a-3eb1-4f4d-a8c0-4eefc648d271
tch_20220801-133814_10,4c1ec1cc-7b69-4d14-a531-fd1ccf26b33b,std_1659342180113_10,d735075a-3eb1-4f4d-a8c0-4eefc648d271
tch_20220801-133814_11,8768fb26-c57e-4d67-a10a-8f60c4f6bc4c,std_1659342018268_11,7189f3a5-a60c-406b-a0d8-d547c8aa2a5e
tch_20220801-133814_11,55caa923-a180-4ecc-b8dd-d1b76d419dee,std_1659342045230_11,7189f3a5-a60c-406b-a0d8-d547c8aa2a5e
tch_20220801-133814_11,ccdaa51a-9187-4609-9b39-3d57310687b7,std_1659342071717_11,7189f3a5-a60c-406b-a0d8-d547c8aa2a5e
tch_20220801-133814_11,1dfe9b7f-1780-4037-a542-3ee230f0b5bb,std_1659342097265_11,7189f3a5-a60c-406b-a0d8-d547c8aa2a5e
tch_20220801-133814_10,00191622-fedc-4754-a674-d2cc11f33cf7,std_1659342235438_10,4e1e248b-10e3-4870-9e4f-8e9bb390f6b6
tch_20220801-133814_10,d6150f01-bbf3-44f6-b327-dbaa81e48a19,std_1659342265216_10,4e1e248b-10e3-4870-9e4f-8e9bb390f6b6
tch_20220801-133814_10,fb13e8b5-614f-4e96-bebf-88769de9242f,std_1659342291787_10,4e1e248b-10e3-4870-9e4f-8e9bb390f6b6
tch_20220801-133814_12,dcd95068-9de4-4a43-bdb3-36d2e7f1501b,std_1659341929646_12,7358e724-3a40-4b5e-82d2-8a3bc47fc3a7
tch_20220801-133814_10,3ccd480c-1349-473d-89ab-74ac8b040feb,std_1659342316305_10,4e1e248b-10e3-4870-9e4f-8e9bb390f6b6
tch_20220801-133814_12,74d49589-af2c-49d8-8567-d3f7d7379c50,std_1659341956845_12,7358e724-3a40-4b5e-82d2-8a3bc47fc3a7
tch_20220801-133814_12,5ea034fc-c70e-4d16-b231-88175d96c2f3,std_1659341980408_12,7358e724-3a40-4b5e-82d2-8a3bc47fc3a7
tch_20220801-133814_11,e5a815ab-f8a1-4371-9d91-d13a13c9d0d9,std_1659342153202_11,f5abfd10-a000-4848-8ebf-1b09bcf40684
tch_20220801-133814_12,4ec37d11-2cd6-46d1-b3cb-39e589446014,std_1659342005096_12,7358e724-3a40-4b5e-82d2-8a3bc47fc3a7
tch_20220801-133814_11,37387c9d-7ac7-4e74-a226-4594d65354ff,std_1659342181926_11,f5abfd10-a000-4848-8ebf-1b09bcf40684
tch_20220801-133814_11,dd9771f1-dd7a-400e-af0c-a78d0addfd57,std_1659342211203_11,f5abfd10-a000-4848-8ebf-1b09bcf40684
tch_20220801-133814_11,5bccd0cc-4767-4883-bb55-2b039cbc113b,std_1659342239455_11,f5abfd10-a000-4848-8ebf-1b09bcf40684
tch_20220801-133814_12,6c12c1bf-14e4-4b24-8afb-7162a4e8e560,std_1659342054057_12,32a197e1-65de-441a-9470-19599c2f8001
tch_20220801-133814_12,8d8000d1-0512-4fb3-9a4e-8b54cd022dac,std_1659342082722_12,32a197e1-65de-441a-9470-19599c2f8001
tch_20220801-133814_12,1716fa2d-2111-4556-ae9b-4ef38548d497,std_1659342107502_12,32a197e1-65de-441a-9470-19599c2f8001
tch_20220801-133814_12,0fd2838b-872f-4cd4-9b53-151ad7c2ae6d,std_1659342132575_12,32a197e1-65de-441a-9470-19599c2f8001
tch_20220801-133814_11,d517d81d-64a2-49cd-b407-f756e12a92fc,std_1659342291957_11,ccc6a235-049d-4d6a-b4d7-3574b7fbf0f4
tch_20220801-133814_11,db70889a-cd4d-4b30-b466-caae839e62ba,std_1659342315024_11,ccc6a235-049d-4d6a-b4d7-3574b7fbf0f4
