extuserid,classcode,classid,invid,tchextuserid
t144_1661355740734_3,24Dg-Nvhc,7229e12a-1f2f-4e94-bfa8-cf28e0b8ff81,0d620793-3d32-4c2a-9341-ac2fa0adc309,t244_20220824-210748_3
t144_1661355740737_4,3pV2-txKA,f2677dcb-26fa-4926-9f7c-e68430786bae,181d10da-7294-4b11-a6d2-da4c269336ae,t244_20220824-210748_4
t144_1661355744535_5,y9gE-eM4w,41574c6a-9d73-40a2-8d5b-da4ea1a346fe,6a20f49e-7f97-4ce5-b720-092fea3a7b33,t244_20220824-210748_5
t144_1661355741702_10,n9ds-r869,21cea15e-148b-4830-95e0-f1a39b57ae3a,41551275-d145-47be-ab2c-66fa5a17a7c3,t244_20220824-210748_10
t144_1661355750074_1,M4g7-8Mio,85ffa039-927a-46cb-9a66-9b6c1982e7b3,8b242e49-8bf5-444d-802f-bd415f8a57de,t244_20220824-210748_1
t144_1661355742706_8,V3wG-q2Ut,f187f8e8-169b-4f24-9bb2-2b368a032a73,3ef17126-19f6-41bc-95fc-7400eb1a5269,t244_20220824-210748_8
t144_1661355748076_6,nzx3-8M3T,b0c0fb8c-9f1c-4d0b-8f3c-b11f1be80efe,b2854e5b-6fca-43f4-9498-212501ba4724,t244_20220824-210748_6
t144_1661355750555_12,x76v-Xob9,c1bda9ea-e6fc-45cb-9ee3-53c690a4f5fa,ac0490be-e624-42e5-9820-e7925059d86e,t244_20220824-210748_12
t144_1661355751376_2,gqka-tkPp,bac0f88b-be0c-4304-bf64-d78d97100a1c,ec8d3a05-a6f2-48a3-9130-23e3a2e22195,t244_20220824-210748_2
t144_1661355759479_7,DNMD-nwqA,4c89201d-1f57-41ac-b458-71e68cff8866,fef6e9a2-9312-450e-8354-fb61c36dece2,t244_20220824-210748_7
t144_1661355756166_9,eNX3-78ue,4c396256-c584-4ceb-89fd-227b9139e553,71a6fe78-56b5-4c23-902e-009f9ff39e50,t244_20220824-210748_9
t144_1661355764846_3,24Dg-Nvhc,7229e12a-1f2f-4e94-bfa8-cf28e0b8ff81,e4f3b67a-fc41-4d8b-ad3a-72ec01e08ca4,t244_20220824-210748_3
t144_1661355757445_11,Eo3h-ojAC,9b5a3f0b-75dd-4fb4-8c04-7123b7a81f11,12a4dff3-6398-4c1c-aaa4-25adbf3059d7,t244_20220824-210748_11
t144_1661355764536_13,NwsU-Kj9Y,3e5d0efb-293e-46c6-91d2-1222d0fea0c7,586bd8f4-11d4-4786-8c88-04dd1922abb8,t244_20220824-210748_13
t144_1661355765167_4,3pV2-txKA,f2677dcb-26fa-4926-9f7c-e68430786bae,3f303271-9366-41b9-9c8c-691f62ffd607,t244_20220824-210748_4
t144_1661355767275_10,n9ds-r869,21cea15e-148b-4830-95e0-f1a39b57ae3a,3e9d86a0-5405-41b3-888a-6247de6c57b7,t244_20220824-210748_10
t144_1661355767051_5,y9gE-eM4w,41574c6a-9d73-40a2-8d5b-da4ea1a346fe,34651d1b-ea1e-4dd6-aba3-6d791f2df427,t244_20220824-210748_5
t144_1661355768998_1,M4g7-8Mio,85ffa039-927a-46cb-9a66-9b6c1982e7b3,31bacc2c-b496-402e-a689-e89839583096,t244_20220824-210748_1
t144_1661355769198_8,V3wG-q2Ut,f187f8e8-169b-4f24-9bb2-2b368a032a73,50dc90b6-eee5-4176-9dc7-b4fcc8a47c96,t244_20220824-210748_8
t144_1661355771039_14,9wPH-64DN,0ef0424d-bfbd-4ccd-8bc1-cad21d80892a,a59d94b2-1d28-4c8e-8e58-dab9bfa52dff,t244_20220824-210748_14
t144_1661355769309_6,nzx3-8M3T,b0c0fb8c-9f1c-4d0b-8f3c-b11f1be80efe,56fc6540-33ae-41c5-bd88-79ca9aaeef02,t244_20220824-210748_6
t144_1661355773836_12,x76v-Xob9,c1bda9ea-e6fc-45cb-9ee3-53c690a4f5fa,3ebe216e-830e-4768-83e1-d77169a7d520,t244_20220824-210748_12
t144_1661355776840_2,gqka-tkPp,bac0f88b-be0c-4304-bf64-d78d97100a1c,10b4e8f3-4089-451a-93c6-6a356465fdfb,t244_20220824-210748_2
t144_1661355783801_15,6Qvd-7yuw,81db3b6a-1795-478e-abdb-6468a0d3bfe6,5a51afc0-389f-4a1f-9562-285b081a4b2f,t244_20220824-210748_15
t144_1661355785612_11,Eo3h-ojAC,9b5a3f0b-75dd-4fb4-8c04-7123b7a81f11,834c99c9-c8f7-45e1-980e-7a1b59ad207b,t244_20220824-210748_11
t144_1661355785189_3,24Dg-Nvhc,7229e12a-1f2f-4e94-bfa8-cf28e0b8ff81,b24e205c-298a-4de7-a158-62f8a7ae2d06,t244_20220824-210748_3
t144_1661355786683_13,NwsU-Kj9Y,3e5d0efb-293e-46c6-91d2-1222d0fea0c7,d81a6866-deb3-4e3d-8b96-e960cbf6091f,t244_20220824-210748_13
t144_1661355782994_7,DNMD-nwqA,4c89201d-1f57-41ac-b458-71e68cff8866,fe2b2040-9c7a-45dd-ad57-ec3145ef182e,t244_20220824-210748_7
t144_1661355787413_4,3pV2-txKA,f2677dcb-26fa-4926-9f7c-e68430786bae,8fb28b6f-61d1-46a3-85cf-929f4bc8c01e,t244_20220824-210748_4
t144_1661355791691_1,M4g7-8Mio,85ffa039-927a-46cb-9a66-9b6c1982e7b3,15060474-1087-4627-8118-a4be3b03392b,t244_20220824-210748_1
t144_1661355784787_9,eNX3-78ue,4c396256-c584-4ceb-89fd-227b9139e553,014354e1-20d3-4ebf-b890-eb0b07ce6f97,t244_20220824-210748_9
t144_1661355788944_10,n9ds-r869,21cea15e-148b-4830-95e0-f1a39b57ae3a,d9542a43-2bda-4376-bade-32980003a3fc,t244_20220824-210748_10
t144_1661355792082_8,V3wG-q2Ut,f187f8e8-169b-4f24-9bb2-2b368a032a73,e79b3e26-361c-4acc-891a-e3303e397d52,t244_20220824-210748_8
t144_1661355790276_5,y9gE-eM4w,41574c6a-9d73-40a2-8d5b-da4ea1a346fe,577f439e-9f7a-4566-90a6-17db95a1e55d,t244_20220824-210748_5
t144_1661355794148_14,9wPH-64DN,0ef0424d-bfbd-4ccd-8bc1-cad21d80892a,32dc96e0-ae84-47c1-9bc3-7b157a090fac,t244_20220824-210748_14
t144_1661355794594_6,nzx3-8M3T,b0c0fb8c-9f1c-4d0b-8f3c-b11f1be80efe,d81f1385-41f2-4d6c-9cdc-d187756ab21b,t244_20220824-210748_6
t144_1661355800164_2,gqka-tkPp,bac0f88b-be0c-4304-bf64-d78d97100a1c,35ca0437-07af-4460-ab10-531173c90cb7,t244_20220824-210748_2
t144_1661355797615_12,x76v-Xob9,c1bda9ea-e6fc-45cb-9ee3-53c690a4f5fa,07ae9a25-3b99-4fed-98a2-de3bc10e2495,t244_20220824-210748_12
t144_1661355806544_15,6Qvd-7yuw,81db3b6a-1795-478e-abdb-6468a0d3bfe6,00f1f854-a969-42e9-a640-5b52f7c8b086,t244_20220824-210748_15
t144_1661355807713_3,24Dg-Nvhc,7229e12a-1f2f-4e94-bfa8-cf28e0b8ff81,6c11ba02-276c-418f-a9c2-7bc219a21174,t244_20220824-210748_3
t144_1661355809780_4,3pV2-txKA,f2677dcb-26fa-4926-9f7c-e68430786bae,4be06d82-3139-4003-a7ef-f929ca14cdd6,t244_20220824-210748_4
t144_1661355808958_13,NwsU-Kj9Y,3e5d0efb-293e-46c6-91d2-1222d0fea0c7,ff8b4678-ffa5-4ff0-9b46-bd0d4db5d97b,t244_20220824-210748_13
t144_1661355807369_11,Eo3h-ojAC,9b5a3f0b-75dd-4fb4-8c04-7123b7a81f11,23ee55d6-9362-4718-adb7-e2205b9391d7,t244_20220824-210748_11
t144_1661355809199_7,DNMD-nwqA,4c89201d-1f57-41ac-b458-71e68cff8866,f9e336f9-97ed-405d-bb08-a2645c631221,t244_20220824-210748_7
t144_1661355811903_9,eNX3-78ue,4c396256-c584-4ceb-89fd-227b9139e553,49af0674-1d3f-4ee1-b9aa-a9d784d1754f,t244_20220824-210748_9
t144_1661355810953_1,M4g7-8Mio,85ffa039-927a-46cb-9a66-9b6c1982e7b3,c4285cb6-96e7-40fe-9eec-4b1ec5496542,t244_20220824-210748_1
t144_1661355817587_6,nzx3-8M3T,b0c0fb8c-9f1c-4d0b-8f3c-b11f1be80efe,ff696465-7bf2-489d-82f1-4f8845b92b51,t244_20220824-210748_6
t144_1661355813014_10,n9ds-r869,21cea15e-148b-4830-95e0-f1a39b57ae3a,f645858b-27d8-4bda-a49b-f268ecd33977,t244_20220824-210748_10
t144_1661355816657_14,9wPH-64DN,0ef0424d-bfbd-4ccd-8bc1-cad21d80892a,dca32016-c298-4d91-9b25-0133b906c773,t244_20220824-210748_14
t144_1661355815021_5,y9gE-eM4w,41574c6a-9d73-40a2-8d5b-da4ea1a346fe,c0acfe83-231c-47d5-b084-273c11394452,t244_20220824-210748_5
t144_1661355814737_8,V3wG-q2Ut,f187f8e8-169b-4f24-9bb2-2b368a032a73,dfdbe5a3-79af-4a08-af11-5520484e2634,t244_20220824-210748_8
t144_1661355821406_2,gqka-tkPp,bac0f88b-be0c-4304-bf64-d78d97100a1c,4105e877-969d-4aa6-a770-8f4d74f415cf,t244_20220824-210748_2
t144_1661355814715_16,qWK6-rw2P,60d3c3a6-13b8-4892-afdc-5b62ebdc6182,7a8b5d12-04a7-4982-8a25-caa8dc305a15,t244_20220824-210748_16
t144_1661355822960_12,x76v-Xob9,c1bda9ea-e6fc-45cb-9ee3-53c690a4f5fa,ed438344-15a5-4f17-b486-d5af88698218,t244_20220824-210748_12
t144_1661355829471_15,6Qvd-7yuw,81db3b6a-1795-478e-abdb-6468a0d3bfe6,5dc6faf1-d4a4-4025-8369-087a9379de26,t244_20220824-210748_15
t144_1661355830298_4,3pV2-txKA,f2677dcb-26fa-4926-9f7c-e68430786bae,f04ed462-7c2d-45a7-93fc-639167a2a1ab,t244_20220824-210748_4
t144_1661355825645_17,gj3f-79v9,657c5ff8-9415-4f9a-a3a8-cb603b069af2,b4bb2fda-c25f-4f5a-9e85-f28d2ce29677,t244_20220824-210748_17
t144_1661355830088_3,24Dg-Nvhc,7229e12a-1f2f-4e94-bfa8-cf28e0b8ff81,8471616c-8b2e-41fb-9f2e-a2cccc64d9c2,t244_20220824-210748_3
t144_1661355831287_13,NwsU-Kj9Y,3e5d0efb-293e-46c6-91d2-1222d0fea0c7,bf582852-69ec-40b4-adf4-22511933cd7f,t244_20220824-210748_13
t144_1661355836434_9,eNX3-78ue,4c396256-c584-4ceb-89fd-227b9139e553,64faf72c-1d25-4b63-b428-c7f921b6cf2c,t244_20220824-210748_9
t144_1661355833607_11,Eo3h-ojAC,9b5a3f0b-75dd-4fb4-8c04-7123b7a81f11,e89c8323-89ca-4275-a3fd-39a455e5ae92,t244_20220824-210748_11
t144_1661355833814_7,DNMD-nwqA,4c89201d-1f57-41ac-b458-71e68cff8866,920b4ee4-0e46-450a-9b90-da6f4706825b,t244_20220824-210748_7
t144_1661355837050_10,n9ds-r869,21cea15e-148b-4830-95e0-f1a39b57ae3a,a8283e3e-01a2-4dfd-aa04-8a66c40df230,t244_20220824-210748_10
t144_1661355838052_8,V3wG-q2Ut,f187f8e8-169b-4f24-9bb2-2b368a032a73,a0bdf2c8-b64e-4429-991e-eca1c471b7cd,t244_20220824-210748_8
t144_1661355837045_6,nzx3-8M3T,b0c0fb8c-9f1c-4d0b-8f3c-b11f1be80efe,5699a57c-6f2e-46e5-bb3a-e1daa20b9102,t244_20220824-210748_6
t144_1661355839889_2,gqka-tkPp,bac0f88b-be0c-4304-bf64-d78d97100a1c,2885d71d-ed6b-4895-ad49-e30f5e1a990e,t244_20220824-210748_2
t144_1661355837519_5,y9gE-eM4w,41574c6a-9d73-40a2-8d5b-da4ea1a346fe,d7e8631b-7905-42b7-985d-06a334eea0e6,t244_20220824-210748_5
t144_1661355842228_16,qWK6-rw2P,60d3c3a6-13b8-4892-afdc-5b62ebdc6182,d150ad38-e9ed-43be-aa6d-ac0a9e603b89,t244_20220824-210748_16
t144_1661355837317_14,9wPH-64DN,0ef0424d-bfbd-4ccd-8bc1-cad21d80892a,cb6ed484-1a17-4792-a734-d9b572e57bbb,t244_20220824-210748_14
t144_1661355836596_1,M4g7-8Mio,85ffa039-927a-46cb-9a66-9b6c1982e7b3,c4a87a0a-90b5-4598-9239-3545d9ab7f13,t244_20220824-210748_1
t144_1661355848082_12,x76v-Xob9,c1bda9ea-e6fc-45cb-9ee3-53c690a4f5fa,0543cdf0-e701-46fa-bdae-f78fac6b551a,t244_20220824-210748_12
t144_1661355845586_18,z84n-b3JA,48630ba2-99d4-41c8-86bd-8d8a878130be,ccdf0a72-9bb9-4999-92f1-779535900246,t244_20220824-210748_18
t144_1661355852359_17,gj3f-79v9,657c5ff8-9415-4f9a-a3a8-cb603b069af2,3867f9c2-4bb3-47f2-b810-cb75b8d5be8d,t244_20220824-210748_17
t144_1661355851417_4,3pV2-txKA,f2677dcb-26fa-4926-9f7c-e68430786bae,e2da3f97-d76f-4fc0-a500-405671d7772b,t244_20220824-210748_4
t144_1661355853115_3,24Dg-Nvhc,7229e12a-1f2f-4e94-bfa8-cf28e0b8ff81,42016b66-acda-4f95-8d07-ebdce6806c08,t244_20220824-210748_3
t144_1661355855526_11,Eo3h-ojAC,9b5a3f0b-75dd-4fb4-8c04-7123b7a81f11,5e3ea008-900b-44c2-bcc2-df4e62e29cb5,t244_20220824-210748_11
t144_1661355853630_13,NwsU-Kj9Y,3e5d0efb-293e-46c6-91d2-1222d0fea0c7,398e7cc8-ecaa-478e-a2c5-9a3c1fb4ca5f,t244_20220824-210748_13
t144_1661355858710_10,n9ds-r869,21cea15e-148b-4830-95e0-f1a39b57ae3a,aba13e77-c3f7-45d2-976b-b349ba9a8002,t244_20220824-210748_10
t144_1661355850770_15,6Qvd-7yuw,81db3b6a-1795-478e-abdb-6468a0d3bfe6,bd875ed5-47e4-4180-93ec-7371f7ee3201,t244_20220824-210748_15
t144_1661355855025_9,eNX3-78ue,4c396256-c584-4ceb-89fd-227b9139e553,4a45166c-d516-4d07-a0b9-2e37f73e1a55,t244_20220824-210748_9
t144_1661355858886_8,V3wG-q2Ut,f187f8e8-169b-4f24-9bb2-2b368a032a73,da9fee6c-0e44-413b-8a3d-0150ece1e9c8,t244_20220824-210748_8
t144_1661355863111_16,qWK6-rw2P,60d3c3a6-13b8-4892-afdc-5b62ebdc6182,963d1298-6e3f-4c8d-8da8-297e8398b11f,t244_20220824-210748_16
t144_1661355862616_5,y9gE-eM4w,41574c6a-9d73-40a2-8d5b-da4ea1a346fe,21addd1c-80e0-4e27-9357-2e2c55640ad9,t244_20220824-210748_5
t144_1661355862409_2,gqka-tkPp,bac0f88b-be0c-4304-bf64-d78d97100a1c,d965a353-e528-4184-829a-30c378f50da6,t244_20220824-210748_2
t144_1661355857567_7,DNMD-nwqA,4c89201d-1f57-41ac-b458-71e68cff8866,d667e6a7-02b9-4a40-9e12-0f230a887883,t244_20220824-210748_7
t144_1661355868350_19,xR79-q2ax,a3cb2c9b-62f0-4b60-90fc-8999b9ce3368,90a115f5-d2c2-4afb-aec4-f10434017c03,t244_20220824-210748_19
t144_1661355861494_6,nzx3-8M3T,b0c0fb8c-9f1c-4d0b-8f3c-b11f1be80efe,84af6504-5e6b-4293-8057-064fefb64924,t244_20220824-210748_6
t144_1661355867863_12,x76v-Xob9,c1bda9ea-e6fc-45cb-9ee3-53c690a4f5fa,3c5bfa82-0f5c-499a-a3d1-ce3e91987a97,t244_20220824-210748_12
t144_1661355863383_14,9wPH-64DN,0ef0424d-bfbd-4ccd-8bc1-cad21d80892a,130687f1-3867-4686-b73c-80b088faaefe,t244_20220824-210748_14
t144_1661355864236_1,M4g7-8Mio,85ffa039-927a-46cb-9a66-9b6c1982e7b3,14d7e1b8-588f-4ef5-9b84-daafcf3cbf97,t244_20220824-210748_1
