extuserid,classcode,classid,invid,tchextuserid
t145_1661358010006_5,7jJs-9deJ,02da5f68-e1f1-44bc-83e4-38652abea92a,9665471c-1b0b-456b-9788-442a23618ed3,t245_20220824-214811_5
t145_1661358019367_1,c4BJ-2K9P,c65e683e-a61c-4ba2-b84d-057c3ac985c8,237fbd16-2d2e-48c1-8482-33bacb967e59,t245_20220824-214811_1
t145_1661358021396_2,8489-FHRp,9a90b18d-9576-42e8-879c-079f1a53db9f,4badf453-6100-4549-b5c9-92d0f9a365f8,t245_20220824-214811_2
t145_1661358023558_3,BTJ9-w7TE,9f5bbb48-9eae-490e-8ec9-5575e2c5c6a0,12709139-e3e5-42b3-9301-48c1a5d79365,t245_20220824-214811_3
t145_1661358026770_6,7CkL-9K7u,792a35f9-4368-4476-a268-57873ae741a7,ac15cefa-7991-43ec-94f2-d34d30a8968f,t245_20220824-214811_6
t145_1661358023135_4,sG6E-Nscr,5ea3798d-a514-4a13-aaaf-c27b9e5acf26,4fe390a6-269a-4ab4-8b8b-6c8d9b790435,t245_20220824-214811_4
t145_1661358027799_5,7jJs-9deJ,02da5f68-e1f1-44bc-83e4-38652abea92a,c94c9584-91e9-48b0-801d-5f52a60ddae7,t245_20220824-214811_5
t145_1661358035750_1,c4BJ-2K9P,c65e683e-a61c-4ba2-b84d-057c3ac985c8,50db4251-53ed-40ee-8510-08f45d5ad303,t245_20220824-214811_1
t145_1661358037815_3,BTJ9-w7TE,9f5bbb48-9eae-490e-8ec9-5575e2c5c6a0,377bde5f-60cd-402d-939b-d8c9df192606,t245_20220824-214811_3
t145_1661358037190_2,8489-FHRp,9a90b18d-9576-42e8-879c-079f1a53db9f,3db05478-8085-457b-866e-705af322ea25,t245_20220824-214811_2
t145_1661358041005_4,sG6E-Nscr,5ea3798d-a514-4a13-aaaf-c27b9e5acf26,226c27a0-bfba-4069-8cf2-96555d94b160,t245_20220824-214811_4
t145_1661358039582_6,7CkL-9K7u,792a35f9-4368-4476-a268-57873ae741a7,e7f00641-cc1d-4a0c-abd6-950a46412324,t245_20220824-214811_6
t145_1661358041348_5,7jJs-9deJ,02da5f68-e1f1-44bc-83e4-38652abea92a,54ac2618-7d1c-4676-ac5d-25bf69822483,t245_20220824-214811_5
t145_1661358047319_7,f7FV-toLq,6bf10195-9413-4b1e-9569-b90e586994c1,7110864e-77a2-4133-a2ff-956bd6814c17,t245_20220824-214811_7
t145_1661358052057_2,8489-FHRp,9a90b18d-9576-42e8-879c-079f1a53db9f,11d37cbf-56d8-4637-8ab1-3627fddef982,t245_20220824-214811_2
t145_1661358050854_3,BTJ9-w7TE,9f5bbb48-9eae-490e-8ec9-5575e2c5c6a0,7731c1b8-7225-4709-8fc3-9c47b0d34c05,t245_20220824-214811_3
t145_1661358050062_1,c4BJ-2K9P,c65e683e-a61c-4ba2-b84d-057c3ac985c8,7c273af1-54b8-4d7f-853e-ea4588ba2690,t245_20220824-214811_1
t145_1661358055403_6,7CkL-9K7u,792a35f9-4368-4476-a268-57873ae741a7,a0ceaf57-caa3-473f-9d48-a7b5f26887fe,t245_20220824-214811_6
t145_1661358056689_5,7jJs-9deJ,02da5f68-e1f1-44bc-83e4-38652abea92a,eeb9b035-4bae-48b5-9f45-b94ddd6003e4,t245_20220824-214811_5
t145_1661358053799_4,sG6E-Nscr,5ea3798d-a514-4a13-aaaf-c27b9e5acf26,13693283-bc1b-476a-bcf6-a30e4332b0fc,t245_20220824-214811_4
t145_1661358062501_2,8489-FHRp,9a90b18d-9576-42e8-879c-079f1a53db9f,689f9351-2890-4051-86ed-8a788b08b4a5,t245_20220824-214811_2
t145_1661358063614_3,BTJ9-w7TE,9f5bbb48-9eae-490e-8ec9-5575e2c5c6a0,ab8c7103-c243-4df2-9f1e-e5c1d8a9fa55,t245_20220824-214811_3
t145_1661358058497_7,f7FV-toLq,6bf10195-9413-4b1e-9569-b90e586994c1,7ef488dd-f11e-4be7-ba9e-0ad1ecccf0e8,t245_20220824-214811_7
t145_1661358067104_8,jpy6-zv2Q,cf6b808d-831b-4b32-aab3-4ade4178b525,a38b3807-044e-4e48-b569-b1f8b1efbaa7,t245_20220824-214811_8
t145_1661358069446_6,7CkL-9K7u,792a35f9-4368-4476-a268-57873ae741a7,52864869-1adb-496a-9afa-fb1d2085cb94,t245_20220824-214811_6
t145_1661358070687_4,sG6E-Nscr,5ea3798d-a514-4a13-aaaf-c27b9e5acf26,22762173-47d9-42d0-b8e5-3dda831c5386,t245_20220824-214811_4
t145_1661358066253_1,c4BJ-2K9P,c65e683e-a61c-4ba2-b84d-057c3ac985c8,90fe4081-2cff-40d2-8705-2fab0126e669,t245_20220824-214811_1
t145_1661358069771_5,7jJs-9deJ,02da5f68-e1f1-44bc-83e4-38652abea92a,22d3c36a-bf9c-440f-9c33-3504dd4034a4,t245_20220824-214811_5
t145_1661358074593_7,f7FV-toLq,6bf10195-9413-4b1e-9569-b90e586994c1,b3e208b4-a9ad-4825-9f88-7eda25e441be,t245_20220824-214811_7
t145_1661358074320_3,BTJ9-w7TE,9f5bbb48-9eae-490e-8ec9-5575e2c5c6a0,ecee1c8f-1799-4191-8933-0117095d0e94,t245_20220824-214811_3
t145_1661358074219_2,8489-FHRp,9a90b18d-9576-42e8-879c-079f1a53db9f,726d8091-5c25-4844-9b57-1d44b9584799,t245_20220824-214811_2
t145_1661358077448_8,jpy6-zv2Q,cf6b808d-831b-4b32-aab3-4ade4178b525,4b726e5f-ba91-4b97-aa8d-29ab74254791,t245_20220824-214811_8
t145_1661358078919_9,9Dkq-Ud7C,4d237084-849e-4782-9498-4c604c5982f2,0a521e2d-8ce4-4229-b0c3-16e2b03b54cd,t245_20220824-214811_9
t145_1661358083860_1,c4BJ-2K9P,c65e683e-a61c-4ba2-b84d-057c3ac985c8,18ed0f99-0b42-42e7-81a2-b4ab3f2669e5,t245_20220824-214811_1
t145_1661358082067_6,7CkL-9K7u,792a35f9-4368-4476-a268-57873ae741a7,ccdc65a8-cb0a-477a-903c-ae03dcd5da63,t245_20220824-214811_6
t145_1661358082268_4,sG6E-Nscr,5ea3798d-a514-4a13-aaaf-c27b9e5acf26,0645c923-db11-405d-83e4-c6a441d22a38,t245_20220824-214811_4
t145_1661358087045_7,f7FV-toLq,6bf10195-9413-4b1e-9569-b90e586994c1,ba09215c-eaf0-411c-9446-5754b1b698d3,t245_20220824-214811_7
t145_1661358087755_3,BTJ9-w7TE,9f5bbb48-9eae-490e-8ec9-5575e2c5c6a0,39e18e85-e3cb-4df0-9f74-64c756d69f2f,t245_20220824-214811_3
t145_1661358086828_5,7jJs-9deJ,02da5f68-e1f1-44bc-83e4-38652abea92a,6446b4b1-6035-49b8-b5af-f2a86c1dbd54,t245_20220824-214811_5
t145_1661358096959_6,7CkL-9K7u,792a35f9-4368-4476-a268-57873ae741a7,9cfc2885-8f97-4999-b2e1-d4a5b2e8a234,t245_20220824-214811_6
t145_1661358090898_2,8489-FHRp,9a90b18d-9576-42e8-879c-079f1a53db9f,4e8eb32e-b043-4d2d-9c94-dabbaa5634f0,t245_20220824-214811_2
t145_1661358093936_8,jpy6-zv2Q,cf6b808d-831b-4b32-aab3-4ade4178b525,3dd84cfa-06c0-4fa3-80ec-ddf653898c57,t245_20220824-214811_8
t145_1661358096141_9,9Dkq-Ud7C,4d237084-849e-4782-9498-4c604c5982f2,b07582fd-efac-4f58-9648-5462f53ca56c,t245_20220824-214811_9
t145_1661358097584_4,sG6E-Nscr,5ea3798d-a514-4a13-aaaf-c27b9e5acf26,e40a0b1a-468f-4405-8a63-39eeb07ec522,t245_20220824-214811_4
t145_1661358096637_1,c4BJ-2K9P,c65e683e-a61c-4ba2-b84d-057c3ac985c8,16872369-5617-4f96-a8f8-7fa424ec452f,t245_20220824-214811_1
t145_1661358097731_7,f7FV-toLq,6bf10195-9413-4b1e-9569-b90e586994c1,81e60b44-c1ac-4ef2-87db-1ea1b47d24c1,t245_20220824-214811_7
t145_1661358097965_3,BTJ9-w7TE,9f5bbb48-9eae-490e-8ec9-5575e2c5c6a0,212b6170-0668-47c1-9f39-a9697c91660d,t245_20220824-214811_3
t145_1661358102073_5,7jJs-9deJ,02da5f68-e1f1-44bc-83e4-38652abea92a,b600b910-e038-40e2-a266-d58c79829771,t245_20220824-214811_5
t145_1661358108099_2,8489-FHRp,9a90b18d-9576-42e8-879c-079f1a53db9f,12b0026e-d8f6-4954-951b-3c5e64473c17,t245_20220824-214811_2
t145_1661358107854_6,7CkL-9K7u,792a35f9-4368-4476-a268-57873ae741a7,57580b04-2256-481b-8c6e-8a46d27e3d89,t245_20220824-214811_6
t145_1661358112547_10,jLA4-G6gK,3ce9af41-64d2-4912-938b-c20097780e47,0381e669-49c6-42f6-96e0-1f8e1822b5ad,t245_20220824-214811_10
t145_1661358113319_1,c4BJ-2K9P,c65e683e-a61c-4ba2-b84d-057c3ac985c8,38db58bd-5204-4409-9dfa-37a0c4a7b53c,t245_20220824-214811_1
t145_1661358108128_8,jpy6-zv2Q,cf6b808d-831b-4b32-aab3-4ade4178b525,ba68e3b2-b955-41bb-baf3-2c54b3fe887e,t245_20220824-214811_8
t145_1661358112234_4,sG6E-Nscr,5ea3798d-a514-4a13-aaaf-c27b9e5acf26,ad787338-24fc-455e-9c17-0d9b4d405c89,t245_20220824-214811_4
t145_1661358109267_9,9Dkq-Ud7C,4d237084-849e-4782-9498-4c604c5982f2,f37ce476-5007-4f9f-ba96-3561282a39d1,t245_20220824-214811_9
t145_1661358114793_3,BTJ9-w7TE,9f5bbb48-9eae-490e-8ec9-5575e2c5c6a0,55fad5ad-25ce-4a58-a6b3-cfa050512289,t245_20220824-214811_3
t145_1661358119755_6,7CkL-9K7u,792a35f9-4368-4476-a268-57873ae741a7,a0c5b79b-20aa-4eff-becc-7c8c9826d947,t245_20220824-214811_6
t145_1661358118839_5,7jJs-9deJ,02da5f68-e1f1-44bc-83e4-38652abea92a,7d54628f-7cac-4343-a953-64ddd0214a04,t245_20220824-214811_5
t145_1661358114689_7,f7FV-toLq,6bf10195-9413-4b1e-9569-b90e586994c1,7a5f5959-2bfe-4979-b7a1-f0f66816ddd2,t245_20220824-214811_7
t145_1661358119679_2,8489-FHRp,9a90b18d-9576-42e8-879c-079f1a53db9f,864ec6ae-f31d-44e8-9b59-4425e1b8da86,t245_20220824-214811_2
t145_1661358124726_1,c4BJ-2K9P,c65e683e-a61c-4ba2-b84d-057c3ac985c8,4ab50049-5e24-45f7-b6fd-6e832fc6da3e,t245_20220824-214811_1
t145_1661358125791_4,sG6E-Nscr,5ea3798d-a514-4a13-aaaf-c27b9e5acf26,e5da18b9-e79a-4ce5-b19e-3244e13de026,t245_20220824-214811_4
t145_1661358125774_8,jpy6-zv2Q,cf6b808d-831b-4b32-aab3-4ade4178b525,e0c5bd65-a30a-414b-a3fe-f3e35e40c12b,t245_20220824-214811_8
t145_1661358123875_10,jLA4-G6gK,3ce9af41-64d2-4912-938b-c20097780e47,1b634402-c00d-4875-815c-a79c2d098c56,t245_20220824-214811_10
t145_1661358127641_3,BTJ9-w7TE,9f5bbb48-9eae-490e-8ec9-5575e2c5c6a0,6483236b-aa5b-451e-bd7b-5884e2c2edd8,t245_20220824-214811_3
t145_1661358131326_5,7jJs-9deJ,02da5f68-e1f1-44bc-83e4-38652abea92a,9c2ef3f0-d2d5-4887-ada1-146782e68c96,t245_20220824-214811_5
t145_1661358126938_9,9Dkq-Ud7C,4d237084-849e-4782-9498-4c604c5982f2,d55ba9a2-efed-4a6c-a086-4ba1c1486f67,t245_20220824-214811_9
t145_1661358126519_11,6Rfz-sNif,ff6ddd14-6f42-4aa0-9722-97f1f3608f14,cf5e5743-ec73-4915-a9c1-a3461f80424a,t245_20220824-214811_11
t145_1661358130612_6,7CkL-9K7u,792a35f9-4368-4476-a268-57873ae741a7,7a312865-fa6f-49fd-8f40-08d869c99739,t245_20220824-214811_6
t145_1661358132041_7,f7FV-toLq,6bf10195-9413-4b1e-9569-b90e586994c1,31d1c0c6-8a8f-4020-806c-a604d0e84dff,t245_20220824-214811_7
t145_1661358134204_2,8489-FHRp,9a90b18d-9576-42e8-879c-079f1a53db9f,f8d4b6c2-1de5-488a-b5ee-32331e25401d,t245_20220824-214811_2
t145_1661358139969_8,jpy6-zv2Q,cf6b808d-831b-4b32-aab3-4ade4178b525,22dec692-685c-43aa-a709-5696d96b4851,t245_20220824-214811_8
t145_1661358139129_1,c4BJ-2K9P,c65e683e-a61c-4ba2-b84d-057c3ac985c8,c440164d-fca4-4d7a-9b93-2b44a99c2b23,t245_20220824-214811_1
t145_1661358142298_9,9Dkq-Ud7C,4d237084-849e-4782-9498-4c604c5982f2,21239467-da11-4de0-b47c-4e1d2b6be0da,t245_20220824-214811_9
t145_1661358141638_10,jLA4-G6gK,3ce9af41-64d2-4912-938b-c20097780e47,a6f348dd-e755-4ac0-b647-a5906ac08c93,t245_20220824-214811_10
t145_1661358139134_4,sG6E-Nscr,5ea3798d-a514-4a13-aaaf-c27b9e5acf26,defd3104-0d2a-4800-b8b6-95db70b85948,t245_20220824-214811_4
t145_1661358141962_3,BTJ9-w7TE,9f5bbb48-9eae-490e-8ec9-5575e2c5c6a0,79c10f41-5343-4d1d-a40a-d351f6427174,t245_20220824-214811_3
t145_1661358144980_6,7CkL-9K7u,792a35f9-4368-4476-a268-57873ae741a7,8038f707-5196-416d-9090-3789e663a401,t245_20220824-214811_6
t145_1661358148279_2,8489-FHRp,9a90b18d-9576-42e8-879c-079f1a53db9f,5f8be4d2-9d0f-471b-927e-70149c0bf8c3,t245_20220824-214811_2
t145_1661358142172_5,7jJs-9deJ,02da5f68-e1f1-44bc-83e4-38652abea92a,b1607336-d054-4d23-a7ce-8a5863c75bd8,t245_20220824-214811_5
t145_1661358143535_11,6Rfz-sNif,ff6ddd14-6f42-4aa0-9722-97f1f3608f14,6eb04aaf-b0e8-434d-8577-e088b682a23c,t245_20220824-214811_11
t145_1661358145055_7,f7FV-toLq,6bf10195-9413-4b1e-9569-b90e586994c1,09bfe590-58b7-432a-a8a0-519ab0a96d99,t245_20220824-214811_7
t145_1661358151918_1,c4BJ-2K9P,c65e683e-a61c-4ba2-b84d-057c3ac985c8,3a3c1fa0-d845-4efd-99b2-f2f8e7928183,t245_20220824-214811_1
t145_1661358152908_12,qitw-67zn,2ccb6acb-f10f-46f3-bb3b-ce664c6f85a1,990eece1-fecc-4f33-8db7-d412196070f9,t245_20220824-214811_12
t145_1661358150249_8,jpy6-zv2Q,cf6b808d-831b-4b32-aab3-4ade4178b525,5a9662b8-fbed-45d3-86d1-9c496e6925c0,t245_20220824-214811_8
t145_1661358153143_9,9Dkq-Ud7C,4d237084-849e-4782-9498-4c604c5982f2,67062a34-4f0f-4460-9286-75aedf14f28c,t245_20220824-214811_9
t145_1661358154137_4,sG6E-Nscr,5ea3798d-a514-4a13-aaaf-c27b9e5acf26,140bbbb9-d1ff-42c9-b9f0-d558f598c188,t245_20220824-214811_4
t145_1661358153500_10,jLA4-G6gK,3ce9af41-64d2-4912-938b-c20097780e47,4904f719-504e-4e2a-9df7-a36aa2438a15,t245_20220824-214811_10
t145_1661358157027_3,BTJ9-w7TE,9f5bbb48-9eae-490e-8ec9-5575e2c5c6a0,7cd89837-715a-42eb-bc15-461304de328e,t245_20220824-214811_3
t145_1661358158656_2,8489-FHRp,9a90b18d-9576-42e8-879c-079f1a53db9f,e41fabc0-e993-4ff6-82b1-05cf7f6ea081,t245_20220824-214811_2
t145_1661358157761_6,7CkL-9K7u,792a35f9-4368-4476-a268-57873ae741a7,6fb2720e-b207-4aa8-865c-846084342ba9,t245_20220824-214811_6
t145_1661358163937_1,c4BJ-2K9P,c65e683e-a61c-4ba2-b84d-057c3ac985c8,c877f297-37e5-4df1-811e-4d5c2e3b2b8a,t245_20220824-214811_1
t145_1661358160259_11,6Rfz-sNif,ff6ddd14-6f42-4aa0-9722-97f1f3608f14,8d339732-0966-453c-8e10-bf92fe138926,t245_20220824-214811_11
t145_1661358158787_5,7jJs-9deJ,02da5f68-e1f1-44bc-83e4-38652abea92a,abfd9b34-0fbc-4f43-851d-5fd26233e883,t245_20220824-214811_5
t145_1661358165633_8,jpy6-zv2Q,cf6b808d-831b-4b32-aab3-4ade4178b525,2f2c9d11-e66b-4295-88fc-0072b65a6359,t245_20220824-214811_8
t145_1661358165610_12,qitw-67zn,2ccb6acb-f10f-46f3-bb3b-ce664c6f85a1,bcb42913-3b58-4419-b176-f965398faf53,t245_20220824-214811_12
t145_1661358161953_7,f7FV-toLq,6bf10195-9413-4b1e-9569-b90e586994c1,c7c025a4-c7cf-4da2-b18e-1900ea17d81f,t245_20220824-214811_7
t145_1661358166415_13,TaJt-bZXt,07db3a94-f7d6-4d80-b807-cb8ec9d60188,6bd173d3-b36f-4c76-b0fc-2dfce70d828c,t245_20220824-214811_13
t145_1661358166987_9,9Dkq-Ud7C,4d237084-849e-4782-9498-4c604c5982f2,5f08fac3-df3d-4fec-afbc-f934be17b32f,t245_20220824-214811_9
t145_1661358167840_4,sG6E-Nscr,5ea3798d-a514-4a13-aaaf-c27b9e5acf26,cb35977c-59e3-4a8e-942f-c7e245e341c2,t245_20220824-214811_4
t145_1661358170517_10,jLA4-G6gK,3ce9af41-64d2-4912-938b-c20097780e47,8ab1c4cb-5b5e-429a-b312-f257055e96e7,t245_20220824-214811_10
t145_1661358172241_3,BTJ9-w7TE,9f5bbb48-9eae-490e-8ec9-5575e2c5c6a0,1fb94336-f4c5-4a04-9f36-10e446130053,t245_20220824-214811_3
t145_1661358175340_1,c4BJ-2K9P,c65e683e-a61c-4ba2-b84d-057c3ac985c8,c91070bf-f5d5-4345-81b1-2eb15e32fe9d,t245_20220824-214811_1
t145_1661358178911_7,f7FV-toLq,6bf10195-9413-4b1e-9569-b90e586994c1,d47bd9d2-861d-46b4-bce5-c4f1d9f9d225,t245_20220824-214811_7
t145_1661358174838_6,7CkL-9K7u,792a35f9-4368-4476-a268-57873ae741a7,a8f9ee3a-52b9-42b8-8b44-76668e104604,t245_20220824-214811_6
t145_1661358172259_2,8489-FHRp,9a90b18d-9576-42e8-879c-079f1a53db9f,009b3cef-8978-4271-9e1c-7bc267d2071b,t245_20220824-214811_2
t145_1661358175639_11,6Rfz-sNif,ff6ddd14-6f42-4aa0-9722-97f1f3608f14,2c6a728f-80a4-4653-b185-639494fbb703,t245_20220824-214811_11
t145_1661358177947_12,qitw-67zn,2ccb6acb-f10f-46f3-bb3b-ce664c6f85a1,968ec6ba-e739-4b1e-9aa6-d28250425ac5,t245_20220824-214811_12
t145_1661358177346_8,jpy6-zv2Q,cf6b808d-831b-4b32-aab3-4ade4178b525,2b566014-eb83-48a2-a56c-93f99a0670e7,t245_20220824-214811_8
t145_1661358176415_5,7jJs-9deJ,02da5f68-e1f1-44bc-83e4-38652abea92a,b449982d-7d5c-45be-8931-abe080501bad,t245_20220824-214811_5
t145_1661358185458_3,BTJ9-w7TE,9f5bbb48-9eae-490e-8ec9-5575e2c5c6a0,5b88ae91-24b7-4245-9254-05c675991c65,t245_20220824-214811_3
t145_1661358180304_13,TaJt-bZXt,07db3a94-f7d6-4d80-b807-cb8ec9d60188,5a55efdc-e1f3-48c4-8b66-b9feefb78084,t245_20220824-214811_13
t145_1661358181972_4,sG6E-Nscr,5ea3798d-a514-4a13-aaaf-c27b9e5acf26,129acd9b-ca5e-4fec-bd76-496f2758f6d8,t245_20220824-214811_4
t145_1661358184931_10,jLA4-G6gK,3ce9af41-64d2-4912-938b-c20097780e47,edc4a6e3-fe54-4e4d-b266-689458ca2312,t245_20220824-214811_10
t145_1661358181179_9,9Dkq-Ud7C,4d237084-849e-4782-9498-4c604c5982f2,53fd665d-4a78-4909-96c7-80a37e6efe0b,t245_20220824-214811_9
t145_1661358187803_1,c4BJ-2K9P,c65e683e-a61c-4ba2-b84d-057c3ac985c8,6c6d0bb9-1e6c-46c9-befa-087df6a7e568,t245_20220824-214811_1
t145_1661358190225_12,qitw-67zn,2ccb6acb-f10f-46f3-bb3b-ce664c6f85a1,a537d292-8b49-4170-bc16-ab6372d0d5e5,t245_20220824-214811_12
t145_1661358188889_7,f7FV-toLq,6bf10195-9413-4b1e-9569-b90e586994c1,3e5e1987-a67a-4b47-a95a-7840ab33a4bb,t245_20220824-214811_7
t145_1661358190223_11,6Rfz-sNif,ff6ddd14-6f42-4aa0-9722-97f1f3608f14,f8312abb-dc94-409b-87f5-d2cf8d72c1b9,t245_20220824-214811_11
t145_1661358189749_6,7CkL-9K7u,792a35f9-4368-4476-a268-57873ae741a7,6180773e-fb7a-42ae-b6cd-274301fff162,t245_20220824-214811_6
t145_1661358190901_8,jpy6-zv2Q,cf6b808d-831b-4b32-aab3-4ade4178b525,04001f8a-40ea-4179-8ced-498fb82a4b47,t245_20220824-214811_8
t145_1661358190198_2,8489-FHRp,9a90b18d-9576-42e8-879c-079f1a53db9f,91af729a-1b06-40e8-a23f-cfcc28a31acb,t245_20220824-214811_2
t145_1661358196195_3,BTJ9-w7TE,9f5bbb48-9eae-490e-8ec9-5575e2c5c6a0,e873814e-852e-4560-9e4c-2e5e40e81b73,t245_20220824-214811_3
t145_1661358197546_4,sG6E-Nscr,5ea3798d-a514-4a13-aaaf-c27b9e5acf26,3325ad20-8dbb-438a-b4cc-902229cd0bcc,t245_20220824-214811_4
t145_1661358191892_5,7jJs-9deJ,02da5f68-e1f1-44bc-83e4-38652abea92a,21d2ac1b-7c2e-477b-894c-1152e2bf0e72,t245_20220824-214811_5
t145_1661358198654_10,jLA4-G6gK,3ce9af41-64d2-4912-938b-c20097780e47,d0291388-9759-45e3-bd69-1778ad89395b,t245_20220824-214811_10
t145_1661358196492_13,TaJt-bZXt,07db3a94-f7d6-4d80-b807-cb8ec9d60188,a120426c-519e-47d6-9bdb-d870c7c3a381,t245_20220824-214811_13
t145_1661358199124_9,9Dkq-Ud7C,4d237084-849e-4782-9498-4c604c5982f2,6302b4d8-a263-4996-96f0-e4b541960724,t245_20220824-214811_9
t145_1661358196428_14,8bm8-bt2H,c79071e5-ee05-4927-95d2-34311baddef4,0ac01926-5c23-41c1-8999-e9972a2102a8,t245_20220824-214811_14
t145_1661358202416_7,f7FV-toLq,6bf10195-9413-4b1e-9569-b90e586994c1,c8caed47-30d4-49b3-a4c0-8c390c4a7a33,t245_20220824-214811_7
t145_1661358202985_6,7CkL-9K7u,792a35f9-4368-4476-a268-57873ae741a7,d67ac401-7fb0-4393-a66b-a2fcc415f0ec,t245_20220824-214811_6
t145_1661358200227_1,c4BJ-2K9P,c65e683e-a61c-4ba2-b84d-057c3ac985c8,b8767a4d-d523-469a-bfdc-b5f7d977d261,t245_20220824-214811_1
t145_1661358201083_12,qitw-67zn,2ccb6acb-f10f-46f3-bb3b-ce664c6f85a1,a09572ea-fd72-4b91-98de-2e9db143f172,t245_20220824-214811_12
t145_1661358202970_11,6Rfz-sNif,ff6ddd14-6f42-4aa0-9722-97f1f3608f14,e872042d-c4c2-4bc4-98ce-d200257bb90c,t245_20220824-214811_11
t145_1661358206473_8,jpy6-zv2Q,cf6b808d-831b-4b32-aab3-4ade4178b525,e11d0d0e-c6e8-45c8-abf1-4e4ec1a2e279,t245_20220824-214811_8
t145_1661358208878_5,7jJs-9deJ,02da5f68-e1f1-44bc-83e4-38652abea92a,8e3b00d1-94af-4417-939b-897b25980c59,t245_20220824-214811_5
t145_1661358207404_2,8489-FHRp,9a90b18d-9576-42e8-879c-079f1a53db9f,82836aca-4343-44a3-81a4-b1cc886451af,t245_20220824-214811_2
t145_1661358207684_3,BTJ9-w7TE,9f5bbb48-9eae-490e-8ec9-5575e2c5c6a0,984ef87e-4cf1-4c66-9428-8390fdfcc6a7,t245_20220824-214811_3
t145_1661358208526_15,kpiu-ypQj,4ddbe450-6ed3-4306-8af3-b41f757e3a2f,3f179a8d-1b8c-48a9-a2a7-642133373c7c,t245_20220824-214811_15
t145_1661358210168_13,TaJt-bZXt,07db3a94-f7d6-4d80-b807-cb8ec9d60188,71e2cf82-038d-4e63-9009-ee77478a666f,t245_20220824-214811_13
t145_1661358209438_10,jLA4-G6gK,3ce9af41-64d2-4912-938b-c20097780e47,d2892543-9dcc-43b0-aa8d-8575b612c0b8,t245_20220824-214811_10
t145_1661358213734_14,8bm8-bt2H,c79071e5-ee05-4927-95d2-34311baddef4,21424158-4229-412d-9574-5cb6db4780c1,t245_20220824-214811_14
t145_1661358208788_4,sG6E-Nscr,5ea3798d-a514-4a13-aaaf-c27b9e5acf26,14f2d47e-da1c-4e64-9eeb-ec2156dfbce1,t245_20220824-214811_4
t145_1661358210873_9,9Dkq-Ud7C,4d237084-849e-4782-9498-4c604c5982f2,ae6d3498-2318-4e00-a975-26f9d10373c4,t245_20220824-214811_9
