extuserid,classcode,classid,invid,tchextuserid
s42_1661456314112_5,iaAK-DP8r,3b2bb7e7-2df8-4835-b285-cb49f080e30a,c4d66d7f-fe10-42c2-915f-f007904af3f7,t42_20220826-010301_5
s42_1661456316239_4,n4QJ-R6FE,38a3b2ec-d87b-4b53-bbf9-0c9530664a39,56512130-2d41-4a48-95b1-558323ee3bcd,t42_20220826-010301_4
s42_1661456316119_1,jbE2-AqUu,1d15a31d-6703-4ad5-b5ca-3ed5f3adacc2,e2366b38-bd30-4ac6-8148-bfceb0fa8412,t42_20220826-010301_1
s42_1661456323715_6,ipf9-kj3g,10eecbdf-60de-4d43-833f-45aaa89e6091,d4ca3322-0cd6-4eff-acff-2a6bcd2d3de8,t42_20220826-010301_6
s42_1661456323421_3,p79T-MV4W,35ea9c43-d94d-42b6-a076-072173f0f0dd,235ddbc9-1396-4163-84f0-9b5ced9041e4,t42_20220826-010301_3
s42_1661456319980_8,t6pf-LCQ3,3066a935-9279-4ee7-91d9-27c184adfc3b,621dd79b-0860-4f99-947a-6c69d68db802,t42_20220826-010301_8
s42_1661456325267_10,JguQ-jE9e,6b95b410-9c62-4f25-a33c-2baeeb9ad1f8,22e2e037-5614-4081-9ceb-7c318b61e739,t42_20220826-010301_10
s42_1661456326560_7,8V8n-C9eB,796e9e63-9bba-40eb-9af8-1d107b71ad31,352633b2-6516-4f61-b54d-4d228be43db8,t42_20220826-010301_7
s42_1661456327411_2,83Hd-a7gn,21d43225-3a6e-43fc-982a-8498987da81f,6739601e-bd52-47ea-af1b-0a197db0d1b8,t42_20220826-010301_2
s42_1661456321899_9,4WEa-QHUx,df501e76-fa61-40ad-a84a-ddef824cca16,a66c6ba2-7c42-45c5-908c-212ae9f7c91a,t42_20220826-010301_9
s42_1661456330388_4,n4QJ-R6FE,38a3b2ec-d87b-4b53-bbf9-0c9530664a39,fc752942-d10d-4332-b600-3623c92f5e60,t42_20220826-010301_4
s42_1661456329459_5,iaAK-DP8r,3b2bb7e7-2df8-4835-b285-cb49f080e30a,10432a7b-6362-4f4f-8563-08f0f0e5a8d7,t42_20220826-010301_5
s42_1661456332384_1,jbE2-AqUu,1d15a31d-6703-4ad5-b5ca-3ed5f3adacc2,1e4c16b3-a692-42c5-9d2b-7a0c587fbe42,t42_20220826-010301_1
s42_1661456337993_10,JguQ-jE9e,6b95b410-9c62-4f25-a33c-2baeeb9ad1f8,ba34434c-eae6-4d74-a0d9-1cbfa17e6506,t42_20220826-010301_10
s42_1661456336014_3,p79T-MV4W,35ea9c43-d94d-42b6-a076-072173f0f0dd,45b1bd10-6a65-4ba0-8a09-e85c0df9d8f5,t42_20220826-010301_3
s42_1661456337311_8,t6pf-LCQ3,3066a935-9279-4ee7-91d9-27c184adfc3b,aca3669b-efc9-4c56-9ed3-d43751ad7cab,t42_20220826-010301_8
s42_1661456335042_6,ipf9-kj3g,10eecbdf-60de-4d43-833f-45aaa89e6091,66568075-7b29-4787-96e1-cd5bd6f24d41,t42_20220826-010301_6
s42_1661456339505_9,4WEa-QHUx,df501e76-fa61-40ad-a84a-ddef824cca16,dcc62711-6ad4-4cdc-bbb7-e9c27162e3aa,t42_20220826-010301_9
s42_1661456344598_4,n4QJ-R6FE,38a3b2ec-d87b-4b53-bbf9-0c9530664a39,f76efbb6-ea13-4069-a808-56e5b93953a6,t42_20220826-010301_4
s42_1661456338554_7,8V8n-C9eB,796e9e63-9bba-40eb-9af8-1d107b71ad31,2f02b1db-25db-443e-80d1-f02afe12da63,t42_20220826-010301_7
s42_1661456339453_2,83Hd-a7gn,21d43225-3a6e-43fc-982a-8498987da81f,8eca0036-87c7-4a9b-8136-6a27f8349f4c,t42_20220826-010301_2
s42_1661456348175_1,jbE2-AqUu,1d15a31d-6703-4ad5-b5ca-3ed5f3adacc2,2d6dc4e4-906f-44e6-ad42-2e06bda1f6a6,t42_20220826-010301_1
s42_1661456345297_5,iaAK-DP8r,3b2bb7e7-2df8-4835-b285-cb49f080e30a,9492cc8c-8609-4c99-a85d-a45cfdc9251f,t42_20220826-010301_5
s42_1661456349179_10,JguQ-jE9e,6b95b410-9c62-4f25-a33c-2baeeb9ad1f8,07309e96-961e-4631-bbde-ed48b39b9b5f,t42_20220826-010301_10
s42_1661456349671_3,p79T-MV4W,35ea9c43-d94d-42b6-a076-072173f0f0dd,b116b7a0-57e0-49d7-9ffd-627e4244a7cb,t42_20220826-010301_3
s42_1661456349874_8,t6pf-LCQ3,3066a935-9279-4ee7-91d9-27c184adfc3b,6c3f6d5c-5585-4c36-b162-06fa80a12e4a,t42_20220826-010301_8
s42_1661456353102_9,4WEa-QHUx,df501e76-fa61-40ad-a84a-ddef824cca16,f94b4c7f-46bd-4334-ac1c-081e7d92804d,t42_20220826-010301_9
s42_1661456354901_4,n4QJ-R6FE,38a3b2ec-d87b-4b53-bbf9-0c9530664a39,14714205-1f3d-4303-b2e2-56201654b73c,t42_20220826-010301_4
s42_1661456355958_7,8V8n-C9eB,796e9e63-9bba-40eb-9af8-1d107b71ad31,386b1779-f383-45fe-b5df-4973e69b2544,t42_20220826-010301_7
s42_1661456351729_6,ipf9-kj3g,10eecbdf-60de-4d43-833f-45aaa89e6091,543b836c-126c-41d2-ae71-9957bec86fc1,t42_20220826-010301_6
s42_1661456360699_1,jbE2-AqUu,1d15a31d-6703-4ad5-b5ca-3ed5f3adacc2,edecdf56-4877-4913-b89b-137c560c5ca6,t42_20220826-010301_1
s42_1661456357233_2,83Hd-a7gn,21d43225-3a6e-43fc-982a-8498987da81f,2c17a4ac-5e24-4b70-94a1-77e7b8f5eba3,t42_20220826-010301_2
s42_1661456362265_10,JguQ-jE9e,6b95b410-9c62-4f25-a33c-2baeeb9ad1f8,9d124998-c858-4a4e-bf1f-a0769a1c8697,t42_20220826-010301_10
s42_1661456360802_5,iaAK-DP8r,3b2bb7e7-2df8-4835-b285-cb49f080e30a,84a384a2-968b-4ffa-a7f1-1def02b53b81,t42_20220826-010301_5
s42_1661456365716_9,4WEa-QHUx,df501e76-fa61-40ad-a84a-ddef824cca16,b11367b3-025b-406b-ac8b-69e65224f805,t42_20220826-010301_9
s42_1661456367174_4,n4QJ-R6FE,38a3b2ec-d87b-4b53-bbf9-0c9530664a39,8b4464b7-fea5-4f63-bf7f-a39d202ea3ea,t42_20220826-010301_4
s42_1661456365518_8,t6pf-LCQ3,3066a935-9279-4ee7-91d9-27c184adfc3b,24f06ed5-9f30-4666-b7b5-db9d872f2e79,t42_20220826-010301_8
s42_1661456365161_3,p79T-MV4W,35ea9c43-d94d-42b6-a076-072173f0f0dd,9c043f64-5de9-420a-8c46-f9b1c2c172b6,t42_20220826-010301_3
s42_1661456372083_1,jbE2-AqUu,1d15a31d-6703-4ad5-b5ca-3ed5f3adacc2,301ed43f-07a2-402f-90d3-655a5822294a,t42_20220826-010301_1
s42_1661456368598_7,8V8n-C9eB,796e9e63-9bba-40eb-9af8-1d107b71ad31,0fe6698d-04e9-48d8-80e7-424bb8104fc2,t42_20220826-010301_7
s42_1661456369244_6,ipf9-kj3g,10eecbdf-60de-4d43-833f-45aaa89e6091,793038d2-0ee8-4a79-9218-9f7ae2d36049,t42_20220826-010301_6
s42_1661456372233_2,83Hd-a7gn,21d43225-3a6e-43fc-982a-8498987da81f,c36850ae-c204-4c6d-891e-2d90c9ab092a,t42_20220826-010301_2
s42_1661456374393_10,JguQ-jE9e,6b95b410-9c62-4f25-a33c-2baeeb9ad1f8,d78fc57f-0792-4484-aecd-dc35d267ee70,t42_20220826-010301_10
s42_1661456375112_5,iaAK-DP8r,3b2bb7e7-2df8-4835-b285-cb49f080e30a,2e630fbb-12b6-4223-8bdc-ffdd2a4f3e9a,t42_20220826-010301_5
s42_1661456379577_9,4WEa-QHUx,df501e76-fa61-40ad-a84a-ddef824cca16,f9f99447-6fec-4e52-96bc-f413907052e4,t42_20220826-010301_9
s42_1661456382758_1,jbE2-AqUu,1d15a31d-6703-4ad5-b5ca-3ed5f3adacc2,773704dd-103a-4c7b-a5ea-c06ad8b69952,t42_20220826-010301_1
s42_1661456384412_7,8V8n-C9eB,796e9e63-9bba-40eb-9af8-1d107b71ad31,a3735a57-af2a-43dd-bc01-a2a09c2b5bf3,t42_20220826-010301_7
s42_1661456382153_8,t6pf-LCQ3,3066a935-9279-4ee7-91d9-27c184adfc3b,d42bac87-d8ca-44a3-aa70-476b8dfb60e4,t42_20220826-010301_8
s42_1661456385130_6,ipf9-kj3g,10eecbdf-60de-4d43-833f-45aaa89e6091,3ee1bd03-6767-49e1-af89-92061653fe9b,t42_20220826-010301_6
s42_1661456380715_4,n4QJ-R6FE,38a3b2ec-d87b-4b53-bbf9-0c9530664a39,0bcf4d65-ca4a-4695-a1e2-562c7b8a37f7,t42_20220826-010301_4
s42_1661456382303_3,p79T-MV4W,35ea9c43-d94d-42b6-a076-072173f0f0dd,6e23ec59-c762-4ab4-b594-ad9bfd52ba86,t42_20220826-010301_3
s42_1661456385731_10,JguQ-jE9e,6b95b410-9c62-4f25-a33c-2baeeb9ad1f8,9578b658-37a6-478f-b042-e37d993dff11,t42_20220826-010301_10
s42_1661456385609_2,83Hd-a7gn,21d43225-3a6e-43fc-982a-8498987da81f,f4c282cf-0673-4fab-81ad-ef2c087a0a1d,t42_20220826-010301_2
s42_1661456386511_5,iaAK-DP8r,3b2bb7e7-2df8-4835-b285-cb49f080e30a,32180aee-9b7b-4177-b46f-7c6dad8c0ba3,t42_20220826-010301_5
s42_1661456395266_8,t6pf-LCQ3,3066a935-9279-4ee7-91d9-27c184adfc3b,c6ac2d2e-0cd1-4b6d-ab58-3cc18efd7727,t42_20220826-010301_8
s42_1661456393811_1,jbE2-AqUu,1d15a31d-6703-4ad5-b5ca-3ed5f3adacc2,5e4250c2-bc63-4fa2-87dd-de7fbb6516f1,t42_20220826-010301_1
s42_1661456394472_7,8V8n-C9eB,796e9e63-9bba-40eb-9af8-1d107b71ad31,72a09b22-acbd-42dc-9dc9-ea183b754d6e,t42_20220826-010301_7
s42_1661456396545_6,ipf9-kj3g,10eecbdf-60de-4d43-833f-45aaa89e6091,2910867a-0ac1-4fec-8f8c-7eed1cfdac82,t42_20220826-010301_6
s42_1661456400098_2,83Hd-a7gn,21d43225-3a6e-43fc-982a-8498987da81f,d3072111-a2ae-4f8d-b7a7-bf4072a28a7a,t42_20220826-010301_2
s42_1661456398071_4,n4QJ-R6FE,38a3b2ec-d87b-4b53-bbf9-0c9530664a39,a0b01b08-8e8f-4470-ab10-4560d108ba9c,t42_20220826-010301_4
s42_1661456393624_9,4WEa-QHUx,df501e76-fa61-40ad-a84a-ddef824cca16,a6881892-d322-4f6e-9f01-ca854748ac8b,t42_20220826-010301_9
s42_1661456399685_10,JguQ-jE9e,6b95b410-9c62-4f25-a33c-2baeeb9ad1f8,9178b13b-8333-4e90-a046-5dcc2e705dad,t42_20220826-010301_10
s42_1661456399219_3,p79T-MV4W,35ea9c43-d94d-42b6-a076-072173f0f0dd,6bff11fa-b8b6-43b2-a85e-b7d62a5fd130,t42_20220826-010301_3
s42_1661456403696_5,iaAK-DP8r,3b2bb7e7-2df8-4835-b285-cb49f080e30a,233ba640-379f-44bd-aa4a-1463cf373933,t42_20220826-010301_5
s42_1661456408130_1,jbE2-AqUu,1d15a31d-6703-4ad5-b5ca-3ed5f3adacc2,3f46a123-8d91-4988-b962-e8c17de836e4,t42_20220826-010301_1
s42_1661456407047_8,t6pf-LCQ3,3066a935-9279-4ee7-91d9-27c184adfc3b,e5f6da47-b015-4da4-91fe-2a02da9d6e2a,t42_20220826-010301_8
s42_1661456408628_7,8V8n-C9eB,796e9e63-9bba-40eb-9af8-1d107b71ad31,2e1e1d13-8a15-4d6c-9978-16585a5234a3,t42_20220826-010301_7
s42_1661456413877_3,p79T-MV4W,35ea9c43-d94d-42b6-a076-072173f0f0dd,4efaf076-33f0-47d2-84a3-103cfa35777c,t42_20220826-010301_3
s42_1661456408671_6,ipf9-kj3g,10eecbdf-60de-4d43-833f-45aaa89e6091,04887420-cd8c-4e57-b5c1-60f248947a5b,t42_20220826-010301_6
s42_1661456410378_2,83Hd-a7gn,21d43225-3a6e-43fc-982a-8498987da81f,7ffb46bd-7304-4cfd-bbda-e1e379369815,t42_20220826-010301_2
s42_1661456411173_9,4WEa-QHUx,df501e76-fa61-40ad-a84a-ddef824cca16,c9bf9085-8ad1-45e0-8058-f6a10ee252b5,t42_20220826-010301_9
s42_1661456411055_4,n4QJ-R6FE,38a3b2ec-d87b-4b53-bbf9-0c9530664a39,efcedc58-d954-4f2f-a69d-d9a7ed25afff,t42_20220826-010301_4
s42_1661456418566_5,iaAK-DP8r,3b2bb7e7-2df8-4835-b285-cb49f080e30a,fa9940b1-38a8-4249-8ba1-e0f28ecfc2d9,t42_20220826-010301_5
s42_1661456412784_10,JguQ-jE9e,6b95b410-9c62-4f25-a33c-2baeeb9ad1f8,3fd6ab80-6bc8-4363-9a91-5fc185d52921,t42_20220826-010301_10
s42_1661456423026_7,8V8n-C9eB,796e9e63-9bba-40eb-9af8-1d107b71ad31,c09bb7e4-eb3e-4923-bd74-1277e55d8428,t42_20220826-010301_7
s42_1661456422257_8,t6pf-LCQ3,3066a935-9279-4ee7-91d9-27c184adfc3b,1862b0bb-fe13-40f7-af50-0bf9955f6ab3,t42_20220826-010301_8
s42_1661456425242_3,p79T-MV4W,35ea9c43-d94d-42b6-a076-072173f0f0dd,70fdf34a-3a35-454c-a2e9-c01da7469a0c,t42_20220826-010301_3
s42_1661456421179_1,jbE2-AqUu,1d15a31d-6703-4ad5-b5ca-3ed5f3adacc2,e255981c-0fff-4ccd-97aa-fcbfb5d8d5af,t42_20220826-010301_1
s42_1661456427634_4,n4QJ-R6FE,38a3b2ec-d87b-4b53-bbf9-0c9530664a39,b56e55d7-2074-47a8-9f40-4df4c6cab5e0,t42_20220826-010301_4
s42_1661456425623_6,ipf9-kj3g,10eecbdf-60de-4d43-833f-45aaa89e6091,f43aaf59-6a4c-4e14-b363-741f9f0bad89,t42_20220826-010301_6
s42_1661456427461_9,4WEa-QHUx,df501e76-fa61-40ad-a84a-ddef824cca16,a985a7be-ce6f-46f1-a96b-49f88da4d1a5,t42_20220826-010301_9
s42_1661456427351_2,83Hd-a7gn,21d43225-3a6e-43fc-982a-8498987da81f,ff195b21-b67c-48ae-8010-bb51cde030e5,t42_20220826-010301_2
s42_1661456429293_5,iaAK-DP8r,3b2bb7e7-2df8-4835-b285-cb49f080e30a,4d5bc0c8-f43d-4018-a22b-0edc070cbf5c,t42_20220826-010301_5
s42_1661456429722_10,JguQ-jE9e,6b95b410-9c62-4f25-a33c-2baeeb9ad1f8,be2a37e0-efa0-4817-b01b-ce8ab814822d,t42_20220826-010301_10
s42_1661456435391_3,p79T-MV4W,35ea9c43-d94d-42b6-a076-072173f0f0dd,f3ff0bc6-6e5c-4f8b-aac8-13ba8d7b12dd,t42_20220826-010301_3
s42_1661456434488_8,t6pf-LCQ3,3066a935-9279-4ee7-91d9-27c184adfc3b,bb7eeadb-68ba-4e7c-afd5-5302afa2975b,t42_20220826-010301_8
s42_1661456434484_7,8V8n-C9eB,796e9e63-9bba-40eb-9af8-1d107b71ad31,8dd86110-5001-4799-ac1e-58c37485c5bd,t42_20220826-010301_7
s42_1661456435879_1,jbE2-AqUu,1d15a31d-6703-4ad5-b5ca-3ed5f3adacc2,cf624ec3-368f-4027-ad79-bc918008737b,t42_20220826-010301_1
s42_1661456441224_9,4WEa-QHUx,df501e76-fa61-40ad-a84a-ddef824cca16,19c0e597-b9e5-4db9-a59e-10077663e3e4,t42_20220826-010301_9
s42_1661456439610_4,n4QJ-R6FE,38a3b2ec-d87b-4b53-bbf9-0c9530664a39,6219c4e3-5a45-43ec-b212-1ca594f2be64,t42_20220826-010301_4
s42_1661456440408_6,ipf9-kj3g,10eecbdf-60de-4d43-833f-45aaa89e6091,cc7c02e8-86d4-4202-9afd-f7d2b935dbf2,t42_20220826-010301_6
s42_1661456446329_10,JguQ-jE9e,6b95b410-9c62-4f25-a33c-2baeeb9ad1f8,10d187eb-f62e-4fff-b7b6-f77b648743a2,t42_20220826-010301_10
s42_1661456444565_2,83Hd-a7gn,21d43225-3a6e-43fc-982a-8498987da81f,8846e3df-0fa9-4b60-89a1-25caa252c943,t42_20220826-010301_2
s42_1661456448439_3,p79T-MV4W,35ea9c43-d94d-42b6-a076-072173f0f0dd,0e3ac0d8-f434-4ca5-ba80-31261db548cd,t42_20220826-010301_3
