extuserid,classcode,classid,invid,tchextuserid
s42_1661592584480_12,7N72-A32y,f5d9d2fe-9855-475e-97ac-66e56e1177d1,257a46a2-dc4a-4b84-8441-57d064d79b90,t42_20220827-145031_12
s42_1661592586772_14,DmRY-4oH3,4320b5c8-2ea8-42f3-9284-0f6bf2f4e182,203f83e1-4543-4b03-9c34-b3c7f2e8c67b,t42_20220827-145031_14
s42_1661592595957_10,CY9d-DkoL,84187995-f101-4de2-a73a-ba4df8bd12be,574a6330-a04f-4e37-b71a-4fac99ba9dc1,t42_20220827-145031_10
s42_1661592591657_20,79VY-c3GP,73eeb819-b382-4a79-8714-2cd50313838f,a6247cbc-8df3-4cc8-a9c6-384154cca7a5,t42_20220827-145031_20
s42_1661592596340_11,BFRy-63CN,1737b007-79b0-4c1b-8cb0-55694f0231be,0dd48987-bab4-411d-8f01-963319486285,t42_20220827-145031_11
s42_1661592596281_13,wQgE-TtP9,2568acd0-8fe4-4635-ae43-5b41dd384dbe,d2c74432-4134-4737-8f12-8e7650fa59dc,t42_20220827-145031_13
s42_1661592598934_19,Kr89-ZPDn,fa021bd9-faed-40fb-8e19-90e3c16deb9b,2d9bae85-facd-4151-89db-e66e450c537d,t42_20220827-145031_19
s42_1661592600469_15,Lcn2-x9b6,a998108d-080f-42d9-8740-447209df2507,795bdc0e-9fa4-4049-933b-3fe2ef2dff09,t42_20220827-145031_15
s42_1661592600867_8,qGEK-x9D7,c01a1306-11de-4dd1-98a0-11d16414dc99,66c80291-a9d9-4537-8d99-065b4b2a8f91,t42_20220827-145031_8
s42_1661592595534_9,94L3-ijb3,1f6ac4fc-e372-4698-9862-0bbc7cceb1cc,8f463328-4364-4397-90ab-ed5764c496f9,t42_20220827-145031_9
s42_1661592598209_7,xsQ4-3Cr3,63ee9fa7-4167-4f5b-9c0a-0e3ee38e24fc,8debc18f-3c25-4be7-901d-926de748f874,t42_20220827-145031_7
s42_1661592603591_14,DmRY-4oH3,4320b5c8-2ea8-42f3-9284-0f6bf2f4e182,4e921c71-7132-4cbb-a9f4-8c4d1fa928ad,t42_20220827-145031_14
s42_1661592602425_12,7N72-A32y,f5d9d2fe-9855-475e-97ac-66e56e1177d1,86a4dfc8-ce2d-4286-99c0-2106bc7c717e,t42_20220827-145031_12
s42_1661592601554_17,JRhW-fGm8,f7f5f1eb-b493-46ff-8e6e-3e44db1acb96,74db20fb-664b-4446-bff4-a8d4f76fb0ef,t42_20220827-145031_17
s42_1661592601769_18,kJ9P-w9sd,f5073e46-ce93-433b-a4cc-e7c9b6372e2d,6d8ce390-3351-447e-98ae-d13f155f6151,t42_20220827-145031_18
s42_1661592601370_16,kQs4-PYN9,caa2b60c-8927-4e55-ae7a-def4549aa2c8,2e3314df-113e-4791-bfc9-a28e50c1ab0e,t42_20220827-145031_16
s42_1661592606661_10,CY9d-DkoL,84187995-f101-4de2-a73a-ba4df8bd12be,b0058d74-6580-4a32-b429-3fad3d4fc3c5,t42_20220827-145031_10
s42_1661592606851_20,79VY-c3GP,73eeb819-b382-4a79-8714-2cd50313838f,4278aa53-6799-4567-94b7-429a28f9832e,t42_20220827-145031_20
s42_1661592610595_15,Lcn2-x9b6,a998108d-080f-42d9-8740-447209df2507,381dc411-18c1-496f-806b-9c7cbe508649,t42_20220827-145031_15
s42_1661592607986_13,wQgE-TtP9,2568acd0-8fe4-4635-ae43-5b41dd384dbe,a7c41c93-7ce5-433f-b36e-f9d14ec76c79,t42_20220827-145031_13
s42_1661592607406_11,BFRy-63CN,1737b007-79b0-4c1b-8cb0-55694f0231be,7fa35d6c-0662-43c8-8361-8f1bb62dcf52,t42_20220827-145031_11
s42_1661592612261_9,94L3-ijb3,1f6ac4fc-e372-4698-9862-0bbc7cceb1cc,2f13fb87-cd76-40fc-8641-dc920ea6e26e,t42_20220827-145031_9
s42_1661592609033_19,Kr89-ZPDn,fa021bd9-faed-40fb-8e19-90e3c16deb9b,dad1b82f-a47f-49a2-8c0a-c00d8ea9f2b3,t42_20220827-145031_19
s42_1661592615364_12,7N72-A32y,f5d9d2fe-9855-475e-97ac-66e56e1177d1,861ce188-fb93-4f08-b690-30a756a61888,t42_20220827-145031_12
s42_1661592616760_18,kJ9P-w9sd,f5073e46-ce93-433b-a4cc-e7c9b6372e2d,44467b6e-ad87-4915-8fdf-eac48d7dde3e,t42_20220827-145031_18
s42_1661592613856_14,DmRY-4oH3,4320b5c8-2ea8-42f3-9284-0f6bf2f4e182,88ee9e25-82aa-49fb-b3ac-2763f8cd5b75,t42_20220827-145031_14
s42_1661592616777_16,kQs4-PYN9,caa2b60c-8927-4e55-ae7a-def4549aa2c8,dafb0692-48e5-416e-8f45-697db15ae18d,t42_20220827-145031_16
s42_1661592620518_20,79VY-c3GP,73eeb819-b382-4a79-8714-2cd50313838f,4c1533df-82a2-4d55-9a8a-b4c053394c19,t42_20220827-145031_20
s42_1661592624383_19,Kr89-ZPDn,fa021bd9-faed-40fb-8e19-90e3c16deb9b,429a49b8-512c-4431-ba05-624982564583,t42_20220827-145031_19
s42_1661592619818_10,CY9d-DkoL,84187995-f101-4de2-a73a-ba4df8bd12be,88ad2f5d-04b4-432d-aea0-fd1f1f5097cc,t42_20220827-145031_10
s42_1661592623516_11,BFRy-63CN,1737b007-79b0-4c1b-8cb0-55694f0231be,d3d4b87f-717e-463d-8741-be512e7a536a,t42_20220827-145031_11
s42_1661592623446_13,wQgE-TtP9,2568acd0-8fe4-4635-ae43-5b41dd384dbe,0e376d50-ba16-451b-a7e2-564cb063c611,t42_20220827-145031_13
s42_1661592620824_15,Lcn2-x9b6,a998108d-080f-42d9-8740-447209df2507,01c69f5e-03cc-4113-a5db-df8081401a2a,t42_20220827-145031_15
s42_1661592627511_18,kJ9P-w9sd,f5073e46-ce93-433b-a4cc-e7c9b6372e2d,b20e694f-856f-4d71-b8be-009d6a39e646,t42_20220827-145031_18
s42_1661592631196_16,kQs4-PYN9,caa2b60c-8927-4e55-ae7a-def4549aa2c8,e3bc89ef-f664-4b51-b31e-3afa87455d34,t42_20220827-145031_16
s42_1661592630715_17,JRhW-fGm8,f7f5f1eb-b493-46ff-8e6e-3e44db1acb96,8ac87418-7fc7-45de-89db-9bea059144e0,t42_20220827-145031_17
s42_1661592626544_12,7N72-A32y,f5d9d2fe-9855-475e-97ac-66e56e1177d1,b1288760-7807-4d4b-a19a-91c093cde51f,t42_20220827-145031_12
s42_1661592636215_11,BFRy-63CN,1737b007-79b0-4c1b-8cb0-55694f0231be,7ed281ad-a784-4365-a9ad-458086a3d06c,t42_20220827-145031_11
s42_1661592634476_19,Kr89-ZPDn,fa021bd9-faed-40fb-8e19-90e3c16deb9b,4d2ffc67-f05e-4a9c-9f6b-ff964883ba49,t42_20220827-145031_19
s42_1661592630182_14,DmRY-4oH3,4320b5c8-2ea8-42f3-9284-0f6bf2f4e182,d499c365-5b61-45d8-b77e-61a6dcbffa59,t42_20220827-145031_14
s42_1661592632195_20,79VY-c3GP,73eeb819-b382-4a79-8714-2cd50313838f,8818656e-6590-4e8f-b216-949698d325cd,t42_20220827-145031_20
s42_1661592637175_13,wQgE-TtP9,2568acd0-8fe4-4635-ae43-5b41dd384dbe,59b8715f-a602-462d-b31c-cd22067e5061,t42_20220827-145031_13
s42_1661592637481_15,Lcn2-x9b6,a998108d-080f-42d9-8740-447209df2507,4fce439b-c464-4d20-8a08-60d87b8d6b7e,t42_20220827-145031_15
s42_1661592640819_18,kJ9P-w9sd,f5073e46-ce93-433b-a4cc-e7c9b6372e2d,09e7b92a-9282-4e5c-ad10-842c6c66e663,t42_20220827-145031_18
s42_1661592641234_16,kQs4-PYN9,caa2b60c-8927-4e55-ae7a-def4549aa2c8,ec09c9b0-e423-403b-9e20-d27c25fbb341,t42_20220827-145031_16
s42_1661592641635_17,JRhW-fGm8,f7f5f1eb-b493-46ff-8e6e-3e44db1acb96,9e47964a-0c95-4317-8bc0-100263303839,t42_20220827-145031_17
s42_1661592647757_19,Kr89-ZPDn,fa021bd9-faed-40fb-8e19-90e3c16deb9b,7e746050-c1ea-47ca-9871-f352800ac594,t42_20220827-145031_19
s42_1661592652529_13,wQgE-TtP9,2568acd0-8fe4-4635-ae43-5b41dd384dbe,39cc2180-ed3f-4b4a-8eaa-a6fbc252ecf1,t42_20220827-145031_13
s42_1661592649700_20,79VY-c3GP,73eeb819-b382-4a79-8714-2cd50313838f,8d63ccfb-b6cd-450c-bf93-7b96ac6220e4,t42_20220827-145031_20
s42_1661592648009_14,DmRY-4oH3,4320b5c8-2ea8-42f3-9284-0f6bf2f4e182,b5fc3711-6dd0-4551-87a1-f965bcc6cb74,t42_20220827-145031_14
s42_1661592654916_16,kQs4-PYN9,caa2b60c-8927-4e55-ae7a-def4549aa2c8,74685647-6348-4292-aa23-1d4007bbe488,t42_20220827-145031_16
s42_1661592656709_17,JRhW-fGm8,f7f5f1eb-b493-46ff-8e6e-3e44db1acb96,bf1d7632-45e2-4ada-ad3c-f656128941e5,t42_20220827-145031_17
s42_1661592654420_18,kJ9P-w9sd,f5073e46-ce93-433b-a4cc-e7c9b6372e2d,0459182e-b774-4d7f-a890-85604ea22ecc,t42_20220827-145031_18
s42_1661592660356_19,Kr89-ZPDn,fa021bd9-faed-40fb-8e19-90e3c16deb9b,655fecd1-2d7d-4a9d-a9c8-b50a19add98c,t42_20220827-145031_19
s42_1661592653783_15,Lcn2-x9b6,a998108d-080f-42d9-8740-447209df2507,6f937d57-d62c-4b9e-99fa-6465b7bd4618,t42_20220827-145031_15
s42_1661592666849_16,kQs4-PYN9,caa2b60c-8927-4e55-ae7a-def4549aa2c8,ef391052-8d88-46ca-9069-9b7eb7a85ae2,t42_20220827-145031_16
s42_1661592665559_20,79VY-c3GP,73eeb819-b382-4a79-8714-2cd50313838f,7e5cb7b1-d72f-49ea-9d80-018b5e8c4971,t42_20220827-145031_20
s42_1661592668590_17,JRhW-fGm8,f7f5f1eb-b493-46ff-8e6e-3e44db1acb96,6bb2eda5-4966-4b15-ba85-e33b31b41750,t42_20220827-145031_17
s42_1661592671401_15,Lcn2-x9b6,a998108d-080f-42d9-8740-447209df2507,adad5849-d3d2-4c13-a1d7-f68494437b98,t42_20220827-145031_15
s42_1661592669944_18,kJ9P-w9sd,f5073e46-ce93-433b-a4cc-e7c9b6372e2d,af9cd49a-783e-42cf-8ba3-929b05afdeab,t42_20220827-145031_18
s42_1661592670486_19,Kr89-ZPDn,fa021bd9-faed-40fb-8e19-90e3c16deb9b,030ec07e-b084-46af-890a-8ba815e05139,t42_20220827-145031_19
s42_1661592677855_20,79VY-c3GP,73eeb819-b382-4a79-8714-2cd50313838f,237e2108-ffa8-4431-be51-1e6a9b731aeb,t42_20220827-145031_20
s42_1661592685425_15,Lcn2-x9b6,a998108d-080f-42d9-8740-447209df2507,7d6e05ba-53e9-4348-aba5-502b4d063101,t42_20220827-145031_15
s42_1661592687845_19,Kr89-ZPDn,fa021bd9-faed-40fb-8e19-90e3c16deb9b,f64697d8-9aa5-4bd1-af7a-eb671ba0efba,t42_20220827-145031_19
s42_1661592685886_18,kJ9P-w9sd,f5073e46-ce93-433b-a4cc-e7c9b6372e2d,e2aba932-837a-4ef7-8021-cad279187343,t42_20220827-145031_18
s42_1661592692494_20,79VY-c3GP,73eeb819-b382-4a79-8714-2cd50313838f,afaad491-112a-48da-97b4-a1bd70387302,t42_20220827-145031_20
s42_1661592699868_19,Kr89-ZPDn,fa021bd9-faed-40fb-8e19-90e3c16deb9b,59cdd248-3504-4626-8065-7f07df5cb4b7,t42_20220827-145031_19
s42_1661592702108_18,kJ9P-w9sd,f5073e46-ce93-433b-a4cc-e7c9b6372e2d,68a19d96-cad6-4c41-b61f-73ea09cad15d,t42_20220827-145031_18
s42_1661592708698_20,79VY-c3GP,73eeb819-b382-4a79-8714-2cd50313838f,4513f23c-57ad-4b6a-ad17-25304773578b,t42_20220827-145031_20
s42_1661951306093_1,6MuA-yQy2,b1d9c0ea-0e74-43f7-b5ed-3db2dde29500,7ba3644e-bd31-4d46-ad0c-9cdb796dc646,t42_20220831-183455_1
s42_1661951320073_1,6MuA-yQy2,b1d9c0ea-0e74-43f7-b5ed-3db2dde29500,7f4df985-20fb-4f87-8bf1-bc6419bbdbea,t42_20220831-183455_1
s42_1661951316684_2,MjHz-6s8u,d78c79f3-bc95-42f8-a745-cc767d3dbd60,765e274b-2199-4bfe-9484-085cf6536fdb,t42_20220831-183455_2
s42_1661951323708_3,i394-LFm6,69b7ef1b-55b0-4715-8df0-28ebf7c25d4f,7ab451cc-1efd-434b-9db2-3d0fa446e0db,t42_20220831-183455_3
s42_1661951334348_2,MjHz-6s8u,d78c79f3-bc95-42f8-a745-cc767d3dbd60,8b049a99-421b-4def-b02a-efcd2c883723,t42_20220831-183455_2
s42_1661951332207_4,C4Em-J8k8,c361f791-d5a4-4326-b966-f4e9d2396b4d,f3cadce9-ed25-4cc3-aa8c-bc23a791591e,t42_20220831-183455_4
s42_1661951333974_1,6MuA-yQy2,b1d9c0ea-0e74-43f7-b5ed-3db2dde29500,e866953e-3629-4bce-bcf1-16d8660d5328,t42_20220831-183455_1
s42_1661951338737_3,i394-LFm6,69b7ef1b-55b0-4715-8df0-28ebf7c25d4f,e4c0f432-bdbf-49a9-b6b8-a4f965634c36,t42_20220831-183455_3
s42_1661951345028_6,pGPz-8xJ6,6c2fc52a-5a97-4f66-93f0-5e39f0196d02,bcc74074-69e0-4a3a-ac87-feee8ae4de15,t42_20220831-183455_6
s42_1661951343119_5,k2px-gu6J,979800e7-eaad-4753-905e-253b5a0137bc,babb3694-04df-4f07-969d-a5e6e9a3d029,t42_20220831-183455_5
s42_1661951344638_2,MjHz-6s8u,d78c79f3-bc95-42f8-a745-cc767d3dbd60,749c292d-e863-440d-ab55-2010e14d5b41,t42_20220831-183455_2
s42_1661951354157_3,i394-LFm6,69b7ef1b-55b0-4715-8df0-28ebf7c25d4f,725ee43c-db1a-40c0-91c9-49cb3cb07db5,t42_20220831-183455_3
s42_1661951349816_1,6MuA-yQy2,b1d9c0ea-0e74-43f7-b5ed-3db2dde29500,5f705047-cb09-4af4-b39a-9ff98ac7e4d8,t42_20220831-183455_1
s42_1661951349621_4,C4Em-J8k8,c361f791-d5a4-4326-b966-f4e9d2396b4d,0602d9a4-8e61-4bf6-ae55-ba71fea15f31,t42_20220831-183455_4
s42_1661951357703_6,pGPz-8xJ6,6c2fc52a-5a97-4f66-93f0-5e39f0196d02,7451b006-2b35-4faa-afd3-a5bee89e256e,t42_20220831-183455_6
s42_1661951359600_5,k2px-gu6J,979800e7-eaad-4753-905e-253b5a0137bc,a6281067-b6a8-4586-add1-b69679e86eaa,t42_20220831-183455_5
s42_1661951362053_2,MjHz-6s8u,d78c79f3-bc95-42f8-a745-cc767d3dbd60,c55e2cf4-9a75-4aa0-9027-7bc9eb85905e,t42_20220831-183455_2
s42_1661951367372_1,6MuA-yQy2,b1d9c0ea-0e74-43f7-b5ed-3db2dde29500,f1286c13-6000-47f0-accc-01871473e9da,t42_20220831-183455_1
s42_1661951367664_8,d68o-92gu,d11293ab-8af4-4880-a183-4977262ed876,7512334c-89e2-4fc0-9d02-b1a47e29714b,t42_20220831-183455_8
s42_1661951366212_3,i394-LFm6,69b7ef1b-55b0-4715-8df0-28ebf7c25d4f,6d12843c-bc68-4a60-a732-29848bb38e45,t42_20220831-183455_3
s42_1661951367629_4,C4Em-J8k8,c361f791-d5a4-4326-b966-f4e9d2396b4d,2f3918d2-e072-4c89-bee8-733c5b5c2231,t42_20220831-183455_4
s42_1661951368435_6,pGPz-8xJ6,6c2fc52a-5a97-4f66-93f0-5e39f0196d02,97b255b2-973d-4a9e-b1a7-f25d045b4fbc,t42_20220831-183455_6
s42_1661951370923_5,k2px-gu6J,979800e7-eaad-4753-905e-253b5a0137bc,22dd0cb2-620b-422b-aa56-558596f4e1e9,t42_20220831-183455_5
s42_1661951372552_7,oe6p-2f2h,21558b31-9131-407a-b3c4-1a074f37c0dc,db32c89e-1f64-4399-ae42-b21edcc3fd61,t42_20220831-183455_7
s42_1661951380180_3,i394-LFm6,69b7ef1b-55b0-4715-8df0-28ebf7c25d4f,c5959a7e-ab42-4c7f-9bb9-314b8831fc10,t42_20220831-183455_3
s42_1661951379361_8,d68o-92gu,d11293ab-8af4-4880-a183-4977262ed876,3448e828-9f41-4b45-8254-2b709feeb832,t42_20220831-183455_8
s42_1661951379281_1,6MuA-yQy2,b1d9c0ea-0e74-43f7-b5ed-3db2dde29500,b97728cf-57cf-4818-ae50-a2a62326f760,t42_20220831-183455_1
s42_1661951378535_2,MjHz-6s8u,d78c79f3-bc95-42f8-a745-cc767d3dbd60,89211f46-4b8c-4a84-bc51-92b84727d04f,t42_20220831-183455_2
s42_1661951381981_4,C4Em-J8k8,c361f791-d5a4-4326-b966-f4e9d2396b4d,04ee2d28-e69a-4c5b-b9e2-11557fc025ff,t42_20220831-183455_4
s42_1661951382370_9,9bAE-8i74,40bc46ca-75fd-49ee-b3c2-f8a0ce268bb1,5cf78b0d-3817-4c66-9ba4-d2f827076dec,t42_20220831-183455_9
s42_1661951383225_5,k2px-gu6J,979800e7-eaad-4753-905e-253b5a0137bc,a6d91255-6a55-4bdf-a44f-0146abcdb374,t42_20220831-183455_5
s42_1661951382221_6,pGPz-8xJ6,6c2fc52a-5a97-4f66-93f0-5e39f0196d02,7a96bd2e-6900-46df-8f60-1000141dd3b8,t42_20220831-183455_6
s42_1661951386658_7,oe6p-2f2h,21558b31-9131-407a-b3c4-1a074f37c0dc,1e800f59-de5f-4286-bcda-5396a8644275,t42_20220831-183455_7
s42_1661951392564_1,6MuA-yQy2,b1d9c0ea-0e74-43f7-b5ed-3db2dde29500,c29489b5-efed-4844-a71f-99b97ca35569,t42_20220831-183455_1
s42_1661951392929_2,MjHz-6s8u,d78c79f3-bc95-42f8-a745-cc767d3dbd60,92656daa-a638-45e2-bf62-fe21262d806d,t42_20220831-183455_2
s42_1661951390469_3,i394-LFm6,69b7ef1b-55b0-4715-8df0-28ebf7c25d4f,fbe9c1cb-1dc6-49cf-b5ed-3eded2f9cdaa,t42_20220831-183455_3
s42_1661951391476_8,d68o-92gu,d11293ab-8af4-4880-a183-4977262ed876,e1162653-f8e5-4678-94d9-db5bcc017394,t42_20220831-183455_8
s42_1661951397116_9,9bAE-8i74,40bc46ca-75fd-49ee-b3c2-f8a0ce268bb1,0f2a3f3f-bb71-428a-b032-029d56d7f83e,t42_20220831-183455_9
s42_1661951398104_5,k2px-gu6J,979800e7-eaad-4753-905e-253b5a0137bc,d30cdd41-dca3-408f-acda-9814a7d94464,t42_20220831-183455_5
s42_1661951400430_6,pGPz-8xJ6,6c2fc52a-5a97-4f66-93f0-5e39f0196d02,ef5caf3f-dabe-4326-8ac4-9f4aa3531501,t42_20220831-183455_6
s42_1661951395413_4,C4Em-J8k8,c361f791-d5a4-4326-b966-f4e9d2396b4d,642e81f3-d3d3-4d0e-bf0d-ba078be359be,t42_20220831-183455_4
s42_1661951399956_10,JXZV-wvwJ,6e276dd0-3622-4b58-b029-caf632c2179a,e371b09a-08b6-4621-9592-ecb7edcf80e6,t42_20220831-183455_10
s42_1661951403771_2,MjHz-6s8u,d78c79f3-bc95-42f8-a745-cc767d3dbd60,7dfb87ca-e26a-4d5a-af4f-c8c9b79fda82,t42_20220831-183455_2
s42_1661951407068_3,i394-LFm6,69b7ef1b-55b0-4715-8df0-28ebf7c25d4f,d36ff4c3-71f6-465d-8b4e-75af1dc478b5,t42_20220831-183455_3
s42_1661951403263_1,6MuA-yQy2,b1d9c0ea-0e74-43f7-b5ed-3db2dde29500,dceef8d2-9983-4887-94c9-c7d1d1f136b0,t42_20220831-183455_1
s42_1661951402086_11,iZC2-WhbE,ceffd38f-28fc-4ed2-abb3-974370b68baf,0dda5400-d11f-4ea0-bbdd-197d60ca154a,t42_20220831-183455_11
s42_1661951401927_7,oe6p-2f2h,21558b31-9131-407a-b3c4-1a074f37c0dc,4638165c-b7c1-43e4-9f0a-e104e2080cbc,t42_20220831-183455_7
s42_1661951412291_5,k2px-gu6J,979800e7-eaad-4753-905e-253b5a0137bc,f5c0938d-1db2-4cde-882d-7a4917737e90,t42_20220831-183455_5
s42_1661951408595_12,Qa4U-hNjm,bdf7b683-0d27-423c-94e1-6c74827488fd,2439854e-b0f7-49b3-877d-f8362f16292f,t42_20220831-183455_12
s42_1661951408798_8,d68o-92gu,d11293ab-8af4-4880-a183-4977262ed876,ee326042-2e0f-4349-8642-bccf1a224d39,t42_20220831-183455_8
s42_1661951413084_4,C4Em-J8k8,c361f791-d5a4-4326-b966-f4e9d2396b4d,aff9c7d3-7693-464e-bc33-ff8905bd2b43,t42_20220831-183455_4
s42_1661951410872_9,9bAE-8i74,40bc46ca-75fd-49ee-b3c2-f8a0ce268bb1,887f41d3-6eea-4190-bc61-2ca6cd851525,t42_20220831-183455_9
s42_1661951412726_6,pGPz-8xJ6,6c2fc52a-5a97-4f66-93f0-5e39f0196d02,bf8a5c2b-e9dd-4ce4-a05d-340610fa6fe4,t42_20220831-183455_6
s42_1661951418102_1,6MuA-yQy2,b1d9c0ea-0e74-43f7-b5ed-3db2dde29500,ce224deb-54d8-4441-a02e-525fbf2f2d9d,t42_20220831-183455_1
s42_1661951415792_10,JXZV-wvwJ,6e276dd0-3622-4b58-b029-caf632c2179a,7edf7b4b-43b7-49f5-9cbe-ffced5471b76,t42_20220831-183455_10
s42_1661951417842_2,MjHz-6s8u,d78c79f3-bc95-42f8-a745-cc767d3dbd60,360d8bb5-b4f0-4901-8577-4054819c8902,t42_20220831-183455_2
s42_1661951417860_3,i394-LFm6,69b7ef1b-55b0-4715-8df0-28ebf7c25d4f,e61abb12-eadd-4f70-b8bb-69fe3a813535,t42_20220831-183455_3
s42_1661951424854_8,d68o-92gu,d11293ab-8af4-4880-a183-4977262ed876,f510abff-d9c4-493e-960c-c95e329a4a15,t42_20220831-183455_8
s42_1661951419371_7,oe6p-2f2h,21558b31-9131-407a-b3c4-1a074f37c0dc,1246ca0e-a088-42fd-b71d-3c3497d9abf7,t42_20220831-183455_7
s42_1661951419003_11,iZC2-WhbE,ceffd38f-28fc-4ed2-abb3-974370b68baf,270ffeb0-48e6-4cc0-b8d8-9d4e5ab06f5e,t42_20220831-183455_11
s42_1661951423065_5,k2px-gu6J,979800e7-eaad-4753-905e-253b5a0137bc,7a376dcf-8d7f-4a5b-8394-38e1fc95359f,t42_20220831-183455_5
s42_1661951423577_12,Qa4U-hNjm,bdf7b683-0d27-423c-94e1-6c74827488fd,aadb43ec-a96b-478f-bf8e-1f772be53b33,t42_20220831-183455_12
s42_1661951426604_9,9bAE-8i74,40bc46ca-75fd-49ee-b3c2-f8a0ce268bb1,812e37e3-2620-4e69-bcb8-d9ef9dfd0af6,t42_20220831-183455_9
s42_1661951428711_13,P6vU-2JX8,bcc75c0c-0836-4bdf-889b-206610464830,b6a9f41d-d0d9-4c87-a012-112b2814407a,t42_20220831-183455_13
s42_1661951425338_4,C4Em-J8k8,c361f791-d5a4-4326-b966-f4e9d2396b4d,344e4089-d902-450a-926d-b32e0c72b296,t42_20220831-183455_4
s42_1661951430372_14,h4sP-8zVf,7c0093e0-8fe9-40ad-b8d6-95dd69f7ea50,b3127ec4-df6d-4cbf-bcd8-425eba0a06d9,t42_20220831-183455_14
s42_1661951433393_3,i394-LFm6,69b7ef1b-55b0-4715-8df0-28ebf7c25d4f,fc6db790-7d09-4bfe-9a76-eaca6505c4e5,t42_20220831-183455_3
s42_1661951429874_6,pGPz-8xJ6,6c2fc52a-5a97-4f66-93f0-5e39f0196d02,d0fe2e61-9f43-4495-865e-9993c2127d02,t42_20220831-183455_6
s42_1661951432684_10,JXZV-wvwJ,6e276dd0-3622-4b58-b029-caf632c2179a,cc56f6ae-3680-470c-ab4c-f257c0645cb6,t42_20220831-183455_10
s42_1661951435485_8,d68o-92gu,d11293ab-8af4-4880-a183-4977262ed876,c3080ffd-62b0-4abe-89c5-504a6353aa63,t42_20220831-183455_8
s42_1661951431439_1,6MuA-yQy2,b1d9c0ea-0e74-43f7-b5ed-3db2dde29500,4302ed06-cae7-4bd9-8e08-a370d0abf7b1,t42_20220831-183455_1
s42_1661951433169_2,MjHz-6s8u,d78c79f3-bc95-42f8-a745-cc767d3dbd60,561d9f87-264e-4ac1-86cc-d635f9e95220,t42_20220831-183455_2
s42_1661951436787_5,k2px-gu6J,979800e7-eaad-4753-905e-253b5a0137bc,90ba96ea-5c2e-43f4-99d1-43f2b51b46f9,t42_20220831-183455_5
s42_1661951435898_7,oe6p-2f2h,21558b31-9131-407a-b3c4-1a074f37c0dc,11b6af99-234c-4b71-b3ee-83361912ebfd,t42_20220831-183455_7
s42_1661951436538_11,iZC2-WhbE,ceffd38f-28fc-4ed2-abb3-974370b68baf,984fc273-853f-4f4c-a5b9-eb3770098b46,t42_20220831-183455_11
